comparison,input_id,SYMBOL,ENTREZID,ENSEMBL,GENENAME,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,direction,significant
Microglia_3d_HI_vs_Control,Wrb,Wrb,NA,NA,NA,129.06995713399687,0.06984386198096817,0.2664984384408482,0.26207981701352695,0.7932599067732862,0.8710222735583478,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Nasp,Nasp,50927,ENSMUSG00000028693,nuclear autoantigenic sperm protein (histone-binding),220.28381992235347,-0.048973117009567614,0.18723828760995886,-0.26155503574987204,0.7936645136777107,0.87138986376335,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Nab1,Nab1,17936,ENSMUSG00000002881,Ngfi-A binding protein 1,34.37863538114515,0.0965179126189011,0.37019795600003164,0.2607197340087227,0.7943086467118972,0.8719875297491586,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Vrk3,Vrk3,101568,ENSMUSG00000002205,vaccinia related kinase 3,225.69270576262116,-0.0409216774499607,0.15703614918180905,-0.26058762688190673,0.7944105324159343,0.8719875297491586,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Ankrd27,Ankrd27,245886,ENSMUSG00000034867,ankyrin repeat domain 27,63.04259946385812,-0.10382668452453352,0.39844872958876726,-0.2605772758560215,0.7944185156426058,0.8719875297491586,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Zfp109,Zfp109,56869,ENSMUSG00000074283,zinc finger protein 109,5.314485838960972,-0.3156056600883345,1.2121258605473586,-0.2603736710524572,0.7945755501835481,0.8720831836740534,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Brpf3,Brpf3,268936,ENSMUSG00000063952,"bromodomain and PHD finger containing, 3",23.079996660483314,0.1263624875472375,0.485929921577372,0.26004261506896625,0.7948309019318425,0.8722867189362824,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Prr7,Prr7,432763,ENSMUSG00000034686,proline rich 7 (synaptic),7.946025333579561,-0.24651649013961197,0.9487263083843882,-0.25983941623734624,0.7949876451550931,0.8723820100470716,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Zfp251,Zfp251,71591,ENSMUSG00000022526,zinc finger protein 251,38.281424920823795,-0.1335274876870983,0.5141110339815566,-0.2597249988061694,0.7950759079514877,0.8724021438109976,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Plekhh3,Plekhh3,217198,ENSMUSG00000035172,"pleckstrin homology domain containing, family H (with MyTH4 domain) member 3",7.775678732618759,0.2967402049913445,1.1464812390901422,0.2588269174180645,0.795768788282398,0.87303115144043,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Enox2,Enox2,209224,ENSMUSG00000031109,ecto-NOX disulfide-thiol exchanger 2,58.9394329373392,-0.10529283710226525,0.4068991259491899,-0.25876889476389126,0.7958135589862039,0.87303115144043,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Qars,Qars,NA,NA,NA,355.84757150680025,0.04631475011080418,0.17902192883188106,0.2587099268397349,0.7958590597559618,0.87303115144043,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Proser1,Proser1,212127,ENSMUSG00000049504,proline and serine rich 1,81.71547965651087,0.08263386576947855,0.3195730974855648,0.2585757888246871,0.7959625657801417,0.8730679409110942,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Chchd7,Chchd7,66433,ENSMUSG00000042198,coiled-coil-helix-coiled-coil-helix domain containing 7,105.45331503884178,0.07252269449087564,0.28069492817613795,0.2583683822223078,0.7961226157159769,0.8731667398175229,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Pou2f1,Pou2f1,18986,ENSMUSG00000026565,"POU domain, class 2, transcription factor 1",55.97115288857991,0.08924716678599695,0.3468178621279716,0.25733151758217637,0.7969228639536814,0.8739676126220809,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Fam126b,Fam126b,NA,NA,NA,25.685496222187833,-0.15077436555499088,0.5865435952691096,-0.2570556848137004,0.7971357866434319,0.8741242943788331,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Rbck1,Rbck1,24105,ENSMUSG00000027466,RanBP-type and C3HC4-type zinc finger containing 1,442.6369281840574,-0.03317953236080607,0.12938152656737228,-0.25644721654701325,0.7976055329333349,0.874504267493571,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Appl1,Appl1,72993,ENSMUSG00000040760,"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1",114.20233320368197,-0.0753707171266282,0.2939285621101442,-0.25642529118481666,0.7976224609989045,0.874504267493571,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Dlc1,Dlc1,50768,ENSMUSG00000031523,deleted in liver cancer 1,18.391111120720502,-0.1863984711417148,0.7277983228040885,-0.25611280666813274,0.7978637334149546,0.8746919403928839,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Zfp322a,Zfp322a,218100,ENSMUSG00000046351,zinc finger protein 322A,48.28864521476837,0.08804449953722798,0.3441558720263917,0.25582739303217894,0.7980841210074874,0.8748566864562441,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Tssc4,Tssc4,56844,ENSMUSG00000045752,tumor-suppressing subchromosomal transferable fragment 4,163.79902383582288,0.04876494334994553,0.19077800379108234,0.25561093197802387,0.7982512762778868,0.8749630556390964,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Gpr153,Gpr153,100129,ENSMUSG00000042804,G protein-coupled receptor 153,3.4315449378464034,0.48081346834130023,1.8820434563711315,0.2554741585342468,0.7983569000554576,0.8750016902580204,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Mrpl23,Mrpl23,19935,ENSMUSG00000037772,mitochondrial ribosomal protein L23,5.740286816884982,0.19052028095950455,0.746189191309607,0.2553243643547422,0.7984725833768997,0.8750016902580204,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Usp12,Usp12,22217,ENSMUSG00000029640,ubiquitin specific peptidase 12,122.31784900060944,-0.07019319704526968,0.2749516377561166,-0.2552928857529897,0.7984968942913991,0.8750016902580204,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Sgk3,Sgk3,170755,ENSMUSG00000025915,serum/glucocorticoid regulated kinase 3,170.26983639034435,-0.04603067182512926,0.18042482762458714,-0.2551238232074469,0.798627464585332,0.8750679226462744,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Exosc10,Exosc10,50912,ENSMUSG00000017264,exosome component 10,229.24544696828124,-0.056766615580773644,0.22267137958107208,-0.2549344944445614,0.7987736935581402,0.875151299343092,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Cdkn2d,Cdkn2d,12581,ENSMUSG00000096472,cyclin dependent kinase inhibitor 2D,138.8106195764424,0.06508335235896487,0.25581218077888307,0.25441850407905753,0.7991722569935957,0.8755110994526856,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Cep44,Cep44,382010,ENSMUSG00000038215,centrosomal protein 44,41.19716823255328,-0.10297100906557335,0.40533994783373245,-0.2540361728862,0.7994676126076855,0.875757779836599,Not_significant,FALSE
Microglia_3d_HI_vs_Control,1700009P17Rik,1700009P17Rik,NA,NA,NA,31.790583366509303,0.10408083385660466,0.4101276514355903,0.2537766802415914,0.7996680902569883,0.8757909068242594,Not_significant,FALSE
Microglia_3d_HI_vs_Control,A230056P14Rik,A230056P14Rik,320845,NA,RIKEN cDNA A230056P14 gene,7.067990314752629,-0.22920797786032449,0.9034506732280712,-0.25370281372568326,0.7997251601290514,0.8757909068242594,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Dr1,Dr1,13486,ENSMUSG00000029265,down-regulator of transcription 1,152.69942003023726,-0.055417496550425306,0.21849320318052626,-0.2536348762512194,0.7997776501195746,0.8757909068242594,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Sucla2,Sucla2,20916,ENSMUSG00000022110,"succinate-Coenzyme A ligase, ADP-forming, beta subunit",244.01392173136284,0.05535471626296495,0.21824673987570875,0.2536336455448974,0.7997786009987528,0.8757909068242594,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Espl1,Espl1,105988,ENSMUSG00000058290,"extra spindle pole bodies 1, separase",89.10270497511512,-0.06742207498011098,0.26633588109023115,-0.2531467960836612,0.8001547781942137,0.8760748078658305,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Ccdc138,Ccdc138,76138,ENSMUSG00000038010,coiled-coil domain containing 138,11.607109379355919,0.19080194106342527,0.7538111130911449,0.25311638121253727,0.8001782805935943,0.8760748078658305,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Cdh24,Cdh24,239096,ENSMUSG00000059674,cadherin-like 24,5.1881771278463455,0.3347956479027942,1.3278319371340193,0.25213706534684965,0.8009351212296949,0.8767457498509129,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Tpk1,Tpk1,29807,ENSMUSG00000029735,thiamine pyrophosphokinase,24.645304949008164,0.18344446591593447,0.7276647078678343,0.2521002653178742,0.8009635648919848,0.8767457498509129,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Brox,Brox,71678,ENSMUSG00000046836,BRO1 domain and CAAX motif containing,182.30046005660543,-0.0375627644034641,0.14902861464247186,-0.25205068498810995,0.801001887185479,0.8767457498509129,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Wdr43,Wdr43,72515,ENSMUSG00000041057,WD repeat domain 43,163.1161814108834,-0.058030376436780905,0.23042385783342767,-0.2518418751530963,0.8011632885385416,0.8767849603077791,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Tgm4,Tgm4,331046,ENSMUSG00000025787,transglutaminase 4 (prostate),18.36947390036025,0.141268542742431,0.5609845297159187,0.2518225285356248,0.8011782431022035,0.8767849603077791,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Xxylt1,Xxylt1,268880,ENSMUSG00000047434,xyloside xylosyltransferase 1,32.52778112939137,0.13229478935347586,0.5270708193014917,0.2510000260094108,0.8018140890794044,0.8774038589435068,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Ercc3,Ercc3,13872,ENSMUSG00000024382,"excision repair cross-complementing rodent repair deficiency, complementation group 3",109.5904910075936,-0.06618392062256191,0.2638040573716959,-0.2508828760329102,0.8019046640403195,0.87742602577123,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Pcdhgb4,Pcdhgb4,93701,ENSMUSG00000103585,"protocadherin gamma subfamily B, 4",2.760013857259005,0.41404354854524106,1.6524415862267057,0.2505647110290267,0.8021506679826226,0.8776182406915533,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Mbd4,Mbd4,17193,ENSMUSG00000030322,methyl-CpG binding domain protein 4,26.922639262498404,0.15984436577740496,0.63820989503715,0.25045736053356,0.802233675393968,0.8776253141097806,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Galt,Galt,14430,ENSMUSG00000036073,galactose-1-phosphate uridyl transferase,89.28939563994523,0.07452387825299771,0.2976497153348197,0.2503744314660856,0.8022978007733825,0.8776253141097806,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Ube2l3,Ube2l3,22195,ENSMUSG00000038965,ubiquitin-conjugating enzyme E2L 3,555.7187973810373,-0.03041539645632618,0.12159073802298717,-0.2501456685835399,0.8024746998919868,0.8777418745838195,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Hist1h1b,Hist1h1b,NA,NA,NA,16.558328489480438,-0.14746313587605678,0.5901108680931088,-0.24989056099334503,0.8026719829409813,0.8778143850625192,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Kif3c,Kif3c,16570,ENSMUSG00000020668,kinesin family member 3C,29.435376114507832,0.18177256332923733,0.7276859197589931,0.24979535592696328,0.8027456113581264,0.8778143850625192,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Dis3,Dis3,72662,ENSMUSG00000033166,"DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease",50.305903889759335,-0.07575955336606412,0.30329656847401615,-0.2497870442360595,0.802752039425261,0.8778143850625192,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Ccdc130,Ccdc130,NA,NA,NA,68.79427267342548,0.07433484099553961,0.29851046355144706,0.24901921397046206,0.8033459188821865,0.878386818770761,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Pygo2,Pygo2,68911,ENSMUSG00000047824,pygopus 2,160.54837927489592,-0.06319355624900247,0.2538936671519422,-0.24889772540559035,0.8034398948068658,0.8784126003154361,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Uba6,Uba6,231380,ENSMUSG00000035898,ubiquitin-like modifier activating enzyme 6,41.89430709130739,-0.08205451313255466,0.3311460131968611,-0.24778952444695307,0.804297260501802,0.8791619070966856,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Ddx10,Ddx10,77591,ENSMUSG00000053289,DEAD box helicase 10,82.2754400715978,-0.09644025792893872,0.38932242826542557,-0.24771308028313574,0.8043564106373968,0.8791619070966856,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Fdps,Fdps,110196,ENSMUSG00000059743,farnesyl diphosphate synthetase,24.84734447385526,0.09445671816696856,0.3813436539100148,0.24769448028957472,0.8043708029080243,0.8791619070966856,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Skap2,Skap2,54353,ENSMUSG00000059182,src family associated phosphoprotein 2,598.8630961657002,0.032942115395876256,0.1330201262287726,0.2476476028839521,0.804407075919447,0.8791619070966856,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Ube2v1,Ube2v1,66589,ENSMUSG00000078923,ubiquitin-conjugating enzyme E2 variant 1,35.36993778715004,-0.07557620286991368,0.3056675635176181,-0.24724966561771808,0.8047150105734692,0.879421431243278,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Pear1,Pear1,73182,ENSMUSG00000028073,platelet endothelial aggregation receptor 1,56.251741170136654,0.10583965556158595,0.4287725395670833,0.2468433628432655,0.805029449945667,0.8796880179019207,Not_significant,FALSE
Microglia_3d_HI_vs_Control,D930028M14Rik,D930028M14Rik,434147,ENSMUSG00000074274,RIKEN cDNA D930028M14 gene,3.3719400603449796,-0.4168442847455878,1.6922271291577455,-0.2463288039549746,0.8054277144207185,0.8800461489090828,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Fgd3,Fgd3,30938,ENSMUSG00000037946,"FYVE, RhoGEF and PH domain containing 3",36.29731983533732,0.11860593280051251,0.48294663204555566,0.24558807315447764,0.8060011227710842,0.8805955704349521,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Ice1,Ice1,218333,ENSMUSG00000034525,interactor of little elongation complex ELL subunit 1,55.40310040393135,-0.09016250013842154,0.3673051963527455,-0.24547025480095036,0.8060923369561648,0.8806181212168643,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Tom1l2,Tom1l2,216810,ENSMUSG00000000538,target of myb1-like 2 (chicken),47.01894334034362,-0.11446383025550047,0.46781249300030237,-0.2446788659306422,0.806705093265014,0.8812103785135994,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Zbtb46,Zbtb46,72147,ENSMUSG00000027583,zinc finger and BTB domain containing 46,11.880836037493841,0.2229232194684519,0.9115673062915314,0.24454937987558548,0.8068053629899721,0.8812427625515468,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Mcm9,Mcm9,71567,ENSMUSG00000058298,minichromosome maintenance 9 homologous recombination repair factor,13.055215123836716,-0.19642662656931753,0.8035823744954075,-0.2444386945304263,0.8068910765832177,0.881259243203973,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Ddx6,Ddx6,13209,ENSMUSG00000032097,DEAD-box helicase 6,191.4188856695226,-0.059575556921119426,0.24402631698199684,-0.2441357869016834,0.807125656990936,0.8813733568496598,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Cntrob,Cntrob,216846,ENSMUSG00000032782,"centrobin, centrosomal BRCA2 interacting protein",39.328952012674435,-0.09879781128802692,0.4047077674809409,-0.24412136170003126,0.8071368287162256,0.8813733568496598,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Wrap53,Wrap53,216853,ENSMUSG00000041346,"WD repeat containing, antisense to Trp53",46.53260658287091,0.09255714204495809,0.3794514462371649,0.2439235453252377,0.807290033329142,0.8814635138152812,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Trim45,Trim45,229644,ENSMUSG00000033233,tripartite motif-containing 45,26.000670626773488,-0.2193837661556448,0.8998512694542156,-0.24380002963012662,0.8073856973810718,0.8814908331368461,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Tubb4b,Tubb4b,227613,ENSMUSG00000036752,"tubulin, beta 4B class IVB",416.9160133944891,-0.04524143161522201,0.18598320652691144,-0.24325546623305291,0.8078075011152839,0.8818252092075052,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Ttc30a1,Ttc30a1,NA,NA,NA,13.764518861086069,-0.1905439838759498,0.7834154580242326,-0.24322213957393715,0.8078333168386846,0.8818252092075052,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Ttc33,Ttc33,67515,ENSMUSG00000022151,tetratricopeptide repeat domain 33,97.58959355792545,-0.07553303264655076,0.3106987571274172,-0.2431069674848257,0.807922533836837,0.8818252092075052,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Agfg2,Agfg2,231801,ENSMUSG00000029722,ArfGAP with FG repeats 2,74.15703111637849,-0.08919464824770502,0.3671914250880516,-0.2429104879731774,0.8080747406462636,0.8818252092075052,Not_significant,FALSE
Microglia_3d_HI_vs_Control,5730559C18Rik,5730559C18Rik,NA,NA,NA,1.4566384162962251,0.6377482550679732,2.6255016242911275,0.24290529823616547,0.8080787610790249,0.8818252092075052,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Fam76a,Fam76a,230789,ENSMUSG00000028878,"family with sequence similarity 76, member A",138.83019928440234,-0.058991982541728605,0.24290805850431685,-0.24285724773795525,0.8081159855175366,0.8818252092075052,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Rc3h2,Rc3h2,319817,ENSMUSG00000075376,ring finger and CCCH-type zinc finger domains 2,67.94819286920948,-0.0928172868999154,0.3824264887044427,-0.2427062184273773,0.8082329898646903,0.8818757649118228,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Tbcc,Tbcc,72726,ENSMUSG00000036430,tubulin-specific chaperone C,89.9889254729279,0.07012825254130176,0.2892411839737053,0.24245597247892978,0.8084268680554165,0.8820101827048602,Not_significant,FALSE
Microglia_3d_HI_vs_Control,1700048O20Rik,1700048O20Rik,69430,ENSMUSG00000043773,RIKEN cDNA 1700048O20 gene,3.8745973440873813,-0.354387097096014,1.465389212412762,-0.24183820523184824,0.808905533922135,0.8824552589858718,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Hist1h2ab,Hist1h2ab,NA,NA,NA,5.821439956552009,0.1961033981450483,0.8115604310511584,0.2416374562409962,0.8090610960802351,0.8825478063545041,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Zfp850,Zfp850,100043772,ENSMUSG00000096916,zinc finger protein 850,6.820473706482615,-0.2571319658498001,1.0646560583367237,-0.24151646330882548,0.8091548582122945,0.8825729301375009,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Apob,Apob,238055,ENSMUSG00000020609,apolipoprotein B,11.262854850914824,0.25423622319554884,1.057109767547722,0.2405012525665379,0.8099416923470802,0.8833539408361915,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Mok,Mok,26448,ENSMUSG00000056458,MOK protein kinase,5.242737631038484,0.38357745771861634,1.5965397930585812,0.24025549465558602,0.8101321947319137,0.8834844892383166,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Actr1a,Actr1a,54130,ENSMUSG00000025228,"ARP1 actin-related protein 1A, centractin alpha",531.6545501936947,0.03601998824755607,0.15015707743232196,0.2398820546023934,0.8104216930899115,0.883722964814814,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Klhl24,Klhl24,75785,ENSMUSG00000062901,kelch-like 24,164.7685275654705,0.07106779356903178,0.2965583028898226,0.23964189461737953,0.8106078837212143,0.8838287585068499,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Rgs18,Rgs18,64214,ENSMUSG00000026357,regulator of G-protein signaling 18,7.485524090700735,0.28349703955460304,1.1837277640976804,0.23949513406125453,0.8107216691531426,0.8838287585068499,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Exoc6b,Exoc6b,75914,ENSMUSG00000033769,exocyst complex component 6B,66.62263097365438,-0.08505162865114903,0.3551470753372624,-0.23948283558404773,0.810731204509489,0.8838287585068499,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Haus2,Haus2,66296,ENSMUSG00000027285,"HAUS augmin-like complex, subunit 2",70.3101408623156,0.08150672493688245,0.3404930721832997,0.23937851191581494,0.8108120907220625,0.8838397194050752,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Ildr1,Ildr1,106347,ENSMUSG00000022900,immunoglobulin-like domain containing receptor 1,11.523672621694125,0.22094268609328355,0.9233639000025305,0.23928018638445583,0.8108883281940897,0.8838456113911471,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Fam98a,Fam98a,72722,ENSMUSG00000002017,"family with sequence similarity 98, member A",88.51314140883467,0.06227867987055235,0.26051354346495814,0.23906119828633593,0.8110581287787824,0.8838831541132642,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Mrps27,Mrps27,218506,ENSMUSG00000041632,mitochondrial ribosomal protein S27,73.53578274947054,0.0915371184116831,0.38291549184798157,0.23905305572756397,0.8110644425867026,0.8838831541132642,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Ndufs6,Ndufs6,407785,ENSMUSG00000021606,NADH:ubiquinone oxidoreductase core subunit S6,407.81882052879786,-0.04434014142503193,0.18561056287628735,-0.23888802845011253,0.8111924087608364,0.8838986545107662,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Rpusd1,Rpusd1,106707,ENSMUSG00000041199,RNA pseudouridylate synthase domain containing 1,80.04689700307377,-0.05714165216389897,0.23923454608552525,-0.23885200987432265,0.8112203391134232,0.8838986545107662,Not_significant,FALSE
Microglia_3d_HI_vs_Control,0610007P14Rik,0610007P14Rik,NA,NA,NA,167.94344437428782,-0.045513821631058465,0.19070772668514,-0.23865745988468604,0.8113712056949687,0.8839858469101388,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Nt5c2,Nt5c2,76952,ENSMUSG00000025041,"5'-nucleotidase, cytosolic II",325.60824669562413,-0.03849112782701757,0.16173002893441688,-0.2379961722669703,0.8118840630083309,0.8844673771798458,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Supt20,Supt20,56790,ENSMUSG00000027751,SPT20 SAGA complex component,110.62732557472509,0.06422654835428447,0.2703468266327562,0.23757093491439765,0.812213895729616,0.8847071265763308,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Pi4ka,Pi4ka,224020,ENSMUSG00000041720,phosphatidylinositol 4-kinase alpha,85.81914149057317,-0.07403362977578118,0.3117114146039469,-0.23750695774117397,0.8122635221133805,0.8847071265763308,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Mmaa,Mmaa,109136,ENSMUSG00000037022,methylmalonic aciduria (cobalamin deficiency) type A,32.0607998326797,0.08611890098634634,0.36270024582108323,0.23743822062041836,0.8123168415759755,0.8847071265763308,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Zfp191,Zfp191,NA,NA,NA,145.358672341925,-0.04418987389937639,0.18628425830079554,-0.23721743480880947,0.8124881112661845,0.8848164297765273,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Myo18a,Myo18a,360013,ENSMUSG00000000631,myosin XVIIIA,257.3508942127399,0.0413766155593569,0.17458551892599533,0.2369991269258474,0.8126574675782097,0.8849131883870134,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Pi4k2b,Pi4k2b,67073,ENSMUSG00000029186,phosphatidylinositol 4-kinase type 2 beta,4.767232024733156,-0.30052900780070596,1.2690814053643849,-0.2368082981362544,0.812805513661355,0.8849131883870134,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Nfrkb,Nfrkb,235134,ENSMUSG00000042185,nuclear factor related to kappa B binding protein,96.4431062387019,-0.06677015068294259,0.28208208985828015,-0.23670467953668503,0.8128859043756493,0.8849131883870134,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Usp2,Usp2,53376,ENSMUSG00000032010,ubiquitin specific peptidase 2,627.1054552453122,-0.036551961550231354,0.15444066314272084,-0.23667317147203104,0.8129103497584949,0.8849131883870134,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Ralgapa2,Ralgapa2,241694,ENSMUSG00000037110,"Ral GTPase activating protein, alpha subunit 2 (catalytic)",12.970932267360165,0.2628220100775444,1.110613238697303,0.23664584656475213,0.8129315498060854,0.8849131883870134,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Zfp763,Zfp763,73451,ENSMUSG00000067430,zinc finger protein 763,9.856960854218341,0.21363651376550577,0.9032101262918708,0.23653024644729181,0.8130212397511194,0.8849336208665796,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Snx11,Snx11,74479,ENSMUSG00000020876,sorting nexin 11,87.10081704475161,0.1017181577208606,0.43093257277976893,0.2360419335784217,0.8134001310694594,0.8852688037928229,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Mark2,Mark2,13728,ENSMUSG00000024969,MAP/microtubule affinity regulating kinase 2,184.27142912845258,-0.06707959213998566,0.28487151320036336,-0.2354731485306692,0.8138415173520679,0.8856719390824266,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Pex5,Pex5,19305,ENSMUSG00000005069,peroxisomal biogenesis factor 5,135.2922508751995,0.0650389726466308,0.27657118707822703,0.2351617799877136,0.8140831693642782,0.8858170614025135,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Calm1,Calm1,12313,ENSMUSG00000001175,calmodulin 1,4214.323733168571,0.027938572160542366,0.118845839396841,0.23508245894290003,0.814144732972311,0.8858170614025135,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Dirc2,Dirc2,NA,NA,NA,33.45488317412277,-0.11491187202197894,0.488930685084079,-0.23502691798167283,0.814187840777803,0.8858170614025135,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Reck,Reck,53614,ENSMUSG00000028476,reversion-inducing-cysteine-rich protein with kazal motifs,3.1443117207024067,0.41117117184838725,1.750823117786804,0.2348444955239934,0.8143294309036622,0.8858890367982187,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Caprin2,Caprin2,232560,ENSMUSG00000030309,caprin family member 2,4.526574674408663,-0.29940346550807356,1.2753666031652948,-0.23475874683012157,0.8143959882282711,0.8858890367982187,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Nop2,Nop2,110109,ENSMUSG00000038279,NOP2 nucleolar protein,237.01034254610988,0.04841198496351665,0.20682753069670384,0.2340693465731551,0.8149311428313228,0.8863698831284634,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Zkscan4,Zkscan4,544922,ENSMUSG00000054931,zinc finger with KRAB and SCAN domains 4,8.885897371076855,0.18221832243891511,0.7786898610339276,0.23400628614448576,0.8149800985039959,0.8863698831284634,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Mrps25,Mrps25,64658,ENSMUSG00000014551,mitochondrial ribosomal protein S25,128.13614250620566,0.059157975401153,0.2529416379225691,0.2338799411873127,0.8150781859981621,0.8863993031972344,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Nipa1,Nipa1,233280,ENSMUSG00000047037,non imprinted in Prader-Willi/Angelman syndrome 1 homolog (human),8.078973397422573,-0.21240249455191593,0.9100854084668337,-0.23338742998828832,0.8154605731140196,0.8867378676528747,Not_significant,FALSE
Microglia_3d_HI_vs_Control,Zfp605,Zfp605,675812,ENSMUSG00000023284,zinc finger protein 605,9.670355247194923,0.2756100979621179,1.1834137973774133,0.2328941056567896,0.8158436356135107,0.8870221527512432,Not_significant,FALSE
