comparison,input_id,SYMBOL,ENTREZID,ENSEMBL,GENENAME,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,direction,significant
Microglia_1d_HI_vs_Control,Snhg10,Snhg10,69434,NA,small nucleolar RNA host gene 10,12.722672542932164,1.246649694940863,0.9535972913060634,1.3073125378045378,0.1911065877911907,0.3253368685006021,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Uimc1,Uimc1,20184,ENSMUSG00000025878,ubiquitin interaction motif containing 1,104.39587262666534,-0.46811180125388735,0.3583829680905843,-1.3061775891525296,0.19149217216718947,0.32594646338152083,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Ctdnep1,Ctdnep1,67181,ENSMUSG00000018559,CTD nuclear envelope phosphatase 1,166.22136158215253,-0.434987842547297,0.333048672934617,-1.3060788944584456,0.19152572946440952,0.32595676990410416,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Gyg,Gyg,NA,NA,NA,392.7262784370958,0.311463584257866,0.23852539796850306,1.305787924097686,0.1916246878113905,0.3260783632362671,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Mtr,Mtr,238505,ENSMUSG00000021311,5-methyltetrahydrofolate-homocysteine methyltransferase,168.74278417703272,-0.292765225086303,0.22425970717064123,-1.3054740362410948,0.19173148251136224,0.3262132544824383,Not_significant,FALSE
Microglia_1d_HI_vs_Control,D330023K18Rik,D330023K18Rik,320973,ENSMUSG00000087269,RIKEN cDNA D330023K18 gene,23.628393152116644,-1.243059092345454,0.9525041090531047,-1.3050432859352108,0.19187810880829206,0.3263540042956499,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Phc1,Phc1,13619,ENSMUSG00000040669,polyhomeotic 1,49.93115288717439,-0.5974775093433611,0.45785961349780085,-1.3049360365701501,0.19191462903550513,0.3263540042956499,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Zswim1,Zswim1,71971,ENSMUSG00000017764,zinc finger SWIM-type containing 1,61.26885543245428,-0.8200424588500106,0.6284257837841734,-1.3049153615435456,0.19192166982026154,0.3263540042956499,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Zc3hav1,Zc3hav1,78781,ENSMUSG00000029826,"zinc finger CCCH type, antiviral 1",167.76242707490067,0.33233655624651526,0.25468208228969047,1.3049074880285296,0.19192435115935538,0.3263540042956499,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Cyp2j6,Cyp2j6,13110,ENSMUSG00000052914,"cytochrome P450, family 2, subfamily j, polypeptide 6",2.561493018261268,-3.081100289209273,2.3616007492160924,-1.3046660364720881,0.19200659127929498,0.3264470118838336,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Slc35f5,Slc35f5,74150,ENSMUSG00000026342,"solute carrier family 35, member F5",124.16370433339183,-0.5111310799457125,0.3918813773232668,-1.3043005090902176,0.1921311418145688,0.3266119180703198,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Pabpc1,Pabpc1,18458,ENSMUSG00000022283,"poly(A) binding protein, cytoplasmic 1",1411.4415655855983,-0.3134465286959224,0.24039570648142822,-1.3038773998242672,0.19227538708385994,0.326810252074847,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Arhgap35,Arhgap35,232906,ENSMUSG00000058230,Rho GTPase activating protein 35,59.08553608433075,-0.7604799457193719,0.5833335685806214,-1.3036793811982852,0.1923429224024632,0.3268781640828784,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Dlg1,Dlg1,13383,ENSMUSG00000022770,discs large MAGUK scaffold protein 1,37.332622484371534,-0.7311893933800379,0.5609534385654754,-1.303476087516116,0.1924122749470169,0.3269491444691103,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Poldip3,Poldip3,73826,ENSMUSG00000041815,"polymerase (DNA-directed), delta interacting protein 3",464.88022541908873,-0.35203158952556896,0.2701452816347168,-1.3031195192280893,0.19253396068968728,0.3271090169286373,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Ptcd2,Ptcd2,68927,ENSMUSG00000021650,pentatricopeptide repeat domain 2,174.43735268366882,0.47432625804832573,0.3641635810769092,1.3025087699479505,0.19274252195614774,0.3274164211300363,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Adcyap1r1,Adcyap1r1,11517,ENSMUSG00000029778,adenylate cyclase activating polypeptide 1 receptor 1,9.09701429601075,1.9767009618112397,1.5183099792586012,1.301908693754666,0.19294760018348184,0.327717821349187,Not_significant,FALSE
Microglia_1d_HI_vs_Control,6330407A03Rik,6330407A03Rik,70720,NA,RIKEN cDNA 6330407A03 gene,9.602939544921922,-2.532242825980506,1.9452629074574113,-1.3017483735863327,0.19300241731425424,0.32776395615540066,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Rasgrf2,Rasgrf2,19418,ENSMUSG00000021708,RAS protein-specific guanine nucleotide-releasing factor 2,22.126935684738175,-1.6436026125477765,1.262907770612707,-1.3014431067681,0.19310682665296341,0.3278942850273528,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Epha5,Epha5,13839,ENSMUSG00000029245,Eph receptor A5,1.2803861453012706,-3.9402908707335076,3.028750439466327,-1.3009625419741735,0.19327127661226448,0.3281265105871019,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Prss53,Prss53,330657,ENSMUSG00000044139,serine protease 53,1.3022915962508799,-3.9385023668326955,3.028515246853517,-1.3004730192210894,0.19343889773740042,0.3283640527046218,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Hmbox1,Hmbox1,219150,ENSMUSG00000021972,homeobox containing 1,39.69904959064764,-0.6750302673690848,0.5191014734397154,-1.3003821062116054,0.1934700396889378,0.32836988549238016,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Ebpl,Ebpl,68177,ENSMUSG00000021928,emopamil binding protein-like,89.60727972653127,0.4642567270442914,0.3571879192144796,1.2997548407159887,0.19368500776417133,0.3286876735425198,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Perp,Perp,64058,ENSMUSG00000019851,"PERP, TP53 apoptosis effector",24.282335102399742,-0.9408201543221946,0.7239335044399876,-1.2995947121552052,0.19373991298183071,0.32873377933581355,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Aldoart2,Aldoart2,79459,ENSMUSG00000063129,"aldolase 1 A, retrogene 2",12.383552762425046,0.8694766202357891,0.6693979062147652,1.298893546220373,0.19398046481249853,0.3290948280786906,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Angel2,Angel2,52477,ENSMUSG00000026634,angel homolog 2,160.57135329254902,-0.30365256579188826,0.23398158097684915,-1.297762689371402,0.19436889429105317,0.32970661730893974,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Tha1,Tha1,71776,ENSMUSG00000017713,threonine aldolase 1,71.02290119169106,0.537515178987265,0.4142265985573758,1.2976355957325423,0.1944125843784855,0.3297335360695206,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Sf1,Sf1,22668,ENSMUSG00000024949,splicing factor 1,913.0482646126708,0.20494481361630945,0.15805707999101137,1.2966506380350982,0.19475142072446705,0.3302609584241499,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Gm6583,Gm6583,NA,NA,NA,19.631730220777268,-1.0875903137421423,0.8389333536564604,-1.2963965599912313,0.19483889663147172,0.33036203188500757,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Slc35e3,Slc35e3,215436,ENSMUSG00000060181,"solute carrier family 35, member E3",12.156088137938378,-1.0423220433242495,0.8040786997144747,-1.296293563919022,0.1948743651053246,0.330374907055973,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Mgl2,Mgl2,216864,ENSMUSG00000040950,macrophage galactose N-acetyl-galactosamine specific lectin 2,26.102605198334118,-1.1620361269187183,0.8969756313308654,-1.2955046785324322,0.19514618846569212,0.33078841900677675,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Snx3,Snx3,54198,ENSMUSG00000019804,sorting nexin 3,2201.3631696996567,0.2750130452977638,0.21234004552547076,1.295153933951546,0.195267132500193,0.33094609672419384,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Kcnk13,Kcnk13,217826,ENSMUSG00000045404,"potassium channel, subfamily K, member 13",350.2339596164518,-0.3237499007903699,0.250026617495835,-1.2948617392536739,0.19536792927457444,0.33106958789852103,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Homer3,Homer3,26558,ENSMUSG00000003573,homer scaffolding protein 3,104.22825967218812,0.34413933343992004,0.2658026731805202,1.2947173529974147,0.19541775147653756,0.33110667483915984,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Apbb3,Apbb3,225372,ENSMUSG00000117679,amyloid beta precursor protein binding family B member 3,35.06285725906975,0.8001149977523275,0.618248071442052,1.2941649714912566,0.19560844330025576,0.3313823999420571,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Gemin7,Gemin7,69731,ENSMUSG00000044709,gem nuclear organelle associated protein 7,315.9099745676016,0.4238400283388317,0.3275628505275948,1.293919709320414,0.19569315583521546,0.33147853122180554,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Stx7,Stx7,53331,ENSMUSG00000019998,syntaxin 7,1385.0447468333869,-0.27075104667727634,0.20927010474898752,-1.293787504918742,0.19573882983903948,0.33150851832699285,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Trrap,Trrap,100683,ENSMUSG00000045482,transformation/transcription domain-associated protein,171.81566467949506,-0.4040270716325795,0.312368630122741,-1.2934303661472746,0.19586225327767223,0.33167015657193477,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Txnrd3,Txnrd3,232223,ENSMUSG00000000811,thioredoxin reductase 3,35.996504412458826,0.9206425823168303,0.7122608866779316,1.2925637214347334,0.19616199377580298,0.3321302786044024,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Yeats4,Yeats4,64050,ENSMUSG00000020171,YEATS domain containing 4,245.18611500629893,-0.30497199393335456,0.23596098087079753,-1.2924679021416028,0.19619515476431262,0.3321389764700233,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Gid4,Gid4,66771,ENSMUSG00000018415,"GID complex subunit 4, VID24 homolog",103.65269112575017,-0.4633645217127499,0.35879342352905147,-1.2914521039854883,0.19654695316792647,0.3326870164162046,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Oxsm,Oxsm,71147,ENSMUSG00000021786,"3-oxoacyl-ACP synthase, mitochondrial",28.389256442965266,-1.0141674318014906,0.7854434259327345,-1.2912036670204992,0.19663306389106136,0.33278524535725534,Not_significant,FALSE
Microglia_1d_HI_vs_Control,4930413G21Rik,4930413G21Rik,73951,NA,RIKEN cDNA 4930413G21 gene,14.295652577518661,-1.0343287766587388,0.801508885394387,-1.290476993464385,0.1968850947738839,0.333164212344385,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Pola1,Pola1,18968,ENSMUSG00000006678,"polymerase (DNA directed), alpha 1",80.34191834253288,-0.7816440649605051,0.6058847231491453,-1.2900870992386693,0.19702041855130104,0.3333456103740214,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Zcchc10,Zcchc10,67966,ENSMUSG00000018239,"zinc finger, CCHC domain containing 10",62.163311271238854,0.585099624746675,0.4536264146242052,1.2898270600740596,0.19711071031703087,0.33345077628853126,Not_significant,FALSE
Microglia_1d_HI_vs_Control,0610009B22Rik,0610009B22Rik,NA,NA,NA,128.25291076604478,-0.41692892725673375,0.32336038888232205,-1.2893630190693002,0.19727191161644284,0.3336758522160811,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Vnn3,Vnn3,26464,ENSMUSG00000020010,vanin 3,2.627727977402673,-3.4254018167078963,2.6572194902995636,-1.2890925379753748,0.1973659174387409,0.3337872222437154,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Pcdh9,Pcdh9,211712,ENSMUSG00000055421,protocadherin 9,9.217350938961154,-2.3414170882523435,1.8165182369657018,-1.2889587567055911,0.19741242529449743,0.3338182429148785,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Hist1h1d,Hist1h1d,NA,NA,NA,2.4225548622061015,-2.8509049162491094,2.212202220887977,-1.2887180427405762,0.1974961275395795,0.33388581541402373,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Mettl25,Mettl25,216292,ENSMUSG00000036009,methyltransferase like 25,61.2788059510144,0.5983290221342477,0.4642953887146356,1.288681810497135,0.19750872864223087,0.33388581541402373,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Srr,Srr,27364,ENSMUSG00000001323,serine racemase,38.19507542992773,-0.8725623191551358,0.677218779276255,-1.2884496795668379,0.19758947471903146,0.3339398302078632,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Rad51d,Rad51d,19364,ENSMUSG00000018841,RAD51 paralog D,76.9815516565031,-0.8926044643133153,0.6927857008187989,-1.2884279557998266,0.19759703250487215,0.3339398302078632,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Rab4a,Rab4a,19341,ENSMUSG00000019478,"RAB4A, member RAS oncogene family",44.522777830578455,-0.7687580711696966,0.5967108730874838,-1.2883258975858967,0.19763254179905956,0.3339522220419809,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Pear1,Pear1,73182,ENSMUSG00000028073,platelet endothelial aggregation receptor 1,45.166965848004025,-0.7398351615895675,0.5744542667137535,-1.287892186477957,0.19778349575503326,0.33415965669118375,Not_significant,FALSE
Microglia_1d_HI_vs_Control,B9d2,B9d2,232987,ENSMUSG00000063439,B9 protein domain 2,126.46616066372962,-0.4362856843984383,0.33879158336238663,-1.287770138999491,0.1978259898121108,0.3341838128924084,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Cir1,Cir1,66935,ENSMUSG00000041777,"corepressor interacting with RBPJ, 1",12.716201629337169,-0.8603640020089021,0.6681849354989053,-1.2876135876462176,0.19788050708431734,0.33420667607247373,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Alkbh7,Alkbh7,66400,ENSMUSG00000002661,alkB homolog 7,99.6567667973319,0.5463772400810195,0.42434782086001227,1.2875693316244539,0.19789592074558054,0.33420667607247373,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Map2k7,Map2k7,26400,ENSMUSG00000002948,mitogen-activated protein kinase kinase 7,160.70786442619277,0.38882588589874817,0.30202992486653396,1.2873753687505272,0.19796348525870122,0.3342731482100195,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Egln3,Egln3,112407,ENSMUSG00000035105,egl-9 family hypoxia-inducible factor 3,7.737019053711253,2.6774087099145905,2.079955166022315,1.2872434721921624,0.1980094393940947,0.3343031161964118,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Gm3604,Gm3604,100041979,ENSMUSG00000094942,predicted gene 3604,7.299090082550371,-1.7786365628144492,1.3818853403718363,-1.287108641253735,0.19805642396330148,0.33433481509942303,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Ppard,Ppard,19015,ENSMUSG00000002250,peroxisome proliferator activator receptor delta,25.530322700247975,-0.897363313909097,0.6972811278322818,-1.2869462231092268,0.19811303268071384,0.33438274897918263,Not_significant,FALSE
Microglia_1d_HI_vs_Control,2010015L04Rik,2010015L04Rik,NA,NA,NA,29.477479212314204,-1.2144812186923868,0.9440818590218596,-1.2864151631413419,0.19829820928745912,0.33463352108824457,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Tmem147,Tmem147,69804,ENSMUSG00000006315,transmembrane protein 147,461.08646401615164,0.3874728612609396,0.3012169234260955,1.2863582060853471,0.19831807729698192,0.33463352108824457,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Xpo6,Xpo6,74204,ENSMUSG00000000131,exportin 6,151.62482404764734,-0.7823127050834386,0.608416961940548,-1.2858167244191379,0.19850703201131728,0.334904675216816,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Dak,Dak,NA,NA,NA,46.167714731010825,-0.9742987764860318,0.7577963642456096,-1.285699988091064,0.1985477854066712,0.33490867179983463,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Mn1,Mn1,433938,ENSMUSG00000070576,meningioma 1,9.420566415701972,-1.8502282564543744,1.4391405509425694,-1.2856480593522028,0.198565916025771,0.33490867179983463,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Smek1,Smek1,NA,NA,NA,175.05440641396044,0.4608330074862356,0.3585927842482604,1.2851151158892042,0.19875206012253138,0.3351562684404453,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Tbc1d20,Tbc1d20,67231,ENSMUSG00000027465,"TBC1 domain family, member 20",127.22080287938302,0.41650686754746086,0.3241132473396723,1.2850658557345531,0.19876927192607916,0.3351562684404453,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Ankrd46,Ankrd46,68839,ENSMUSG00000048307,ankyrin repeat domain 46,125.62669561037598,-0.5926603995739835,0.46154253254262073,-1.284086206116345,0.1991117939157408,0.335686057110862,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Leprel1,Leprel1,NA,NA,NA,63.13731874136237,-0.9662862087830392,0.7526532270982842,-1.2838398534586473,0.19919799581368106,0.3357836220144713,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Pomc,Pomc,18976,ENSMUSG00000020660,pro-opiomelanocortin-alpha,4.603000013403892,2.0735943130519354,1.6153409122020295,1.283688351720886,0.19925102172079978,0.33582524309370293,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Dync1li2,Dync1li2,234663,ENSMUSG00000035770,"dynein, cytoplasmic 1 light intermediate chain 2",222.78306832382148,-0.3555249874864123,0.2769746323477136,-1.283601261505013,0.1992815081365214,0.3358288688232691,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Ube2z,Ube2z,268470,ENSMUSG00000014349,ubiquitin-conjugating enzyme E2Z,159.23111861107824,-0.45686343921464706,0.3560190080254603,-1.2832557501592021,0.1994024898937189,0.33598497444133585,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Rpl22l1,Rpl22l1,68028,ENSMUSG00000039221,ribosomal protein L22 like 1,180.2811925004369,0.3518625519017617,0.27422577379014296,1.2831126229988576,0.1994526219820074,0.3360216738778609,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Nrde2,Nrde2,217827,ENSMUSG00000021179,"nrde-2 necessary for RNA interference, domain containing",59.38473721469226,-0.6904469778565094,0.5382633327790579,-1.2827308415970415,0.1995863907589038,0.3361816094067701,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Slc6a11,Slc6a11,243616,ENSMUSG00000030307,"solute carrier family 6 (neurotransmitter transporter, GABA), member 11",5.945004611186607,-2.3028690658982374,1.7953577290505307,-1.2826797850008993,0.1996042849641783,0.3361816094067701,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Adam33,Adam33,110751,ENSMUSG00000027318,a disintegrin and metallopeptidase domain 33,11.567840674143993,-2.2268248994798867,1.7362745309874923,-1.2825304177061203,0.19965664161964294,0.3362220114344996,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Fam78a,Fam78a,241303,ENSMUSG00000050592,"family with sequence similarity 78, member A",80.423445921474,-0.6244852282337655,0.48695824043708336,-1.2824204960023695,0.1996951780997238,0.33623913209801487,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Lyrm7,Lyrm7,75530,ENSMUSG00000020268,LYR motif containing 7,13.098719225131083,-1.357768008314599,1.0589445235549408,-1.2821899335731863,0.19977602659584953,0.33632748113835353,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Fam76a,Fam76a,230789,ENSMUSG00000028878,"family with sequence similarity 76, member A",160.10377439459103,0.3387379873325885,0.2643794509833351,1.2812568680080227,0.20010345738584098,0.33682239352667476,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Cyb561,Cyb561,13056,ENSMUSG00000019590,cytochrome b-561,1.2085030391437177,-3.8821044994875415,3.0300764502882664,-1.2811902812281246,0.20012683894826558,0.33682239352667476,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Rab27b,Rab27b,80718,ENSMUSG00000024511,"RAB27B, member RAS oncogene family",1.2180506427454632,-3.8824018985508566,3.030563497179888,-1.2810825122666636,0.20016468562231218,0.3368382584119898,Not_significant,FALSE
Microglia_1d_HI_vs_Control,2700046G09Rik,2700046G09Rik,NA,NA,NA,11.42984196258215,-1.6052844592814866,1.253198493000308,-1.2809498800451335,0.20021127103439154,0.3368688223026134,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Tnks1bp1,Tnks1bp1,228140,ENSMUSG00000033955,tankyrase 1 binding protein 1,16.529271564873778,-1.0757184968003306,0.8398562744719913,-1.280836411535561,0.20025113171429626,0.3368880643119715,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Egln1,Egln1,112405,ENSMUSG00000031987,egl-9 family hypoxia-inducible factor 1,56.16487127771194,-0.8467427292252075,0.6615738548379444,-1.2798914634143472,0.20058331031983342,0.33739900566430114,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Ankrd40,Ankrd40,71452,ENSMUSG00000020864,ankyrin repeat domain 40,123.70131917060611,-0.4690694630599456,0.36656966341728514,-1.2796188824986854,0.20067920567112846,0.33749755727188996,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Slc7a8,Slc7a8,50934,ENSMUSG00000022180,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 8",1577.1465740483761,-0.18284731344015526,0.14289824413645416,-1.2795630523322146,0.20069885113502198,0.33749755727188996,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Dyrk1a,Dyrk1a,13548,ENSMUSG00000022897,dual-specificity tyrosine phosphorylation regulated kinase 1a,122.40497207328652,-0.4709863843445704,0.36825691602241595,-1.2789614094196706,0.20091064571235448,0.33780578422227625,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Fundc2,Fundc2,67391,ENSMUSG00000031198,FUN14 domain containing 2,267.9501154769752,0.32611768039481664,0.2550328162311259,1.2787283033383023,0.2009927491757166,0.3378958954937012,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Ndrg2,Ndrg2,29811,ENSMUSG00000004558,N-myc downstream regulated gene 2,72.29080115246494,-0.6232250538427336,0.48745371045917985,-1.2785317671613528,0.20106199118755042,0.33791742719712436,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Nhej1,Nhej1,75570,ENSMUSG00000026162,non-homologous end joining factor 1,33.53313509759059,-0.7141084466296331,0.5585386285419718,-1.2785300964657826,0.20106257986788062,0.33791742719712436,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Syt7,Syt7,54525,ENSMUSG00000024743,synaptotagmin VII,2.098694599631125,-3.1450194596391072,2.4608305929131267,-1.2780316811308978,0.20123825586514368,0.3381647254379247,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Gm4013,Gm4013,100042757,ENSMUSG00000117662,predicted gene 4013,8.44940702515161,-1.5767298102363743,1.2343402640014023,-1.2773866787145356,0.20146576544509434,0.3384745758238014,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Orai3,Orai3,269999,ENSMUSG00000043964,ORAI calcium release-activated calcium modulator 3,340.3961480259515,-1.0630117570789477,0.8322027947039498,-1.2773470166693042,0.2014797614273472,0.3384745758238014,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Clta,Clta,12757,ENSMUSG00000028478,clathrin light chain A,5119.064338059186,-0.18926006755034394,0.14818678312560582,-1.2771723871617056,0.20154139329725312,0.33853012944430894,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Nxn,Nxn,18230,ENSMUSG00000020844,nucleoredoxin,7.700454879513472,-2.072120544385438,1.6240391262855243,-1.2759055559977537,0.20198890680911522,0.339233742879642,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Katnb1,Katnb1,74187,ENSMUSG00000031787,katanin p80 (WD40-containing) subunit B 1,115.59769018466432,0.4208481632454774,0.3300226640796571,1.2752098842032797,0.20223496373145647,0.33959886513817256,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Unk,Unk,217331,ENSMUSG00000020770,unkempt family zinc finger,155.12622572236162,-0.2897611507860989,0.22728558993979472,-1.2748769108629068,0.20235281262554577,0.33972278256726474,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Invs,Invs,16348,ENSMUSG00000028344,inversin,37.998683628731435,0.8260368308711884,0.6479536316639692,1.2748394182927794,0.2023660854644692,0.33972278256726474,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Anpep,Anpep,16790,ENSMUSG00000039062,"alanyl aminopeptidase, membrane",2.700042312915621,2.9317589717567967,2.2999005222220994,1.274732947546885,0.2024037808995808,0.33973794239085564,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Mir6993,Mir6993,102465600,ENSMUSG00000098363,microRNA 6993,2.7224597826936345,-1.9977859333021346,1.5674120501302253,-1.2745760970359725,0.20245932235932892,0.33975482728163947,Not_significant,FALSE
Microglia_1d_HI_vs_Control,2900060B14Rik,2900060B14Rik,68204,NA,RIKEN cDNA 2900060B14 gene,13.973840041217494,1.3269505822985534,1.0412172951026402,1.2744223406006203,0.2025137789716465,0.33975482728163947,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Lyplal1,Lyplal1,226791,ENSMUSG00000039246,lysophospholipase-like 1,56.59560909502866,0.5986583846591602,0.46975876311341597,1.2743953528220258,0.20252333845623208,0.33975482728163947,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Rnf111,Rnf111,93836,ENSMUSG00000032217,ring finger 111,148.67889542226675,-0.43202546239408796,0.33901302161750885,-1.2743624428725346,0.20253499610939216,0.33975482728163947,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Pigg,Pigg,433931,ENSMUSG00000029263,"phosphatidylinositol glycan anchor biosynthesis, class G",14.005797131712805,1.1620690665636384,0.9119274981596655,1.2742998417185318,0.20255717259298553,0.33975482728163947,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Mis12,Mis12,67139,ENSMUSG00000040599,MIS12 kinetochore complex component,144.6193742102818,-0.33313150879082803,0.26144456522394277,-1.2741955775805902,0.20259411213224776,0.339768701993972,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Zbtb14,Zbtb14,22666,ENSMUSG00000049672,zinc finger and BTB domain containing 14,28.97172484069785,-0.7186320164957004,0.5640861684245954,-1.2739756028812539,0.20267206264237086,0.3398513421671448,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Sun2,Sun2,223697,ENSMUSG00000042524,Sad1 and UNC84 domain containing 2,305.70597703626646,-0.3856768529907403,0.30285739435555153,-1.2734602495389613,0.2028547694535587,0.34010959507194477,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Fam45a,Fam45a,NA,NA,NA,221.12580594552722,0.34456356357133755,0.27060566726582524,1.2733050532635775,0.2029098142628643,0.34015376501322037,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Pogk,Pogk,71592,ENSMUSG00000040596,pogo transposable element with KRAB domain,130.29937062754743,0.39532303605104835,0.3105471680538922,1.2729887009706822,0.20302205136400406,0.3402937848629863,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Tomm22,Tomm22,223696,ENSMUSG00000022427,translocase of outer mitochondrial membrane 22,361.1383550682851,0.32214450586238014,0.25323122399707393,1.2721358005444956,0.2033248730484568,0.3407531667661638,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Fam81a,Fam81a,76886,ENSMUSG00000032224,"family with sequence similarity 81, member A",5.153335183047455,-1.9603417833565695,1.5416363942817721,-1.2715980179423998,0.2035159813575338,0.3410252242399958,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Pik3c2a,Pik3c2a,18704,ENSMUSG00000030660,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,61.916825109746746,-0.49299401811078386,0.38803346574952113,-1.2704935569372144,0.20390887647461464,0.3416352847013193,Not_significant,FALSE
