gene_symbol,n_groups,mean_log2FC
A930013F10Rik,2,0.40860492324463354
A830082N09Rik,2,0.07012078540768801
A630019I02Rik,2,2.826569213366267
A430005L14Rik,2,0.2251041600537853
A330076H08Rik,2,-0.7884710949746652
A230103L15Rik,2,-0.022652032094197194
9930021J03Rik,2,-0.3043860133177634
A230072C01Rik,2,-0.020583826221091783
A230057D06Rik,2,0.08949959397400975
A230056P14Rik,2,-0.35110451342349175
A230045G11Rik,2,0.424149979590302
A230020J21Rik,2,0.049585477647529574
9930104L06Rik,2,0.27695775115969495
4930404H24Rik,2,1.4616401275350226
4831440E17Rik,2,-0.45984635764843623
AW551984,2,-0.08683750910565174
4732491K20Rik,2,-0.6570609158618992
1810055G02Rik,2,0.11769733034406371
1810030O07Rik,2,-0.20619724374262186
1810013L24Rik,2,-0.06597263716868462
1810009A15Rik,2,0.5118108261757693
1700102P08Rik,2,-0.7203519998569456
1700094D03Rik,2,-0.4466620719280485
1700071M16Rik,2,0.14043816019462577
1700025G04Rik,2,0.007527262552254596
1700008O03Rik,2,0.6131176379030446
1600012H06Rik,2,-0.10449638784668035
1500011B03Rik,2,0.2006225413086678
1110059E24Rik,2,-0.37049788212855167
1110025M09Rik,2,0.16834669433497904
1110018N20Rik,2,0.24568533047038976
0610030E20Rik,2,-0.21652859595829368
2210016F16Rik,2,0.30468445203952044
2210408I21Rik,2,0.0013275688578915645
2210418O10Rik,2,-1.0495488391240753
2810025M15Rik,2,0.3106203674958659
3830406C13Rik,2,0.04357211564734191
3110082I17Rik,2,0.3598300145541083
3110040N11Rik,2,0.4469220130118952
2900093K20Rik,2,0.24734771024915195
2900092D14Rik,2,0.011940099360715745
2900052L18Rik,2,0.08250839321076883
2810021J22Rik,2,0.12776301315536412
2300009A05Rik,2,-0.07135767501576673
2700081O15Rik,2,0.07779380950946983
2610021A01Rik,2,-0.0008732897707641463
2610005L07Rik,2,0.3370179596715876
2610001J05Rik,2,0.27703462008211666
2310057M21Rik,2,0.21511220622552182
2310022B05Rik,2,-0.3629601354942852
AU041133,2,0.7101557665151285
AY036118,2,0.860914183058249
Agpat4,2,0.1790709658263954
Acvr2a,2,-0.3518594291690762
Adgra3,2,-0.23183307254798086
Adcyap1r1,2,-0.14124817615562402
Adcy6,2,0.09823037411745121
Adcy4,2,-0.04259106954535949
Adcy2,2,-0.04739786626307414
Adarb1,2,0.18819024260508585
Adamtsl1,2,-0.04223064429426379
Adamts4,2,-0.07387823908222074
Adamts17,2,-0.2196862421191004
Adamts13,2,0.7084422854500378
Adamts10,2,0.26365137022287
Adam17,2,-0.2779420290943448
Acyp2,2,0.30516198369660286
Acy3,2,0.3530345493932047
Acy1,2,0.4336818260851943
Adgrb1,2,0.1945805806962314
Adgre1,2,-0.38183461751348374
Adhfe1,2,0.2479497404286682
Afg3l1,2,0.24792406689327157
Ago4,2,-0.2321463232346554
Ago3,2,-0.007441820938152081
Ago2,2,0.3896311893441652
Ago1,2,0.01787833384317644
Agfg2,2,0.3058012954650319
Agbl5,2,-0.0048484687722162995
Aff3,2,-0.08126249200764503
Adpgk,2,0.07735910436957266
Afap1l1,2,-0.26600718747221846
Aes,2,-0.0739327246900592
Aen,2,0.31731111735238676
Adssl1,2,0.3997683859868322
Adra2a,2,-0.3534701619089506
Adprhl2,2,0.3057689163981016
Acvr2b,2,0.312107256309765
Acvr1b,2,0.6011244228057091
Aacs,2,0.21469912801229785
Actr1b,2,0.20130854177042598
Ablim1,2,-0.25383104381128174
Abitram,2,-0.253554337684103
Abi3,2,0.36513471037742995
Abhd2,2,0.5300375545156973
Abhd18,2,-0.32509322805522683
Abhd14b,2,-0.17659067416086985
Abhd14a,2,0.288723414499468
Abhd12,2,0.8330842030274995
Abcg1,2,0.2046189064651631
Abcf3,2,0.12831316273945048
Abcf1,2,0.29031751250150917
Abcd4,2,0.2405410139667189
Abcd3,2,-0.21717141625852862
Abca3,2,0.16442497572869869
Aars2,2,0.25316221604597466
Ablim2,2,0.045858896392132864
Abracl,2,0.07451215522410297
Abtb2,2,-0.0919832826328693
Aco2,2,0.017362459624520946
Actl6b,2,0.22214737149225136
Acsl3,2,-0.28158250255498074
Acsf3,2,0.2890610979669012
Acsbg1,2,0.1182386593083357
Acrbp,2,0.18285872915559345
Acp2,2,0.1532015477232692
Ackr3,2,-0.30532954732057477
Acadl,2,-0.0026456620586316018
Ache,2,0.36522580610448624
Acer3,2,-0.0880295771103803
Acer2,2,0.52657911510017
Ace,2,0.6558480523659451
Acat3,2,-0.024173982674386002
Acat2,2,-0.008848583272727945
Atp6v1e1,2,-0.2390996546130557
Atp6v1g2,2,-0.25846893324764003
Atp6v1h,2,-0.1621587480480812
Cdk5rap2,2,0.27353074934025945
Cenpb,2,0.3522713182528274
Cend1,2,0.3888448235862842
Cemip2,2,0.2745471105295156
Celf2,2,0.0038672582926443377
Cebpzos,2,0.010258790112676955
Cebpz,2,-0.19807493588470745
Cebpg,2,-0.0404665065133253
Cebpb,2,0.33616106711904653
Cebpa,2,0.3133037715227319
Ceacam1,2,-0.5122331267277052
Cdr2l,2,1.0798072525001432
Cdo1,2,0.08243092610302817
Cdkn2aip,2,0.019826895739162326
Cdkn1b,2,0.04144546261496379
Cdkl2,2,-0.014927726054437124
Cenpn,2,-5.019518275038291
Cenpx,2,0.4315440425877015
Cep104,2,-0.16071250158530226
Cetn2,2,-0.32746064420434146
Chdh,2,-0.4067300367928815
Chd8,2,0.21089997993110288
Chchd1,2,0.16145424466745803
Chaserr,2,-0.18347605162623867
Cfap47,2,-0.5612082046393058
Cfap410,2,0.16045080392239375
Cers6,2,0.7533576319205073
Cep164,2,0.21781079075552104
Cep76,2,-0.007707628753744256
Cep43,2,0.00022012059336259937
Cep295,2,0.2573351678589332
Cep290,2,-0.032910317296070635
Cep250,2,0.23657614898968554
Cep19,2,-0.00404138625913554
Cdk8,2,-0.0057317720189116045
Cdk5rap1,2,0.2363623840710051
Chi3l1,2,0.0489635048855816
Cdk5r2,2,-0.13263305880081547
Cd81,2,-0.3635424062239087
Cd44,2,-0.33259042925283905
Cd3eap,2,0.003770202286896701
Cd3e,2,-1.2559557922654652
Cd302,2,0.1134727442573548
Cd248,2,0.36990071672692015
Ccs,2,0.460200448180216
Ccny,2,-0.058082475584035564
Ccni,2,-0.41871564680491824
Ccne2,2,-0.23155615499230978
Ccne1,2,-0.04129775420276965
Ccnd3,2,0.04712860385814619
Ccl17,2,0.4030656217683922
Cck,2,0.3057318668624032
Cchcr1,2,0.4541136366118401
Cd83,2,-0.03503416610346931
Cd86,2,-0.1648960321054725
Cdadc1,2,0.12672367499621515
Cdh20,2,0.10970876920625401
Cdk5r1,2,-0.046107711569135144
Cdk12,2,0.42840538676662454
Cdk10,2,0.312344000803186
Cdh8,2,-0.14194164783851124
Cdh7,2,0.025525220361639248
Cdh5,2,0.37013062386630324
Cdc7,2,-0.14512146418531943
Cdc23,2,-0.14952753943528857
Cdc5l,2,-0.12495542501054865
Cdc50a,2,-0.41553886542993757
Cdc42se2,2,-0.194527080632209
Cdc42ep1,2,0.04645344657933531
Cdc37,2,0.3443093681983183
Cdc25b,2,-0.21974268482318476
Chek2,2,-0.2500247652082566
Chmp1a,2,0.22109665149469643
Atp8b2,2,0.22902370596292576
Clpx,2,-0.02646347534458715
Cntd1,2,0.07409533559991721
Cnr1,2,-0.2716832040286971
Cnpy2,2,0.35551541385994617
Cnp,2,0.09747200515152839
Cnot2,2,-0.21876966297915815
Cnnm4,2,-2.3162310956052488
Cnnm1,2,-0.25752712853422066
Cnn2,2,-0.059432364881779096
Cnbp,2,-0.23102694549632
Cmtr1,2,0.15493080585042157
Cmc1,2,0.2685472271105978
Clvs2,2,0.2583391153942263
Clvs1,2,-0.30216836033590555
Cluh,2,0.18125132248129058
Clstn2,2,0.3573802997513336
Cntn2,2,-0.004035999514989938
Cntnap5c,2,0.6947033029595446
Cntrob,2,0.21778621807928625
Col25a1,2,-0.25030632471704134
Cop1,2,-0.22994259997370928
Commd3,2,-0.010296897264115944
Col9a2,2,0.7482007574405678
Col7a1,2,0.1638237860198513
Col4a1,2,0.18261540641167298
Col26a1,2,0.3860738576679187
Col1a1,2,-0.32785699489093817
Coa5,2,-0.12482178713773419
Col16a1,2,0.30695485810902884
Col15a1,2,-0.11197045082306978
Col12a1,2,0.5754046015283713
Cog7,2,0.005212236711305204
Coasy,2,0.04741588273769617
Coa8,2,0.03928960228257315
Clspn,2,0.12415331695424732
Clptm1,2,0.22630316822111973
Chmp2b,2,-0.2968757813637639
Clns1a,2,0.058895009053854926
Chtop,2,-0.15782231709149042
Chtf8,2,0.15496258043265185
Chsy1,2,-0.28279773230810756
Chst3,2,-0.11170393254780545
Chst15,2,-0.025924301117571047
Chst12,2,0.38325271957558166
Chst1,2,-0.05230076461716106
Chrnb3,2,3.2119337296146617
Chrnb2,2,0.5957402574422062
Chrna7,2,0.052317979539068304
Chrm5,2,2.23497180206913
Chpf2,2,0.3096273194339368
Chpf,2,0.07870417973078321
Chmp7,2,0.1650616393402894
Chmp6,2,0.34393640905869644
Ciao2b,2,0.2621107086085328
Cib1,2,-0.16993099460846442
Cib2,2,0.23637856684981112
Cldn5,2,-0.33489531008263607
Cln3,2,-0.02758554538235211
Clip3,2,-0.1948454160122933
Clip2,2,0.000975980651376801
Clip1,2,-0.008256834981178948
Clint1,2,0.0586300868190001
Clec2l,2,0.23267259167926105
Cldn12,2,-0.2980649124754391
Cidea,2,0.495473745431376
Cldn11,2,0.052924857322676405
Clba1,2,0.3237474417990389
Clasrp,2,-0.01626810242251274
Cited4,2,0.3823166930056393
Cited2,2,0.4086630378567766
Cilk1,2,-0.17976863658427011
Ccdc96,2,-0.17473970959234564
Ccdc88c,2,0.06383694851518171
Ccdc87,2,0.4337140342425042
Bcorl1,2,-0.030463420109260744
Blmh,2,0.20456601715647402
Bivm,2,-0.23359891335023045
Birc6,2,0.35366295648989354
Bin1,2,0.2610902192864821
Bicd2,2,-0.06291068123948629
Bhlhe41,2,0.16591228800497587
Bhlhe40,2,-0.36196335776401767
Bfsp2,2,-0.3414666919394772
Bfsp1,2,1.0059525943982428
Bex4,2,0.5961691735384417
Bend7,2,0.4299381993515833
Begain,2,0.24875197173885455
Bean1,2,2.6269561102276526
Bdp1,2,0.29089232966820583
Bdnf,2,-0.42030883826884036
Bloc1s2,2,-0.09514336899198035
Bloc1s3,2,2.195608218432874
Bltp2,2,0.1458168147281385
Bod1l,2,0.33433112646171226
Brca2,2,0.092914058487638
Bpnt1,2,0.08958538427292453
Borcs8,2,-0.26471899162225454
Borcs7,2,0.2899549468688458
Borcs6,2,0.43056036902732514
Boll,2,-0.46179825589446855
Bnip1,2,0.1976588980553948
Bltp3b,2,-0.021706913731283403
Bmt2,2,0.09489177203308012
Bms1,2,0.1957578065662083
Bmp7,2,1.002936653200292
Bmp4,2,0.6531613660106049
Bmp1,2,0.21247560198385837
Blvrb,2,0.37449090562540177
Bdkrb2,2,0.09902249334023994
Bcor,2,-0.1864982469256338
Ccdc85a,2,-0.26421655056618515
Bcl2l13,2,0.017729941214794598
B4galt1,2,0.3906529961923109
B2m,2,-0.1237196461821874
B230354K17Rik,2,-0.2305104584715511
B230206H07Rik,2,0.1795456951878892
Azin2,2,0.3139858386119465
Azin1,2,-0.09865681007897831
Axin2,2,0.39275428622497033
Axin1,2,0.23280385733047151
Atxn7l2,2,0.3678482669454608
Atxn3,2,-0.19295215020085194
Atxn2l,2,-0.11607586297163275
Atrx,2,-0.11347392825450259
Atraid,2,0.07601057545231009
Atr,2,0.042883049515058586
Atp9b,2,0.3413622684660077
B4galt5,2,-0.03593140999208465
B4galt6,2,-0.12113825834774823
B4gat1,2,0.2858991279101226
Bbs12,2,-0.409938100467882
Bcl2l11,2,0.04612735529083426
Bcl11b,2,-0.31798997932079015
Bckdk,2,0.21729588044533898
Bccip,2,0.15537112093902097
Bcat1,2,0.017488730028581846
Bcap29,2,-0.042753630778978285
Bbs1,2,0.019125998308748643
B630019K06Rik,2,0.7975259116409357
Banp,2,-0.2500116887066135
Bag6,2,0.1680922348696638
Bag3,2,0.10757624612159296
Baalc,2,0.03125807208247981
BC031181,2,-0.013787861434723145
B9d2,2,0.3646558038152135
Brcc3,2,-0.3168046121705319
Brd9,2,-0.037045708659033096
Bri3bp,2,-0.013415025620453241
Brinp3,2,-0.024208417358573348
Castor2,2,0.1209446510301542
Castor1,2,0.45801478027532005
Casq1,2,0.7665292243428373
Caskin1,2,0.2039095225247064
Casd1,2,-0.1086995885488069
Casc3,2,0.6286295973143516
Carmil3,2,-0.03709689983162513
Carmil1,2,0.32806599146915816
Carf,2,-0.316329964245087
Card10,2,0.3143684061292484
Car2,2,-0.21258237032689853
Capn7,2,-0.1841898558802578
Caml,2,0.0816707355154843
Camkmt,2,-0.244139408164216
Camkk1,2,0.25928903717964613
Cavin2,2,0.002478037603363209
Cbarp,2,-0.06049006239237831
Cbfa2t3,2,-0.5793711583124304
Ccdc39,2,-0.33597992420230266
Ccdc82,2,-0.24461163261416957
Ccdc73,2,-0.400103375990324
Ccdc71,2,0.007070090889213745
Ccdc66,2,-0.3140424009714846
Ccdc53,2,-0.03839260992905766
Ccdc40,2,-0.1082202981802021
Ccdc34,2,-0.4298045859706357
Cbfb,2,-0.3245508927140079
Ccdc186,2,0.0360588869490652
Ccdc159,2,0.2737261298747461
Ccdc130,2,-0.32981739830097523
Ccdc126,2,-0.36495702033113986
Ccar2,2,-0.038099330613882904
Cbr1,2,0.23642181769655682
Camk2d,2,-0.41307466555169453
Camk1g,2,0.3340620607028059
Camk1,2,0.15055222394016288
Bud13,2,0.2174846335946517
C1galt1,2,-0.5747921829096674
C1d,2,-0.3341860634775347
C130074G19Rik,2,0.0058059901087516574
C030034L19Rik,2,1.7790320269918898
C030029H02Rik,2,0.2810324551875508
C030006K11Rik,2,0.37774395505136854
Btg3,2,-0.2949183448922123
C1qc,2,0.42758194717343667
Btbd9,2,0.18950122732006244
Btbd7,2,-0.2737372694954562
Brsk2,2,0.36666529695991773
Brsk1,2,0.12254262630834056
Brms1,2,0.17186957546024417
Brix1,2,-0.2408649279171881
C1qb,2,0.2917610996094573
C78859,2,-0.267824368899916
Cald1,2,-0.1591756018921425
Cacng3,2,0.04898402785161381
Calb2,2,-0.41028911896032416
Calb1,2,-0.3097412451242169
Cadps2,2,-0.32085571785708966
Cadm4,2,0.37366550275013183
Cacybp,2,-0.27098291965491483
Cactin,2,0.38354301754104575
Cacnb3,2,0.2450459127227661
C87436,2,-0.12268743993251874
Cacnb1,2,0.15630593713880275
Cacna2d2,2,-0.08215238742296985
Cacna2d1,2,-0.49094070247916993
Cacna1c,2,-0.020020055597950503
Cacna1a,2,0.18636211998919605
Cables2,2,0.08179562504563874
Gm48551,2,0.29838434258810004
Gm49396,2,-0.3142331175581786
Gm49602,2,-0.3412492699531588
Nosip,2,0.08570955896202245
Npy2r,2,-0.47210589325566077
Npy1r,2,-0.27998587034107514
Npy,2,0.5604396854783373
Nptx1,2,-0.2937916661963059
Npr2,2,-0.0334448838218213
Nppc,2,0.0552490603440392
Npm3,2,0.23823471394588183
Nploc4,2,0.14997344161382545
Npdc1,2,0.2557442577269781
Npcd,2,0.28451888651674817
Npc2,2,-0.0352137594396006
Npc1,2,-0.037242051000725945
Notch4,2,0.41335545399567525
Notch3,2,0.5741650529604259
Notch2,2,-2.7151431197714686
Npy5r,2,-0.44382113179418786
Nqo2,2,-0.17430901015790395
Nr2c2ap,2,0.28496991077594536
Nrp2,2,0.03084177769260728
Nsmf,2,-0.5247358815941141
Nsmaf,2,0.13918220851552857
Nsg1,2,0.21455963132535458
Nsd2,2,-0.24232872412260464
Nscme3l,2,0.6900615663054244
Nrsn2,2,0.2006441473926187
Nrp,2,0.5543137261690586
Nr2f1,2,-0.3595400630469585
Nrn1,2,-0.12556372031544805
Nrg3,2,-0.08299040076714824
Nrde2,2,0.0863563605958465
Nrd1,2,0.010831512881970345
Nrap,2,1.0201611379936428
Nr2f2,2,-0.285211519318691
Nostrin,2,0.49076740820217213
Nos3,2,0.13046901438522113
Nsun3,2,-0.15969994831874054
Nop16,2,0.1515840877785895
Nlk,2,-0.19769912503697534
Nlgn3,2,0.36929734856393726
Nkx3-1,2,0.26353432597520526
Nkx2-2,2,0.0446850384997593
Nkpd1,2,0.17987715487771605
Nkain4,2,0.27854977896477096
Nkain2,2,-0.24259628351675389
Nit2,2,-0.11779531020499794
Nipsnap3b,2,-0.20725448317672773
Nim1k,2,0.07751714526780314
Nid2,2,-0.1242402025692409
Nid1,2,-0.040906452125618456
Nicol1,2,0.0559911063910048
Nicn1,2,-0.22759765778038896
Nhsl2,2,0.2258453645043672
Nln,2,0.20678573534224712
Nlrp1c-ps,2,2.74799424398052
Nmbr,2,-0.07057449413165107
Nog,2,0.31752214416255653
Nono,2,0.022181586225631697
Nolc1,2,0.1719358823712021
Nol9,2,-0.23145299420700383
Nol4l,2,-0.21813071441505044
Nol4,2,-0.20631236075654674
Nol12,2,0.21489375870533692
Nnat,2,0.44739239611832826
Nme1nme2,2,-0.005961195739948896
Nmnat2,2,0.6386295323006154
Nme7,2,-0.06900162042259089
Nme6,2,-0.05266454377277681
Nme5,2,-0.06315555492216626
Nme4,2,0.3771710010236401
Nme3,2,0.2765327259312665
Nsrp1,2,0.22030226624492785
Nt5c1a,2,0.5258392466246952
Nhs,2,0.03838725696410006
Orc2,2,-0.2368524702795416
Oxsr1,2,-0.16637305500419064
Oxld1,2,0.13978657582938162
Ovca2,2,-0.30184480257333357
Otud7b,2,0.2400766583055468
Otub2,2,0.15867901272644053
Osgin2,2,-0.290679811700798
Osgepl1,2,0.231378959720641
Oscp1,2,0.19003141860970935
Osbpl9,2,-0.2571000417597083
Osbpl5,2,-0.23317733860062057
Osbp,2,-0.11312713652874645
Ormdl3,2,0.3432026369720537
Ormdl2,2,-0.32256147940639884
Ormdl1,2,-0.6406106139057984
Orc5,2,-0.26124574274128
P3h3,2,-0.080772753069764
P3h4,2,0.33882192698336133
P4htm,2,0.24838597290605416
Pag1,2,-0.16697289570117788
Pank4,2,0.22839612168595405
Palm3,2,0.6225942084341788
Palm2,2,0.18680321503230135
Pakap,2,0.06690162833875038
Pak6,2,-0.020064440405611547
Paip2b,2,0.08810441181736806
Padi2,2,-0.060747822469052554
Pabir2,2,-0.35229477722341396
Pacs2,2,-0.013879070536969448
Pabpn1,2,0.624880621192731
Pabpc4,2,0.044964409728806304
Pabpc1l2b,2,-0.10367525027882533
Pabpc1l2a,2,0.025127807658853696
Pabpc1,2,0.017571565309701758
Orc3,2,0.011368750087705012
Oplah,2,0.24963883261652597
Nt5c3b,2,-0.013587092494459649
Onecut2,2,0.4481523570279885
Nutf2,2,-0.06907016195781869
Nupl1,2,-0.20439410165895683
Nup62,2,-0.1357102354107526
Nup58,2,-0.06652037682842354
Nup50,2,0.011456373205039394
Nup133,2,0.0973521002790632
Nudt4,2,-0.25581504440249975
Nudt21,2,-0.2811957534894609
Nudt11,2,-0.3462736728374702
Nubp2,2,0.2828608284183434
Ntng2,2,-0.0455648791170673
Ntng1,2,-0.2572754854799543
Ntn3,2,0.2095320098476752
Nthl1,2,0.46388835331720707
Nt5e,2,-0.29432471251066367
Nwd1,2,0.5807087319189361
Nxf1,2,0.01640173247245004
Nxpe3,2,0.14030390338045315
Ogfrl1,2,0.12413491925282812
Omg,2,-0.019688464577275744
Olig2,2,-0.38762717652508133
Olig1,2,-0.4606790050150431
Olfml3,2,0.32510174510157075
Olfm2,2,0.3931624228837911
Oip5os1,2,0.4927014615937628
Ogfod2,2,0.3593352638350969
Nxph1,2,-0.23457972573180438
Ofd1,2,0.11367485174255718
Ocrl,2,-0.06700331552057513
Ocln,2,-0.26460813043483344
Ociad2,2,0.267570547358239
Oas2,2,0.3913405733819143
Nxph4,2,0.5916568105990423
Nhsl1,2,-0.005606574635781458
Nhlrc1,2,-0.005096171289452334
Gm49654,2,-0.02490008819888219
Mrpl24,2,-0.040713084516813394
Mta1,2,-0.20981490595124352
Msrb1,2,-0.2729116914865023
Msl2,2,-0.25855117979348474
Msantd4,2,-0.2272581977545311
Mrps6,2,-0.2531908020466605
Mrps35,2,-0.1298460178087854
Mrps28,2,0.5348288152561744
Mrps22,2,0.01828646608947067
Mrps18b,2,0.08826106399472393
Mrps14,2,-0.011886492638570556
Mrpl57,2,-0.05174748038662286
Mrpl47,2,0.13944051981367833
Mrpl44,2,0.19408849671191716
Mrpl4,2,0.1957602234864032
Mrpl38,2,0.10058780729230248
Mta2,2,0.16173208261358643
Mtap,2,-0.29336779325710105
Mtcl2,2,0.38123047186799236
Mtss2,2,-0.7573561482412366
Mycbp,2,0.0421548504580844
Myadm,2,0.13017195339836451
Mvp,2,0.4326661654910078
Mvk,2,0.32712913923103243
Mvb12a,2,0.22745453728530896
Muc3a,2,0.00544836711972535
Mtmr7,2,0.0016644724465445931
Mthfd1,2,0.23480840355877333
Mtmr3,2,0.1418934801212787
Mtln,2,0.02325016911056685
Mthfsl,2,0.5387483981003135
Mthfsd,2,0.16043381851522978
Mthfs,2,0.34842975136639914
Mthfd1l,2,0.3487705019129951
Mrpl36,2,-0.08991273021769186
Mrpl23,2,0.1300156224066674
Mycl,2,0.31266733358867016
Mrpl21,2,0.21487350799790841
Morn4,2,0.24002997391229156
Mocs2,2,0.030334729928213996
Mmp24os1,2,0.1973126918182845
Mmp2,2,-0.05572243708774474
Mmp14,2,0.2790573845903928
Mme,2,-0.1576155449249584
Mmachc,2,-0.2471129719022889
Mlycd,2,0.29251059857016976
Mlph,2,0.46846002898001327
Mkks,2,-0.621671390856945
Mis12,2,0.026988131569299467
Mir9-3hg,2,0.1267062277694266
Mir100hg,2,-0.3734113687062517
Minpp1,2,-0.162400218890393
Miip,2,0.30332235307154853
Mospd1,2,-0.2707832300276673
Mospd2,2,-0.3422511890650434
Mpdz,2,0.01918995551597305
Mrgpre,2,0.5270205785374643
Mrpl19,2,0.1470046441921271
Mrpl17,2,0.18655393680514243
Mrpl11,2,0.3088030717100063
Mrpl1,2,-0.23759168339112524
Mrnip,2,0.1331593561275091
Mrm3,2,-0.09472573615076839
Mre11a,2,0.19213482848739424
Mphosph6,2,-0.0357731284476889
Mpv17l2,2,-0.02941159781155267
Mpv17,2,0.26096611682741605
Mpst,2,0.1329139101195954
Mpp7,2,-0.33407609904035407
Mpp6,2,-0.19087628677878385
Mpnd,2,0.3133286291649702
Mycbp2,2,0.3102388842581084
Myef2,2,-0.4256121923899417
Ngdn,2,-0.10347638159585565
Ncoa1,2,-0.010355853031547707
Nelfe,2,0.32653799311269194
Nek7,2,-0.1213892539443104
Neil1,2,-0.02720706729932787
Nectin4,2,0.6438341012361684
Necap2,2,0.34943826441918135
Necap1,2,-0.18133568778707904
Ndufaf8,2,0.6383402592296664
Ndufaf5,2,0.1255873310472139
Ndufaf2,2,0.2543965069508547
Ndufa9,2,0.05613649290763426
Ndufa12,2,0.4960646077986887
Ndor1,2,0.04009715518784049
Ndn,2,-0.28710840350594724
Ndfip1,2,-0.3718296213840005
Ncs1,2,0.24800679253580993
Nemf,2,-0.20801026138912532
Neu4,2,0.1651398251813027
Neurl4,2,-0.026427603224829843
Nfic,2,-0.29704634900066085
Nfyb,2,0.016715911689089744
Nfya,2,-0.23695803316339703
Nfrkb,2,0.15838492154893413
Nfkbie,2,-0.14681702584887923
Nfix,2,0.24277815704409494
Nfil3,2,-0.2709720818777514
Nfib,2,0.007340387924329755
Neurod1,2,-0.3333442045795118
Nfe2l3,2,-0.31725814394911206
Nfe2l2,2,0.1177255353361501
Nfatc1,2,-0.16172662716947725
Nfasc,2,0.056607010355353496
Nexmif,2,0.4976827674872434
Neurod2,2,-0.1671354174935335
Ncoa4,2,-0.2138206693164367
Nckipsd,2,0.1839563931030411
Myh3,2,0.5985806969338845
Nck1,2,0.41273537650430026
Nadk,2,0.05341207249172183
Nab2,2,0.31694652872968365
Naa50,2,-0.44402862298410534
Naa30,2,-0.4137332587216133
Naa16,2,-0.3641445893325757
Naa15,2,-0.3340429477751643
N4bp1,2,-0.168825618324045
Mzt2,2,0.3526548257122236
Mysm1,2,-0.032818005906962364
Myrf,2,0.002974989425168939
Myo5b,2,0.24938450035917775
Myo1d,2,-0.30204836564716553
Mynn,2,-0.07877076447609653
Mylip,2,0.2875364625372381
Myl9,2,0.07423193056383795
Naga,2,0.21706915545303684
Naip2,2,-0.6173132719970188
Nalcn,2,0.03545213698635924
Nav3,2,0.5509815931724438
Ncf1,2,0.4315661981249325
Nceh1,2,0.39670242775528874
Ncbp1,2,-0.18371481306424003
Ncam1,2,0.2346509631840044
Nbeal2,2,-0.04868379030816919
Nbdy,2,-0.23287926196294517
Nat8f1,2,0.034454321881700015
Nap1l1,2,-0.2055068775403021
Nat1,2,-0.10142057070702877
Nasp,2,-0.03989570450977101
Nars2,2,-0.22221171899793785
Narf,2,-0.15015484006314425
Napa,2,0.10710430684413787
Nap1l2,2,-0.24314942742441575
Panx1,2,-0.07845837125279691
Panx2,2,-0.04025228906362385
Paox,2,0.21295834500940372
Ppfia3,2,0.006482656981938256
Ppp1r9a,2,0.3672646643630485
Ppp1r26,2,0.14387931158550454
Ppp1r2,2,-0.2577991912265037
Ppp1r1a,2,0.39285077994149803
Ppp1r17,2,11.200549192908607
Ppp1r14a,2,0.6290304333318665
Ppp1r12a,2,-0.0338513804615353
Ppm1l,2,-0.17841387788791277
Ppm1h,2,0.45558846624708926
Ppm1g,2,0.3493367829726435
Ppm1f,2,0.20844587559846375
Ppm1e,2,0.025250469962298655
Ppm1d,2,-0.09854437087148293
Ppip5k2,2,-0.01616914914022935
Ppil4,2,-0.21292376101550703
Ppp2cb,2,-0.24742379667527112
Ppp2r2a,2,-0.18038235060061392
Ppp2r2c,2,-0.18048664227209166
Prag1,2,-0.3049820996864229
Prelp,2,-0.08998279085731174
Prdx3,2,-0.17119739031087175
Prdx2,2,-0.016624137235763205
Prdm8,2,0.40213273100064756
Prdm11,2,0.27236934852925543
Pramel12,2,-0.20619347218983963
Pradc1,2,0.16079712468052684
Ppp2r5d,2,0.07680313288179995
Ppp6r3,2,-0.1977359025291815
Ppp6r2,2,0.05718761303644704
Ppp6c,2,-0.37514899075381547
Ppp5c,2,0.27400060425976297
Ppp4r1,2,-0.02250367859645346
Ppp4c,2,0.19908368733973425
Pphln1,2,-0.1962292648047165
Ppa2,2,-0.2842171508383857
Prickle1,2,-0.30446013593957516
Ppa1,2,-0.25457606959783424
Pnpla7,2,-4.149952379620297
Pnpla6,2,0.1561713556724791
Pnpla3,2,0.02644321134633067
Pnma3,2,0.3788806500553699
Pmpca,2,0.16955707203250656
Pmm2,2,0.05492496395881072
Pml,2,0.01047009985212935
Pmf1,2,0.47326160768982084
Plxnb1,2,0.1822907246127435
Plxna3,2,-0.26046778269605114
Plxna2,2,0.056753753023562746
Plxna1,2,0.03060572372370496
Plvap,2,0.4235963289003636
Plscr4,2,-0.09188591481561159
Plscr3,2,-0.0817687812636739
Pnpt1,2,-0.2818646435964482
Poc5,2,-0.0188846392503927
Pogk,2,-0.19556480399250914
Polr3b,2,0.16459829764313566
Pou3f2,2,-0.3353450551750098
Pou2f2,2,0.6664295616276154
Por,2,0.2473506233518401
Pomgnt2,2,0.27329103927976917
Pomc,2,0.09887596000390575
Polr3e,2,0.16358867772505045
Polr2h,2,-0.24735609667106695
Pogz,2,-0.06456428319693897
Polr1c,2,0.09490226334006957
Polq,2,0.8761154721773492
Pole4,2,-0.251108597865822
Poldip2,2,-0.03684761546080845
Pold3,2,-0.006863537869043049
Pola2,2,0.28772337169310597
Prep,2,0.3066409271326189
Prkab1,2,0.2799707552505861
Papolg,2,-0.31634135220064397
Psmg3,2,0.347157522672781
