symbol,mean_lfc
2310022A10Rik,0.2166598556
2310022B05Rik,-0.3629601354942852
2310026J01Rik,0.1855759044
2310030G06Rik,0.5822622569590175
2310032D16Rik,-0.4511727186
2310033P09Rik,0.2747137315752612
2310034O05Rik,2.0936884548998105
2310035K24Rik,0.2203063664
2310036O22Rik,0.270900975400001
2310037I24Rik,-0.2324302084
2310037P21Rik,0.1723032486
2310039H08Rik,0.7793007955330977
2310040C09Rik,-0.1704139962
2310040G24Rik,1.4238126003821818
2310042E22Rik,-0.2440535902
2310042G06Rik,-0.2666159642
2310043K02Rik,-0.30779999869999997
2310045B01Rik,0.2554848535
2310046K01Rik,0.1810561324
2310046O06Rik,0.2247602726
2310047C04Rik,-0.1702914902
2310047D13Rik,0.3099606402
2310047H23Rik,-0.318065050599999
2310047I15Rik,0.3339508458
2310047M10Rik,0.2619640189333333
2310047O13Rik,-0.2780175241
2310050B20Rik,0.1135079994
2310051D06Rik,0.27087199289999997
2310057D15Rik,-0.2287908798
2310057J16Rik,0.3814618826
2310057M21Rik,0.21511220622552182
2310058J06Rik,0.1916577826
2310061F22Rik,0.3260420035
2310061I04Rik,0.011449471827581048
2310061N23Rik,0.6570452100999999
2310066E14Rik,0.44984476809999996
2310066N05Rik,0.3337366358
2310067E08Rik,-0.384818113499999
2310067G05Rik,0.4325286731
2310068J16Rik,0.6971028134144256
2310069I04Rik,0.19518785630000002
2310069P03Rik,0.163981788975
2310073E15Rik,0.4053880901
2310075A12Rik,-0.2806541764
2310075K07Rik,0.8643122303700559
2310079N02Rik,0.1794490914
2400001E08Rik,0.4382981602
2400003B06Rik,-0.4671332166999995
2400003C14Rik,-0.3199018963333333
2400003N08Rik,-0.25886349519999996
2400006A19Rik,-0.1186102354
2400010D15Rik,0.1881807663
2400010G15Rik,0.41128827879999996
2410001C21Rik,0.30403056829999997
2410001H17Rik,0.204631253
2410002F23Rik,0.04584063406125297
2410002I01Rik,0.2092632576
2410003P15Rik,-0.188235822
2410004C24Rik,0.3780333587
2410004L22Rik,0.3318437478
2410004N11Rik,0.11510583860000001
2410005H09Rik,0.1371558462
2410005K17Rik,0.4088988748
2410005K20Rik,0.1166327488
2410005O16Rik,0.3475796874
2410006F12Rik,0.4579354983
2410006H16Rik,0.2535190207123422
2410008J05Rik,0.38378396839999995
2410011G03Rik,-0.263136828
2410011O22Rik,0.1534082502
2410012C07Rik,-0.3379360308
2410012M04Rik,-0.35109015450000003
2410014A08Rik,-0.1514276914
2410015B03Rik,0.28042953526666664
2410016F19Rik,-0.3037471758
2410016O06Rik,0.3894455718
2410018C17Rik,-0.119675017
2410018G20Rik,0.12766763
2410019G02Rik,0.3823998259
2410021H03Rik,4.733128024833875
2410022M11Rik,0.6867894053298234
2410024A21Rik,0.1361366356
2410030J07Rik,0.2720968654
2410042D21Rik,-0.2027127642
2410066E13Rik,-0.304875951
2410081M15Rik,0.1613990056
2410127E16Rik,0.4918319733
2410127E18Rik,-0.3669989363
2410129H14Rik,-0.2707587126
2410137M14Rik,-0.1091470034
2410166I05Rik,0.1969689769
2500001K11Rik,-0.1824128531999995
2500002L14Rik,0.28088032100000004
2500003M10Rik,-0.1287710904
2500004C02Rik,-0.3829021142983915
2510001I10Rik,0.2099076228
2510002D24Rik,-0.09503415733703673
2510003E04Rik,-0.4730881392
2510004L01Rik,0.6134736004
2510005D08Rik,0.2688300656
