symbol,mean_lfc
Asdurf,0.6868836923649891
Asgr1,-0.9414158923911308
Asic4,0.5377420668047785
Asns,0.6095675569744904
Aspa,-0.010002089761005029
Asphd1,0.6572057745867181
Aspm,1.87366789359594
Asprv1,-1.184411694848925
Asrgl1,0.5127729708531045
Astn2,0.616311028691938
Asxl2,0.016165902717835245
Asxl3,3.6776629810554526
Atad2,-2.4980701986666007
Atad2b,0.8369969943907792
Atad3a,0.6089312682507774
Atad5,-0.6075150067435169
Atf2,0.7693772751197661
Atf3,0.8368337466535838
Atf4,-1.008956748662036
Atf5,0.6943379504911444
Atf7ip2,2.3279541899925116
Atg4d,0.540447212523776
Atl3,0.7103159301027164
Atmin,1.5027715729141458
Atn1,0.5266992218496785
Atoh7,-0.965513422688706
Atoh8,0.6259977467599066
Atox1,0.6419537293435869
Atp10a,0.5826619096570778
Atp10b,0.5827123779610464
Atp11a,-0.6882704669270364
Atp11c,5.328040316685613
Atp13a1,0.5121405473
Atp13a3,0.531762007058733
Atp1a4,-0.6893511863371005
Atp1b1,-0.5356920938999995
Atp1b2,0.8469634463805245
Atp1b4,1.0085572907157776
Atp2a2,-0.6466483088666667
Atp2a3,0.5515614472187541
Atp2b1,-0.5237081992777329
Atp2b2,1.4978309023499965
Atp2b4,0.903967288716188
Atp2c2,1.1267221700715455
Atp4a,-12.06147611863088
Atp5a1,0.7318680354
Atp5b,-0.5526639483666663
Atp5d,0.2292320255719658
Atp5e,0.15884381657405894
Atp5g2,0.6361718603060684
Atp5g3,0.09735873914681492
Atp5h,0.20480794163559599
Atp5i,-0.5756588060341455
Atp5j,0.5333745143352967
Atp5j2,0.33162881112949166
Atp5k,0.44878090694817263
Atp5l,0.5511745786342828
Atp5md,0.664996053393315
Atp5mpl,0.9595671889549291
Atp5o,0.5674351782299575
Atp6v0a1,0.5454340134
Atp6v0b,0.07758749802727488
Atp6v0c-ps2,-1.2449398121912765
Atp6v0d2,0.6084563174216094
Atp6v1a1,-0.552409040025
Atp6v1b2,-0.537164022849999
Atp6v1f,-0.7176627714437355
Atp6v1g1,0.0986348976999083
Atp6v1g2,-0.536554888625001
Atp7a,0.0002502522532325524
Atp7b,0.9589598574234558
Atp8a1,0.015139578537616938
Atp8a2,0.8736878448785612
Atp8b1,0.6062856663482789
Atpif1,0.7168320183339301
Atrx,-0.04820438534578231
Atxn7l2,0.50356004775
Aurka,1.642194992257596
Aven,0.027707608658723903
Avl9,0.6298178439769374
Avpi1,0.4858677399835484
Avpr1a,-1.584377497124874
Avpr1b,1.026566567217748
Awat1,6.520908191049118
Axin2,0.5390218576333333
Axl,0.7812925825721905
Azin2,0.5923034006650828
B230110G15Rik,1.088922335182002
B230114P05Rik,-0.680910893325
B230118I11Rik,-0.8200151274495985
