accession,gse,comparison,treatment,treatment_class,control,symbol,log2FC,padj,direction,group
4,GSE190218,hypothalamus_PYY_Lira_vs_Sham,PYY_Lira,Dual_Agonist,Sham,Loc108349427,-0.6009589359838113,0.047963738883765,DOWN,Dual_Agonist|hypothalamus
4,GSE190218,hypothalamus_PYY_Lira_vs_Sham,PYY_Lira,Dual_Agonist,Sham,Loc103691286,-0.8622008122458659,0.047963738883765,DOWN,Dual_Agonist|hypothalamus
4,GSE190218,hypothalamus_PYY_Lira_vs_Sham,PYY_Lira,Dual_Agonist,Sham,Tbc1d22a,0.5674735338099546,0.0479669317772557,UP,Dual_Agonist|hypothalamus
4,GSE190218,hypothalamus_PYY_Lira_vs_Sham,PYY_Lira,Dual_Agonist,Sham,Shisa6,-0.9014974703337884,0.0479669317772557,DOWN,Dual_Agonist|hypothalamus
4,GSE190218,hypothalamus_PYY_Lira_vs_Sham,PYY_Lira,Dual_Agonist,Sham,Phex,1.2749115561805868,0.0480487458057793,UP,Dual_Agonist|hypothalamus
4,GSE190218,hypothalamus_PYY_Lira_vs_Sham,PYY_Lira,Dual_Agonist,Sham,Loc100911639,1.7032935880627005,0.0480487458057793,UP,Dual_Agonist|hypothalamus
4,GSE190218,hypothalamus_PYY_Lira_vs_Sham,PYY_Lira,Dual_Agonist,Sham,Sgcz,0.926337731571474,0.0481750633187098,UP,Dual_Agonist|hypothalamus
4,GSE190218,hypothalamus_PYY_Lira_vs_Sham,PYY_Lira,Dual_Agonist,Sham,Loc102550575,1.0020699141138767,0.0483285421666692,UP,Dual_Agonist|hypothalamus
4,GSE190218,hypothalamus_PYY_Lira_vs_Sham,PYY_Lira,Dual_Agonist,Sham,Loc100910236,-0.5598683364030549,0.0487342771846762,DOWN,Dual_Agonist|hypothalamus
4,GSE190218,hypothalamus_PYY_Lira_vs_Sham,PYY_Lira,Dual_Agonist,Sham,Loc690131,-0.5459859041667136,0.0487342771846762,DOWN,Dual_Agonist|hypothalamus
4,GSE190218,hypothalamus_PYY_Lira_vs_Sham,PYY_Lira,Dual_Agonist,Sham,Loc100911486,1.1491544034710488,0.0488852522240872,UP,Dual_Agonist|hypothalamus
4,GSE190218,hypothalamus_PYY_Lira_vs_Sham,PYY_Lira,Dual_Agonist,Sham,Loc102552539,-0.5171899341660252,0.0490890431947066,DOWN,Dual_Agonist|hypothalamus
4,GSE190218,hypothalamus_PYY_Lira_vs_Sham,PYY_Lira,Dual_Agonist,Sham,Ears2,0.7078953387497079,0.0492629561632026,UP,Dual_Agonist|hypothalamus
4,GSE190218,hypothalamus_PYY_Lira_vs_Sham,PYY_Lira,Dual_Agonist,Sham,Chrna2,1.4553790918872376,0.0493089407321776,UP,Dual_Agonist|hypothalamus
4,GSE190218,hypothalamus_PYY_Lira_vs_Sham,PYY_Lira,Dual_Agonist,Sham,Loc686099,-0.529349887067999,0.0494137686124357,DOWN,Dual_Agonist|hypothalamus
4,GSE190218,hypothalamus_PYY_Lira_vs_Sham,PYY_Lira,Dual_Agonist,Sham,Loc102549317,1.0693915149834667,0.0494137686124357,UP,Dual_Agonist|hypothalamus
4,GSE190218,hypothalamus_PYY_Lira_vs_Sham,PYY_Lira,Dual_Agonist,Sham,Znrf3,0.9822702600361566,0.0494137686124357,UP,Dual_Agonist|hypothalamus
4,GSE190218,hypothalamus_PYY_Lira_vs_Sham,PYY_Lira,Dual_Agonist,Sham,Mir343,0.9090464940925268,0.049440669543859,UP,Dual_Agonist|hypothalamus
4,GSE190218,hypothalamus_PYY_Lira_vs_Sham,PYY_Lira,Dual_Agonist,Sham,Loc100910802,1.1969376061505494,0.0495077800469806,UP,Dual_Agonist|hypothalamus
4,GSE190218,hypothalamus_PYY_Lira_vs_Sham,PYY_Lira,Dual_Agonist,Sham,Nectin4,0.9040446611894544,0.0496963613480623,UP,Dual_Agonist|hypothalamus
4,GSE190218,hypothalamus_PYY_Lira_vs_Sham,PYY_Lira,Dual_Agonist,Sham,Hpca,-1.1414403699053024,0.049817752625057,DOWN,Dual_Agonist|hypothalamus
4,GSE190218,hypothalamus_PYY_Lira_vs_Sham,PYY_Lira,Dual_Agonist,Sham,Slc6a12,2.033307352700413,0.049817752625057,UP,Dual_Agonist|hypothalamus
4,GSE190218,hypothalamus_PYY_Lira_vs_Sham,PYY_Lira,Dual_Agonist,Sham,Loc102556513,-0.7944297154668114,0.0498249388801019,DOWN,Dual_Agonist|hypothalamus
4,GSE190218,hypothalamus_PYY_Lira_vs_Sham,PYY_Lira,Dual_Agonist,Sham,Il1rl1,0.5394037393410163,0.0498346733092778,UP,Dual_Agonist|hypothalamus
4,GSE190218,hypothalamus_PYY_Lira_vs_Sham,PYY_Lira,Dual_Agonist,Sham,Loc308670,0.8822790277127529,0.0499264829545321,UP,Dual_Agonist|hypothalamus
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Map3k6,0.9979352954828928,0.0005817116491106,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Arrdc2,1.0665975282324371,0.0018990985568403,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,F3,0.5480252452308263,0.0018990985568403,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Mertk,0.7201266751386312,0.0018990985568403,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Slc2a1,0.5338352128054018,0.0018990985568403,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Tnfrsf12a,0.8940387512162301,0.0029406894935265,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Nr4a1,1.3774697752205116,0.0029406894935265,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Rhou,0.6739020295098507,0.0029406894935265,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Rasl11a,1.079917397658469,0.0038858764757622,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Egr4,2.4407677003448778,0.004284900080143,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Hif3a,0.9862538593712664,0.0047874068220904,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Nrros,0.8861867901404199,0.0052783508834512,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Ptgs2,1.959004279200245,0.0052783508834512,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Junb,1.3115882528266796,0.0080548489377088,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Islr2,1.2127708739432583,0.0092660286161282,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Btg2,0.6366392272447687,0.0099564334420279,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Castor1,0.5080336218632001,0.0103143237129353,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Gm13889,1.1157031905628805,0.0125547367809049,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Cdkn1a,1.4841157029056762,0.0159645738804752,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Fzd10,-1.0184063084345816,0.0159645738804752,DOWN,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Cebpd,0.7728915612673121,0.0170189498439532,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Mfsd2a,0.7583320921612778,0.0176398552801624,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Tent5a,0.7830007185177369,0.0176398552801624,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Il1r1,0.9566349688348372,0.0184469083727497,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Sertad1,0.6969311291273081,0.0185144107432648,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Fosl2,1.9129599705195568,0.0185144107432648,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Net1,0.583734513077868,0.0185144107432648,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Usp2,0.5060959204089162,0.0185144107432648,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Fkbp5,0.576010445373941,0.0185144107432648,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Nr4a3,1.1494804028903285,0.0185144107432648,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Csrnp1,0.8804935050556976,0.0195656794138722,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Smim3,0.631666187791977,0.0240649300779319,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Nptx2,1.3523469442702056,0.0244714198511889,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Rrad,1.8984354568616324,0.0281280639743086,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Dusp14,0.5541066423439549,0.030776903932793,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Tsc22d3,0.6209165283182431,0.030776903932793,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Plekho2,-0.5382976287400971,0.0360209735701398,DOWN,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Nostrin,0.6455241576968477,0.0427242366260971,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Slc2a10,-0.8067618887486353,0.0456707579982065,DOWN,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Gpr3,1.1566150011588805,0.0460838044598167,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Fos,1.5129362046143422,0.0468252449143695,UP,Dual_Agonist|nts
5,GSE155178,nts_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Sult1a1,0.8615208856024891,0.049288105582861,UP,Dual_Agonist|nts
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Prss23,0.979194606810205,2.0218938300968866e-08,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Tmem200a,0.678644933574419,1.6433138268417265e-06,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Kcnv1,0.8461314694263015,3.979530206874033e-06,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Orc1,2.5912930513871486,8.054905622800551e-06,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Igfbp3,0.7805765205205213,1.260672829828902e-05,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Zbtb16,1.1594731060946444,2.617570604431246e-05,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Atp10a,0.653923994428714,2.617570604431246e-05,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Bcl6,0.8538498161145122,4.965483559757429e-05,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Tbc1d8b,0.946365445293144,0.0002274676451515,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Cyp51,0.5472369123441241,0.0002506904168305,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Stk38l,0.5641598598928745,0.0002915104782741,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Map3k6,0.908600087696785,0.0002915104782741,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Hs3st2,1.9593771716408168,0.0004417011803651,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Setx,0.5146470486235808,0.0004876786752364,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Akap7,0.610486906219134,0.0004876786752364,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,N4bp2l1,0.523581105886073,0.0005017019820892,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Zfp516,0.7157295547860385,0.0005584744467603,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Edn3,0.8076240485033346,0.0007968252430466,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Nptx2,1.3746956272620354,0.0009443196589287,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Cracdl,0.6952202995662566,0.001036476160828,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Fkbp5,0.6543317624357061,0.0010747245190544,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Paqr5,0.7115804090109151,0.001108481427165,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Fam107b,1.2616303389225236,0.0012439971717833,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Ercc5,0.5046952203665582,0.0012439971717833,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Gimap6,0.599356720734892,0.0018162234617636,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Plekho2,-0.6418758046135085,0.0018162234617636,DOWN,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Ghsr,0.6886637880523995,0.0020134502114636,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Epha2,1.3651471463109477,0.0020134502114636,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Rasl11b,1.013925537011627,0.0020134502114636,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Cdh6,0.9060603228319046,0.0020134502114636,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Srxn1,0.8737673881194548,0.0020957198407511,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Fam117a,0.8733610368974736,0.0022243801807722,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Inka2,-0.6874537218584356,0.0027731084585252,DOWN,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Ccn2,1.2662196543419812,0.0027731084585252,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Ism1,0.8057562874781646,0.0027731084585252,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Foxb1,-0.8629698007561438,0.0027731084585252,DOWN,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Ephb3,-0.6456661930664719,0.0027731084585252,DOWN,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Mdm1,0.640463098448512,0.0034622618453399,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Neurod2,-0.7320504612288371,0.0035513374599755,DOWN,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Tpmt,0.6537749595757335,0.0037397281290781,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Fam43a,0.7248447484295772,0.0040346794366465,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Nmbr,0.8331243428108843,0.00468616566004,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Arl4d,0.9712620371156342,0.0051106896028686,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Kcnf1,0.5354618420611205,0.0054759692042481,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Lrrc17,2.4114648534934893,0.0057361476001859,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Slc10a6,1.2273712635450351,0.0061273083275995,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Prdm8,0.6234113262012951,0.0068664915550158,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Errfi1,0.5286762552620632,0.0072944399465293,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Il6ra,0.8061502750046295,0.0079401041900032,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Arhgef3,0.5200444377325586,0.0079401041900032,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Apobec1,0.9119992108788592,0.0084365439148922,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Lancl3,0.5018389145158607,0.0093629929485937,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Scrt2,0.7498319504684983,0.0098318623204767,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Irak3,1.3752182984546235,0.0098318623204767,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,St3gal1,0.5863793332128603,0.0102167222774153,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Kdm1b,0.5772347441624428,0.0116485491140774,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Pnpla3,-0.6293601657264676,0.0123104819905376,DOWN,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Arc,1.073431454642806,0.0131826532800675,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Net1,0.5907808186616815,0.0140884713098713,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Cdkn1a,1.4819677804759148,0.0146208748772318,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Agtr1a,0.6290043572310609,0.0152007962944714,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Kcng2,0.5657173348385837,0.0166541450599993,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,F2r,0.5499134706061177,0.0167062785980882,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Galnt15,0.6285097642716405,0.0169032815142685,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Sv2c,0.62956555806686,0.0175926279568366,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Maff,1.1926144722242298,0.0176401375278702,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Avpr1b,1.026566567217748,0.0180555937866682,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Sox2,-0.5919778762455382,0.01999493543008,DOWN,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Wnt7a,-0.8398791079045826,0.0209628281565266,DOWN,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Ano5,-0.680510133266705,0.0243223688721615,DOWN,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Tekt4,0.8433772830353379,0.0248157114866786,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,B4galt1,0.5738293781846219,0.0276580769910989,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Rnf169,0.6486536998564696,0.0276580769910989,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Pou3f4,-0.588021613643993,0.0276580769910989,DOWN,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Crispld1,0.5081542137231845,0.0276580769910989,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Acer2,0.5797361375181971,0.0278245644122943,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Klf5,0.7305271761478136,0.0334332544708632,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Cxcl2,2.4591768463347976,0.0334332544708632,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Diras2,-0.5144964887449586,0.0353186860604741,DOWN,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Fosb,1.745229956588727,0.0355196410494673,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Gpr22,-0.5080515286309127,0.0370147456913565,DOWN,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Fgf7,0.7116328360135442,0.0394800970025205,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Gpd1,0.6960830351066285,0.0394800970025205,UP,Dual_Agonist|pvn
5,GSE155178,pvn_IP118_PY115_vs_Vehicle,IP118_PY115,Dual_Agonist,Vehicle,Adap2,0.637552228528279,0.0398379314875492,UP,Dual_Agonist|pvn
