Accession,Condition,GeneSet,Term,NES,FDR
Acc6,Obesity/GLP-1R,KEGG,prerank,0.7378140490007009,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,0.7356107737598118,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.7307077941880534,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.7284602828104749,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.7282790651723108,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.7275227512934089,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,0.7273504810287448,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.7252979060006727,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,0.7250400824061283,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.724739856231704,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,0.7227134815813109,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.7215719997937092,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.7182556920565129,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.7174313208371563,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.710935477079124,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.6932106057215989,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.6916568884988779,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.6821355434106828,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.6705703474668948,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.6640022813966917,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,0.6636976827779779,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.6627582996619372,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,0.6610466438412851,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.6547708617182552,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.643288937096299,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.6394102859935973,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.6347548564419746,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,0.6311547386683057,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.613810448450456,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.6135294653375084,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,0.610789512002926,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,0.6083916221837259,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.6037348865637643,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,0.6032000299659019,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.6026217860394257,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.5961343841854491,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.5818443135321925,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,0.562335301351385,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.5599559873792403,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.5547796156544761,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.5451149342750886,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.5015935504800814,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,0.4969078660229189,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.4741129906229799,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,0.4703658329842276,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.47019526430894665,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.461216614017662,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,0.44914207609817497,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.4446927016260565,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,0.4332445619857687,0.9960579586618368
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.4243368035000797,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.41530220929338685,1.0
Acc6,Obesity/GLP-1R,KEGG,prerank,-0.38215740207891713,0.9984068745775804
Acc8,Aging,KEGG,prerank,-2.1907901622672155,0.14206915108300822
Acc8,Aging,KEGG,prerank,2.122396121446043,0.01
Acc8,Aging,KEGG,prerank,-2.0872271145663435,0.13023005515942418
Acc8,Aging,KEGG,prerank,2.048951672843792,0.01
Acc8,Aging,KEGG,prerank,1.9534920675530119,0.016602977994465674
Acc8,Aging,KEGG,prerank,-1.9191691647446152,0.18942553477734428
Acc8,Aging,KEGG,prerank,-1.8626781663242709,0.23678191847168034
Acc8,Aging,KEGG,prerank,1.8581621887984014,0.026288048491237316
Acc8,Aging,KEGG,prerank,1.822639200055737,0.03652655158782449
Acc8,Aging,KEGG,prerank,-1.8077987186418396,0.2557244719494148
Acc8,Aging,KEGG,prerank,-1.735488525335849,0.2999237633974618
Acc8,Aging,KEGG,prerank,1.688023161028544,0.12636711029121095
Acc8,Aging,KEGG,prerank,1.6611386774806058,0.13835814995388063
Acc8,Aging,KEGG,prerank,1.6509287330036317,0.12867307945710899
Acc8,Aging,KEGG,prerank,1.6415352445719475,0.12052532173760269
Acc8,Aging,KEGG,prerank,1.6237074215788254,0.12728949795757016
Acc8,Aging,KEGG,prerank,-1.6113883512879348,0.47694643577867035
Acc8,Aging,KEGG,prerank,1.5748460112245148,0.16854538267109093
Acc8,Aging,KEGG,prerank,-1.5578724335518033,0.5682766043320329
Acc8,Aging,KEGG,prerank,1.5322848306581651,0.216761101594413
Acc8,Aging,KEGG,prerank,1.5133972667584124,0.23755030053620121
Acc8,Aging,KEGG,prerank,1.5068008097521075,0.2304651469231783
Acc8,Aging,KEGG,prerank,1.5002843007387556,0.22727632099090792
Acc8,Aging,KEGG,prerank,-1.4839730879064983,0.7945348819827496
Acc8,Aging,KEGG,prerank,1.4788131260048178,0.2563084727895638
Acc8,Aging,KEGG,prerank,-1.4744750314152237,0.7434952240010764
Acc8,Aging,KEGG,prerank,1.4631421233389512,0.2832272716702968
Acc8,Aging,KEGG,prerank,-1.4511921770943708,0.7770752051661509
Acc8,Aging,KEGG,prerank,-1.4457570512427673,0.7379703125700704
Acc8,Aging,KEGG,prerank,1.4453961436851728,0.3056177801203497
Acc8,Aging,KEGG,prerank,1.422813198492735,0.3434194922013163
Acc8,Aging,KEGG,prerank,1.407850552688584,0.355857161681381
Acc8,Aging,KEGG,prerank,1.3990827844691784,0.3639478192120174
Acc8,Aging,KEGG,prerank,1.384019187332459,0.3916793445058039
Acc8,Aging,KEGG,prerank,-1.3839112435235486,0.916163884548117
Acc8,Aging,KEGG,prerank,1.3824783362332724,0.37898101943889045
Acc8,Aging,KEGG,prerank,1.3817107155381594,0.36480432204506524
Acc8,Aging,KEGG,prerank,-1.3693899312916846,0.9234494820395533
Acc8,Aging,KEGG,prerank,1.3684702444724786,0.379212017393596
Acc8,Aging,KEGG,prerank,-1.3569567909319376,0.9139782053006862
Acc8,Aging,KEGG,prerank,-1.3476637455665377,0.9056908381541774
Acc8,Aging,KEGG,prerank,1.346462113228672,0.4201830584753236
Acc8,Aging,KEGG,prerank,-1.325404914340783,0.9652345264757323
Acc8,Aging,KEGG,prerank,-1.290873610062357,1.0
Acc8,Aging,KEGG,prerank,-1.284097641364962,1.0
Acc8,Aging,KEGG,prerank,-1.252706692909782,1.0
Acc8,Aging,KEGG,prerank,-1.248571511228445,1.0
Acc8,Aging,KEGG,prerank,1.2267787384927495,0.8020673196585703
Acc8,Aging,KEGG,prerank,1.2195663042900042,0.7999077612333642
Acc8,Aging,KEGG,prerank,-1.2182914624780534,1.0
Acc8,Aging,KEGG,prerank,1.2138595647086556,0.7971337825618751
Acc8,Aging,KEGG,prerank,1.211128094151057,0.7810778758729741
Acc8,Aging,KEGG,prerank,-1.2059268964968888,1.0
Acc8,Aging,KEGG,prerank,-1.203326502458927,1.0
Acc8,Aging,KEGG,prerank,-1.1981516378265167,1.0
Acc8,Aging,KEGG,prerank,1.1958115648234386,0.8171164546308537
Acc8,Aging,KEGG,prerank,1.1808440739528152,0.8534968375280011
Acc8,Aging,KEGG,prerank,1.1784418955902498,0.8373602942057284
Acc8,Aging,KEGG,prerank,1.1682322254041373,0.8544022695387287
Acc8,Aging,KEGG,prerank,1.1669580531271664,0.8361575965212807
Acc8,Aging,KEGG,prerank,-1.1610442172624766,1.0
Acc8,Aging,KEGG,prerank,-1.15867356312664,1.0
Acc8,Aging,KEGG,prerank,-1.1525614415674696,1.0
Acc8,Aging,KEGG,prerank,-1.1521204906602276,1.0
Acc8,Aging,KEGG,prerank,1.147226626017377,0.8973294680897791
Acc8,Aging,KEGG,prerank,-1.1471992980533903,1.0
Acc8,Aging,KEGG,prerank,-1.141981780263846,1.0
Acc8,Aging,KEGG,prerank,-1.1354411358581136,1.0
Acc8,Aging,KEGG,prerank,-1.1255873510551824,1.0
Acc8,Aging,KEGG,prerank,-1.1250361757472727,1.0
Acc8,Aging,KEGG,prerank,1.1221839482145384,0.9819689237267311
Acc8,Aging,KEGG,prerank,1.1220846396646422,0.9562732764180845
Acc8,Aging,KEGG,prerank,1.1190136003354743,0.9465116514793679
Acc8,Aging,KEGG,prerank,-1.118790392333358,1.0
Acc8,Aging,KEGG,prerank,-1.1172554753554746,1.0
Acc8,Aging,KEGG,prerank,-1.1170874899135563,1.0
Acc8,Aging,KEGG,prerank,-1.113608811034486,1.0
Acc8,Aging,KEGG,prerank,-1.11181708903406,1.0
Acc8,Aging,KEGG,prerank,-1.109224199796439,1.0
Acc8,Aging,KEGG,prerank,-1.10897189754941,1.0
Acc8,Aging,KEGG,prerank,1.1085762952002582,0.9674001844775334
Acc8,Aging,KEGG,prerank,-1.105507663204826,1.0
Acc8,Aging,KEGG,prerank,-1.0977359026341746,1.0
Acc8,Aging,KEGG,prerank,-1.0936145704041558,1.0
Acc8,Aging,KEGG,prerank,1.088805576382456,1.0
Acc8,Aging,KEGG,prerank,-1.0871708182549888,1.0
Acc8,Aging,KEGG,prerank,-1.0867823110173191,1.0
Acc8,Aging,KEGG,prerank,-1.0827390971780206,1.0
Acc8,Aging,KEGG,prerank,1.0824816638773993,1.0
Acc8,Aging,KEGG,prerank,-1.0806746172793849,1.0
Acc8,Aging,KEGG,prerank,-1.072893980293884,1.0
Acc8,Aging,KEGG,prerank,-1.066515460487079,1.0
Acc8,Aging,KEGG,prerank,1.0655173539663239,1.0
Acc8,Aging,KEGG,prerank,-1.065035897607714,1.0
Acc8,Aging,KEGG,prerank,1.049678356549357,1.0
Acc8,Aging,KEGG,prerank,-1.0487260748604206,1.0
Acc8,Aging,KEGG,prerank,-1.0421181230597951,1.0
Acc8,Aging,KEGG,prerank,-1.0419682445514087,1.0
Acc8,Aging,KEGG,prerank,-1.0398219223879899,1.0
Acc8,Aging,KEGG,prerank,-1.0386435150741906,1.0
Acc8,Aging,KEGG,prerank,1.0311480896944074,1.0
Acc8,Aging,KEGG,prerank,-1.0301441765440635,1.0
Acc8,Aging,KEGG,prerank,-1.0273519139711387,1.0
Acc8,Aging,KEGG,prerank,1.0257359228234268,1.0
Acc8,Aging,KEGG,prerank,-1.0200204343387904,1.0
Acc8,Aging,KEGG,prerank,-1.0198712826905025,1.0
Acc8,Aging,KEGG,prerank,1.01833322444348,1.0
Acc8,Aging,KEGG,prerank,-1.0121789004802533,1.0
Acc8,Aging,KEGG,prerank,-1.0094764402582839,1.0
Acc8,Aging,KEGG,prerank,-1.0088560689288846,1.0
Acc8,Aging,KEGG,prerank,-1.0059796583246743,1.0
Acc8,Aging,KEGG,prerank,-1.0054386331027592,1.0
Acc8,Aging,KEGG,prerank,1.0018502988280216,1.0
Acc8,Aging,KEGG,prerank,1.001233924329213,1.0
Acc8,Aging,KEGG,prerank,1.000669769909839,1.0
Acc8,Aging,KEGG,prerank,-0.9996621837964211,1.0
Acc8,Aging,KEGG,prerank,-0.9909188432833859,1.0
Acc8,Aging,KEGG,prerank,0.9878633030463881,1.0
Acc8,Aging,KEGG,prerank,-0.9802415148925576,1.0
Acc8,Aging,KEGG,prerank,-0.9743702430244965,1.0
Acc8,Aging,KEGG,prerank,-0.9693637447866226,1.0
Acc8,Aging,KEGG,prerank,-0.9610909261341796,1.0
Acc8,Aging,KEGG,prerank,0.958328573520107,1.0
Acc8,Aging,KEGG,prerank,-0.9579672410840019,1.0
Acc8,Aging,KEGG,prerank,-0.9576259667639614,1.0
Acc8,Aging,KEGG,prerank,0.9576095042159504,1.0
Acc8,Aging,KEGG,prerank,0.9540862020204686,1.0
Acc8,Aging,KEGG,prerank,-0.9482488276363642,1.0
Acc8,Aging,KEGG,prerank,-0.9477669773439538,1.0
Acc8,Aging,KEGG,prerank,0.9427587926490819,1.0
Acc8,Aging,KEGG,prerank,0.9427200665428509,1.0
Acc8,Aging,KEGG,prerank,-0.9408529460198258,1.0
Acc8,Aging,KEGG,prerank,0.9408171687394944,1.0
Acc8,Aging,KEGG,prerank,-0.9406849997652253,1.0
Acc8,Aging,KEGG,prerank,-0.9387844123634632,1.0
Acc8,Aging,KEGG,prerank,-0.9384718679281213,1.0
Acc8,Aging,KEGG,prerank,0.9296220901639168,1.0
Acc8,Aging,KEGG,prerank,0.9183021305833724,1.0
Acc8,Aging,KEGG,prerank,0.9171149834527448,1.0
Acc8,Aging,KEGG,prerank,0.9144655979966401,1.0
Acc8,Aging,KEGG,prerank,0.906100449373636,1.0
Acc8,Aging,KEGG,prerank,-0.9017990826625969,1.0
Acc8,Aging,KEGG,prerank,0.8988662808819923,1.0
Acc8,Aging,KEGG,prerank,0.8974861327696578,1.0
Acc8,Aging,KEGG,prerank,-0.8959804725607643,1.0
Acc8,Aging,KEGG,prerank,-0.8927114222020152,1.0
Acc8,Aging,KEGG,prerank,-0.8922677010546708,1.0
Acc8,Aging,KEGG,prerank,-0.8918540378959028,1.0
Acc8,Aging,KEGG,prerank,-0.8704888044331713,1.0
Acc8,Aging,KEGG,prerank,0.8687337769270191,1.0
Acc8,Aging,KEGG,prerank,-0.865607828704144,1.0
Acc8,Aging,KEGG,prerank,-0.8648746585160174,1.0
Acc8,Aging,KEGG,prerank,-0.8626507692174206,1.0
Acc8,Aging,KEGG,prerank,-0.8622101209221182,1.0
Acc8,Aging,KEGG,prerank,-0.8606470753589038,1.0
Acc8,Aging,KEGG,prerank,0.859923737450467,1.0
Acc8,Aging,KEGG,prerank,-0.8486070469131127,1.0
Acc8,Aging,KEGG,prerank,-0.8474405219410069,1.0
Acc8,Aging,KEGG,prerank,-0.8460886312455417,1.0
Acc8,Aging,KEGG,prerank,0.8435973419699349,1.0
Acc8,Aging,KEGG,prerank,-0.8415197317957247,1.0
Acc8,Aging,KEGG,prerank,-0.8413159449854619,1.0
Acc8,Aging,KEGG,prerank,0.8349753892510702,1.0
Acc8,Aging,KEGG,prerank,-0.8349636001368861,1.0
Acc8,Aging,KEGG,prerank,-0.8332081004516027,1.0
Acc8,Aging,KEGG,prerank,-0.8297845671942643,1.0
Acc8,Aging,KEGG,prerank,-0.8292286670225387,1.0
Acc8,Aging,KEGG,prerank,-0.8283526455968101,1.0
Acc8,Aging,KEGG,prerank,0.8275642621382067,1.0
Acc8,Aging,KEGG,prerank,0.8270221183497063,1.0
Acc8,Aging,KEGG,prerank,0.8268360302500707,1.0
Acc8,Aging,KEGG,prerank,0.8261487561243642,1.0
Acc8,Aging,KEGG,prerank,-0.8211358135013227,1.0
Acc8,Aging,KEGG,prerank,-0.8148056586586103,1.0
Acc8,Aging,KEGG,prerank,-0.8139333556869287,1.0
Acc8,Aging,KEGG,prerank,-0.8064154195791422,1.0
Acc8,Aging,KEGG,prerank,-0.8061255221537826,1.0
Acc8,Aging,KEGG,prerank,-0.8053281471281677,1.0
Acc8,Aging,KEGG,prerank,0.8051657540817512,1.0
Acc8,Aging,KEGG,prerank,-0.8049262452495997,1.0
Acc8,Aging,KEGG,prerank,-0.8034385614368595,1.0
Acc8,Aging,KEGG,prerank,-0.803055204623155,1.0
Acc8,Aging,KEGG,prerank,0.802207866369117,1.0
Acc8,Aging,KEGG,prerank,0.8012405800449439,1.0
Acc8,Aging,KEGG,prerank,-0.7996621465061998,1.0
Acc8,Aging,KEGG,prerank,0.7994058821898937,1.0
Acc8,Aging,KEGG,prerank,-0.795612736561555,1.0
Acc8,Aging,KEGG,prerank,-0.7935645262997123,1.0
Acc8,Aging,KEGG,prerank,-0.7931473432995556,1.0
Acc8,Aging,KEGG,prerank,-0.7929882771921707,1.0
Acc8,Aging,KEGG,prerank,0.7918889104943462,1.0
Acc8,Aging,KEGG,prerank,-0.7915472178185892,1.0
Acc8,Aging,KEGG,prerank,-0.7841044782502804,1.0
Acc8,Aging,KEGG,prerank,-0.7818790950470692,1.0
Acc8,Aging,KEGG,prerank,-0.7767213013811174,1.0
Acc8,Aging,KEGG,prerank,-0.7764193841245447,1.0
Acc8,Aging,KEGG,prerank,-0.7711056504892604,1.0
Acc8,Aging,KEGG,prerank,-0.7671783572629842,1.0
Acc8,Aging,KEGG,prerank,0.7655343984430357,1.0
Acc8,Aging,KEGG,prerank,-0.7642972131838086,1.0
Acc8,Aging,KEGG,prerank,0.7609917295099707,1.0
Acc8,Aging,KEGG,prerank,0.7577247627828076,1.0
Acc8,Aging,KEGG,prerank,0.7553416545558073,1.0
Acc8,Aging,KEGG,prerank,0.7487897041954245,1.0
Acc8,Aging,KEGG,prerank,0.746225655474581,1.0
Acc8,Aging,KEGG,prerank,-0.7440913004391526,1.0
Acc8,Aging,KEGG,prerank,-0.7430699086195106,1.0
Acc8,Aging,KEGG,prerank,0.742015528174884,1.0
Acc8,Aging,KEGG,prerank,0.7370027887220307,1.0
Acc8,Aging,KEGG,prerank,0.7359547085678132,1.0
Acc8,Aging,KEGG,prerank,-0.7332446113763825,1.0
Acc8,Aging,KEGG,prerank,-0.7329686802826003,1.0
Acc8,Aging,KEGG,prerank,-0.7320161870916033,1.0
Acc8,Aging,KEGG,prerank,-0.7222579505151449,1.0
Acc8,Aging,KEGG,prerank,-0.7217925318661096,1.0
Acc8,Aging,KEGG,prerank,0.7203113826973541,1.0
Acc8,Aging,KEGG,prerank,-0.7160565404807536,1.0
Acc8,Aging,KEGG,prerank,-0.7154820638500464,1.0
Acc8,Aging,KEGG,prerank,0.7127127163090506,1.0
Acc8,Aging,KEGG,prerank,-0.7115859056838777,1.0
Acc8,Aging,KEGG,prerank,-0.7085681263541269,1.0
Acc8,Aging,KEGG,prerank,-0.7020040084391317,1.0
Acc8,Aging,KEGG,prerank,-0.6992025917136546,1.0
Acc8,Aging,KEGG,prerank,-0.6972378675771131,1.0
Acc8,Aging,KEGG,prerank,0.6944285121233092,1.0
Acc8,Aging,KEGG,prerank,-0.692229436130815,1.0
Acc8,Aging,KEGG,prerank,-0.6839516350464196,1.0
Acc8,Aging,KEGG,prerank,-0.6819618882414628,1.0
Acc8,Aging,KEGG,prerank,-0.6806870688351195,1.0
Acc8,Aging,KEGG,prerank,-0.6765088694248353,1.0
Acc8,Aging,KEGG,prerank,-0.6743722337665625,1.0
Acc8,Aging,KEGG,prerank,-0.6679136519529939,1.0
Acc8,Aging,KEGG,prerank,0.6611435082086214,1.0
Acc8,Aging,KEGG,prerank,-0.6598447002090062,1.0
Acc8,Aging,KEGG,prerank,-0.6553444085448635,1.0
Acc8,Aging,KEGG,prerank,-0.654795965232248,1.0
Acc8,Aging,KEGG,prerank,-0.6546894220266015,1.0
Acc8,Aging,KEGG,prerank,0.6499168520402535,1.0
Acc8,Aging,KEGG,prerank,-0.6476440768923549,1.0
Acc8,Aging,KEGG,prerank,0.6449718902648338,1.0
Acc8,Aging,KEGG,prerank,-0.6421890315343329,1.0
Acc8,Aging,KEGG,prerank,-0.6417203423039407,1.0
Acc8,Aging,KEGG,prerank,-0.6403639796811013,1.0
Acc8,Aging,KEGG,prerank,0.6373883041493806,1.0
Acc8,Aging,KEGG,prerank,0.6369625920531655,1.0
Acc8,Aging,KEGG,prerank,-0.6294307022499043,1.0
Acc8,Aging,KEGG,prerank,-0.62664429140696,1.0
Acc8,Aging,KEGG,prerank,-0.6265601654652377,1.0
Acc8,Aging,KEGG,prerank,-0.6263766903043697,1.0
Acc8,Aging,KEGG,prerank,0.6263398988678492,1.0
Acc8,Aging,KEGG,prerank,0.6263222560538104,1.0
Acc8,Aging,KEGG,prerank,0.619969415320503,1.0
Acc8,Aging,KEGG,prerank,-0.6142771661049057,1.0
Acc8,Aging,KEGG,prerank,0.6131441883754415,1.0
Acc8,Aging,KEGG,prerank,0.6079750217584939,1.0
Acc8,Aging,KEGG,prerank,-0.606850723281289,1.0
Acc8,Aging,KEGG,prerank,-0.5856437235073285,1.0
Acc8,Aging,KEGG,prerank,0.582012178902343,1.0
Acc8,Aging,KEGG,prerank,-0.5810878261412374,1.0
Acc8,Aging,KEGG,prerank,-0.5772691096248577,1.0
Acc8,Aging,KEGG,prerank,0.5758753713979137,1.0
Acc8,Aging,KEGG,prerank,-0.5716425513696147,1.0
Acc8,Aging,KEGG,prerank,0.5698025828948613,1.0
Acc8,Aging,KEGG,prerank,-0.568165613812803,1.0
Acc8,Aging,KEGG,prerank,0.5588353591785319,1.0
Acc8,Aging,KEGG,prerank,0.558277480984706,1.0
Acc8,Aging,KEGG,prerank,-0.5557493697586308,1.0
Acc8,Aging,KEGG,prerank,0.551617321831217,1.0
Acc8,Aging,KEGG,prerank,0.5417922602844408,1.0
Acc8,Aging,KEGG,prerank,0.5399603893574647,1.0
Acc8,Aging,KEGG,prerank,0.5392198823384116,1.0
Acc8,Aging,KEGG,prerank,-0.5319033952188832,1.0
Acc8,Aging,KEGG,prerank,0.5268030877998172,1.0
Acc8,Aging,KEGG,prerank,-0.5267318309500866,1.0
Acc8,Aging,KEGG,prerank,0.5248033891706233,1.0
Acc8,Aging,KEGG,prerank,0.521289170093836,1.0
Acc8,Aging,KEGG,prerank,0.5201067529064929,1.0
Acc8,Aging,KEGG,prerank,-0.5145007406989939,1.0
Acc8,Aging,KEGG,prerank,0.5142390572183346,1.0
Acc8,Aging,KEGG,prerank,0.5089957884787445,1.0
Acc8,Aging,KEGG,prerank,-0.4851435217589816,1.0
Acc8,Aging,KEGG,prerank,0.48121720981143107,1.0
Acc8,Aging,KEGG,prerank,-0.4783149243042541,1.0
Acc8,Aging,KEGG,prerank,-0.47811895124751014,1.0
Acc8,Aging,KEGG,prerank,-0.4698987094779864,1.0
Acc8,Aging,KEGG,prerank,0.46340265651873175,1.0
Acc8,Aging,KEGG,prerank,-0.46327113420886606,1.0
Acc8,Aging,KEGG,prerank,0.4477045713118585,1.0
Acc8,Aging,KEGG,prerank,-0.4376714774241255,1.0
Acc8,Aging,KEGG,prerank,-0.4351618954809253,1.0
Acc8,Aging,KEGG,prerank,0.4342847370286829,1.0
Acc8,Aging,KEGG,prerank,0.4337227931221231,1.0
Acc8,Aging,KEGG,prerank,-0.4268753945871232,1.0
Acc8,Aging,KEGG,prerank,0.4219758508782798,1.0
Acc8,Aging,KEGG,prerank,0.41480752710171787,1.0
Acc8,Aging,KEGG,prerank,0.413759723153672,1.0
Acc8,Aging,KEGG,prerank,0.39966794804442773,1.0
Acc8,Aging,KEGG,prerank,0.353221599196544,1.0
Acc8,Aging,KEGG,prerank,-0.3468913164839862,1.0
Acc8,Aging,KEGG,prerank,0.3410626845312428,1.0
Acc8,Aging,KEGG,prerank,-0.3175128334210644,1.0
Acc8,Aging,KEGG,prerank,0.31291681861957615,0.9999560767777924
Acc10,TBI,KEGG,prerank,1.866254374268934,0.19775829541671291
Acc10,TBI,KEGG,prerank,1.8108637124436249,0.20674730884474532
Acc10,TBI,KEGG,prerank,-1.8039043096450011,0.56516248526688
Acc10,TBI,KEGG,prerank,-1.7960695290023523,0.2941151709041926
Acc10,TBI,KEGG,prerank,-1.780858431939788,0.21914463714430038
Acc10,TBI,KEGG,prerank,-1.7466999932881915,0.21914463714430038
Acc10,TBI,KEGG,prerank,1.7328508383855445,0.30862279436244594
Acc10,TBI,KEGG,prerank,-1.6802524324480215,0.3068024920020206
Acc10,TBI,KEGG,prerank,-1.6693277942923623,0.28450356401189875
Acc10,TBI,KEGG,prerank,1.6356406361333156,0.5663078459660416
Acc10,TBI,KEGG,prerank,-1.6297539012400095,0.3130637673490006
Acc10,TBI,KEGG,prerank,-1.5963650489333336,0.3445761070887355
Acc10,TBI,KEGG,prerank,1.5961529732062916,0.5968704916213516
Acc10,TBI,KEGG,prerank,1.5880068354703663,0.5198646099212074
Acc10,TBI,KEGG,prerank,1.585678188285872,0.4520189609524866
Acc10,TBI,KEGG,prerank,-1.578123076337069,0.3332023722661877
Acc10,TBI,KEGG,prerank,-1.5771906535749063,0.30334231352079477
Acc10,TBI,KEGG,prerank,-1.5764112220118633,0.2789113563654732
Acc10,TBI,KEGG,prerank,-1.56167312200079,0.28162008194421057
Acc10,TBI,KEGG,prerank,-1.5552482199842288,0.265280350227311
Acc10,TBI,KEGG,prerank,-1.553747593506091,0.24962716185986095
Acc10,TBI,KEGG,prerank,1.5496620906501155,0.5157446454333593
Acc10,TBI,KEGG,prerank,1.5245519705927404,0.541338364221507
Acc10,TBI,KEGG,prerank,1.5219229277354498,0.4979913439129952
Acc10,TBI,KEGG,prerank,1.5132869519440861,0.4821379929581017
Acc10,TBI,KEGG,prerank,1.5078961612579378,0.46143602263899686
Acc10,TBI,KEGG,prerank,-1.505427597111755,0.3191053488241567
Acc10,TBI,KEGG,prerank,-1.4999483003893328,0.31285780434416566
Acc10,TBI,KEGG,prerank,-1.4892656839123342,0.313451462416925
Acc10,TBI,KEGG,prerank,1.4883963737354424,0.48333233739958853
Acc10,TBI,KEGG,prerank,1.4828001453484596,0.46550248109453524
Acc10,TBI,KEGG,prerank,1.4796941821735883,0.443457995782932
Acc10,TBI,KEGG,prerank,-1.4795763086747338,0.31397915848159996
Acc10,TBI,KEGG,prerank,1.4717061039479453,0.44551797802685605
Acc10,TBI,KEGG,prerank,1.4676143976421283,0.42882881706672243
Acc10,TBI,KEGG,prerank,1.4653427874562623,0.41349461768949064
Acc10,TBI,KEGG,prerank,-1.4646338211335586,0.3284134312882729
Acc10,TBI,KEGG,prerank,-1.4528178632908353,0.33275383061121405
Acc10,TBI,KEGG,prerank,-1.4433931263641577,0.33997626664742336
Acc10,TBI,KEGG,prerank,-1.4364940713728431,0.3344839198518269
Acc10,TBI,KEGG,prerank,-1.433023354954324,0.32796474300314066
Acc10,TBI,KEGG,prerank,-1.4321770234520919,0.3147801257226244
Acc10,TBI,KEGG,prerank,-1.4243935256146578,0.3201818487960936
Acc10,TBI,KEGG,prerank,-1.4202811783775382,0.31540857694250524
Acc10,TBI,KEGG,prerank,1.4163478756374657,0.5440718653809088
Acc10,TBI,KEGG,prerank,1.41314866107187,0.5276550882255022
Acc10,TBI,KEGG,prerank,1.408973512780609,0.5149420549487136
Acc10,TBI,KEGG,prerank,1.4078981017585777,0.4931699639834142
Acc10,TBI,KEGG,prerank,-1.4075449646651286,0.32978491203781657
Acc10,TBI,KEGG,prerank,1.4037591673942345,0.48149845840590977
Acc10,TBI,KEGG,prerank,1.4007978558596796,0.47042503606702923
Acc10,TBI,KEGG,prerank,1.3943559277643096,0.467428698257685
Acc10,TBI,KEGG,prerank,1.3862327051070356,0.4688116234004593
Acc10,TBI,KEGG,prerank,1.384179361137132,0.4564421262900899
Acc10,TBI,KEGG,prerank,-1.377569772519213,0.38020770692516775
Acc10,TBI,KEGG,prerank,1.3769309800360334,0.45715554005421943
Acc10,TBI,KEGG,prerank,-1.373496835039913,0.3782333029477853
Acc10,TBI,KEGG,prerank,1.3618834179928012,0.4810672013898722
