Term,NES,NOM p-val,FDR q-val,Lead_genes
"Glycine, serine and threonine metabolism",1.347164055941739,0.04,0.29884887839433294,GNMT;ALAS2;CTH;DAO;DMGDH;GATM;ALDH7A1;PIPOX;BHMT;SARDH;SDSL;BPGM;GAMT;GCSH;MAOB;SHMT1;PHGDH;CHDH
Allograft rejection,-1.34206890387735,0.11290322580645161,1.0,PRF1;FASLG;IL2;CD86;FAS;IL12A;CD80
ECM-receptor interaction,-1.3365075669142676,0.04819277108433735,1.0,GP6;DMP1;COL2A1;LAMC2;COL6A6;GP1BA;LAMA3;COL4A2;COL9A2;COL9A1;COL6A5;COL4A3;AGRN;COL4A1;FRAS1;ITGA4;SV2B;THBS3;ITGA10;COL4A4;FREM1;ITGA2;COL9A3;ITGA8;LAMA5;COL4A6;GP1BB;THBS4;COL6A3;HMMR
Neuroactive ligand-receptor interaction,-1.3193924272190896,0.030303030303030304,1.0,PRL;CHRNA3;CHRNB4;MC1R;GNRH1;PRLH;AVP;GNRHR;GH1;MAS1;GLP2R;MC5R;OXT;UCN;CORT;RXFP2;NMB;CRHR2;GRIN3B;NPY4R;RLN1;GABRE;PRLR;INSL3;C5;ADRB1;OPRD1;BRS3;GABRR3;GPR156;P2RY4;SCTR;TAC1;CALCB
Collecting duct acid secretion,1.3171919168407018,0.027777777777777776,0.3495913767460403,SLC4A1;ATP4A;SLC12A7
Pentose phosphate pathway,1.2923892186965036,0.09090909090909091,0.4033018165944064,ALDOB;FBP1;ALDOC;FBP2;PGLS
TGF-beta signaling pathway,1.2899525975931379,0.13333333333333333,0.39756162205141793,PITX2;AMH;GDF5;FMOD;LEFTY2;THSD4;BMP7;THBS1;AMHR2;BMP5;TGIF2;BMP6;TNF;TGIF1;BAMBI;LTBP1;TGFBR2;TGFB1;SMAD6;BMPR1A;SMAD3
Phototransduction,-1.2897690268221422,0.15714285714285714,1.0,SAG;PDE6A;PDE6B;GUCY2D;GNAT1;GNGT1;CALML5
Type I diabetes mellitus,-1.2700027655719024,0.13636363636363635,1.0,PRF1;FASLG;IL2;CD86;FAS;IL12A;CD80
Cortisol synthesis and secretion,-1.2655203692418977,0.12345679012345678,1.0,CREB3L4;STAR;MRAP;CACNA1D;NR4A1;POMC;NR5A1;NR0B1;CACNA1I;ADCY4;CACNA1G;CACNA1H
