Term,NES,NOM p-val,FDR q-val,Lead_genes
Apical Surface,-1.0942268952628704,0.2692307692307692,0.4012195121951219,CRYBG1;IL2RB;SRPX;CD160;LYN;BRCA1;IL2RG;ATP8B1;EPHB4;AFAP1L2;MDGA1;HSPB1;EFNA5;NTNG1;B4GALT1
Coagulation,-1.0654026517058295,0.3787878787878788,0.4467673248161053,CPN1;C2;C3;CFB;MAFF;PECAM1;MMP2;MMP14;P2RY1;PROS1;COMP;F3;CFH;DCT;SERPING1;CPQ;CTSH;CTSK;GP1BA;SPARC;MMP15;PLAU;TIMP1;SERPINE1;TIMP3;MMP9;KLF7;FN1;PROZ;MASP2;VWF;F2RL2;F12;A2M
Spermatogenesis,1.04822088397621,0.3870967741935484,0.620929734361611,CDKN3;IL13RA2;CDK1;TTK;MLF1;TCP11;RFC4;POMC
UV Response Up,1.0394288272455707,0.3103448275862069,0.6134071583943048,CCK;RFC4;NPTX2;HMOX1;IGFBP2;POLG2;BTG2;CHRNA5;SPR;MRPL23;AP2S1;CDC34;ALDOA;SELENOW;CCND3;ATP6V1F;PSMC3;SULT1A1;TST;OLFM1;TUBA4A;SQSTM1;SIGMAR1;ALAS1;H2AX;PRKCD;GCH1;CYB5R1;CDO1;CLTB;RHOB;FEN1;ICAM1;FKBP4;KLHDC3;BID;ASNS;PDAP1;CDKN1C;SLC25A4;PLCL1;CLCN2;ENO2;NPTXR;PRKACA;GRPEL1;GRINA;JUNB;STIP1;UROD;STK25;TYRO3
Androgen Response,-0.9647237840123479,0.5538461538461539,0.6762749445676275,SGK1;HPGD;ADAMTS1;STEAP4;SPDEF;PDLIM5;SAT1;ALDH1A3;RPS6KA3;GUCY1A1;NCOA4;SLC38A2;AKAP12;ARID5B;APPBP2;CDC14B;ELK4;ABHD2;BMPR1B;B4GALT1;CDK6;INPP4B;ITGAV;IQGAP2;SELENOP;DNAJB9;MAF;GPD1L;LIFR;GNAI3
Bile Acid Metabolism,0.9464570078206199,0.5384615384615384,0.9149834741094381,CH25H;TTR;SULT2B1;MLYCD;LIPE;PEX16;FDXR;BBOX1;PEX6;PXMP2;APOA1;PRDX5;SOD1;EPHX2
IL-6/JAK/STAT3 Signaling,-0.9375132674505123,0.6029411764705882,0.719688936019795,CXCL9;CXCL10;CSF2RB;IRF1;MAP3K8;TGFB1;ACVRL1;IL13RA1;IL2RG;IL10RB;STAT1;LEPR;IL6ST;CSF3R;PTPN2;TNFRSF1B;CBL;TYK2;PIK3R5;SOCS3;IFNGR1;TLR2;CSF1
p53 Pathway,0.9373988827274317,0.72,0.896401028277635,OSGIN1;ADA;UPP1;H2AW;CDKN1A;HMOX1;H2AJ;ZBTB16;FAM162A;RAD9A;KLK8;BTG2;PHLDA3;FDXR;CGRRF1;SDC1;S100A10;PMM1;FAS;HINT1;CCND3;RPL36;RPL18;SOCS1;BAX;DCXR;SESN1;DDIT3;CEBPA;JUN;RACK1;SERTAD3;PCNA;TNFSF9;DRAM1;ISCU;GLS2;WRAP73;ST14;GADD45A;CTSD;LDHB;HRAS;RPS12;AK1;CD82;STEAP3
mTORC1 Signaling,0.9185881755180579,0.6875,0.9093026992287917,CDKN1A;BTG2;PSMB5;CCNF;GAPDH;FDXR;NFKBIB;TUBG1;LDHA;TOMM40;ALDOA;PSMC4;TMEM97;ENO1;PPA1;INSIG1;TUBA4A;RRP9;SQSTM1;DDIT3;PFKL;NFIL3;PSMD13;TM7SF2;PSMC2;ARPC5L;SEC11A;FKBP2;PPIA;PSMD14;EGLN3;SHMT2;GLRX;PSMC6;CALR;TPI1;PRDX1;PNP;HSPE1;ATP6V1D;ASNS;DHCR7;PDAP1;PSMA4;COPS5;HMBS;CORO1A;LDLR;SLC9A3R1;RIT1;PSMA3;PSPH;BCAT1;SDF2L1;MLLT11;UNG;XBP1;PGK1
Unfolded Protein Response,0.9115895377004465,0.6111111111111112,0.8782700740964767,CHAC1;CEBPB;EXOSC5;POP4;LSM4;EIF4EBP1;TUBB2A;NHP2;BANF1;NFYA;IMP3;ATP6V0D1;RRP9;H2AX;EXOSC4;SEC11A;EIF2S1;CALR;LSM1;SPCS1;SRPRB;ASNS;ATF4;ZBTB17;EIF4A3;EXOSC1;EXOSC9;ARFGAP1;PREB;XBP1;EXOSC2;CXXC1;STC2;RPS14;DCTN1
Xenobiotic Metabolism,0.9008026401293496,0.7096774193548387,0.8616823764638675,TDO2;CD36;XDH;CDA;UPP1;RBP4;HMOX1;ECH1;PSMB10;HES6;IL1R1;IGFBP4;ALDH3A1;PMM1;FAS;DHPS;TMEM97;BPHL;DDT;BLVRB;DCXR;SAR1B;ALAS1;AP4B1;GCH1;SERTAD1;CDO1;SHMT2;DHRS1;POR;DDAH2;HACL1;CYP27A1;CBR1;COMT;PYCR1;GABARAPL1;GSTO1;LCAT;CYB5A;BCAT1;JUP;TNFRSF1A;GSTM4;HSD11B1;EPHA2;ACP1;GSS
Protein Secretion,-0.8489934256517154,0.7727272727272727,0.9180216802168022,KRT18;ABCA1;CTSC;SGMS1;ATP7A;SNAP23;RPS6KA3;CAV2;DOP1A;GOLGA4;EGFR;SSPN;ARFIP1;STX16;YIPF6;KIF1B;TSPAN8;CLCN3;GALC;MON2;ARFGEF2;IGF2R;TMX1;ADAM10;RAB5A;DST;OCRL;TOM1L1;USO1;ARFGEF1;AP1G1;DNM1L;CLTC;PPT1;ANP32E;AP3B1;LAMP2;TPD52;ARCN1
Myogenesis,-0.8386813831027777,0.9047619047619048,0.8995121951219511,MYH4;COL3A1;TEAD4;CHRNA1;MYH11;DES;SPDEF;TGFB1;BHLHE40;ERBB3;LAMA2;WWTR1;SGCD;CASQ2;ITGA7;LSP1;SORBS1;NOTCH1;COL4A2;ADAM12;MYLK;SSPN;ITGB1;TPM2;NOS1;PYGM;MYOM1;SPARC;KLF5;PPP1R3C;CACNA1H;TAGLN;FOXO4;NAV2;PDE4DIP;TNNT2;MYH9;FGF2;MYH8;RYR1
Estrogen Response Late,0.8262979133047285,0.9310344827586207,0.9874847787850088,CDC6;CLIC3;GINS2;TH;TNNC1;LLGL2;PTGER3;FKBP5;SULT2B1;OVOL2;GALE;ITPK1;DUSP2;IGFBP4;ISG20;BLVRB;S100A9;PRSS23;TST;OLFM1;DCXR;KIF20A;CHST8;ALDH3B1;COX6C;ASCL1;PCP4;LARGE1;PLK4;FDFT1;OPN3;NBL1;CKB;ETFB;SLC2A8;ST14;MOCS2;FKBP4
Estrogen Response Early,-0.8032412927792045,0.9113924050632911,0.9293308317698561,TFAP2C;MUC1;CALCR;SLC16A1;KRT18;FLNB;CXCL12;ELF1;INHBB;BHLHE40;LRIG1;CELSR1;CYP26B1;MED13L;MYOF;SEMA3B;BCL11B;ABAT;SLC7A2;TMEM164;CBFA2T3;GAB2;IL6ST;BCL2;TSKU;RBBP8;ELOVL2;DLC1;JAK2;NRIP1;ABHD2;MYB;NAV2;IGF1R;CHPT1;TIAM1;DEPTOR
Pperoxisome,0.7681904122713914,0.8918918918918919,1.0,TTR;SULT2B1;STS;MLYCD;ECH1;ACOT8;PEX6;PRDX5;SOD1;EPHX2;CLN6;CRABP1;FDPS;CRABP2;FIS1;PRDX1;PEX14;HRAS;SLC25A17;ABCB9;NUDT19;SLC25A4;YWHAH;SLC35B2;HMGCL;ECI2;SLC25A19;DHCR24;DLG4;RDH11;ERCC1;CNBP
Cholesterol Homeostasis,0.7382144605491864,0.90625,1.0,MVD;ETHE1;ECH1;MVK;FBXO6;TMEM97;PLAUR;S100A11;NFIL3;TM7SF2;FDFT1;ANTXR2;FDPS;ATF5;DHCR7;PCYT2;FABP5;LDLR;ACTG1;ACAT2;NSDHL
heme Metabolism,-0.7302209477400873,0.961038961038961,0.983739837398374,ERMAP;C3;SLC7A11;TAL1;SLC22A4;GYPC;RBM38;EPB41;KDM7A;E2F2;BMP2K;TRAK2;KAT2B;NR3C1;NCOA4;IGSF3;DAAM1;TENT5C;MFHAS1;CAST;BACH1;TNS1;NARF;SLC30A10;XK;RANBP10;SLC25A37;VEZF1;TNRC6B;FOXJ2;ARHGEF12;NEK7;XPO7;LMO2;CLCN3;CDC27;ADD2
Apical Junction,-0.7214227186855938,0.9746835443037974,0.9532520325203252,PTPRC;COL9A1;CD274;PDZD3;PECAM1;MMP2;DSC3;CDH1;COL17A1;NEXN;CRB3;ITGA9;TJP1;CD86;TRAF1;VCL;CLDN5;CNN2;VASP;PKD1;CDH8;LAMC2;CTNND1;ICAM2;RAC2;ITGA10;EGFR;ITGB1;MSN;LDLRAP1;SYK;PTEN;GRB7;MAP3K20;ARHGEF6;CDH3;MAP4K2;FLNC;EPB41L2;MYH9;CDH11;MMP9;B4GALT1;ADAM23;COL16A1;VCAN;VWF;MYL9;ACTN2;NECTIN3;NEGR1;DLG1;TSC1;PIK3R3;SKAP2;TMEM8B;NRAP;PCDH1;CD276
PI3K/AKT/mTOR  Signaling,0.684140931790134,1.0,0.987146529562982,CDK1;NGF;CDKN1A;FGF22;NFKBIB;MYD88;ARPC3;CFL1;PIN1;SQSTM1;DDIT3;CSNK2B;AP2M1;AKT1S1
