Term,NES,NOM p-val,FDR q-val,Lead_genes
Mitotic Spindle,-0.9607263382049457,0.582089552238806,0.8064308681672027,KNTC1;TTK;CENPF;MID1;PRC1;ECT2;HOOK3;TOP2A;CCNB2;KIF2C;NUSAP1;KATNA1;TUBD1;RASA2;ROCK1;FGD6;KIF11;KIF15;CNTRL;DST;APC;ALMS1;FGD4;NIN;KIF23;PDLIM5;ARHGAP5;NF1;NOTCH2;SOS1;CCDC88A;FLNB;AKAP13;ARAP3;KIF5B;PLK1;NEDD9;VCL;ARHGAP4;ARHGEF12;MYO9B;DOCK4;LATS1;PKD2;EPB41L2;RICTOR;CEP192;PCM1;SSH2;PALLD;RHOT2;CDK5RAP2;CD2AP;TRIO;RASA1;OPHN1;DLG1;CDC42EP1;ARHGEF7;MYH9;STAU1;PCGF5
heme Metabolism,0.9449095351521217,0.59375,0.9578042328042328,SLC4A1;ALAS2;ACP5;E2F2;BLVRB;EPOR;HTRA2;PDZK1IP1;FN3K;HTATIP2;UROD;HMBS;OSBP2;CIR1;PPOX;RCL1;HDGF;SNCA;MGST3;RAP1GAP;BCAM;HAGH;MYL4;FBXO34;CDR2;UROS;ENDOD1;PPP2R5B;HEBP1;ALDH1L1;RAD23A;SLC6A9;NFE2L1;YPEL5;SPTB;ANK1;FOXO3;PSMD9;CCDC28A;SLC2A1;SEC14L1
KRAS Signaling Dn,0.9271696345538903,0.6170212765957447,0.9710550887021474,FGF22;CPA2;MSH5;EGF;KCNE2;SLC6A3;WNT16;CCNA1;TNNI3;SLC5A5;SGK1;GAMT;ATP4A;THNSL2;SNN;CCDC106;ZC2HC1C;HTR1D;P2RX6;KRT1;NRIP2;SNCB;COQ8A;GPRC5C;ALOX12B;ARHGDIG;CYP39A1
Pancreas Beta Cells,0.8923487131700789,0.5531914893617021,1.0,GCK;VDR;CHGA;INSM1;SST;SPCS1
Apoptosis,-0.8657321162686034,0.7586206896551724,1.0,IL1A;AVPR1A;CASP4;GNA15;EGR3;CAV1;CCND2;RARA;TOP2A;ATF3;MMP2;ROCK1;TIMP1;EMP1;HSPB1;GADD45A;CD38;DCN;SAT1;CDKN1A;CFLAR;BCL10;TIMP3;TGFB2;IFITM3;DNAJC3;NEDD9;CREBBP;PSEN1;IL18;LUM
Pperoxisome,0.8537804862638478,0.8378378378378378,1.0,CRABP2;CLN6;SLC25A4;PRDX5;PEX11B;ACSL5;MLYCD;FIS1;STS;SOD1;ABCB9;FDPS;DHCR24;RETSAT;MVP;EHHADH;PEX5;GSTK1;SULT2B1;ALDH1A1;MSH2;YWHAH;ERCC1;SLC25A17;SLC25A19;HSD3B7;ITGB1BP1;SLC23A2;PEX14;HRAS;ABCC8;HMGCL;PEX6;CAT;SEMA3C;ERCC3;CNBP
UV Response Up,-0.8464307311326263,0.8059701492537313,1.0,FOS;FOSB;SLC6A12;NR4A1;JUNB;MMP14;ATF3;CHKA;AGO2;NTRK3;PRKCD;E2F5;NAT1;LYN;RRAD;RAB27A;NXF1
Protein Secretion,-0.83603816244743,0.8596491228070176,1.0,ABCA1;ATP7A;EGFR;CTSC;DST;SNAP23;RPS6KA3;DOP1A;CAV2;LAMP2;AP3S1;VAMP3;ICA1;MON2;ZW10;COPB1;DNM1L;STAM;ADAM10;AP1G1;ARFIP1;YIPF6;USO1;AP3B1;SSPN;CD63;VAMP4;PAM;TPD52;ARCN1;CLN5;ARFGEF1;GBF1;TMX1;STX16
Spermatogenesis,0.8296706742242849,0.8205128205128205,1.0,CDK1;TCP11;CDKN3;BUB1;CCNA1;TNNI3;PEBP1;PCSK4;NPY5R;ZC2HC1C;PACRG;CLGN;NEK2;RFC4;TALDO1;NPHP1;NEFH;SCG5;ZPBP;PCSK1N
mTORC1 Signaling,0.8243399956041022,0.918918918918919,1.0,UNG;BUB1;FKBP2;RRP9;SORD;PFKL;TRIB3;DDIT4;PDAP1;SLC37A4;INSIG1;TM7SF2;HMBS;PSMB5;LDLR;SLC1A5;CTH;PGK1;GLRX;NUPR1;ALDOA;SQSTM1;COPS5;STARD4;DHCR24;PSMC2;TPI1;PSMA4;TMEM97;ADIPOR2;ATP6V1D;NIBAN1;BCAT1;FDXR;TUBG1;DDX39A;GOT1;PSMC4;HSPD1;PPIA;SLC2A1;HSPE1;SRD5A1;TOMM40;SYTL2;NFKBIB;GAPDH;LDHA;SHMT2;PSMD13;PDK1;ACLY;HSPA9;EBP;EGLN3;MCM2;IFI30;ASNS;PPP1R15A;DHCR7;QDPR;SLA;ACSL3;YKT6;RPN1;M6PR;HMGCR
