Term,NES,NOM p-val,FDR q-val,Lead_genes
Protein export,-0.7076867796874622,0.9047619047619048,0.9665132920846249,SEC61A2;SPCS3;SRP9;SRPRB;SEC61A1;SEC63
Fatty acid biosynthesis,0.6967447527026203,0.8974358974358975,1.0,ACSL6;ACSF3;FASN
Butanoate metabolism,0.6940722227505066,0.8205128205128205,1.0,BDH1;ACADS;ACSM4;BDH2;ALDH5A1;ACSM1;HMGCS1
Mannose type O-glycan biosynthesis,-0.6752518058888184,0.8793103448275862,0.9882700849010997,CHST10;POMGNT2;FKTN;B4GALT3;POMK;B3GAT1;POMT1
Fatty acid degradation,0.6737631337494462,0.9166666666666666,1.0,ACSL6;ACADS;ACADL;CPT1C;ALDH2;ALDH1B1;ECI2
Aminoacyl-tRNA biosynthesis,0.6607964552703236,0.95,1.0,NARS2;AARS2;GATB
"Valine, leucine and isoleucine degradation",0.649501097665467,0.90625,1.0,BCKDHB;ACADS;BCKDHA;AOX1;ACSF3;ALDH2;HSD17B10
One carbon pool by folate,-0.6488524990165222,0.8955223880597015,1.0,TYMS;ATIC;GART
Malaria,0.6335610604155212,0.9210526315789473,0.9936410147054658,CD81;CSF3;THBS3;CR1L;TLR2;SDC1
Selenocompound metabolism,-0.6078557201379311,0.9791666666666666,1.0,PAPSS1;SEPSECS;KYAT3;TXNRD3
Basal transcription factors,-0.6018487984933103,0.9558823529411765,1.0,TBPL1;TAF5;ERCC3;TAF15;GTF2IRD1;TBP;TAF9;TAF9B;GTF2F2;TAF5L;GTF2H1;GTF2E2
Arachidonic acid metabolism,-0.6018457148826468,0.9830508474576272,1.0,PTGDS;GPX8;PLA2G4E;PTGIS;CBR3;GPX2;PTGES3;PLA2G4B;ALOX12;TBXAS1
Non-homologous end-joining,-0.5986641186514325,0.9375,1.0,PRKDC;DCLRE1C;XRCC6;FEN1;LIG4;RAD50
Glycosaminoglycan degradation,-0.5862323108059928,1.0,1.0,IDS;GUSB;HYAL1
Systemic lupus erythematosus,0.5834978634306688,1.0,0.9965841119347616,SNRPB;C1QA;C1QB;C1QC;C4B
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.5516809961910444,1.0,0.9896193771626297,DPM2;GPAA1;PIGT;PIGP;PIGX;PIGZ;PIGO;MPPE1;PIGF;PIGQ;PIGB;PIGH;PIGN;PIGA;PIGC;GPLD1;PIGK
Pantothenate and CoA biosynthesis,-0.5416507321990457,1.0,1.0,PANK3
Hematopoietic cell lineage,-0.5320323631685324,0.9836065573770492,1.0,ITGA3;ITGA1;IL3RA;TFRC;MME
African trypanosomiasis,-0.5178036302611365,0.9558823529411765,1.0,PRKCA;GNAQ;ICAM1;PRKCG;VCAM1;IL18;NPPA
Primary immunodeficiency,-0.4945819748504269,0.9701492537313433,1.0,JAK3;IKBKG;DCLRE1C;CD40
Fanconi anemia pathway,-0.4731516119111717,1.0,0.997809259529721,USP1;REV1;REV3L;POLK;BLM;FAAP100;RAD51C;HES1;SLX4;FANCL;TOP3B;PMS2;RPA3
