Term,NES,NOM p-val,FDR q-val,Lead_genes
Cholesterol Homeostasis,1.068659847076658,0.37254901960784315,0.4126666666666667,ECH1;LGALS3;GPX8;CD9;GUSB;ATF5;GSTM2;FBXO6;CLU;AVPR1A;PLSCR1;SEMA3B;MAL2;ANXA5;JAG1;TRIB3
Bile Acid Metabolism,1.0566847777019326,0.4074074074074074,0.42000000000000004,TTR;CAT;SLC27A2;ABCA4;IDH2;RETSAT;MLYCD;SLC23A2;PAOX;ALDH1A1;SOAT2;HACL1;PFKM;CYP27A1;PEX11A;CYP7B1;GSTK1;CROT;LONP2;NR1H4;APOA1;ABCA6;NEDD4;EPHX2
KRAS Signaling Up,1.0500136369348112,0.27450980392156865,0.41279999999999994,IGF2;HKDC1;HSD11B1;GPNMB;CXCL10;PSMB8;APOD;PLEK2;TMEM176B;MMP11;CAB39L;LY96;IL1B;EVI5;ACE;IL33;GFPT2;IL10RA;KIF5C;SPP1;CBX8;TOR1AIP2;PLAU;EPHB2;GPRC5B;ETS1;DCBLD2;FUCA1;SEMA3B;ID2;PDCD1LG2;PPP1R15A;CROT;PRDM1;ENG;ANXA10;JUP;PTGS2;NR1H4;SCG3;FLT4;CCL20;USH1C
UV Response Up,1.0409683382631143,0.32558139534883723,0.40914285714285714,IGFBP2;CDKN1C;EPHX1;TFRC;KCNH2;MSX1;IRF1;CDC5L;TAP1;ICAM1;RASGRP1;SULT1A1;SLC6A12;AQP3;STK25;CNP;CYP1A1;ALAS1;CDKN2B;KLHDC3;DDX21;POLG2;MAOA;SOD2;PARP2;CCK;GCH1;ALDOA;GRPEL1;HYAL2;CDK2;ASNS
DNA Repair,1.0400142525611398,0.3829787234042553,0.3927272727272727,CCNO;MPG;RPA3;CMPK2;ERCC3;CSTF3;SRSF6;POLR1C;TAF9;TARBP2;POLL;GTF2H3;VPS28;VPS37B;RFC2;NT5C;RALA;POLR2K;NME4;CANT1;GPX4;POLD1;RAD52;POLD4;ERCC8;BCAM;POLH;RFC4;NELFE;GUK1;ARL6IP1;APRT
Estrogen Response Late,0.9965115285370586,0.4523809523809524,0.47791304347826086,PRLR;ST6GALNAC2;SLC27A2;LLGL2;IDH2;S100A9;CD9;CLIC3;FAM102A;ETFB;CXCL14;TSTA3;LTF;DCXR;ZFP36;HR;MDK;ALDH3B1;DNAJC12;SCNN1A;CAV1;SORD;KIF20A;TFF1;SEMA3B;ID2;MAPK13;KCNK5;CDC6;TIAM1;LAMC2;XRCC3;PLXNB1;AMFR;PTGES;PTPN6
TGF-beta Signaling,-0.9414637293701886,0.5849056603773585,0.6905757575757576,SPTBN1;BMPR1A;BMPR2;PPM1A;SMAD1;TRIM33;WWTR1;SMURF2;ARID4B;TGFBR1;APC;IFNGR2;UBE2D3
Pancreas Beta Cells,0.9106886003187916,0.6756756756756757,0.661,PCSK2;SRP14;INSM1;HNF1A;SLC2A2;GCK;DCX;PAX4;PKLR;LMO2;SCGN
Spermatogenesis,-0.8668761735500781,0.7692307692307693,0.8489565217391305,EZH2;CLVS1;TLE4;AGFG1;SNAP91;PACRG;ACRBP;GMCL1;PCSK1N;IDE;CFTR;ZC3H14;MTOR;OAZ3;MLLT10;LPIN1;CHFR;HSPA2;CNIH2
Wnt-beta Catenin Signaling,-0.8650214502412953,0.68,0.8179166666666666,CCND2;NUMB;HEY2;SKP2;DLL1
KRAS Signaling Dn,-0.8467928034042873,0.7796610169491526,0.8285333333333332,NR4A2;CPEB3;EDN1;CAMK1D;PDK2;SHOX2;GRID2;TFAP2B;CELSR2;NGB;BRDT;INSL5;HTR1B;GPR19;GPR3;GTF3C5;MFSD6;PLAG1;ENTPD7;HTR1D;BMPR1B;SERPINB2;SCN10A;SPHK2;NR6A1;DTNB;COPZ2;OXT;YPEL1;SLC12A3;RYR1;KRT5;VPS50;CLPS;PTPRJ;SIDT1;TGM1;WNT16;AKR1B10;ASB7;BARD1;CHST2
Apical Surface,-0.8203814227728232,0.7894736842105263,0.8463333333333334,HSPB1;RTN4RL1;NTNG1;SCUBE1
