Term,NES,NOM p-val,FDR q-val,Lead_genes
Measles,-1.6093529409475158,0.01,0.0993167511453972,OAS2;IL2RG;OAS3;CD3E;MX1;TLR2;IL2RB;TLR9;TLR4;IL1A;FOS;TLR7;IRF9;IFIH1;APAF1;STAT1;HSPA1L;DDX58;CHUK;EIF2AK2;TAB2;IKBKB;FCGR2B;RAB9B;MYD88;STAT2;TRAF6;PIK3R3;CASP8;MX2;GSK3B;FADD;BCL2;MAP3K7;CDK6;IFNAR1;ADAR;TNFAIP3;MAPK9;PIK3CA;STAT3;NFKB1;STAT5A;CBLB;HSPA8;BID;MAPK8;AKT2;CCND1;TRAF3;RELA;PIK3CB;JAK3;TRADD
Phagosome,-1.601984249145417,0.029411764705882353,0.10550147610308785,C3;MSR1;TUBA1C;CLEC7A;THBS1;COLEC12;CD36;TLR2;COMP;TLR4;TLR6;THBS2;TUBB6;LAMP2;ATP6V0A4;TUBA1B;MRC1;CD14;TUBA1A;NOS1;VAMP3;TCIRG1
Viral myocarditis,-1.59771823532261,0.022222222222222223,0.10129448731539213,MYH6;CD40;SGCA;ITGAL;CAV1;CD86;LAMA1;EIF4G2;RAC2;CD55;CD80;CASP8;ICAM1
TGF-beta signaling pathway,-1.5941832015722177,0.01,0.10292826936886619,FMOD;DCN;THBS1;BMP7;BMP5;AMHR2;RBL1;FST;BMP6;TGFBR2;LTBP1;GDF5;TGFBR1;BMPR1A;SMAD5;PPP2R1B;ACVR2A;BMPR1B;ZFYVE16;ROCK1;ACVR1C;SMAD6;BMPR2;TGIF1;E2F5;SMURF2
Thyroid hormone synthesis,-1.582397700624499,0.03125,0.10964098258857487,ATP1A4;ASGR1;TSHB;LRP2;TTR;PLCB4;HSPA5;GPX8;CREB3L1;HSP90B1;ATF2;PDIA4;ADCY4;CREB3L2;ADCY7;ATP1B3;TPO;PRKACB;TSHR;ADCY5;CREB1;ADCY2;ATP1A2;SLC26A4
Proteoglycans in cancer,-1.5771427602649588,0.01,0.10936128620442034,WNT6;WNT8B;COL1A1;DCN;THBS1;COL1A2;LUM;WNT3A;SDC1;MMP2;CAMK2D;GAB1;IGF2;CD44;CAV1;TLR2;GPC3;MET;TLR4;HSPG2;ESR1;FN1;FZD10;CAV2;IHH;SOS2;SDC2;ROCK1;FLNC;SMO;HPSE;WNT16;KDR;WNT7A;CDKN1A;PLAUR;PTK2;WNT5A;ITGB5;HGF;SOS1;IQGAP1;HIF1A;PIK3R3;ITGA5;MDM2;IGF1;FZD1;NRAS;FRS2;PRKACB;KRAS;PLAU;FGF2;VTN;EGFR;PDPK1;RDX;DROSHA;FZD3;PTCH1;TIMP3;FZD9;ITGAV;PIK3CA;STAT3;PAK1;RAC1;PLCE1;VEGFA;ITGB1;VAV3;FGFR1;ROCK2;RHOA;AKT2;CCND1;PPP1CB;PIK3CB;CDC42;SHH;WNT2B;RRAS2
TNF signaling pathway,-1.5548163271797864,0.01,0.12145535785526211,SELE;BCL3;TRAF1;CXCL5;CXCL10;CCL2;MMP14;FOS;SOCS3;VCAM1;CREB3L1;CHUK;TAB2;RPS6KA5;ATF2;ITCH;IKBKB;CCL5;TAB3;CREB3L2;DNM1L;PIK3R3;CASP8;ICAM1;MAP2K4;FADD;MAP3K7;VEGFC;NOD2;TNFRSF1B;RIPK1;TNFAIP3;MAPK9;TNFRSF1A;CREB1;PIK3CA;NFKB1;MAPK8;AKT2;BIRC3;TRAF3;RELA;BAG4;PIK3CB
Hepatitis B,-1.550129605777808,0.01,0.11942318433182551,STAT4;TLR3;CASP12;TLR2;TGFBR2;TLR4;FOS;TICAM2;HSPG2;IFIH1;APAF1;STAT1;NFATC3;NFATC1;EGR2;TGFBR1;TIRAP;RB1;DDX58;EGR3;SOS2;CREB3L1;CHUK;NFATC4;TAB2;ATF2;IKBKB;CDKN1A;MYD88;STAT2;CREB3L2;MAP3K1;TRAF6;SOS1;PIK3R3;CASP8;NRAS;JAK2;KRAS;MAP2K4;FADD;BCL2;MAP3K7;IFNAR1;SMAD4;STAT6;MAPK9;YWHAB;CREB1;PIK3CA;STAT3;NFKB1;STAT5A;BID;TGFB3;MAPK8;AKT2;TRAF3;RELA;PIK3CB;TICAM1
Lipid and atherosclerosis,-1.5475529599604125,0.01,0.11944762124288175,SELP;SELE;LBP;CCL2;CASP1;CD40;CAMK2D;CD36;TLR2;TLR4;TLR6;XBP1;FOS;LY96;TICAM2;APAF1;PLCB4;HSPA1L;NFATC3;NFATC1;NOX1;HSPA5;TIRAP;VCAM1;CD14;CHUK;HSP90B1;NFE2L2;TAB2;TANK;RAP1B;ERO1A;IKBKB;CCL5;ABCA1;MYD88;PTK2;TRAF6;CASP6;RXRG;CYBB;PIK3R3;CASP8;ICAM1;LDLR;NRAS;JAK2;GSK3B;KRAS;HSP90AA1;MAP2K4;NOS3;BCL2;MAP3K7;PDPK1;HSPA4;PPARG;MAPK9;TNFRSF1A;PIK3CA;AGER;STAT3;NFKB1;LYN;RAC1;HSPA8;BID;VAV3;MAPK8;ROCK2;RHOA;AKT2;TRAF3;RELA;PIK3CB;CDC42;RAP1A;TICAM1;PLCB3;PPP3CB
Mineral absorption,-1.5402789365425809,0.022222222222222223,0.12314632228060778,ATP1A4;SLC34A3;VDR;TRPM6;SLC26A3;STEAP2
