category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Cellular Processes,Cell growth and death,mmu04110,Cell cycle,41/965,145/5072,0.2827586206896552,1.4861675897802396,2.878901684727575,0.003924604522174452,0.01950926595805561,0.013351438725322696,12442/12428/11350/12534/12580/17127/105988/18817/107995/19052/12566/19357/12577/12236/268697/328572/12532/21803/71988/67141/17220/67052/20843/12576/50883/12581/20877/22589/242705/17218/104394/13006/71175/27214/22059/15182/19651/67849/69010/211586/13555,41
Organismal Systems,Sensory system,mmu04740,Olfactory transduction,10/965,22/5072,0.45454545454545453,2.3890720678285446,3.164743672754556,0.004143529021388061,0.020303292204801503,0.013894841680744929,12322/12314/19735/12323/109689/216869/52589/14708/18749/18747,10
Organismal Systems,Immune system,mmu04658,Th1 and Th2 cell differentiation,20/965,59/5072,0.3389830508474576,1.7816808641433213,2.9272158254674627,0.0046973096551860645,0.02269263678491296,0.015530023026041399,15979/18033/16476/26416/26417/14998/17132/15001/14281/18803/18018/19055/18021/433586/15002/270118/14999/19056/18019/13388,20
Organismal Systems,Endocrine system,mmu04914,Progesterone-mediated oocyte maturation,24/965,75/5072,0.32,1.6819067357512953,2.883693163552433,0.004800106362434535,0.022867173365486743,0.01564946957343423,20111/14678/12442/26416/18576/12428/26417/12534/20868/18817/20878/12566/110033/268697/18708/12532/23797/18706/16653/11651/18749/18747/69010/11652,24
Organismal Systems,Digestive system,mmu04973,Carbohydrate digestion and absorption,11/965,26/5072,0.4230769230769231,2.22367477082503,3.0319858311681838,0.005234895833911343,0.024596839329199868,0.016833190641128037,18751/18796/56485/18708/23797/18706/98660/11932/11651/11931/11652,11
Human Diseases,Substance dependence,mmu05031,Amphetamine addiction,17/965,48/5072,0.3541666666666667,1.8614853195164078,2.9066436748753266,0.005375104135667695,0.024914334034243507,0.01705047257829155,16476/12322/18751/14281/12314/18750/19055/12323/14683/14812/19056/18749/18747/15182/14282/14810/14799,17
Organismal Systems,Nervous system,mmu04727,GABAergic synapse,18/965,52/5072,0.34615384615384615,1.8193702670386607,2.8785788104227708,0.005581949730817879,0.02535544014761819,0.01735234970974023,14645/14678/14702/18751/227120/14700/18750/232333/14681/76257/20779/14708/67760/14402/18749/18747/54393/14704,18
Organismal Systems,Nervous system,mmu04726,Serotonergic synapse,19/965,56/5072,0.3392857142857143,1.7832716506291637,2.8567732347994648,0.005726757932029016,0.02535544014761819,0.01735234970974023,19224/14678/14702/18751/26417/14700/18796/12367/15461/18750/16439/14681/14683/14708/16653/14402/18749/18747/14704,19
Organismal Systems,Immune system,mmu04659,Th17 cell differentiation,24/965,76/5072,0.3157894736842105,1.6597763839650939,2.8089270356037384,0.005784115286764181,0.02535544014761819,0.01735234970974023,15979/50498/18033/16194/21812/16476/26416/26417/14998/17127/15001/14281/20182/18803/18018/19055/21803/18021/15002/14999/19056/18019/60504/16364,24
Human Diseases,Infectious disease: viral,mmu05161,Hepatitis B,38/965,135/5072,0.2814814814814815,1.4794549990404915,2.736725773996732,0.005838851165522324,0.02535544014761819,0.01735234970974023,18033/21812/16476/26416/68652/12428/12370/18751/26417/11799/14784/17127/12367/12566/14281/15461/16179/18018/18708/328572/18750/21803/13654/18021/12122/23797/242705/20779/18706/18019/12015/16653/20662/11651/22059/22031/11652/13555,38
Organismal Systems,Endocrine system,mmu04922,Glucagon signaling pathway,23/965,72/5072,0.3194444444444444,1.6789867587795049,2.812487892729351,0.005839882716215268,0.02535544014761819,0.01735234970974023,19079/16832/18576/12322/18796/12314/56458/110095/328572/19309/19055/16439/12323/235344/14683/23797/19056/11651/103988/18749/18747/11652/110094,23
Organismal Systems,Aging,mmu04213,Longevity regulating pathway - multiple species,17/965,49/5072,0.3469387755102041,1.8234958231997462,2.8075400626124067,0.006807178552279012,0.029185778042896262,0.019973694962608153,19079/74370/13688/56458/15461/18708/193740/12359/20655/23797/18706/16653/11651/18749/18747/15182/11652,17
Organismal Systems,Endocrine system,mmu04917,Prolactin signaling pathway,18/965,53/5072,0.33962264150943394,1.785042526151139,2.7846500893289288,0.006987132863009914,0.029418941480681422,0.020133263618818346,18033/26416/26417/14784/14281/15461/18708/12703/23797/20779/18706/16653/20662/11651/103988/13982/16362/11652,18
Human Diseases,Cancer: overview,mmu05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,23/965,73/5072,0.3150684931506849,1.655986940166087,2.7362965661219376,0.007033099712582731,0.029418941480681422,0.020133263618818346,15979/18033/16476/26416/26417/26406/14281/15461/18803/18018/18708/19055/18021/19211/81897/23797/19056/18706/18019/16653/11651/13000/11652,23
Human Diseases,Infectious disease: bacterial,mmu05135,Yersinia infection,34/965,120/5072,0.2833333333333333,1.489188255613126,2.6285996003012584,0.007938405631268908,0.03280570037982211,0.022451039388369894,20111/242687/18033/16476/140580/56212/26416/68652/170758/26431/26417/19878/320795/14281/18803/16179/18018/18708/19353/18021/19877/23797/20779/22325/18706/11845/73178/18019/19354/11651/69632/68524/56443/11652,34
Human Diseases,Cancer: specific types,mmu05212,Pancreatic cancer,22/965,70/5072,0.3142857142857143,1.6518726868985938,2.6618775383227598,0.008555690472911865,0.03478888283426004,0.023808258008408745,18033/21812/170758/73341/26417/18805/17127/18708/21803/19353/23797/19765/242705/21802/18706/12015/16653/19354/11651/22059/11652/13555,22
Organismal Systems,Circulatory system,mmu04261,Adrenergic signaling in cardiomyocytes,28/965,95/5072,0.29473684210526313,1.5491246250340875,2.6187679221118274,0.008670051191460991,0.03478888283426004,0.023808258008408745,14678/26416/12322/26417/30955/17906/18796/11555/20266/19052/12314/18750/12323/14683/52432/23797/235542/98660/11932/72930/11651/11931/18749/18747/11652/269643/12298/320207,28
Human Diseases,Cancer: specific types,mmu05221,Acute myeloid leukemia,19/965,58/5072,0.3275862068965517,1.7217795247453993,2.6796279583922598,0.00872257703716141,0.03478888283426004,0.023808258008408745,12978/18033/12428/26417/14784/67603/15461/18708/16480/21416/12606/23797/18715/18706/12015/16653/20662/11651/11652,19
Cellular Processes,Cell motility,mmu04810,Regulation of actin cytoskeleton,40/965,147/5072,0.272108843537415,1.4301928025096051,2.565469172928258,0.008833998163943129,0.03482829161186774,0.023835227955950607,16419/242687/18718/170758/73341/26417/19878/17906/104099/18479/237860/11789/15461/18708/20130/16403/381810/19353/19877/214230/14673/23797/20779/22325/18706/66922/73178/16653/19354/20662/11651/67938/69632/101314/17532/224105/56443/11652/105855/18711,40
Cellular Processes,Cellular community - eukaryotes,mmu04520,Adherens junction,21/965,67/5072,0.31343283582089554,1.6473899930399816,2.585529236467302,0.010413255773366414,0.04013198573331101,0.02746488512667901,242687/21812/170758/21872/26417/19878/17906/17127/328572/21416/19353/19877/12388/215449/20779/75788/73178/19354/67938/13000/216527,21
Organismal Systems,Endocrine system,mmu04925,Aldosterone synthesis and secretion,21/965,67/5072,0.31343283582089554,1.6473899930399816,2.585529236467302,0.010413255773366414,0.04013198573331101,0.02746488512667901,12322/18751/109305/18796/16835/12314/14672/18750/16439/18754/12323/14683/269060/231871/98660/11932/11931/16890/227541/18749/18747,21
Human Diseases,Drug resistance: antineoplastic,mmu01521,EGFR tyrosine kinase inhibitor resistance,20/965,63/5072,0.31746031746031744,1.668558269594539,2.5881064464147157,0.010550514117219908,0.040209181580071425,0.027517715182924434,16194/18751/26417/14784/15461/18803/18708/18750/19211/23797/20779/21802/14388/18706/12015/16653/20662/18015/11651/11652,20
Cellular Processes,Cell motility,mmu04814,Motor proteins,32/965,114/5072,0.2807017543859649,1.4753567857467502,2.488095082220888,0.011345106436850076,0.042762324261973364,0.029264994047629462,16565/22142/74376/17906/16551/73710/227613/19348/71819/209737/110033/16553/16571/229841/22143/240641/100502766/21953/22154/59288/17912/68097/16572/16563/67938/12343/22153/22145/338367/381293/16580/16560,32
Human Diseases,Drug resistance: antineoplastic,mmu01524,Platinum drug resistance,19/965,60/5072,0.31666666666666665,1.6643868739205525,2.5092229334968223,0.012866778337391341,0.04723022520921793,0.03232266448260119,21973/12370/26417/11798/11799/12367/18708/14870/12122/23797/18706/12015/11651/22059/14862/21974/26408/11652/22590,19
Environmental Information Processing,Signal transduction,mmu04151,PI3K-Akt signaling pathway,53/965,209/5072,0.2535885167464115,1.33285073257803,2.381873189086931,0.01287784544546193,0.04723022520921793,0.03232266448260119,16419/12978/18033/16194/14702/74370/26417/30955/14784/104099/14700/19052/320795/12566/15461/18708/18750/67168/16403/381810/19353/13857/12576/19211/16197/52432/23797/12643/13836/235542/21802/20963/22340/18706/14708/72930/75705/12015/12843/16653/20662/11651/12986/17863/22059/19651/170755/11652/14704/269643/20869/320207/13639,53
Cellular Processes,Cellular community - eukaryotes,mmu04530,Tight junction,32/965,115/5072,0.2782608695652174,1.4625275963054742,2.431785255452049,0.012943560261418324,0.04723022520921793,0.03232266448260119,16456/19079/16476/22142/21872/19878/17906/192786/19052/67374/18754/434204/12479/22143/19353/19877/52432/20779/23859/72930/218518/67938/17999/22145/18749/18747/72065/26408/75723/56443/269643/20869,32
