category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Organismal Systems,Digestive system,mmu04970,Salivary secretion,15/671,83/7649,0.18072289156626506,2.0601332303880198,3.011175323744879,0.0051997855582218535,0.020864962303244652,0.01295616121768803,67972/432530/18750/11941/12671/18751/12313/18795/14682/16531/11515/18125/320707/12315/16438,15
NA,NA,mmu04156,Integrated stress response (ISR) signaling pathway,11/671,53/7649,0.20754716981132076,2.365914011753789,3.094129838933999,0.005463207387509092,0.021647959273004776,0.013442365545581583,11910/17872/14828/13198/11911/58801/56717/74747/15519/69065/170770,11
Organismal Systems,Immune system,mmu04660,T cell receptor signaling pathway,19/671,116/7649,0.16379310344827586,1.867143738116039,2.91813796187387,0.00554504360155438,0.021700973107317757,0.013475284645752685,16476/14281/18019/18018/53859/23797/19055/19419/56637/19697/19056/26413/18035/26410/21926/269643/18607/19058/240354,19
Human Diseases,Infectious disease: bacterial,mmu05135,Yersinia infection,21/671,133/7649,0.15789473684210525,1.7999058749705859,2.8856326181182337,0.005657895840042523,0.021872597332847313,0.01358185522577602,16476/19303/14281/20296/16402/18019/18018/23797/330319/26397/14682/19229/56637/19697/26413/18035/26398/21926/66713/140579/16193,21
Human Diseases,Neurodegenerative disease,mmu05010,Alzheimer disease,45/671,351/7649,0.1282051282051282,1.461462035232527,2.744462639184865,0.005742858571351549,0.021933568278535435,0.013619715318233859,12977/67951/14812/22145/13198/11911/23797/22154/12671/16175/19055/12313/14362/227613/22153/18795/14682/56637/19697/14102/216795/19056/14811/14365/26413/12669/108071/22152/14367/16574/56717/227059/22421/68585/21926/18125/14370/16956/19058/16193/20168/22151/12315/16438/14810,45
Environmental Information Processing,Signal transduction,mmu04012,ErbB signaling pathway,15/671,84/7649,0.17857142857142858,2.0356078347881628,2.959376504016054,0.005833042665984598,0.02201279196567997,0.013668909505502758,16476/15200/18750/12322/17869/23797/18751/56637/13869/26413/26398/56717/12323/14388/11352,15
Organismal Systems,Endocrine system,mmu04920,Adipocytokine signaling pathway,13/671,69/7649,0.18840579710144928,2.1477137735156266,2.9695678541153256,0.006278272838310367,0.023414264585228075,0.014539158151876641,12702/12491/23797/20525/19697/18035/207565/56717/20848/21926/72993/19079/241113,13
Human Diseases,Infectious disease: parasitic,mmu05143,African trypanosomiasis,8/671,33/7649,0.24242424242424243,2.7634918484396875,3.148014151008715,0.00646848166434779,0.02384312427439825,0.014805459868213426,18750/18751/18795/14682/14102/21926/16193/15894,8
Organismal Systems,Endocrine system,mmu04929,GnRH secretion,12/671,62/7649,0.1935483870967742,2.2063362338349117,2.9573238957792247,0.006814128502075182,0.02482849120871072,0.015417326435427212,18750/16519/23797/18751/242425/22067/18795/14682/26413/109689/140492/16438,12
Organismal Systems,Circulatory system,mmu04261,Adrenergic signaling in cardiomyocytes,23/671,153/7649,0.1503267973856209,1.7136358766059827,2.7648865689583966,0.007156541550359138,0.0257292582873072,0.01597666046729685,231991/67972/432530/12293/18750/12322/11941/11911/23797/20541/12313/18795/14682/26413/110891/12298/11515/12294/208647/269643/12323/320707/12315,23
Environmental Information Processing,Signal transduction,mmu04070,Phosphatidylinositol signaling system,16/671,94/7649,0.1702127659574468,1.9403240637980785,2.8444215473318986,0.007223671885079939,0.0257292582873072,0.01597666046729685,18750/18751/12313/18795/110911/320404/19211/242291/104015/18799/217480/110197/108083/12315/16438/54384,16
Human Diseases,Endocrine and metabolic disease,mmu04934,Cushing syndrome,23/671,155/7649,0.14838709677419354,1.691524445940099,2.6970329930007195,0.008363074835207216,0.029456608030674302,0.018291169522616953,15370/231991/432530/12322/11911/14362/18795/14682/56637/216795/12579/14365/26413/14367/11515/208647/22421/14370/12323/16492/320024/16835/16438,23
Cellular Processes,Cellular community - eukaryotes,mmu04550,Signaling pathways regulating pluripotency of stem cells,20/671,130/7649,0.15384615384615385,1.7537544422790328,2.687764636844805,0.00909745216347588,0.03169112456947092,0.019678699300983107,16600/15901/16878/15903/17869/23797/18423/14362/56637/216795/14365/26413/17125/19712/14367/20848/16323/22421/14370/12168,20
Human Diseases,Immune disease,mmu05321,Inflammatory bowel disease,11/671,57/7649,0.19298245614035087,2.1998849582973827,2.8194776375012935,0.009601437863302727,0.03308321524638005,0.020543122201803318,16476/18018/16175/16190/19697/21803/24088/20848/21926/16193/21808,11
Human Diseases,Infectious disease: bacterial,mmu05152,Tuberculosis,23/671,157/7649,0.1464968152866242,1.6699763638262124,2.6301477170195318,0.009730597036850837,0.0331677339858249,0.02059560436775446,12475/12608/12322/23797/16175/19055/12313/22337/19697/19056/21803/26413/24088/21926/27060/12323/19058/16149/16193/12315/21808/12795/240354,23
Human Diseases,Neurodegenerative disease,mmu05020,Prion disease,32/671,239/7649,0.13389121338912133,1.526280016711459,2.563164287635125,0.010009617348387624,0.03375583722807316,0.020960788848247324,13653/231991/193740/15511/67951/14812/22145/14828/13198/11911/22154/16175/19055/227613/22153/56637/17968/19056/14811/26413/22152/16574/15481/208647/21926/242443/19058/17970/16193/22151/16438/14810,32
Human Diseases,Infectious disease: bacterial,mmu05133,Pertussis,13/671,73/7649,0.1780821917808219,2.0300308270216196,2.741961716244164,0.010138774770134893,0.033831490548765907,0.021007766005708865,16476/12475/14281/16402/16175/15900/12313/19697/26413/16362/21926/16193/12315,13
Environmental Information Processing,Signal transduction,mmu04151,PI3K-Akt signaling pathway,42/671,335/7649,0.1253731343283582,1.4291789932602263,2.4908816850199944,0.010888425432401656,0.035954488146576306,0.02232604776161305,15370/12977/21825/231991/18750/17210/16402/11911/13836/17869/23797/12445/14254/16190/14708/56637/83490/12125/18413/11601/19697/13869/26413/12444/12669/74343/22339/24088/208647/56717/74747/18414/269643/18607/15519/19211/12064/50791/54401/14702/16193/16404,42
Organismal Systems,Endocrine system,mmu04927,Cortisol synthesis and secretion,12/671,66/7649,0.18181818181818182,2.0726188863297654,2.71372975504423,0.011256937121564512,0.03643005911155615,0.022621354985425862,15370/231991/432530/11911/18795/14682/11515/208647/16492/320024/16835/16438,12
Environmental Information Processing,Signaling molecules and interaction,mmu04061,Viral protein interaction with cytokine and cytokine receptor,14/671,82/7649,0.17073170731707318,1.9462396859438045,2.6712586105066354,0.011262289567610417,0.03643005911155615,0.022621354985425862,12977/20302/20303/20296/20308/15945/20306/14825/56221/20312/21926/20305/16193/20310,14
Organismal Systems,Immune system,mmu04658,Th1 and Th2 cell differentiation,14/671,83/7649,0.1686746987951807,1.9227910150288186,2.6210720065922657,0.012492362844877647,0.04000079820026479,0.024838616182797663,16476/14281/13388/18019/18018/54485/19055/16190/16449/19697/19056/26413/18035/19058,14
Organismal Systems,Nervous system,mmu04722,Neurotrophin signaling pathway,18/671,118/7649,0.15254237288135594,1.738892116497007,2.508218864910036,0.014059413821095658,0.04451583380792069,0.02764224114919864,16476/12322/11911/18213/20661/23797/12313/12326/56637/19697/26413/18035/18607/12323/14388/12064/12315/17164,18
Human Diseases,Infectious disease: parasitic,mmu05140,Leishmaniasis,12/671,68/7649,0.17647058823529413,2.0116595073200667,2.5983358919928414,0.014183278279495237,0.04451583380792069,0.02764224114919864,16476/14281/16175/18751/19697/21803/26413/18035/24088/21926/17970/21808,12
Environmental Information Processing,Signaling molecules and interaction,mmu04080,Neuroactive ligand-receptor interaction,41/671,332/7649,0.12349397590361445,1.4077577074318135,2.3554528233955225,0.014981856249015116,0.046561259126841094,0.028912354164766015,30878/12267/12062/14401/14812/12273/14400/14402/12671/14395/110886/11535/13610/242425/14803/19773/14406/14807/23936/14394/75552/14811/12669/108071/11539/11551/14397/18442/226304/242443/14739/19204/53623/14799/12801/14816/14810/108073/18440/15550/21834,41
Organismal Systems,Nervous system,mmu04721,Synaptic vesicle cycle,13/671,77/7649,0.16883116883116883,1.9245746801633539,2.5284348812454267,0.01563966616878659,0.04813372985927523,0.029888784604630476,20979/71770/20510/12890/11966/56216/72961/11964/27060/18195/67300/382018/11772,13
Environmental Information Processing,Signaling molecules and interaction,mmu04514,Cell adhesion molecule (CAM) interaction,22/671,155/7649,0.14193548387096774,1.6179799048122687,2.410199960500754,0.016015496478464206,0.04881646522762647,0.030312731188996023,192167/245537/76965/52118/12805/12524/386750/18191/241568/17968/18007/12741/20340/18189/192198/75409/12558/12562/272381/14972/15894/19266,22
