category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Cellular Processes,Transport and catabolism,mmu04144,Endocytosis,54/1174,251/7649,0.2151394422310757,1.4017049349450579,2.7553385345325467,0.005122589248355243,0.025747634898936046,0.017423211585746196,193740/15511/216439/245666/73728/234353/330319/347722/216963/13854/243621/16835/14184/109689/213990/15481/83814/11842/18717/140500/268451/11772/110355/57440/18762/98878/11771/232227/71770/218441/13429/20779/215445/76709/72685/78618/69091/16001/58220/72543/13132/18595/218038/26385/11844/16574/19326/69178/230837/18719/12390/69780/234852/67804,54
Environmental Information Processing,Signaling molecules and interaction,mmu04082,Neuroactive ligand signaling,43/1174,191/7649,0.225130890052356,1.4668025366358357,2.7818057673726324,0.00513420100663308,0.025747634898936046,0.017423211585746196,432530/14809/18750/11515/224129/11553/14810/242425/14811/14812/14708/14672/11539/18751/12669/72961/14402/14397/11550/108071/14805/12671/15562/14680/18440/14400/14799/72075/110886/18749/18442/11552/18752/15550/14682/21333/18441/14816/74191/15565/14807/11444/14401,43
Human Diseases,Infectious disease: bacterial,mmu05135,Yersinia infection,32/1174,133/7649,0.24060150375939848,1.5675987242381935,2.8116544625106092,0.00529161698586506,0.02614681334192147,0.01769333233663859,20296/16476/330319/18709/26397/14281/18717/140579/54126/20779/19229/19303/108100/23797/16176/20293/76709/19877/56637/21926/110596/11651/12675/26414/16801/69632/14682/18018/26413/18719/26395/26399,32
Environmental Information Processing,Signal transduction,mmu04066,HIF-1 signaling pathway,27/1174,108/7649,0.25,1.628833049403748,2.8023402704830485,0.005799209053120088,0.028239626693454343,0.019109521822638278,15368/18750/12322/18709/11601/13614/170768/18751/22339/12323/15275/18787/14254/23797/20525/112405/16001/11651/11863/56717/112407/112406/18752/18641/26413/26395/17000,27
Human Diseases,Drug resistance: antineoplastic,mmu01522,Endocrine resistance,24/1174,93/7649,0.25806451612903225,1.6813760509974172,2.814948581163466,0.0059161042932690845,0.028397300607691606,0.019216218456332666,16476/432530/11515/224129/18709/54485/15200/16449/13388/14281/20418/20779/23797/16001/11651/18749/26414/56717/109880/20185/13557/26413/13389/26395,24
Human Diseases,Immune disease,mmu05323,Rheumatoid arthritis,21/1174,79/7649,0.26582278481012656,1.7319237487330987,2.784322561725585,0.006763241606751389,0.03200632647702066,0.021658416413021502,20296/20302/12977/16175/16476/15894/24088/14281/22339/14825/14254/16176/20293/20310/21926/12524/21808/11966/16156/13039/11975,21
Organismal Systems,Nervous system,mmu04730,Long-term depression,17/1174,60/7649,0.2833333333333333,1.8460107893242477,2.8012208627619266,0.00720768569369354,0.03318819412325569,0.022458176474383557,18750/14672/18125/18751/12286/14687/16438/14799/211429/16001/109880/18752/14682/26413/26395/14816/51792,17
Human Diseases,Neurodegenerative disease,mmu05010,Alzheimer disease,71/1174,351/7649,0.2022792022792023,1.3179161995175623,2.5962851452645865,0.007210530270826385,0.03318819412325569,0.022458176474383557,12977/16175/22154/227613/14810/22151/67951/18709/73710/57265/14811/14812/11911/22152/14367/22153/18125/22145/12569/12669/22146/108071/12315/23805/14296/106947/22143/12288/12671/22142/23821/23797/16176/11785/227059/16438/22241/19055/56637/21926/14365/22421/11651/22411/13198/14366/12675/216795/93687/14102/14362/26414/56717/109880/11816/11820/12313/14369/19225/226641/14682/17762/16574/11938/12387/26413/328133/67547/26395/26408/16971,71
Metabolism,Glycan biosynthesis and metabolism,mmu00533,Glycosaminoglycan biosynthesis - keratan sulfate,6/1174,13/7649,0.46153846153846156,3.007076398899227,3.083832081358151,0.008389465566567923,0.03809270851847057,0.025777020801972566,54371/53418/20444/76969/14595/20442,6
Environmental Information Processing,Signal transduction,mmu04022,cGMP-PKG signaling pathway,37/1174,164/7649,0.22560975609756098,1.4699225079985043,2.5902421752309657,0.008694712471369092,0.038952311871733536,0.026358707281624195,231991/432530/11515/224129/11553/20541/17261/11911/18754/110891/14672/11539/11941/67972/11550/12315/16531/30955/12288/23797/16438/19877/19055/20807/12062/11928/11651/17540/12313/11552/14682/11938/18018/26413/320707/13618/26395,37
Human Diseases,Endocrine and metabolic disease,mmu04933,AGE-RAGE signaling pathway in diabetic complications,25/1174,101/7649,0.24752475247524752,1.6127059895086613,2.639276972913423,0.008844334307730633,0.039101267465756484,0.02645950430013597,20296/16175/16476/18750/18712/18709/18754/15894/13614/18751/13653/22339/18762/18787/11606/23797/16176/20293/21926/20339/11651/21808/26414/18018/26413,25
Cellular Processes,Cellular community - eukaryotes,mmu04530,Tight junction,35/1174,154/7649,0.22727272727272727,1.4807573176397706,2.5661884557338883,0.009371269031681497,0.04089281032006471,0.02767182653237462,56332/16476/18754/83814/22145/269643/218518/18762/22146/23859/18016/12394/22143/53310/104027/20779/22142/76709/70737/19877/67374/108097/17886/58220/18749/21873/26414/241113/21844/70497/68188/17698/26408/76089/51792,35
Organismal Systems,Sensory system,mmu04750,Inflammatory mediator regulation of TRP channels,26/1174,107/7649,0.24299065420560748,1.583164833065325,2.5865927330511056,0.009857914317478908,0.042459333900112375,0.028731880082782813,432530/18750/11515/224129/12322/18709/18754/26397/18751/12323/12315/11418/20779/16176/16438/211429/12062/18749/18442/26414/12313/18752/14682/241118/18755/26399,26
Cellular Processes,Transport and catabolism,mmu04148,Efferocytosis,36/1174,160/7649,0.225,1.4659497444633731,2.5361518653539723,0.009982998149133565,0.042459333900112375,0.028731880082782813,21825/18263/70686/12322/13051/240672/13537/13435/12323/20312/19261/13609/497097/18613/93759/20525/19016/107831/235584/12491/12642/16423/11863/18442/11980/19247/19225/11938/228432/18018/26413/50769/26395/16971/73122/16419,36
Human Diseases,Cancer: specific types,mmu05219,Bladder cancer,12/1174,39/7649,0.3076923076923077,2.0047175992661517,2.6783793412295203,0.011365537493975671,0.04704272216557304,0.03183342101429755,21825/15200/14184/69635/17869/22339/56289/20779/109880/13557/26413/26395,12
Human Diseases,Cardiovascular disease,mmu05414,Dilated cardiomyopathy,25/1174,103/7649,0.24271844660194175,1.5813913101007262,2.529396130497702,0.011403879844291365,0.04704272216557304,0.03183342101429755,432530/11515/224129/20541/110891/81905/16403/18125/140723/12295/12293/11606/12288/16400/21926/21808/13138/18749/12296/326618/20191/12297/11938/12300/16419,25
Human Diseases,Infectious disease: parasitic,mmu05142,Chagas disease,24/1174,98/7649,0.24489795918367346,1.5955915585995897,2.5266636839760954,0.01164114193789405,0.04704272216557304,0.03183342101429755,20296/20302/16476/432530/18709/14672/24088/14281/269643/18787/14680/23797/16176/20293/12062/21926/11651/21808/12675/14102/26414/14682/26413/51792,24
Environmental Information Processing,Signal transduction,mmu04370,VEGF signaling pathway,16/1174,58/7649,0.27586206896551724,1.797333020031722,2.595328600757271,0.01176068054139326,0.04704272216557304,0.03183342101429755,18750/18709/18751/22339/16542/15507/20779/19303/23797/211429/19055/11651/18752/19225/26413/26395,16
Human Diseases,Cancer: specific types,mmu05213,Endometrial cancer,16/1174,58/7649,0.27586206896551724,1.797333020031722,2.595328600757271,0.01176068054139326,0.04704272216557304,0.03183342101429755,23882/18709/13197/17869/23805/18607/23797/56637/11651/109880/19211/12387/26413/17873/26395/13712,16
Organismal Systems,Immune system,mmu04657,IL-17 signaling pathway,21/1174,83/7649,0.25301204819277107,1.6484575439748772,2.5291554686782844,0.01215710806612118,0.048056333061373135,0.032519323124237456,20296/16476/15519/20306/15945/14281/22031/225724/14825/16176/20293/14282/20310/56637/21926/12675/26414/19225/20202/16819/26413,21
