category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Organismal Systems,Sensory system,mmu04750,Inflammatory mediator regulation of TRP channels,22/852,107/7649,0.205607476635514,1.8458821464613224,3.1195617417448362,0.003063273138581859,0.013569439559428735,0.00805400413266634,432530/12322/26397/18751/18750/11515/18754/16438/14682/224129/16176/12323/18755/14063/12313/12062/11418/12315/246788/18442/26414/18795,22
Organismal Systems,Endocrine system,mmu04915,Estrogen signaling pathway,25/852,127/7649,0.1968503937007874,1.767263687109534,3.0868458509166223,0.0030858850088420486,0.013569439559428735,0.00805400413266634,15511/193740/432530/15200/16476/14229/16519/11515/23797/15481/17977/15519/16438/14682/224129/16522/242425/11911/14816/12313/20416/12315/26413/20418/18795,25
Human Diseases,Immune disease,mmu05321,Inflammatory bowel disease,14/852,57/7649,0.24561403508771928,2.205049007495264,3.232951128311766,0.0031936812501703786,0.013853671368982318,0.008222707059471387,18018/16476/16190/21809/16175/21808/21926/21803/16193/16176/20848/14961/24088/16173,14
Metabolism,Glycan biosynthesis and metabolism,mmu00534,Glycosaminoglycan biosynthesis - heparan sulfate / heparin,8/852,24/7649,0.3333333333333333,2.9925665101721437,3.461255234892842,0.003297188326849319,0.014033400414148281,0.008329383423383633,54710/54616/15531/93683/233781/50787/64580/56219,8
Human Diseases,Endocrine and metabolic disease,mmu04934,Cushing syndrome,29/852,155/7649,0.1870967741935484,1.6796986218385583,3.0266381093252877,0.003322549630764079,0.014033400414148281,0.008329383423383633,216795/432530/12322/14369/14362/11515/11606/19416/16438/12443/22421/16835/56637/14682/224129/57265/12323/14370/11911/12288/26413/14672/109880/18514/12006/14365/15370/11863/18795,29
Environmental Information Processing,Signaling molecules and interaction,mmu04061,Viral protein interaction with cytokine and cytokine receptor,18/852,82/7649,0.21951219512195122,1.9707145310889729,3.1287559757717602,0.0034018691488948076,0.014181818140197833,0.008417475269309091,20296/12977/20303/13051/20306/14825/20308/20312/12774/21926/20302/16193/56221/12768/21933/20293/12778/16173,18
Human Diseases,Cancer: specific types,mmu05211,Renal cell carcinoma,16/852,70/7649,0.22857142857142856,2.0520456069751845,3.1304929909317387,0.003670427650085726,0.015105221483045102,0.00896555201977755,16476/20525/214230/21809/23871/23797/14388/21808/21803/107746/22339/26413/109880/18481/11864/11863,16
Human Diseases,Neurodegenerative disease,mmu05022,Pathways of neurodegeneration - multiple diseases,67/852,438/7649,0.15296803652968036,1.3733010697365318,2.8486142597692696,0.0038153307660837546,0.015502799695099814,0.009201530561774278,14812/12977/12064/216795/12322/20743/67951/26397/18751/14811/14369/14362/18750/12671/16175/108071/14828/12669/19055/18125/11783/16438/20191/14799/227613/21926/22421/19225/56637/14682/233871/14102/57265/20238/16193/16176/12323/14370/22145/11911/12288/14816/12313/12569/226641/93687/105000/14763/12315/13385/14810/22154/26413/18039/13198/12287/22153/109880/110083/12006/22151/237782/14365/15194/26414/22190/18795,67
Environmental Information Processing,Signaling molecules and interaction,mmu04080,Neuroactive ligand-receptor interaction,53/852,332/7649,0.15963855421686746,1.433186973245093,2.8570181836412147,0.004022977081328457,0.015962283273257705,0.00947425241009885,14812/30878/75552/12267/13614/14811/11535/13609/12671/14400/14397/14803/108071/12273/14402/12669/18440/14401/110886/11606/20608/11551/11552/14799/19773/23936/11539/14395/53978/242425/15562/14063/14816/19204/11553/13610/12062/245526/110835/70155/11554/13488/12801/14810/67168/14407/22044/12424/14394/226304/17202/20606/18442,53
Human Diseases,Infectious disease: bacterial,mmu05152,Tuberculosis,29/852,157/7649,0.18471337579617833,1.6583011871654554,2.950602337963334,0.0040278658726911965,0.015962283273257705,0.00947425241009885,12475/12322/12795/21809/16175/15510/23797/240354/19055/11783/21808/21926/21803/16193/16176/12323/12608/12313/16149/12721/12315/26413/14961/24088/192656/16173/56644/69632/26414,29
Organismal Systems,Digestive system,mmu04971,Gastric acid secretion,16/852,71/7649,0.22535211267605634,2.023143556172717,3.066362882964579,0.004261478046156483,0.016682127473368672,0.009901508682340479,432530/12322/18751/18750/12671/11515/16438/14682/224129/12323/12313/11931/12315/20606/72258/18795,16
Cellular Processes,Cell growth and death,mmu04210,Apoptosis,25/852,131/7649,0.19083969465648856,1.7133014371214568,2.915363339186047,0.004722347974558956,0.01826353855220994,0.010840139294802422,23882/16476/23797/17873/11783/16438/170770/21926/53859/14102/22145/11911/17210/13197/18607/69601/21933/12675/20740/26413/13198/12123/13368/19766/26414,25
Organismal Systems,Nervous system,mmu04722,Neurotrophin signaling pathway,23/852,118/7649,0.19491525423728814,1.7498905864565928,2.906348462851832,0.005032177177987033,0.01923010564445045,0.011413835453830234,12064/18213/12322/16476/23797/20661/18212/14388/12326/26401/56637/12323/11911/107746/12313/18607/20416/12315/26413/109880/192656/20418/26414,23
Environmental Information Processing,Signaling molecules and interaction,mmu04060,Cytokine-cytokine receptor interaction,40/852,240/7649,0.16666666666666666,1.4962832550860719,2.765607521021422,0.005618219361573182,0.02121704017723519,0.012593160426560321,20296/12977/20303/110075/13051/12156/20306/16190/23886/21809/16175/18413/14825/20308/16880/16181/16323/20312/11482/12774/21808/21926/21803/100532/240873/20302/14102/16193/16176/27279/56221/12768/21933/20293/18414/12778/320100/16173/11477/12168,40
Human Diseases,Cardiovascular disease,mmu05410,Hypertrophic cardiomyopathy,20/852,100/7649,0.2,1.7955399061032866,2.8349954036043643,0.006394329765119962,0.023867207611668696,0.01416614060571252,20541/13614/21809/12293/108097/16402/11606/18125/20191/21808/21926/16400/21803/12296/16193/12288/110891/241113/16403/12295,20
Human Diseases,Infectious disease: parasitic,mmu05146,Amoebiasis,19/852,94/7649,0.20212765957446807,1.814641394466087,2.813508740530019,0.0068973526808272,0.02544885299477622,0.015104910287110987,12475/15507/432530/18751/18750/21809/14825/21808/21926/21803/14682/16193/16176/14680/226421/12825/14672/24088/18795,19
Human Diseases,Cancer: specific types,mmu05217,Basal cell carcinoma,14/852,62/7649,0.22580645161290322,2.027222474632743,2.8751494059463307,0.007135165478879466,0.026027137712730783,0.015448145354990232,216795/23882/12156/14369/14362/17873/19206/22421/56637/57265/14370/13197/12006/14365,14
Organismal Systems,Immune system,mmu04660,T cell receptor signaling pathway,22/852,116/7649,0.1896551724137931,1.7026671523393233,2.6997886358920233,0.00834402186934964,0.03009473056248578,0.017862424108247007,18018/16476/214230/23797/19419/240354/19055/269643/21926/53859/56637/26410/18021/17973/18607/12675/26413/21682/18481/18019/18566/26414,22
Human Diseases,Cancer: specific types,mmu05219,Bladder cancer,10/852,39/7649,0.2564102564102564,2.3019742385939566,2.8858746838179195,0.008712964314113935,0.03107623938700637,0.018444988781925402,56289/15200/21825/17869/12443/69635/22339/26413/14184/109880,10
Human Diseases,Cardiovascular disease,mmu05414,Dilated cardiomyopathy,20/852,103/7649,0.1941747572815534,1.743242627284744,2.688598325555033,0.008931970697599743,0.03150728125197272,0.018700829337947405,432530/20541/21809/11515/12293/16402/11606/18125/20191/21808/21926/16400/21803/224129/12296/12288/110891/11554/16403/12295,20
Organismal Systems,Endocrine system,mmu04928,"Parathyroid hormone synthesis, secretion and action",21/852,110/7649,0.19090909090909092,1.7139244558258642,2.670095729438331,0.009111274782365373,0.03175800013684887,0.01884964100596703,432530/15200/18751/18750/11515/17261/109689/16438/17391/16478/14682/224129/11911/18227/26413/14672/18806/213498/109880/13653/18795,21
Environmental Information Processing,Signal transduction,mmu04071,Sphingolipid signaling pathway,23/852,124/7649,0.18548387096774194,1.6652184613054672,2.6439728173815906,0.009299850507363844,0.03175800013684887,0.01884964100596703,18751/18750/13609/18754/23797/269643/21926/14682/11539/230379/18607/13610/12062/18762/20397/241447/19211/26413/20598/18806/19877/26414/18795,23
Organismal Systems,Endocrine system,mmu04926,Relaxin signaling pathway,23/852,124/7649,0.18548387096774194,1.6652184613054672,2.6439728173815906,0.009299850507363844,0.03175800013684887,0.01884964100596703,432530/16476/13614/18750/11515/14708/23797/18125/109689/19773/21803/224129/11911/18762/26398/20416/22341/22339/12825/26413/20418/26414/18795,23
Organismal Systems,Immune system,mmu04662,B cell receptor signaling pathway,16/852,77/7649,0.2077922077922078,1.8654960063410768,2.7023414967587494,0.009647171655162759,0.032597285276918374,0.019347790244703147,18018/16476/18751/83490/23797/240354/19055/56637/18021/240168/12675/26413/16332/14728/12483/18019,16
Human Diseases,Infectious disease: parasitic,mmu05145,Toxoplasmosis,20/852,104/7649,0.19230769230769232,1.7264806789454679,2.6408651057323804,0.009939070127915768,0.032779708264242265,0.019456065570840626,15511/193740/26397/21809/23797/15481/12774/21808/21926/16835/21803/20848/18607/12675/26413/16403/12703/14961/24088/26414,20
Human Diseases,Infectious disease: bacterial,mmu05134,Legionellosis,13/852,58/7649,0.22413793103448276,2.0122429982192003,2.7395825074068636,0.009965538254641956,0.032779708264242265,0.019456065570840626,15511/193740/12475/12747/15510/14825/15481/11783/21926/16193/16176/24088/16173,13
Organismal Systems,Circulatory system,mmu04261,Adrenergic signaling in cardiomyocytes,27/852,153/7649,0.17647058823529413,1.5842999171499588,2.5846506651689096,0.010007512180360566,0.032779708264242265,0.019456065570840626,67972/432530/12322/20541/18750/11515/12293/23797/11606/20191/269643/14682/224129/12296/12323/11941/11911/12288/110891/12313/320707/11554/11931/12315/26413/12295/18795,27
Organismal Systems,Circulatory system,mmu04270,Vascular smooth muscle contraction,24/852,132/7649,0.18181818181818182,1.6323090055484422,2.5943535484784164,0.010233210763674134,0.033180410657973704,0.019693898439394134,432530/18751/13614/11535/18750/11515/18754/16531/329251/11606/16438/14682/224129/18755/12288/12313/12315/26413/14672/213498/109880/19877/69632/18795,24
Cellular Processes,Cellular community - eukaryotes,mmu04530,Tight junction,27/852,154/7649,0.17532467532467533,1.5740122553502833,2.5475974687678544,0.010892780226612652,0.03496582452742661,0.020753612852809362,56332/16476/18754/58220/108097/83814/23859/21844/21873/104027/269643/18016/12443/26401/22145/53310/241113/76709/18762/22323/67374/17698/19877/67771/218518/76089/26414,27
Human Diseases,Infectious disease: viral,mmu05165,Human papillomavirus infection,50/852,326/7649,0.15337423312883436,1.376947780754054,2.462524589364983,0.011052611692366302,0.03512760745791666,0.020849637481170406,20750/15205/216795/19303/14369/21825/14362/15208/22031/58220/23797/16449/23859/15213/12445/16402/269643/21926/16400/17858/12443/22421/19225/56637/14102/57265/14370/11966/54131/53310/93687/16362/18762/110557/106759/21923/22339/12675/20847/19211/26413/14972/16403/69116/12444/15015/12006/11964/21826/14365,50
Metabolism,Glycan biosynthesis and metabolism,mmu00512,Mucin type O-glycan biosynthesis,8/852,29/7649,0.27586206896551724,2.4766067670390157,2.82046990273543,0.01164397497676148,0.036644274191572894,0.021749839739874384,270049/212996/20442/108760/218476/233733/20444/108148,8
Human Diseases,Cancer: specific types,mmu05210,Colorectal cancer,17/852,86/7649,0.19767441860465115,1.7746615351020854,2.55769803371243,0.012795952153357784,0.03987864700221212,0.023669569133957676,23882/16476/21809/17869/23797/13176/17873/21808/170770/12443/21803/56637/13197/26413/109880/12006/26414,17
Human Diseases,Infectious disease: bacterial,mmu05133,Pertussis,15/852,73/7649,0.2054794520547945,1.8447327802431024,2.5674139501151036,0.013270920164939654,0.04096120550909259,0.024312110828482565,12475/16476/16175/16402/21926/16193/16176/12313/54131/16362/106759/12315/26413/15900/26414,15
Human Diseases,Substance dependence,mmu05030,Cocaine addiction,11/852,48/7649,0.22916666666666666,2.057389475743349,2.6016887439608465,0.014498633903001669,0.04432439507489081,0.026308298109707282,14812/12064/16476/14811/19049/224129/11911/12569/13488/13385/14810,11
Environmental Information Processing,Signal transduction,mmu04064,NF-kappa B signaling pathway,19/852,101/7649,0.18811881188118812,1.6888741691070517,2.467287414340382,0.014814322965263152,0.04486224218725916,0.026627531844216783,12475/18792/20303/23882/18751/22031/14825/240354/17873/21926/53859/19225/16176/13197/21929/106759/111173/12675/19766,19
Environmental Information Processing,Signal transduction,mmu04072,Phospholipase D signaling pathway,25/852,144/7649,0.1736111111111111,1.5586283907146583,2.3958741596631983,0.015672204477169827,0.04658127441825476,0.027647846104948717,432530/18595/18750/11515/380921/108071/23797/227333/14388/11606/110197/104418/224129/53978/19229/14816/72318/66922/20416/67168/26413/18806/217480/20418/18795,25
Human Diseases,Infectious disease: viral,mmu05164,Influenza A,25/852,144/7649,0.1736111111111111,1.5586283907146583,2.3958741596631983,0.015672204477169827,0.04658127441825476,0.027647846104948717,20296/81489/18751/18750/22031/16175/23797/12445/11783/21926/17858/58185/14102/16193/16176/54131/106759/21933/12675/20847/20293/26413/14961/16173/12702,25
Organismal Systems,Endocrine system,mmu04917,Prolactin signaling pathway,14/852,68/7649,0.20588235294117646,1.8483499033416182,2.4877190096037007,0.01614432982804643,0.04754431077800829,0.02821944663328251,23797/12443/56637/20848/16362/192157/20416/26413/12703/12444/12700/20418/12702/26414,14
Human Diseases,Infectious disease: viral,mmu05169,Epstein-Barr virus infection,32/852,196/7649,0.16326530612244897,1.4657468621251315,2.338554603029232,0.016511016813678336,0.04818214906537042,0.028598029122256254,15205/23882/26397/16476/22031/17869/23797/12445/17873/11783/21926/12443/53859/22352/14102/16193/13197/20848/21929/54131/252870/26398/110557/12675/20847/14972/12444/14961/15015/24088/19766/26414,32
