category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Cancer: overview,mmu05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,22/1132,85/7649,0.25882352941176473,1.748887965080025,2.893502398480403,0.0051198893634750164,0.023210165114420075,0.015593206903495839,16476/18019/19697/20848/23797/18018/24088/26397/18035/14281/19055/381319/19419/17874/26413/72508/18566/19056/117149/19058/16452/16151,22
Human Diseases,Cancer: specific types,mmu05216,Thyroid cancer,12/1132,37/7649,0.32432432432432434,2.191481233884061,3.0276939378410415,0.005364245444541378,0.02399794014663248,0.016122455144951232,17873/23882/21416/12443/17869/13197/19016/21415/19713/26413/12575/109880,12
Organismal Systems,Endocrine system,mmu04935,"Growth hormone synthesis, secretion and action",28/1132,117/7649,0.23931623931623933,1.6170758962278398,2.8031713799302977,0.005726479660383543,0.025285754344550708,0.016987643011664097,12702/16477/11911/18750/12288/231991/20848/23797/384783/26397/11515/12703/14281/14682/12927/12289/26398/14678/56637/26413/208647/26414/18797/14677/18752/16438/16452/224129,28
Environmental Information Processing,Signal transduction,mmu04068,FoxO signaling pathway,30/1132,128/7649,0.234375,1.5836876104240283,2.77537043727407,0.0059648466677430095,0.026000613679905422,0.01746790454656185,17873/23882/12795/16598/12443/12125/21803/13197/20848/23797/384783/12053/108097/13609/12579/252870/20528/19079/93759/241113/16193/18607/21809/26557/26413/12575/26414/109880/16001/216439,30
Human Diseases,Cancer: overview,mmu05207,Chemical carcinogenesis - receptor activation,39/1132,178/7649,0.21910112359550563,1.48048100210426,2.7031500026252098,0.006495813204302027,0.027956664423578345,0.01878203151676935,16476/11911/18750/12288/231991/16600/13685/12443/12445/17869/19697/20848/13078/23797/394435/12053/11515/14281/13388/11554/12289/12224/13983/54485/14678/22337/26413/72508/208647/12287/14172/14173/11441/14677/11438/18752/16452/224129/11835,39
Organismal Systems,Endocrine system,mmu04911,Insulin secretion,21/1132,82/7649,0.25609756097560976,1.7304684133413772,2.7715313333227005,0.007005389919519267,0.029772907157956885,0.020002231743890538,11911/18750/12288/231991/20525/16531/11515/12671/140492/12323/14682/12289/26875/20191/208647/12424/18797/18752/11931/224129/12322,21
Organismal Systems,Endocrine system,mmu04929,GnRH secretion,17/1132,62/7649,0.27419354838709675,1.8527442152057447,2.8096542330420453,0.007110622055634715,0.029822260551889416,0.020035388667987625,20750/18750/12288/16519/23797/15165/16522/140492/14682/22066/12289/13983/22067/26413/18797/18752/16438,17
Human Diseases,Cancer: specific types,mmu05215,Prostate cancer,25/1132,103/7649,0.24271844660194175,1.6400648392740746,2.7255708462517774,0.007241174897199137,0.029822260551889416,0.020035388667987625,14275/18792/11911/231991/21416/12443/108071/18595/19697/23797/18035/21415/56637/18791/18607/26413/12575/12447/208647/109880/18590/16001/11835/71785/16151,25
Human Diseases,Infectious disease: bacterial,mmu05152,Tuberculosis,35/1132,157/7649,0.2229299363057325,1.5063525466453602,2.671635668247256,0.0072801400759024155,0.029822260551889416,0.020035388667987625,12475/12795/12608/21937/16176/21803/19697/16149/16706/56644/23797/21926/24088/14131/240354/12323/16175/19055/21897/22337/75600/16803/16193/17874/18044/21809/26413/26414/14127/19056/27060/117149/19058/16452/12322,35
Organismal Systems,Excretory system,mmu04961,Endocrine and other factor-regulated calcium reabsorption,14/1132,48/7649,0.2916666666666667,1.9708112485276799,2.8118577402184703,0.007863217137175586,0.031827307459996415,0.021382432566003782,20541/12062/18750/67972/11515/14682/71770/16591/320707/22337/18797/11772/18752/11931,14
Human Diseases,Cancer: specific types,mmu05214,Glioma,19/1132,73/7649,0.2602739726027397,1.7586887071010213,2.7144282053343427,0.008373923336265082,0.03349569334506033,0.02250329862500957,17873/23882/18750/227541/12443/18595/13197/23797/12323/75600/12571/12326/26413/12575/109880/18590/18752/16001/12322,19
Organismal Systems,Circulatory system,mmu04261,Adrenergic signaling in cardiomyocytes,34/1132,153/7649,0.2222222222222222,1.5015704750687082,2.611777540215812,0.008501382728703202,0.03361011776464057,0.022580171996678028,20541/11911/18750/67972/12288/231991/23797/12296/12293/11515/81905/12323/14682/11554/12289/320707/14678/11606/12294/20191/30955/75600/26413/73699/208647/11548/326618/18797/71978/14677/11550/11931/224129/12322,34
Organismal Systems,Immune system,mmu04660,T cell receptor signaling pathway,27/1132,116/7649,0.23275862068965517,1.5727656269038626,2.5905695141905767,0.009668704268837862,0.037464732652256916,0.025169804908791792,16476/53859/18019/19697/23797/21926/18018/18035/26410/240354/18481/14281/21682/19055/19264/56637/19419/18607/26413/73699/26414/18566/71978/22324/19056/19058/16151,27
Human Diseases,Cardiovascular disease,mmu05410,Hypertrophic cardiomyopathy,24/1132,100/7649,0.24,1.621696113074205,2.607994865171518,0.009696754333525319,0.037464732652256916,0.025169804908791792,20541/16905/16402/12288/21803/21926/12296/12293/108097/81905/22138/12289/13614/11606/19079/12294/20191/241113/16400/16193/21809/16404/326618/13346,24
Organismal Systems,Immune system,mmu04062,Chemokine signaling pathway,38/1132,177/7649,0.21468926553672316,1.4506697809985825,2.5281330851524744,0.010041818961002275,0.038362005019559255,0.02577261637536953,20308/20303/20302/20305/14825/56221/20293/19697/20848/20306/15945/20292/23797/19229/19303/18035/12774/11515/14682/12927/14678/12768/30955/56637/14708/26413/14702/20296/109880/18797/22324/14707/20310/14677/16452/224129/93742/16151,38
Environmental Information Processing,Signaling molecules and interaction,mmu04060,Cytokine-cytokine receptor interaction,49/1132,240/7649,0.20416666666666666,1.3795678739693757,2.4899381727425487,0.010283849031319053,0.03885009634053864,0.026100529120423797,20308/20303/16190/12977/20302/20305/14825/18414/56221/20293/27279/21937/100532/16176/21803/56708/12156/20306/320100/16181/15945/14102/20292/21926/17000/18053/23886/12774/269275/16878/60505/16880/16175/12768/16177/18413/12804/16156/16193/21809/16172/20296/12168/234836/12983/20310/21949/21938/21948,49
Human Diseases,Cancer: specific types,mmu05226,Gastric cancer,32/1132,145/7649,0.2206896551724138,1.4912148166199586,2.4887561088345826,0.011589797982842166,0.04330254191391578,0.02909180060470503,17873/23882/216795/21416/12443/14388/21803/14367/22411/17869/13197/23797/22421/16480/22419/12579/22417/21415/56637/21809/26413/12575/12447/72508/109880/12006/15234/14172/14370/14173/14365/20423,32
Human Diseases,Infectious disease: viral,mmu05170,Human immunodeficiency virus 1 infection,42/1132,202/7649,0.2079207920792079,1.4049347514256725,2.4307671010497356,0.01230756815136219,0.045089339328640884,0.030292218682090005,16476/18019/18750/21937/19697/14102/23797/21926/19229/18018/24088/26397/19303/18035/22390/12774/14972/18481/14281/14682/19766/19055/75717/15015/14678/14964/75600/14708/17874/26413/14702/72508/26414/19056/14707/14677/18752/16438/19058/21938/21402/16151,42
Environmental Information Processing,Signal transduction,mmu04014,Ras signaling pathway,46/1132,225/7649,0.20444444444444446,1.3814448370632118,2.4203451982085378,0.01233326046342236,0.045089339328640884,0.030292218682090005,14811/14812/12977/11601/18750/237625/14388/13836/18595/14184/19697/11845/16706/23797/23872/56289/18053/18481/13636/217944/64143/240057/14254/19696/75600/16590/11352/19419/14708/26413/14702/333050/26414/15234/14172/18590/18015/56784/14173/14707/225870/18752/16001/15566/71785/16151,46
Human Diseases,Endocrine and metabolic disease,mmu04930,Type II diabetes mellitus,13/1132,46/7649,0.2826086956521739,1.9096059302504222,2.578772298200578,0.013499907570372284,0.04882945291411252,0.032804926570781476,12702/12288/12290/18754/21926/384783/12703/12289/20528/212032/26413/26414/12287,13
