category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Cancer: specific types,mmu05225,Hepatocellular carcinoma,33/930,167/7649,0.19760479041916168,1.625246281630288,3.0392301903088383,0.0029915050559520795,0.015002174608953714,0.010997834769721708,15368/17873/216795/17869/14388/12443/23882/14367/21803/22411/21414/22421/13197/12571/18024/15234/14369/14362/21813/12006/21809/14370/21415/50493/22419/14366/58988/13543/212398/14371/13649/12005/14368,33
Organismal Systems,Immune system,mmu04623,Cytosolic DNA-sensing pathway,16/930,64/7649,0.25,2.0561827956989247,3.156562383262793,0.0033988124609559463,0.016794132160017617,0.012311487861667051,16176/15945/20303/16193/19697/18035/12675/20016/19766/18033/15951/245841/54131/54123/216799/56532,16
Human Diseases,Infectious disease: viral,mmu05168,Herpes simplex virus 1 infection,34/930,176/7649,0.19318181818181818,1.588868523949169,2.9402907475455446,0.0038150747065144185,0.018577755092591953,0.013619030988930192,12702/20296/16176/16149/14102/20293/14972/21926/16193/19697/13685/15015/18035/16402/24088/12675/16391/21937/14964/18033/11796/17874/78781/22034/19294/20384/23960/54131/54123/110557/225027/13163/11797/21354,34
Human Diseases,Infectious disease: bacterial,mmu05152,Tuberculosis,31/930,157/7649,0.19745222929936307,1.6239915074309978,2.9389534961095927,0.003987915137633915,0.019141992660642794,0.014032663792576484,12475/16176/16175/12795/16149/21803/21926/16193/19697/12608/240354/24088/14131/192656/117149/56644/21897/22337/27060/21937/18033/21809/15510/17874/16414/14127/22034/20698/21898/21899/108960,31
Organismal Systems,Environmental adaptation,mmu04710,Circadian rhythm,10/930,33/7649,0.30303030303030304,2.4923427826653635,3.19613551666492,0.004492803902169837,0.020966418210125907,0.015370118612686286,217166/18030/18626/20893/79362/241113/12952/13170/19079/19883,10
Human Diseases,Infectious disease: parasitic,mmu05143,African trypanosomiasis,10/930,33/7649,0.30303030303030304,2.4923427826653635,3.19613551666492,0.004492803902169837,0.020966418210125907,0.015370118612686286,15894/16176/14102/21926/16193/20339/14063/17874/18797/16775,10
Environmental Information Processing,Signal transduction,mmu04066,HIF-1 signaling pathway,23/930,108/7649,0.21296296296296297,1.751563122262047,2.926347944182069,0.004748723898850914,0.021857140137176805,0.016023091453945405,15368/11601/13614/18787/20525/22339/17000/21857/16193/19697/13685/20848/14254/112407/212032/18033/170768/58988/11863/16194/13649/21898/13819,23
Cellular Processes,Cellular community - eukaryotes,mmu04520,Adherens junction,20/930,90/7649,0.2222222222222222,1.8277180406212663,2.938560228661024,0.0049647008722369735,0.02254242558204896,0.016525462362780255,21414/77446/12562/22330/29875/69903/214137/21813/71740/21415/12385/19263/20613/19246/67268/19877/19294/15170/13649/21872,20
Human Diseases,Infectious disease: viral,mmu05160,Hepatitis C,27/930,135/7649,0.2,1.64494623655914,2.812664262583112,0.005801861946130603,0.025992341518665103,0.01905453607571314,12702/15945/17869/12443/14102/21926/19697/20848/18035/12571/12675/16391/19766/58185/21937/18033/16835/12741/22034/15957/23960/13649/73699/54131/17858/54123/20181,27
Human Diseases,Endocrine and metabolic disease,mmu04934,Cushing syndrome,30/930,155/7649,0.1935483870967742,1.5918834547346514,2.769544184373079,0.006165906952345359,0.02725979915773738,0.01998368735247665,15370/231991/216795/12443/14367/22411/21414/12579/208647/22421/12571/11911/14369/14362/12006/16835/14370/21415/22419/14366/18584/13543/11863/18797/16527/14371/13649/12005/18976/14368,30
Cellular Processes,Cell growth and death,mmu04115,p53 signaling pathway,17/930,74/7649,0.22972972972972974,1.8894652717233362,2.860333225005782,0.006512313998293243,0.028417370174370512,0.020832282646625004,21825/17873/18787/12443/170770/23882/14102/13197/12445/230784/12571/20724/21933/58801/55948/30954/16009,17
Organismal Systems,Immune system,mmu04062,Chemokine signaling pathway,33/930,177/7649,0.1864406779661017,1.5334244578093676,2.6711865506487587,0.007550876519344997,0.03252685269871691,0.023844873218984205,20308/20296/15945/20302/20306/20303/20305/19303/12774/14825/20293/19697/20310/20292/20848/18035/12768/12675/56221/18033/22324/12772/17096/66066/12927/14707/20851/19877/18797/15162/20301/66102/320207,33
Human Diseases,Cancer: specific types,mmu05212,Pancreatic cancer,17/930,76/7649,0.2236842105263158,1.8397425014148274,2.7370456793581797,0.008593154089827498,0.036548098407367585,0.02679277890765669,17873/12443/23882/22339/21803/19697/13197/20848/12571/12675/21813/18033/21809/58988/13649/64143/18806,17
Organismal Systems,Immune system,mmu04662,B cell receptor signaling pathway,17/930,77/7649,0.22077922077922077,1.8158497416561932,2.6767840366560525,0.009816683667190898,0.041195916258469543,0.03020001379850211,18019/18018/83490/16476/19697/240354/18035/14281/12675/14728/18033/22324/17096/18037/18021/15170/12902,17
Environmental Information Processing,Signaling molecules and interaction,mmu04519,Cadherin signaling,63/930,390/7649,0.16153846153846155,1.3286104218362282,2.4782112924162614,0.01004914472986601,0.041195916258469543,0.03020001379850211,56332/16475/216795/22352/14367/22411/21414/19697/12562/26397/22421/11867/97064/21679/22330/18035/59079/14260/12675/14257/71602/22323/16542/13346/17913/246177/14369/14362/22601/12006/18033/209760/14370/21415/12385/434782/29806/64010/22324/231646/22419/14366/13543/232157/12614/338367/21676/16480/21678/65970/19877/75723/14404/13506/14371/93840/13649/21872/101543/12005/74127/239096/14368,63
Cellular Processes,Cell motility,mmu04820,Cytoskeleton in muscle cells,40/930,228/7649,0.17543859649122806,1.4429352952273156,2.5260363127821646,0.01005376527736459,0.041195916258469543,0.03020001379850211,21825/16905/22352/223697/17886/13007/22330/16402/12826/326618/16400/14268/20969/16404/56376/67399/13346/12814/21894/12827/18073/14201/16403/18074/373864/21826/22379/16480/68794/21827/22437/13506/12815/212073/21393/242702/18175/53318/15530/16399,40
Cellular Processes,Cellular community - eukaryotes,mmu04530,Tight junction,29/930,154/7649,0.18831168831168832,1.5488130149420474,2.559540684660832,0.010284579646213541,0.04163396097744276,0.03052113680677196,56332/12394/58220/16476/12443/17698/17886/21873/11867/70497/70737/241113/26401/434204/22323/218518/105782/12741/434782/19079/67374/231830/68178/74094/67268/19877/75723/73699/21872,29
