Category,ID,Term,Genes,adj_pval
BP,GO:0030155,Regulation Of Cell Adhesion,"ROCK1, ROCK2, ADAM10, LAMC1, NID1, VEGFA",6.161077311889052e-06
BP,GO:0007159,Leukocyte Cell-Cell Adhesion,"ROCK1, PECAM1, F11R, JAM2",8.312034462520863e-06
BP,GO:0001570,Vasculogenesis,"CAV1, KDR, VEGFA, ENG",1.0446021779894512e-05
BP,GO:0010232,Vascular Transport,"SLC7A5, SLC16A1, LRP1, TFRC, SLC2A1",1.047655691275379e-05
BP,GO:0010595,Positive Regulation Of Endothelial Cell Migration,"ROCK2, KDR, AKT1, HIF1A, VEGFA",1.11316382916868e-05
BP,GO:0150104,Transport Across Blood-Brain Barrier,"SLC7A5, SLC16A1, LRP1, TFRC, SLC2A1",1.11316382916868e-05
BP,GO:0042127,Regulation Of Cell Population Proliferation,"TJP1, CLDN5, TFRC, KDR, FN1, AKT1, ADAM10, CTNNB1, VEGFA, ENG",1.4750527361957434e-05
BP,GO:0001936,Regulation Of Endothelial Cell Proliferation,"CAV1, KDR, AKT1, HIF1A, VEGFA",1.6517658526325184e-05
BP,GO:0090557,Establishment Of Endothelial Intestinal Barrier,"TJP1, F11R, TJP2",1.6571403883178046e-05
BP,GO:0043117,Positive Regulation Of Vascular Permeability,"TJP1, TJP2, VEGFA",2.2174888487136004e-05
BP,GO:0048754,Branching Morphogenesis Of An Epithelial Tube,"KDR, CTNNB1, VEGFA, ENG",2.2605216331272423e-05
BP,GO:0007249,I-kappaB kinase/NF-kappaB Signaling,"NFKBIA, ROCK1, ROCK2, NFKB2",2.9247944770222734e-05
BP,GO:0043536,Positive Regulation Of Blood Vessel Endothelial Cell Migration,"KDR, AKT1, HIF1A, VEGFA",3.123203111283432e-05
BP,GO:0043408,Regulation Of MAPK Cascade,"ROCK1, ROCK2, CAV1, KDR, FN1, MAPK1",3.2545279314118114e-05
BP,GO:0001837,Epithelial To Mesenchymal Transition,"ROCK1, ROCK2, CTNNB1, HIF1A",3.2545279314118114e-05
BP,GO:0008284,Positive Regulation Of Cell Population Proliferation,"TJP1, CLDN5, KDR, FN1, AKT1, ADAM10, LAMC1, VEGFA",3.468976348703122e-05
BP,GO:0043393,Regulation Of Protein Binding,"CLDN5, LRP1, ROCK1, CAV1, AKT1",4.335014864464766e-05
BP,GO:0045766,Positive Regulation Of Angiogenesis,"TJP1, CDH5, KDR, HIF1A, VEGFA",4.423328221840366e-05
BP,GO:0002040,Sprouting Angiogenesis,"KDR, AKT1, VEGFA, ENG",4.500148563394727e-05
BP,GO:0048514,Blood Vessel Morphogenesis,"CAV1, KDR, VEGFA, ENG",4.7622645576191896e-05
BP,GO:0050679,Positive Regulation Of Epithelial Cell Proliferation,"KDR, AKT1, LAMC1, HIF1A, VEGFA",4.840516727377811e-05
BP,GO:0048762,Mesenchymal Cell Differentiation,"ROCK1, ROCK2, CTNNB1, HIF1A",4.840516727377811e-05
BP,GO:0043535,Regulation Of Blood Vessel Endothelial Cell Migration,"KDR, AKT1, HIF1A, VEGFA",4.840516727377811e-05
BP,GO:0043434,Response To Peptide Hormone,"ROCK1, ROCK2, CAV1, SLC2A1",5.11532726447239e-05
BP,GO:1902533,Positive Regulation Of Intracellular Signal Transduction,"TFRC, ROCK1, ROCK2, CAV1, KDR, FN1, VEGFA, ENG",5.376835402822548e-05
BP,GO:0018107,Peptidyl-Threonine Phosphorylation,"ROCK1, ROCK2, MAPK1, AKT1",6.109274239574921e-05
BP,GO:2000114,Regulation Of Establishment Of Cell Polarity,"CDH5, ROCK1, ROCK2",6.208060419539338e-05
BP,GO:0002042,Cell Migration Involved In Sprouting Angiogenesis,"KDR, AKT1, VEGFA",6.208060419539338e-05
BP,GO:0032878,Regulation Of Establishment Or Maintenance Of Cell Polarity,"CDH5, ROCK1, ROCK2",7.188523654410087e-05
BP,GO:0051894,Positive Regulation Of Focal Adhesion Assembly,"ROCK1, KDR, VEGFA",7.188523654410087e-05
BP,GO:0001952,Regulation Of Cell-Matrix Adhesion,"ROCK1, ADAM15, ROCK2, FYN",8.859412492566195e-05
BP,GO:0018210,Peptidyl-Threonine Modification,"ROCK1, ROCK2, MAPK1, AKT1",9.115456440060218e-05
BP,GO:0000302,Response To Reactive Oxygen Species,"MAPK1, AKT1, FYN, HIF1A",9.115456440060218e-05
BP,GO:0045216,Cell-Cell Junction Organization,"TJP1, CDH5, CLDN5, TJP2",0.00010111512718781412
BP,GO:0090109,Regulation Of Cell-Substrate Junction Assembly,"ROCK1, ROCK2, FYN",0.00010762471830691892
BP,GO:0032970,Regulation Of Actin Filament-Based Process,"LRP1, ROCK1, ROCK2, F11R",0.0001100668519425526
BP,GO:0032091,Negative Regulation Of Protein Binding,"ROCK1, ADAM15, CAV1, AKT1",0.0001130161053180742
BP,GO:0007043,Cell-Cell Junction Assembly,"TJP1, CDH5, CLDN5, CTNNB1",0.0001130161053180742
BP,GO:0010875,Positive Regulation Of Cholesterol Efflux,"NFKBIA, LRP1, CAV1",0.00011605165146403108
BP,GO:0007179,Transforming Growth Factor Beta Receptor Signaling Pathway,"CDH5, CLDN5, ADAM9, ENG",0.00011605165146403108
BP,GO:1903053,Regulation Of Extracellular Matrix Organization,"LRP1, LAMC1, NID1",0.00012887231733210792
BP,GO:0150117,Positive Regulation Of Cell-Substrate Junction Organization,"ROCK1, KDR, VEGFA",0.00012887231733210792
BP,GO:0051492,Regulation Of Stress Fiber Assembly,"TJP1, ROCK1, ROCK2, F11R",0.00013090714987682112
BP,GO:0031032,Actomyosin Structure Organization,"TJP1, ROCK1, ROCK2, F11R",0.00013957478208649022
BP,GO:0001938,Positive Regulation Of Endothelial Cell Proliferation,"KDR, AKT1, HIF1A, VEGFA",0.00013957478208649022
BP,GO:2000181,Negative Regulation Of Blood Vessel Morphogenesis,"CLDN5, ROCK1, ROCK2, CTNNB1",0.00013957478208649022
BP,GO:0030198,Extracellular Matrix Organization,"ADAM15, MMP16, ADAM10, LAMC1, NID1",0.00018533151944198924
BP,GO:1903829,Positive Regulation Of Protein Localization,"TFRC, PECAM1, AKT1, FYN",0.0001988200360074797
BP,GO:0007229,Integrin-Mediated Signaling Pathway,"ADAM15, FN1, ADAM10, ADAM9",0.0001988200360074797
BP,GO:0016525,Negative Regulation Of Angiogenesis,"CLDN5, ROCK1, ROCK2, CTNNB1",0.0002030537822474542
BP,GO:0051100,Negative Regulation Of Binding,"NFKBIA, ROCK1, CAV1, AKT1",0.0002030537822474542
BP,GO:0048010,Vascular Endothelial Growth Factor Receptor Signaling Pathway,"KDR, FYN, VEGFA",0.0002077091992199548
BP,GO:0010594,Regulation Of Endothelial Cell Migration,"ROCK2, KDR, AKT1, VEGFA",0.0002143833114237824
BP,GO:0045785,Positive Regulation Of Cell Adhesion,"ADAM9, LAMC1, NID1, VEGFA",0.0002143833114237824
BP,GO:0043066,Negative Regulation Of Apoptotic Process,"TJP1, TFRC, CAV1, KDR, AKT1, CTNNB1, VEGFA",0.00021734234726427705
BP,GO:0033138,Positive Regulation Of Peptidyl-Serine Phosphorylation,"TFRC, CAV1, AKT1, VEGFA",0.0002189187462945753
BP,GO:0032956,Regulation Of Actin Cytoskeleton Organization,"LRP1, ROCK1, ROCK2, F11R",0.00023626157479307496
BP,GO:0048844,Artery Morphogenesis,"LRP1, VEGFA, ENG",0.0002390906414486609
BP,GO:0033135,Regulation Of Peptidyl-Serine Phosphorylation,"TFRC, CAV1, AKT1, VEGFA",0.00025161148102507
BP,GO:0032376,Positive Regulation Of Cholesterol Transport,"NFKBIA, LRP1, CAV1",0.00025682357871981154
BP,GO:0006468,Protein Phosphorylation,"ROCK1, ROCK2, KDR, MAPK1, AKT1, ADAM10, FYN",0.00025682357871981154
BP,GO:0034329,Cell Junction Assembly,"TJP1, CDH5, CLDN5, FN1",0.0002646444489736577
BP,GO:0071560,Cellular Response To Transforming Growth Factor Beta Stimulus,"CDH5, CLDN5, ADAM9, ENG",0.00027259222685832097
BP,GO:0010874,Regulation Of Cholesterol Efflux,"NFKBIA, LRP1, CAV1",0.00027259222685832097
BP,GO:1990776,Response To Angiotensin,"ROCK1, ROCK2",0.0003261706150970605
BP,GO:0033574,Response To Testosterone,"ROCK2, SPP1",0.0003261706150970605
BP,GO:0036324,Vascular Endothelial Growth Factor Receptor-2 Signaling Pathway,"KDR, VEGFA",0.0003261706150970605
BP,GO:0048845,Venous Blood Vessel Morphogenesis,"ENG, VEGFA",0.0003261706150970605
BP,GO:0110011,Regulation Of Basement Membrane Organization,"LAMC1, NID1",0.0003261706150970605
BP,GO:0034332,Adherens Junction Organization,"TJP1, CDH5, CTNNB1",0.00033668800420215905
BP,GO:1904018,Positive Regulation Of Vasculature Development,"CDH5, KDR, HIF1A, VEGFA",0.0003439774652202657
BP,GO:0044087,Regulation Of Cellular Component Biogenesis,"TJP1, ROCK1, ROCK2",0.0003908515436821232
BP,GO:0034612,Response To Tumor Necrosis Factor,"NFKBIA, AKT1, ADAM10, ADAM9",0.0003910998073754809
BP,GO:0045428,Regulation Of Nitric Oxide Biosynthetic Process,"ROCK2, CAV1, AKT1",0.0004434679292119965
BP,GO:0051130,Positive Regulation Of Cellular Component Organization,"CDH5, LRP1, TFRC, VEGFA",0.0004434679292119965
BP,GO:0035507,Regulation Of Myosin-Light-Chain-Phosphatase Activity,"ROCK1, ROCK2",0.0004434679292119965
BP,GO:1900223,Positive Regulation Of Amyloid-Beta Clearance,"LRP1, ROCK1",0.0004434679292119965
BP,GO:0097084,Vascular Associated Smooth Muscle Cell Development,"ENG, VEGFA",0.0004434679292119965
BP,GO:0061042,Vascular Wound Healing,"KDR, VEGFA",0.0004434679292119965
BP,GO:0043069,Negative Regulation Of Programmed Cell Death,"TJP1, TFRC, KDR, AKT1, CTNNB1, VEGFA",0.00046218100864907694
BP,GO:0051240,Positive Regulation Of Multicellular Organismal Process,"LRP1, ROCK1, CAV1, SPP1, CTNNB1, VEGFA",0.0004995379133859336
BP,GO:0001954,Positive Regulation Of Cell-Matrix Adhesion,"ROCK1, KDR, VEGFA",0.0005608113538010316
BP,GO:2000145,Regulation Of Cell Motility,"ROCK1, ROCK2, AKT1, FYN",0.0005676171565485341
BP,GO:1901655,Cellular Response To Ketone,"ADAM15, ROCK2, SPP1",0.0005676171565485341
BP,GO:0045019,Negative Regulation Of Nitric Oxide Biosynthetic Process,"ROCK2, CAV1",0.0005676171565485341
BP,GO:1904406,Negative Regulation Of Nitric Oxide Metabolic Process,"ROCK2, CAV1",0.0005676171565485341
BP,GO:0050926,Regulation Of Positive Chemotaxis,"KDR, VEGFA",0.0005676171565485341
BP,GO:0061418,Regulation Of Transcription From RNA Polymerase II Promoter In Response To Hypoxia,"HIF1A, VEGFA",0.0005676171565485341
BP,GO:0038089,Positive Regulation Of Cell Migration By Vascular Endothelial Growth Factor Signaling Pathway,"KDR, VEGFA",0.0005676171565485341
BP,GO:0051091,Positive Regulation Of DNA-binding Transcription Factor Activity,"TFRC, CAV1, AKT1, CTNNB1, VEGFA",0.0005880069303749266
BP,GO:0070830,Bicellular Tight Junction Assembly,"CDH5, CLDN5, PECAM1",0.000678333923372367
BP,GO:0007178,Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway,"CDH5, CLDN5, ADAM9, ENG",0.0006799976870163019
BP,GO:1901550,Regulation Of Endothelial Cell Development,"ROCK1, ROCK2",0.0007312060095240384
BP,GO:0016310,Phosphorylation,"ROCK1, ROCK2, MAPK1, AKT1, ADAM10, FYN",0.0007895174590569953
BP,GO:0031623,Receptor Internalization,"LRP1, TFRC, CAV1",0.0008390537677367889
BP,GO:0031953,Negative Regulation Of Protein Autophosphorylation,"CAV1, ENG",0.0009092780545110888
BP,GO:0034105,Positive Regulation Of Tissue Remodeling,"ROCK1, ROCK2",0.0009092780545110888
BP,GO:1990778,Protein Localization To Cell Periphery,"ROCK1, ROCK2, CAV1, F11R",0.000912166353268547
BP,GO:0120192,Tight Junction Assembly,"CDH5, CLDN5, PECAM1",0.000912166353268547
BP,GO:1903321,Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal,"CAV1, AKT1, CTNNB1",0.0009498258394943428
BP,GO:0043297,Apical Junction Assembly,"CDH5, CLDN5, PECAM1",0.0009498258394943428
BP,GO:0045597,Positive Regulation Of Cell Differentiation,"KDR, AKT1, CTNNB1, LAMC1, NID1",0.0010330485001461
BP,GO:0007169,Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway,"KDR, MAPK1, AKT1, FYN, VEGFA",0.0010350628131224
BP,GO:1901653,Cellular Response To Peptide,"LRP1, CAV1, FYN",0.0010350628131224
BP,GO:0001933,Negative Regulation Of Protein Phosphorylation,"LRP1, CAV1, AKT1, ENG",0.0010412067575695
BP,GO:0060055,Angiogenesis Involved In Wound Healing,"KDR, VEGFA",0.0010596601939937
BP,GO:0051128,Regulation Of Cellular Component Organization,"TJP1, TFRC, ROCK1, ROCK2",0.0011361511237127
BP,GO:0032092,Positive Regulation Of Protein Binding,"CLDN5, LRP1, CAV1",0.0011742148255331
BP,GO:0071363,Cellular Response To Growth Factor Stimulus,"KDR, AKT1, CTNNB1, VEGFA",0.001177075354034
BP,GO:0043116,Negative Regulation Of Vascular Permeability,"CLDN5, VEGFA",0.0012386668657866
BP,GO:0050892,Intestinal Absorption,"F11R, TJP2",0.0012386668657866
BP,GO:1902991,Regulation Of Amyloid Precursor Protein Catabolic Process,"ROCK1, ROCK2",0.0012386668657866
BP,GO:0030336,Negative Regulation Of Cell Migration,"CLDN5, LRP1, ADAM15, ENG",0.0013878828913697
BP,GO:0042981,Regulation Of Apoptotic Process,"TJP1, TFRC, KDR, AKT1, CTNNB1, FYN, VEGFA",0.0013956825732092
BP,GO:0043410,Positive Regulation Of MAPK Cascade,"ROCK1, ROCK2, KDR, ADAM9, VEGFA",0.0013956825732092
BP,GO:2000401,Regulation Of Lymphocyte Migration,"AKT1, JAM2",0.0013956825732092
BP,GO:0035296,Regulation Of Tube Diameter,"ROCK1, ROCK2",0.0013956825732092
BP,GO:0003158,Endothelium Development,"KDR, PECAM1",0.0013956825732092
BP,GO:2001046,Positive Regulation Of Integrin-Mediated Signaling Pathway,"LAMC1, NID1",0.0013956825732092
BP,GO:0003018,Vascular Process In Circulatory System,"ROCK1, ROCK2",0.0013956825732092
BP,GO:0110020,Regulation Of Actomyosin Structure Organization,"ROCK1, ROCK2",0.0013956825732092
BP,GO:0036211,Protein Modification Process,"ROCK1, ROCK2, FN1, MAPK1, AKT1, ADAM10, FYN",0.0014019390566349
BP,GO:0060070,Canonical Wnt Signaling Pathway,"CAV1, CTNNB1, NID1",0.0014118313769883
BP,GO:2001028,Positive Regulation Of Endothelial Cell Chemotaxis,"KDR, VEGFA",0.0018462767567202
BP,GO:0006939,Smooth Muscle Contraction,"ROCK1, ROCK2",0.0018462767567202
BP,GO:0038084,Vascular Endothelial Growth Factor Signaling Pathway,"KDR, VEGFA",0.0018462767567202
BP,GO:1901522,Positive Regulation Of Transcription From RNA Polymerase II Promoter Involved In Cellular Response To Chemical Stimulus,"HIF1A, VEGFA",0.0018462767567202
BP,GO:0034614,Cellular Response To Reactive Oxygen Species,"MAPK1, AKT1, FYN",0.0019277320422842
BP,GO:0051149,Positive Regulation Of Muscle Cell Differentiation,"LAMC1, NID1",0.0020747813603658
BP,GO:1903672,Positive Regulation Of Sprouting Angiogenesis,"TJP1, VEGFA",0.0020747813603658
BP,GO:1900221,Regulation Of Amyloid-Beta Clearance,"LRP1, ROCK1",0.0020747813603658
BP,GO:0006897,Endocytosis,"LRP1, CAV1, PECAM1, MAPK1",0.0021535674807818
BP,GO:0072657,Protein Localization To Membrane,"ROCK1, ROCK2, CAV1, F11R",0.0022721242450055
BP,GO:0071634,Regulation Of Transforming Growth Factor Beta Production,"FN1, HIF1A",0.0022829647244228
BP,GO:0090050,Positive Regulation Of Cell Migration Involved In Sprouting Angiogenesis,"KDR, VEGFA",0.0022829647244228
BP,GO:0014742,Positive Regulation Of Muscle Hypertrophy,"ROCK1, ROCK2",0.0022829647244228
BP,GO:0050927,Positive Regulation Of Positive Chemotaxis,"KDR, VEGFA",0.0022829647244228
BP,GO:1905477,Positive Regulation Of Protein Localization To Membrane,"LRP1, AKT1, FYN",0.0022877545976892
BP,GO:0042325,Regulation Of Phosphorylation,"CDH5, ROCK1, FN1",0.0024799440570215
BP,GO:0035909,Aorta Morphogenesis,"LRP1, ENG",0.0024799440570215
BP,GO:0010613,Positive Regulation Of Cardiac Muscle Hypertrophy,"ROCK1, ROCK2",0.0024799440570215
BP,GO:0051000,Positive Regulation Of Nitric-Oxide Synthase Activity,"AKT1, HIF1A",0.0024799440570215
BP,GO:0036003,Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress,"HIF1A, VEGFA",0.0024799440570215
BP,GO:0050901,Leukocyte Tethering Or Rolling,"ROCK1, JAM2",0.0024799440570215
BP,GO:0045604,Regulation Of Epidermal Cell Differentiation,"ROCK1, ROCK2",0.0027393712675128
BP,GO:0002052,Positive Regulation Of Neuroblast Proliferation,"CTNNB1, VEGFA",0.0027393712675128
BP,GO:2000047,Regulation Of Cell-Cell Adhesion Mediated By Cadherin,"TJP1, VEGFA",0.0027393712675128
BP,GO:0050779,RNA Destabilization,"ROCK1, ROCK2",0.002973806767835
BP,GO:2001044,Regulation Of Integrin-Mediated Signaling Pathway,"LAMC1, NID1",0.002973806767835
BP,GO:0030866,Cortical Actin Cytoskeleton Organization,"ROCK1, ROCK2",0.002973806767835
BP,GO:0071542,Dopaminergic Neuron Differentiation,"CTNNB1, VEGFA",0.002973806767835
BP,GO:0061756,Leukocyte Adhesion To Vascular Endothelial Cell,"ROCK1, JAM2",0.002973806767835
BP,GO:0050730,Regulation Of Peptidyl-Tyrosine Phosphorylation,"PECAM1, FYN, VEGFA",0.0030778027728412
BP,GO:0051099,Positive Regulation Of Binding,"CLDN5, LRP1, CAV1",0.0031615514008697
BP,GO:0032515,Negative Regulation Of Phosphoprotein Phosphatase Activity,"ROCK1, ROCK2",0.0032467891798204
BP,GO:0044089,Positive Regulation Of Cellular Component Biogenesis,"CDH5, TFRC, VEGFA",0.0033325664290347
BP,GO:0051043,Regulation Of Membrane Protein Ectodomain Proteolysis,"ROCK1, ADAM9",0.0035271110237404
BP,GO:0070168,Negative Regulation Of Biomineral Tissue Development,"ROCK1, ROCK2",0.0035271110237404
BP,GO:0051246,Regulation Of Protein Metabolic Process,"NFKBIA, ROCK2, AKT1",0.0035978644429173
BP,GO:0001558,Regulation Of Cell Growth,"TFRC, ADAM15, AKT1, ADAM10",0.0036617263533712
BP,GO:0071396,Cellular Response To Lipid,"ADAM15, ROCK2, SPP1, ADAM9",0.0037029129654904
BP,GO:0031334,Positive Regulation Of Protein-Containing Complex Assembly,"CDH5, TFRC, VEGFA",0.0037550806839371
BP,GO:0071276,Cellular Response To Cadmium Ion,"AKT1, MAPK1",0.0037550806839371
BP,GO:0030879,Mammary Gland Development,"CAV1, VEGFA",0.0037550806839371
BP,GO:0033043,Regulation Of Organelle Organization,"TJP1, MAPK1, F11R",0.0039129797942839
BP,GO:0051094,Positive Regulation Of Developmental Process,"TFRC, KDR, CTNNB1, VEGFA",0.0039129797942839
BP,GO:0060840,Artery Development,"VEGFA, ENG",0.0040044523014442
BP,GO:1902414,Protein Localization To Cell Junction,"TJP1, TJP2",0.0040044523014442
BP,GO:0010611,Regulation Of Cardiac Muscle Hypertrophy,"ROCK1, ROCK2",0.0040044523014442
BP,GO:0070371,ERK1 And ERK2 Cascade,"KDR, MAPK1",0.0042353561342939
BP,GO:0051147,Regulation Of Muscle Cell Differentiation,"LAMC1, NID1",0.0042353561342939
BP,GO:1902692,Regulation Of Neuroblast Proliferation,"CTNNB1, VEGFA",0.0042353561342939
BP,GO:0030513,Positive Regulation Of BMP Signaling Pathway,"CDH5, ENG",0.0042353561342939
BP,GO:0043491,Protein Kinase B Signaling,"KDR, AKT1",0.0042353561342939
BP,GO:1901889,Negative Regulation Of Cell Junction Assembly,"ROCK1, ROCK2",0.0042353561342939
BP,GO:0051497,Negative Regulation Of Stress Fiber Assembly,"TJP1, F11R",0.0045539505928136
BP,GO:0070167,Regulation Of Biomineral Tissue Development,"ROCK1, ROCK2",0.0045539505928136
BP,GO:0051093,Negative Regulation Of Developmental Process,"TFRC, ROCK1, ROCK2",0.00470435095652
BP,GO:0007160,Cell-Matrix Adhesion,"ADAM15, FN1, ADAM9",0.00470435095652
BP,GO:2000352,Negative Regulation Of Endothelial Cell Apoptotic Process,"CDH5, KDR",0.0047885615821802
BP,GO:0045616,Regulation Of Keratinocyte Differentiation,"ROCK1, ROCK2",0.0047885615821802
BP,GO:0032770,Positive Regulation Of Monooxygenase Activity,"AKT1, HIF1A",0.0047885615821802
BP,GO:0032231,Regulation Of Actin Filament Bundle Assembly,"ROCK1, ROCK2",0.0047885615821802
BP,GO:0031396,Regulation Of Protein Ubiquitination,"CAV1, AKT1, CTNNB1",0.005099086570566
BP,GO:0030865,Cortical Cytoskeleton Organization,"ROCK1, ROCK2",0.0051176932842249
BP,GO:0050999,Regulation Of Nitric-Oxide Synthase Activity,"AKT1, HIF1A",0.0054292063591413
BP,GO:0007044,Cell-Substrate Junction Assembly,"FN1, LAMC1",0.0054292063591413
BP,GO:0032232,Negative Regulation Of Actin Filament Bundle Assembly,"TJP1, F11R",0.0054292063591413
BP,GO:0034599,Cellular Response To Oxidative Stress,"MAPK1, AKT1, HIF1A",0.0054837039199637
BP,GO:0071902,Positive Regulation Of Protein Serine/Threonine Kinase Activity,"AKT1, ADAM9, VEGFA",0.0054837039199637
BP,GO:0045893,Positive Regulation Of DNA-templated Transcription,"NFKBIA, SPP1, AKT1, CTNNB1, HIF1A, VEGFA, NFKB2, ENG",0.0055537192182222
BP,GO:0009967,Positive Regulation Of Signal Transduction,"LAMC1, NID1, HIF1A, VEGFA",0.0055930060463073
BP,GO:0043254,Regulation Of Protein-Containing Complex Assembly,"CDH5, TFRC, VEGFA",0.0055930060463073
BP,GO:1903320,Regulation Of Protein Modification By Small Protein Conjugation Or Removal,"CTNNB1, HIF1A",0.0055930060463073
BP,GO:0035306,Positive Regulation Of Dephosphorylation,"CDH5, ROCK1",0.0055930060463073
BP,GO:0010950,Positive Regulation Of Endopeptidase Activity,"ROCK2, FYN",0.0055930060463073
BP,GO:2000179,Positive Regulation Of Neural Precursor Cell Proliferation,"CTNNB1, VEGFA",0.0055930060463073
BP,GO:0090049,Regulation Of Cell Migration Involved In Sprouting Angiogenesis,"KDR, VEGFA",0.005942557144033
BP,GO:0006898,Receptor-Mediated Endocytosis,"LRP1, TFRC, CAV1",0.005942557144033
BP,GO:0007167,Enzyme-Linked Receptor Protein Signaling Pathway,"LRP1, KDR, FYN",0.0062000501915891
BP,GO:0031952,Regulation Of Protein Autophosphorylation,"VEGFA, ENG",0.0062805800297015
BP,GO:0038061,NIK/NF-kappaB Signaling,"NFKBIA, NFKB2",0.0066057772541706
BP,GO:0032212,Positive Regulation Of Telomere Maintenance Via Telomerase,"MAPK1, CTNNB1",0.0066057772541706
BP,GO:0055001,Muscle Cell Development,"VEGFA, ENG",0.0066057772541706
BP,GO:1903670,Regulation Of Sprouting Angiogenesis,"TJP1, VEGFA",0.0068766783270861
BP,GO:0051173,Positive Regulation Of Nitrogen Compound Metabolic Process,"NFKBIA, AKT1",0.0068766783270861
BP,GO:0062013,Positive Regulation Of Small Molecule Metabolic Process,"AKT1, HIF1A",0.0068766783270861
BP,GO:0051973,Positive Regulation Of Telomerase Activity,"MAPK1, CTNNB1",0.0068766783270861
BP,GO:1902003,Regulation Of Amyloid-Beta Formation,"ROCK1, ROCK2",0.0068766783270861
BP,GO:0030855,Epithelial Cell Differentiation,"KDR, AKT1, VEGFA",0.0071086120056361
BP,GO:2000146,Negative Regulation Of Cell Motility,"CLDN5, ADAM15, ENG",0.0071482864654021
BP,GO:1904646,Cellular Response To Amyloid-Beta,"LRP1, FYN",0.0071482864654021
BP,GO:0035924,Cellular Response To Vascular Endothelial Growth Factor Stimulus,"KDR, VEGFA",0.0071482864654021
BP,GO:1901216,Positive Regulation Of Neuron Death,"CTNNB1, FYN",0.0071482864654021
BP,GO:1904358,Positive Regulation Of Telomere Maintenance Via Telomere Lengthening,"MAPK1, CTNNB1",0.0075421672586909
BP,GO:1902531,Regulation Of Intracellular Signal Transduction,"NFKBIA, KDR, AKT1, VEGFA",0.0076389732877983
BP,GO:0072659,Protein Localization To Plasma Membrane,"ROCK1, ROCK2, F11R",0.0076506344551285
BP,GO:0031327,Negative Regulation Of Cellular Biosynthetic Process,"ROCK2, CAV1, FYN",0.0076506344551285
BP,GO:0097746,Blood Vessel Diameter Maintenance,"ROCK1, ROCK2",0.0078168886298633
BP,GO:0034446,Substrate Adhesion-Dependent Cell Spreading,"FN1, LAMC1",0.0078168886298633
BP,GO:0003180,Aortic Valve Morphogenesis,"ROCK1, ROCK2",0.0081887379882772
BP,GO:0060537,Muscle Tissue Development,"CAV1, ENG",0.0081887379882772
BP,GO:0051347,Positive Regulation Of Transferase Activity,"KDR, MAPK1, CTNNB1",0.0084463436450566
BP,GO:0071345,Cellular Response To Cytokine Stimulus,"NFKBIA, AKT1, AQP4, HIF1A",0.0084463436450566
BP,GO:1904036,Negative Regulation Of Epithelial Cell Apoptotic Process,"CDH5, KDR",0.0084987568004389
BP,GO:0071559,Response To Transforming Growth Factor Beta,"ROCK1, ROCK2",0.0084987568004389
BP,GO:0031331,Positive Regulation Of Cellular Catabolic Process,"ROCK1, ADAM9, HIF1A",0.0088442822232792
BP,GO:0010823,Negative Regulation Of Mitochondrion Organization,"TFRC, AKT1",0.0088442822232792
BP,GO:1905039,Carboxylic Acid Transmembrane Transport,"SLC7A5, SLC16A1",0.0088442822232792
BP,GO:0003176,Aortic Valve Development,"ROCK1, ROCK2",0.0091926783340198
BP,GO:0043542,Endothelial Cell Migration,"CDH5, VEGFA",0.0091926783340198
BP,GO:0022408,Negative Regulation Of Cell-Cell Adhesion,"AKT1, VEGFA",0.0091926783340198
BP,GO:0045861,Negative Regulation Of Proteolysis,"ROCK1, AKT1",0.0096166642131823
BP,GO:0071407,Cellular Response To Organic Cyclic Compound,"ROCK2, SPP1, CTNNB1",0.0096601021888938
BP,GO:2000351,Regulation Of Endothelial Cell Apoptotic Process,"CDH5, KDR",0.0103689877123223
BP,GO:1904645,Response To Amyloid-Beta,"LRP1, FYN",0.0103689877123223
BP,GO:0007612,Learning,"CLDN5, FYN",0.0103689877123223
BP,GO:0061157,mRNA Destabilization,"ROCK1, ROCK2",0.0103689877123223
BP,GO:0018105,Peptidyl-Serine Phosphorylation,"ROCK1, ROCK2, MAPK1",0.0105794594452436
BP,GO:0050921,Positive Regulation Of Chemotaxis,"KDR, VEGFA",0.0107302860864014
BP,GO:0022617,Extracellular Matrix Disassembly,"ADAM15, LAMC1",0.0107302860864014
BP,GO:0031399,Regulation Of Protein Modification Process,"CDH5, FN1",0.0110938063286647
BP,GO:0051972,Regulation Of Telomerase Activity,"MAPK1, CTNNB1",0.0110938063286647
BP,GO:0061014,Positive Regulation Of mRNA Catabolic Process,"ROCK1, ROCK2",0.0110938063286647
BP,GO:0046777,Protein Autophosphorylation,"KDR, AKT1, FYN",0.0111059372979105
BP,GO:0048145,Regulation Of Fibroblast Proliferation,"FN1, CTNNB1",0.0114180716077373
BP,GO:0022411,Cellular Component Disassembly,"ADAM15, LAMC1",0.0114180716077373
BP,GO:0042542,Response To Hydrogen Peroxide,"ADAM9, FYN",0.0114180716077373
BP,GO:0018209,Peptidyl-Serine Modification,"ROCK1, ROCK2, MAPK1",0.0117263901143477
