Category,ID,Term,Genes,adj_pval
KEGG,,"Growth hormone synthesis, secretion and action","GSK3B, AKT3, MAPK1, AKT1, IRS2, KRAS, GRB2, PIK3R1, HRAS, MTOR, CREB5",2.2423135862798204e-15
KEGG,,Shigellosis,"GSK3B, GSK3A, PIK3R1, FOXO1, MTOR, RPTOR, NFKBIA, RPS6KB1, AKT3, RPS6KB2, MAPK1, AKT1, BAX",5.443407416068684e-15
KEGG,,Small cell lung cancer,"NFKBIA, CDKN1A, CCND1, AKT3, PTEN, XIAP, AKT1, BAX, PIK3R1, BIRC2",9.768558178977452e-15
KEGG,,Chemokine signaling pathway,"NFKBIA, GSK3B, GSK3A, BAD, AKT3, MAPK1, AKT1, KRAS, GRB2, PIK3R1, HRAS, PIK3CG",1.0029739268072712e-14
KEGG,,VEGF signaling pathway,"BAD, AKT3, KDR, MAPK1, AKT1, KRAS, PIK3R1, HRAS, VEGFA",1.0637096993684368e-14
KEGG,,Signaling pathways regulating pluripotency of stem cells,"GSK3B, AKT3, MAPK1, AKT1, KRAS, GRB2, PIK3R1, HRAS, FGFR2, IGF1R, FGFR1",1.5916275090783894e-14
KEGG,,Viral carcinogenesis,"NFKBIA, CDKN1A, CCND1, BAD, MAPK1, BAX, KRAS, GRB2, PIK3R1, HRAS, NFKB2, CREB5",1.8457315587875982e-14
KEGG,,AGE-RAGE signaling pathway in diabetic complications,"CCND1, AKT3, MAPK1, AKT1, BAX, KRAS, PIK3R1, HRAS, FOXO1, VEGFA",2.0868843744042344e-14
KEGG,,Phospholipase D signaling pathway,"AKT3, GAB1, MAPK1, AKT1, FYN, KRAS, GRB2, PIK3R1, HRAS, PIK3CG, MTOR",2.2010317317582096e-14
KEGG,,Human immunodeficiency virus 1 infection,"NFKBIA, RPS6KB1, BAD, AKT3, RPS6KB2, MAPK1, AKT1, BAX, KRAS, PIK3R1, HRAS, MTOR",2.9335537600374393e-14
KEGG,,Fc epsilon RI signaling pathway,"PDPK1, AKT3, MAPK1, AKT1, FYN, KRAS, GRB2, PIK3R1, HRAS",3.6517796518037255e-14
KEGG,,Prolactin signaling pathway,"GSK3B, CCND1, AKT3, MAPK1, AKT1, KRAS, GRB2, PIK3R1, HRAS",4.716304200175501e-14
KEGG,,MicroRNAs in cancer,"CDKN1A, PTEN, IRS2, PIK3R1, MTOR, VEGFA, RPTOR, CCND1, MAPK1, KRAS, GRB2, HRAS, MCL1",8.655748838582236e-14
KEGG,,Sphingolipid signaling pathway,"PDPK1, AKT3, PTEN, MAPK1, AKT1, BAX, FYN, KRAS, PIK3R1, HRAS",1.1149184608456594e-13
KEGG,,B cell receptor signaling pathway,"NFKBIA, GSK3B, AKT3, MAPK1, AKT1, KRAS, GRB2, PIK3R1, HRAS",1.764223361936177e-13
KEGG,,Relaxin signaling pathway,"NFKBIA, AKT3, MAPK1, AKT1, KRAS, GRB2, PIK3R1, HRAS, VEGFA, CREB5",2.453083911784554e-13
KEGG,,Apelin signaling pathway,"CCND1, RPS6KB1, AKT3, RPS6KB2, MAPK1, AKT1, KRAS, HRAS, PIK3CG, MTOR",4.446052774777698e-13
KEGG,,Rap1 signaling pathway,"AKT3, KDR, MAPK1, AKT1, KRAS, PIK3R1, HRAS, FGFR2, IGF1R, VEGFA, FGFR1",9.036368519394294e-13
KEGG,,Lipid and atherosclerosis,"NFKBIA, GSK3B, PDPK1, BAD, AKT3, MAPK1, AKT1, BAX, KRAS, PIK3R1, HRAS",1.1506771119818302e-12
KEGG,,MAPK signaling pathway,"AKT3, KDR, MAPK1, AKT1, KRAS, GRB2, HRAS, FGFR2, IGF1R, NFKB2, VEGFA, FGFR1",1.218848767622956e-12
KEGG,,Toxoplasmosis,"NFKBIA, PDPK1, BAD, AKT3, XIAP, MAPK1, AKT1, PIK3CG, BIRC2",3.214707382101977e-12
