ID,logFC
Phyhip,-1.4333390637304506
Ttll7,-1.4328955537063022
Dock3,-1.4256974954007275
Sult4a1,-1.4240504746620342
Neurod1,-1.421500836673372
Cstb,1.4156730385633092
Sh3pxd2b,1.4117358849679955
Rap1gap2,-1.411129357278007
Elmod1,-1.4074030603296628
Ctsc,1.4034697659744817
Thbs2,1.3992402247483646
Dlgap2,-1.399150470084101
Klhl34,-1.394601736657262
Lpl,1.3902193055456131
1700007k13rik,1.3823472251743525
Mapk10,-1.3816634997929311
Neurod2,-1.372330344102446
Sdc4,1.368008063087968
Jph3,-1.3603548857290304
Hic1,1.3540664467829775
Ptafr,1.3430473757391164
Ccr5,1.3428565451146188
4930503l19rik,1.3199089252263383
Mir99ahg,1.3029285725367827
Irf5,1.29555328071809
Arhgap44,-1.2860894735905335
Akap5,-1.268483185189492
Maml3,-1.2587757259615977
Lrfn2,-1.2569785368932511
Faxc,-1.2538547430147775
Clstn3,-1.253480215351772
Malt1,1.246160244305852
Syt7,-1.2458840191731213
Btg3,1.245574460046744
Mctp1,-1.2384021758640305
Mvp,1.2295874806008953
Dclk1,-1.2291119520893832
Hspa14,1.2286944660627857
Gm20594,1.2268360531414997
G530011o06rik,1.2213548988915712
Irf4,1.2200468355847964
Limd1,1.2185466122106334
Shroom3,1.2165246904842015
Nr3c2,-1.2135425466930865
Lag3,1.2106515011802244
Ctsz,1.2103281408884683
Egr3,-1.209492075201164
Adcy9,-1.2063656673639798
Medag,1.2028989351309285
Rasgef1a,-1.1961685642090258
Gng2,-1.1898584265354428
Sun2,1.1843423531071575
Ptpn21,1.1833096096076017
Plekhg2,1.1829090187038105
Snhg5,1.1777094771825174
Slitrk4,-1.1728483146203998
Snhg1,1.1727373685170743
Dlg4,-1.171184959404605
Arnt2,-1.1687803347329928
Stum,-1.1652270150974342
Soga1,-1.1641656519504533
Tes,1.161606512239377
Rasgrp1,-1.1547538252405505
Rgs14,-1.1401904940385772
Chaserr,1.1391363537908652
Mt2,1.137848543798172
Cdh12,-1.135891037280275
Atp8a2,-1.1340697389557512
Ppfia4,-1.126106092447135
Ltbr,1.115174019235207
Htr1a,-1.1131802999325076
Adamts3,-1.1130931489161349
Alkbh1,1.1082433182725897
Spi1,1.1059088205225842
Nfkbia,1.1019713850898296
Inhba,-1.0968092333934778
Cep170b,-1.092543056467447
Cdkn1a,1.0886586825853062
Btaf1,1.0870176451057936
Cd9,1.0798405994328664
Plcl2,-1.075820715835357
Sptb,-1.059824164782485
Pars2,-1.0566898338565354
Cpm,-1.0562344323074655
Ripk1,1.0530396237284645
Agap1,-1.0521040371595922
Acot1,1.0484227487155973
Sh3rf1,-1.0479113794520107
Xkr4,-1.04633943806021
Myo19,1.0456287637364858
Plekhf2,1.0449517219507043
Dgkh,-1.0428438184972264
2700081o15rik,-1.0266018093069569
Gnl3,1.0159454988689265
Elovl1,1.0107598839088534
Plcd1,1.007144773345389
Pcdhb9,-1.005981911574479
Cog5,-1.0010312024211234
Ets2,0.9983418816517377
Gpr4,0.9959593622890636
Plekha2,-0.9956831043131598
Flnb,0.9931589760009611
Tnfrsf1b,0.9900039397452912
Creb3l2,0.988934197679438
Fem1al,-0.9883235272884356
Rnf150,-0.9798947346173034
Ppp3cb,-0.9789786600760176
Dgkb,-0.9708966449348484
Herpud1,0.9706211240572766
Kcnq3,-0.9689211280685932
Rgs3,0.9668545358453232
Wwtr1,0.95781760772552
Dcun1d3,0.957429892802082
Ppp1r10,-0.9567019217214928
Tmem170b,-0.9554930914132524
Arhgap17,0.9533003140038224
Phactr1,-0.9513123611803443
Arhgap26,-0.9452728208018616
Cacna1c,-0.9437477795727662
Myh9,0.9409847722760262
Robo4,0.9356235120611917
Trhde,-0.9273583556267658
1700025g04rik,-0.924358147129864
Tpm4,0.9172155807902962
Cdk5r1,-0.9139611836732696
Chd7,0.911774074521768
Fam189a2,0.9090189262574168
Sh2d3c,0.907057489432405
Chrm3,-0.905335267744217
Kif21b,-0.9038654729650066
Robo2,-0.903858392738601
Tln2,-0.9034237866264908
Mast3,-0.8979951394859758
Dipk1a,-0.8966840448334932
Hspd1,0.8934041956521913
Kif5c,-0.8907671829959097
P2rx6,-0.8883512439550071
Zfp324,-0.8878790650621895
Pde10a,-0.8821344408218892
Ptbp1,0.8820386951793496
Mideas,0.8794963834469979
Cntnap5a,-0.8752519474968541
Tmem150a,0.8686819504798757
Trim44,-0.8610303705651866
Ryr2,-0.8606874864100682
Hectd4,-0.8605000501306392
Tbl1xr1,-0.8602386702268386
D5ertd579e,-0.8591192485426102
Spred2,-0.8587938634921833
Pygo1,-0.8583828299251242
Cd300a,0.8573535489395472
Sipa1l1,-0.8565104532714292
Abhd13,-0.8522352203261525
Gpr19,0.8468849313322308
Kantr,-0.8438220014842553
Nexmif,-0.8417340489510465
Rad52,0.8400197816777542
Peg13,-0.8373230220965009
Wnt7a,0.8370613586867712
Chd3,-0.8291881539730609
Tex10,0.8286440228565063
Spry4,0.8199530636605001
Fcer1g,0.819525741443333
Fbxl16,-0.8140885278952673
Neurl1a,-0.8096541551215019
Atrnl1,-0.7972601329772449
Camkk1,-0.7964476575801397
Myo10,0.7960126465271014
Arhgap32,-0.7954558558225188
Fdxr,0.7926818299452488
Mef2a,-0.7874697853611303
Sphkap,-0.7867399115439824
Adcy5,-0.7865025466693826
Pip4k2b,-0.7817384097380724
Ptpn2,0.7806243293662607
Erbb4,-0.7764217122412471
Gpr68,-0.7741130561773646
Lima1,0.7740085388411903
Gpr85,-0.7717272227372665
Otx1,0.7713202684904619
Zbtb20,-0.7699308753181615
Exoc6,-0.7675358799326762
Ahcyl2,-0.7648886712836613
Ppp1r12b,-0.7635249079339992
Prpf38b,0.7612785475663643
Sdccag8,-0.7546213068436955
Cbx5,-0.7519908525460745
Pcdhac2,-0.7495925690175479
Strn,-0.7489832301213735
Trp53bp2,0.7444366806753251
Pcdhb19,-0.7414543925720259
Tafa2,-0.7398848544553929
Arhgef28,-0.7383264642871907
Cbfa2t3,-0.7379142917259424
2410006h16rik,0.7371942892894575
Mgat4b,-0.7370808049549573
Kcnc3,-0.7357805296115828
Nedd4l,-0.7342833111309925
Rfx3,-0.7341589591627902
Atxn7l3,-0.7322599879955229
Usf3,-0.7272735736301928
Abr,-0.7227978467518309
Snx18,0.7226032178670451
Atf7ip,-0.7222647865507289
Tmem8b,-0.7203549658303882
Whrn,-0.7175200010759936
Cyfip2,-0.7129362965656416
Rnf185,0.7084483829401284
2810459m11rik,0.7037369258685185
Setbp1,-0.701373266090646
Nf2,-0.7001761551197958
Dnajb9,0.6987392378834627
Top2b,-0.6928031728303713
Enc1,-0.6859210996927345
Rab11fip4,-0.684438446539201
Thsd7b,-0.6819421517850845
Oip5os1,-0.6811381892436479
Dnmt3a,-0.672165399415723
Slco3a1,-0.6720255142708069
Zyg11b,-0.6691904306633585
Myo16,-0.6684812688480047
Lrrfip2,0.6679223508825194
Slc12a6,-0.662701426614719
Dnajc18,-0.6626031096474186
Nell1,-0.6609981922803965
Slc8a2,-0.6591945012568433
Dmxl2,-0.6575137877270357
Slc39a10,-0.6558721234678953
Dgkd,-0.6554751827872696
Rnft2,-0.6547332600630085
Sema4f,-0.6505537399332428
Tnc,0.6504282705292458
Syt11,-0.6484757035963264
Arhgef9,-0.6478288136605365
Rhoh,0.6474801266716407
Plpp6,-0.6474317789394153
Pgap1,-0.6413790245984348
Ptpn12,0.6412913673386746
Pdzd2,-0.6405412979169703
Lmbrd2,-0.6382831485423793
Gnaq,-0.633297419530081
Sacs,-0.63095014677541
Mdga2,-0.6299990484693504
Cdc42bpa,-0.6299290381951952
Tubb4b-ps1,-0.6269708056312965
Gpd2,-0.6246678215596763
Ssx2ip,-0.6199736800240998
Gm43305,-0.6172785280925435
Tra2a,0.6169575826243114
Camta1,-0.6166255111871931
Ncoa1,-0.6146567237959324
Mapkbp1,-0.6128875907855938
Herc1,-0.6099214894743185
Gsk3b,-0.6077544412539961
Syne1,-0.606048780882599
Ccnd1,0.6014259809050925
Dip2c,-0.6008210179853357
Rabgap1,-0.5997893324438841
Unc5c,-0.5934014576962875
Miga1,-0.5890039537167088
Calm3,-0.5787405823519779
Apbb1ip,0.5769858951261121
Tmcc3,0.5733361556836017
Ap3s2,-0.5720404289056032
Ube4a,-0.5707370107321935
Acer2,0.5670747347770473
Celf1,-0.566601228117035
Pdpk1,-0.5662408013269541
Nyap2,-0.5652401982471954
Cpsf2,-0.5621852838581294
Abl2,-0.561470440316518
Hacd2,-0.5600794743404827
Ddit4,0.5574691748915567
Agtpbp1,-0.5531607882440032
Ddx6,-0.5481473508452622
Efhd2,0.5456542542063666
Myo9a,-0.5410851392984835
Tomm70a,-0.539733568404209
Ash1l,-0.5387997096816012
Birc6,-0.5361386412833955
Clcn3,-0.5208969168363631
Ap2a2,-0.5189968686818716
Hspa8,0.5161191383877114
Mt1,0.5058479138829557
Tulp4,-0.5056947994367622
Ubc,0.5045814551607078
Kif1b,-0.4983245424700467
Xylt1,-0.4938978147316842
Septin3,-0.4909233244433235
Hmgn1,0.4841075428775591
Prkd3,0.477992741252713
Srsf7,0.4777812501314382
Vps37b,0.4750563168254945
Bcl7a,-0.4745494941457505
Usp2,0.4613448677712718
Ankrd33b,0.4567380823115641
Smtn,0.4342083786560321
Slbp,0.4330978337725096
Dusp6,0.4309002242770744
Fkrp,-0.4175980386760661
Lyst,-0.4024208014135222
Igsf10,0.3909342074872923
Slc35b4,-0.3858466026643982
H3f3b,0.3820291656819917
Ppp3r1,-0.3524703163875443
Ddah2,-0.3455845377550455
Vgll4,0.3436719128699309
Vasp,0.3367978023010393
C1qb,0.3367284362289818
Ogdh,-0.3205408904350755
Pi4ka,-0.2998315298795356
Ncdn,-0.2941573248220888
Calm1,-0.282996468194638
Igf1r,-0.2668239875253223
Cadm1,0.2662146044655522
Gak,-0.2592564399099101
Fbxo34,-0.2560751873856645
Zdhhc21,-0.2382456898724662
Tmem127,-0.2326491665561129
Entpd1,-0.2221559546539703
Ctnnal1,-0.2216297727740908
Rnd1,0.2189873128388171
Slc25a22,-0.201794319212755
Lrp12,-0.1971957430733943
Senp5,-0.1724237362657987
Syngr1,-0.169605392021713
Lrp11,0.1674489007083447
Tm4sf1,0.1611514069397131
Pde3b,-0.1580043672135958
Gars,0.1484267420229557
Vps8,0.1254886819817928
Aldh1b1,-0.1222921187244072
Ago4,0.1218689588205246
Atp6v1a,0.1184588533442994
Lrrc75a,0.1053909641847649
Cdk2ap2,-0.0913161043626854
Mest,-0.0737391178767065
Ddx24,0.0711764813424977
Ankrd13a,-0.0474684743085279
Itga6,0.0416531817429522
Rock1,-0.0298931044710871
Gm13889,-0.0153808442285655
Adam8,4.4710054575684826
Mcoln2,4.304704802064024
Cd5l,4.2311104548271565
Ttr,-3.887037228022721
Sele,3.759586066741428
Disp2,-3.6259310583063846
Xirp1,3.5563293771467253
Gprc5a,3.4755504032140383
Dnm1,-3.392756339689277
F2rl1,3.35480979279414
Slc7a10,-3.334600889149537
Acsbg1,-3.236392325557265
Gm22748,3.1767579052988806
Osr2,3.125896051102812
Fam20c,3.068043238762425
Phox2a,3.037720074935221
Dok2,2.9716267723829595
Ptprn,-2.908541423832708
Slc10a6,2.874945404845841
Usp18,2.821350045202583
Camkv,-2.780173410303697
Ptger4,2.738508821941
Rnf165,-2.7335122827229075
Gcnt2,2.7106818793818617
Dhcr24,-2.695180971036968
Ifit1,2.6892201720466296
Chgb,-2.662661916129907
Kcnh3,-2.6615515868563
Ecm1,2.6205522281201947
Il11,2.6123233012099183
Trpm3,-2.6024734817310584
Gbp2,2.5717662919558197
P2ry12,-2.5650177321631507
Ncald,-2.563274723101714
Ifi204,2.5402213873742663
Tenm2,-2.5074588755853724
Pcdh20,-2.5036901795134514
Adra2b,2.49150468098483
Car12,-2.478630514283764
Syn1,-2.434064206267722
Has2,2.392917722350272
Sgms2,2.358231347569685
Celf4,-2.3527185791556384
Cish,2.329995931903839
Scn2b,-2.3036467925922657
Tead4,2.2838961894347696
Gch1,2.283745873557005
Nfasc,-2.272367756602597
Irf7,2.268026899790238
Tubb3,-2.237115228060813
Nptx1,-2.1954505454534283
Trh,2.1570270296316303
Tnfrsf10b,2.1305819847200578
Mapk8ip2,-2.128698334779656
Gdnf,2.125535100917657
Sez6,-2.0932378248922108
Nfib,-2.093235772119176
Stxbp5l,-2.069729616159039
Fgfr3,-2.0578164482258843
Prkcz,-2.0578031166795543
Gdpd2,2.0446161709353063
Il1r1,2.040283914208114
Cpne7,-2.0336422681213677
Pcdh9,-2.032516322238129
Gm8853,2.0315931237065303
Gpm6a,-2.0042964506793703
Grin3a,-1.996601867057134
Tspan18,-1.993793282404188
Hecw1,-1.9834582215631804
Serpinb6b,1.977528800167332
Rprml,-1.962364394900974
Ccn4,1.9495759163473243
Slc30a3,-1.9286101404686795
Ifit3b,1.927741294594305
Clcf1,1.9024055191280325
Fgl2,1.8857878772754544
Ifi27l2a,1.8736683292237024
Gabrg2,-1.870764118484242
Evi2a,1.8579108120930188
Asb4,1.855428874227655
Gm8872,1.8382236212443492
Grin1os,-1.8303261564263864
Gabra1,-1.82903324838623
1810011o10rik,1.8230995875045253
Slc1a5,1.8207136397642776
Gm8848,1.814113822276893
Mapk4,-1.8071565993568008
Slc25a23,-1.800373839745948
Zfp536,-1.7811370243744704
Hes5,-1.777286727451094
Elavl2,-1.7764292369121666
Zfp365,-1.7752923513085217
Kcnk1,-1.7658867395618816
H2-ab1,1.7607737574029856
Pbx1,-1.7532209583387104
Myo1g,1.7494963819298857
Dpysl5,-1.7494178391564068
Sobp,-1.7477229245897563
Crym,-1.7437918517784774
Slc6a15,-1.739600853234274
Cdk18,1.7360975490987616
Kit,-1.7293075419329813
Lrrc4b,-1.7232782971552014
Palm,-1.7145641696315583
Rbfox2,-1.7082383646465438
Trim47,1.7078990615501166
Tmem151a,-1.7063359018013482
Hrk,-1.7059027274892404
Faah,-1.6715460060239624
Ptprd,-1.6611281762326269
Gcnt4,1.6455664536316212
Tppp,-1.6262056172686423
Armcx6,1.6116583425896316
Epcam,1.6111846782929626
Celf5,-1.6030697819306643
Cnr1,-1.5978354362781635
Rassf10,1.592805348596286
Sp5,1.5803428896248324
Slc35e4,1.5790182761262108
Trim67,-1.5631493863991748
S100a11,1.55869021095131
Rbm38,1.5531497150655418
Fam222a,1.546463259456078
H1f3,1.546228194933709
Fam83d,1.5361700222320318
Slit1,-1.528549290818329
Gm8681,1.5208326123506777
Pard6b,1.5125294872461317
Slc19a2,1.5064633888931316
Slfn5,1.5061964953609177
Mpp2,-1.5044805402952188
Snhg16,1.504040093353141
Grk6,-1.5004058233623134
Atoh8,1.4985375735762616
Ptp4a1,1.4947326422457472
Homer1,-1.4938692684858368
Sorcs2,-1.4882866027756714
Pik3cg,-1.4806289550732532
Csf2rb,1.467478677378142
Sdk1,-1.4592042810547228
Phlda3,1.4388941869862788
Golga7b,-1.438759562609934
Birc3,1.4362695629062197
Slc12a7,1.4303912646256585
Spin4,1.4248087082105656
Chst3,1.4155069947768433
Mpped1,-1.4111280881921058
Cd84,1.3996674263160256
Nceh1,1.3980516436253545
Nedd9,1.378030093891398
Erf,-1.3772603148124336
Cyp1b1,1.3745814568170052
Piezo1,1.367180327260245
Fam117a,1.3641990710524303
Cbx8,1.3508580638043706
Mlf1,1.3424350857202971
Gpr157,1.3378094716814708
Pcsk1,-1.3295790976502069
Fhdc1,1.3254833703211435
Kbtbd11,-1.3235103468666745
Dact1,1.3212440897302573
Aff1,1.3093856423758234
Csf2rb2,1.3085279077324872
Micall2,1.3071812029564247
Apba2,-1.3057347621985822
Shisa2,1.3006882033582812
Tafa1,-1.2961395666026825
Etv1,-1.292935807247512
Rrs1,1.2908808067003734
Prr18,1.2875819154220196
Tspan13,-1.281175946760475
Lrrc26,-1.278548107581177
Snx8,1.2575597665406664
Kdm6b,1.2573808195981293
Card19,1.2544240753142837
Klf11,1.2525844386062424
Sema5a,-1.2422262605095835
Adamts5,1.2403689010559964
Rbm47,1.2267140817743662
Spns2,-1.2239365842813674
Tcirg1,1.2222396799634183
Klhl6,1.219569154941981
Cdh9,-1.2190620040365532
Cds1,-1.2110619407646206
Trim25,1.2098637948455295
Narf,-1.2067854875415995
Acvrl1,1.2058781748875718
S1pr2,1.203562996589182
Gpr6,1.193176721935015
Mgll,-1.19115763261704
Rras2,-1.186007325881394
Il17ra,1.1766146161088469
Tnfrsf1a,1.17448742993041
Gm2791,1.1737512179493863
Chst2,-1.1692274353393612
Arhgap29,1.1669961022744806
Pim3,1.1553315500895849
Mxd4,-1.1500074579181323
Zc3hav1,1.1493652934434049
Gas2l3,1.147070124356766
Cxxc5,-1.1470631863197085
Ptpn3,-1.1440549441738577
Bbc3,1.1385914455015942
Sall1,-1.1374766788271056
B3galt2,-1.132368680115352
Tifa,1.1320845180134878
H1f2,1.13026694964661
Ptprs,-1.1163701450348515
Tmem120a,1.1154125555426342
Miat,-1.110281410616518
Ano3,-1.106512040349959
Ssbp3,-1.1060258264508116
Stom,1.102503314079216
Magel2,1.1002129549729796
Sap30,1.0943176691779977
Fstl4,-1.0929811742252633
Enho,-1.091509022521802
Gm4815,1.088459132249544
Shisa6,-1.0828756697949515
Kirrel2,-1.0805902637498563
Trim16,1.075592080444028
Cobll1,1.067293011897262
Zdhhc14,-1.064392091996922
Ccdc86,1.063125246372578
Sh3tc1,1.0625035879873763
Slc35f3,-1.0603973326860676
Atp7a,1.0602159372289404
Plod2,1.0595224124182816
Gm5951,1.0594082518452592
Ackr3,1.059002110739338
Gsap,1.0577540652369786
Nlgn2,-1.0575512479295883
Nfia,-1.0561516901649517
Gpr34,-1.0513088411097873
Zer1,-1.0499112600470464
Mov10,1.049018984123226
Cry1,1.0485157043208706
Rbm24,1.044768571957129
