Category,ID,Term,Genes,adj_pval
KEGG,,Cellular senescence,"CDKN1A, SERPINE1, ITPR1, PTEN, ETS1, ZFP36L2, ZFP36L1, PPP3CA, CCND3, PPP3R1, PPP3CB, CCND1, MYC, AKT3, EIF4EBP1, MAPK1, MAP2K3, CDKN2B, TGFB1, GADD45B, GADD45A, NFATC2, RRAS2, NFATC1, GADD45G, IL1A, IL6, CALM3, CALM1",2.7127062854014287e-05
KEGG,,HIF-1 signaling pathway,"PRKCG, CAMK2B, CDKN1A, EDN1, EGLN3, PFKFB3, FLT1, ANGPT2, PRKCB, SERPINE1, CAMK2A, STAT3, SLC2A1, PRKCA, IGF1R, VEGFA, IL6, AKT3, EIF4EBP1, HMOX1, MAPK1, TIMP1, LTBR",2.8643979628746985e-05
KEGG,,Chagas disease,"C1QB, JUN, TGFB1, SERPINE1, FOS, ADCY1, TNF, TNFRSF1A, NFKBIA, MAPK10, IL6, PPP2R2C, GNAQ, IL1B, AKT3, BDKRB2, CCL3, CCL2, MAPK1, FAS, PLCB1, TLR2",3.076084601384018e-05
KEGG,,Toll-like receptor signaling pathway,"CD86, MAP2K3, JUN, FOS, TNF, NFKBIA, TLR1, MAPK10, CXCL10, IL6, IL1B, AKT3, CCL4, IRF7, CCL3, SPP1, MAPK1, MAP3K8, RIPK1, IRF5, CD14, TLR2",4.205277278091645e-05
KEGG,,Glioma,"PRKCG, CAMK2B, CDKN1A, CAMK1D, GADD45B, PRKCB, GADD45A, CAMK2A, PTEN, PRKCA, IGF1R, GADD45G, CCND1, CAMK4, AKT3, MAPK1, CALM3, CALM1",4.347444398611831e-05
KEGG,,Cytokine-cytokine receptor interaction,"ACVRL1, IL1RN, BMPR2, CSF1, CSF2RB, CXCL1, TNF, CXCL2, CX3CL1, CXCL16, CCL7, CCL4, CCL3, CCL2, CCR5, RELT, CCR1, TNFSF18, IL11, CCL24, TGFB1, TNFRSF12A, IL1R1, GDF15, LIF, OSM, TNFRSF10B, IL16, LIFR, INHBA, OSMR, TNFRSF1B, IL17RA, TNFRSF1A, IL1A, BMP3, CXCL10, BMP2, IL6, IL1B, CLCF1, FAS, ACKR3, LTBR",4.9178475199573344e-05
KEGG,,Cocaine addiction,"JUN, BDNF, GRIN2B, ADCY5, GRIN1, GRIN2A, GRIN3A, DLG4, CREB3L2, PPP1R1B, FOSB, ATF4, CREB5, CDK5R1",4.9178475199573344e-05
KEGG,,African trypanosomiasis,"PRKCG, IL6, PRKCB, GNAQ, IL1B, F2RL1, FAS, PRKCA, PLCB1, TNF, SELE, ICAM1",4.9178475199573344e-05
KEGG,,Renin secretion,"PTGER4, EDN1, PDE1A, PDE3B, ITPR1, CACNA1C, AGT, ADCY5, PPP3CA, PPP3CB, PPP3R1, GNAQ, KCNMA1, ADORA1, CALM3, PLCB1, CALM1",4.9178475199573344e-05
KEGG,,"Parathyroid hormone synthesis, secretion and action","MEF2A, PRKCG, EGR1, CDKN1A, JUND, PRKCB, VDR, ITPR1, PRKCA, ARRB1, FOS, ADCY1, ADCY5, ADCY9, GNAQ, CREB3L2, PDE4B, MAPK1, PLCB1, ATF4, CREB5, HBEGF",5.18488301324735e-05
KEGG,,FoxO signaling pathway,"CDKN1A, AGAP2, PTEN, GRM1, PRKAG3, IGF1R, BCL2L11, CCND1, AKT3, S1PR1, MAPK1, PLK3, CDKN2B, TGFB1, GADD45B, HOMER1, GADD45A, HOMER2, PDPK1, STAT3, PRKAB1, KLF2, GADD45G, MAPK10, IL6",6.209021387310854e-05
KEGG,,ErbB signaling pathway,"PRKCG, CAMK2B, GSK3B, CDKN1A, JUN, PRKCB, CAMK2A, GAB1, PRKCA, MAPK10, ERBB4, MYC, AKT3, EIF4EBP1, ABL2, MAPK1, PAK6, PAK3, HBEGF",6.510722529366484e-05
KEGG,,Insulin resistance,"GSK3B, PRKCB, PDPK1, PRKCE, STAT3, PTEN, SLC2A1, TNF, PRKAB1, PRKCZ, PRKAG3, AGT, TNFRSF1A, NFKBIA, MAPK10, SOCS3, IL6, AKT3, CREB3L2, TRIB3, CD36, CREB5",6.730016538958222e-05
KEGG,,Melanogenesis,"PRKCG, CAMK2B, GSK3B, FZD3, EDN1, FZD5, PRKCB, CAMK2A, WNT7A, PRKCA, WNT9A, ADCY1, ADCY5, ADCY9, GNAQ, CREB3L2, KIT, MAPK1, CALM3, CALM1, PLCB1",7.3709289556706e-05
KEGG,,Chemokine signaling pathway,"GSK3B, ROCK1, PXN, ARRB1, CXCL1, ADCY1, PRKCZ, CXCL2, CX3CL1, PIK3CG, CXCL16, ADCY5, GNG2, CCL7, GNG7, AKT3, GRK6, CCL4, CCL3, CCL2, MAPK1, PTK2B, CCR5, CCR1, CCL24, PRKCB, STAT3, NFKBIA, CXCL10, ADCY9, GNAQ, PLCB1",7.3709289556706e-05
KEGG,,Cortisol synthesis and secretion,"ITPR1, KCNA4, ADCY1, CACNA1C, AGT, PBX1, ADCY5, NR4A1, ADCY9, NCEH1, GNAQ, CREB3L2, PLCB1, LDLR, ATF4, CREB5",8.022739127060821e-05
KEGG,,"Growth hormone synthesis, secretion and action","MAP2K3, PRKCG, GSK3B, PRKCB, STAT3, ITPR1, PRKCA, CACNA1C, FOS, ADCY1, ADCY5, MAPK10, SOCS3, ADCY9, SOCS1, GNAQ, AKT3, CREB3L2, MAPK1, PLCB1, JUNB, ATF4, CREB5",9.960428234192956e-05
KEGG,,GABAergic synapse,"GABRB3, NSF, PRKCG, GABRA2, GABRB2, GABRA1, GABRB1, SLC12A5, PRKCB, GABRA5, GABRA4, PRKCA, ADCY1, CACNA1C, GABRG2, ADCY5, ADCY9, GNG2, GNG7",0.0001177952813222502
KEGG,,Phosphatidylinositol signaling system,"DGKG, PRKCG, CDS1, DGKD, DGKB, PRKCB, ITPR1, PTEN, PRKCA, DGKZ, ITPKB, SYNJ1, PI4KA, PIP4K2B, CALM3, CALM1, PLCB1, PLCD1, DGKH, CDS2",0.00012295429478951245
KEGG,,Cushing syndrome,"CAMK2B, GSK3B, CDKN1A, CAMK2A, ITPR1, KCNA4, CACNA1C, ADCY1, ADCY5, CCND1, CREB3L2, MAPK1, LDLR, FZD3, CDKN2B, FZD5, WNT7A, WNT9A, PBX1, AGT, NR4A1, ADCY9, NCEH1, GNAQ, PLCB1, ATF4, CREB5",0.00013742854911160163
KEGG,,Breast cancer,"GSK3B, CDKN1A, PTEN, DLL1, IGF1R, DLL4, CCND1, HEY1, MYC, AKT3, MAPK1, HES1, HES5, NCOA1, FZD3, JUN, JAG1, FZD5, GADD45B, GADD45A, WNT7A, FOS, WNT9A, GADD45G, NFKB2, KIT",0.0001435535822197728
KEGG,,Malaria,"TGFB1, HGF, THBS2, TNF, THBS1, SELE, ICAM1, IL6, IL1B, PECAM1, CCL2, CD36, TLR2",0.00023924934519328468
