Category,ID,Term,Genes,adj_pval
BP,GO:0005979,Regulation Of Glycogen Biosynthetic Process,"GSK3B, GSK3A, IRS2",0.0001918035211929194
BP,GO:0046326,Positive Regulation Of Glucose Import,"AKT1, IRS2, PIK3R1",0.0001918035211929194
BP,GO:0008361,Regulation Of Cell Size,"RPTOR, PTEN, MTOR",0.0001918035211929194
BP,GO:0030335,Positive Regulation Of Cell Migration,"KDR, GAB1, HRAS, MTOR, IGF1R, VEGFA",0.00019245533929472324
BP,GO:0097061,Dendritic Spine Organization,"PTEN, FYN, IGF1R",0.0002098762239998585
BP,GO:0000079,Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity,"CDKN1A, CCND1, PTEN, AKT1",0.0002098762239998585
BP,GO:0009896,Positive Regulation Of Catabolic Process,"GSK3B, GSK3A, PTEN, FOXO1",0.0002098762239998585
BP,GO:1903322,Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal,"GSK3B, GSK3A, XIAP, BIRC2",0.0002098762239998585
BP,GO:0045927,Positive Regulation Of Growth,"RPTOR, AKT1, MTOR, EIF4G1",0.000228028788148197
BP,GO:0071229,Cellular Response To Acid Chemical,"RPTOR, MTOR, VEGFA",0.000228028788148197
BP,GO:0120035,Regulation Of Plasma Membrane Bounded Cell Projection Organization,"GSK3B, GSK3A, PTEN",0.000250554832333237
BP,GO:0048010,Vascular Endothelial Growth Factor Receptor Signaling Pathway,"KDR, FYN, VEGFA",0.000250554832333237
BP,GO:0030334,Regulation Of Cell Migration,"PTEN, KDR, AKT1, FYN, HRAS, IGF1R, VEGFA",0.0002515300153846848
BP,GO:0043281,Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process,"BAD, XIAP, AKT1, VEGFA",0.0002515300153846848
BP,GO:0031398,Positive Regulation Of Protein Ubiquitination,"GSK3B, GSK3A, XIAP, BIRC2",0.0002515300153846848
BP,GO:0031328,Positive Regulation Of Cellular Biosynthetic Process,"RPS6KB1, AKT1, IRS2, FOXO1, MTOR",0.00026201601682011963
BP,GO:0045893,Positive Regulation Of DNA-templated Transcription,"RPTOR, NFKBIA, AKT1, PIK3R1, HRAS, FOXO1, MTOR, FGFR2, NFKB2, VEGFA, CREB5",0.0002715046914843194
BP,GO:0010594,Regulation Of Endothelial Cell Migration,"KDR, AKT1, PIK3CG, VEGFA",0.000294638363451699
BP,GO:0033138,Positive Regulation Of Peptidyl-Serine Phosphorylation,"RPTOR, AKT1, VEGFA, EIF4G1",0.000305502121703969
BP,GO:0014066,Regulation Of Phosphatidylinositol 3-Kinase Signaling,"PTEN, KDR, IGF1R, FGFR1",0.0003147150857603321
BP,GO:1900087,Positive Regulation Of G1/S Transition Of Mitotic Cell Cycle,"RPTOR, AKT1, EIF4G1",0.0003147150857603321
BP,GO:0010828,Positive Regulation Of Glucose Transmembrane Transport,"AKT1, IRS2, PIK3R1",0.0003147150857603321
BP,GO:0050678,Regulation Of Epithelial Cell Proliferation,"BAD, HRAS, FGFR2, VEGFA",0.0003201925696915663
BP,GO:0043406,Positive Regulation Of MAP Kinase Activity,"HRAS, PIK3CG, VEGFA, FGFR1",0.0003201925696915663
BP,GO:0038061,NIK/NF-kappaB Signaling,"NFKBIA, BIRC2, NFKB2",0.0003385863719575546
