"probe_id","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"45149",-0.00968333333333333,-0.00968333333333333,-0.274442568858028,0.798380342420111,0.895855847740525,-6.94822569121789
"24030",-0.0173666666666667,-0.0173666666666667,-0.274408513450632,0.798404582975457,0.895855847740525,-6.94823722867512
"19265",-0.00892666666666667,-0.00892666666666667,-0.274385865567372,0.798420703839285,0.895855847740525,-6.94824490067482
"14624",0.0095,0.0095,0.274363574778165,0.798436570643769,0.895855847740525,-6.94825245111499
"33988",0.00836666666666667,0.00836666666666667,0.274281565319304,0.798494946828452,0.895884778088996,-6.94828022467415
"949",-0.0140666666666667,-0.0140666666666667,-0.274265366855618,0.798506477454042,0.895884778088996,-6.94828570954996
"12035",0.0092,0.0092,0.274068646445326,0.798646514921958,0.89601713792866,-6.94835229518739
"33329",-0.0516666666666666,-0.0516666666666667,-0.273982494719452,0.798707845883343,0.896061190526195,-6.94838144125845
"4969",0.0067,0.0067,0.273820117137481,0.798823446531259,0.896166123547928,-6.94843635145764
"34367",-0.0136,-0.0136,-0.273666797376077,0.79893260456521,0.896263823276572,-6.94848816994836
"20188",0.0079,0.0079,0.273575971439915,0.798997271982947,0.896297368758159,-6.94851885384769
"40901",0.0176166666666667,0.0176166666666667,0.273562800287654,0.799006649915391,0.896297368758159,-6.94852330267142
"6136",0.00747333333333333,0.00747333333333334,0.273271860195327,0.799213811578225,0.89640133074892,-6.94862152114754
"16173",-0.00653333333333333,-0.00653333333333333,-0.27327163554933,0.799213971543612,0.89640133074892,-6.94862159694702
"21579",-0.0289666666666667,-0.0289666666666667,-0.273268285219153,0.799216357240206,0.89640133074892,-6.94862272739983
"4816",-0.00758,-0.00758,-0.27326517736058,0.799218570280522,0.89640133074892,-6.9486237760271
"30019",-0.00882666666666667,-0.00882666666666667,-0.273264067724257,0.799219360429631,0.89640133074892,-6.94862415042839
"1889",-0.00803333333333334,-0.00803333333333334,-0.273245931597996,0.799232274832873,0.89640133074892,-6.94863026951399
"26537",-0.0194666666666667,-0.0194666666666667,-0.2732156404154,0.79925384480674,0.89640133074892,-6.94864048881701
"13054",-0.00687,-0.00687,-0.273146793773399,0.799302870469772,0.896414998439489,-6.94866371148736
"3000",0.00723333333333333,0.00723333333333333,0.273136529364453,0.799310179849144,0.896414998439489,-6.94866717329523
"4231",0.0115,0.0115,0.273046505354622,0.799374287862116,0.896453521333046,-6.94869752973315
"44570",0.0248,0.0248,0.273026295208896,0.79938868020666,0.896453521333046,-6.94870434335039
"25477",0.00749666666666667,0.00749666666666667,0.272916442751378,0.79946691167473,0.896516494524041,-6.9487413703681
"15920",0.00645,0.00645,0.272833160379139,0.799526223193313,0.896552707042926,-6.94876943210162
"42058",-0.00659666666666667,-0.00659666666666667,-0.27280909885602,0.799543359490743,0.896552707042926,-6.94877753802497
"33813",0.00673,0.00673,0.27265041613043,0.799656374729427,0.896601447097527,-6.94883097838029
"28393",-0.00826666666666667,-0.00826666666666667,-0.272649732610027,0.799656861551869,0.896601447097527,-6.94883120850821
"18863",-0.058,-0.058,-0.27262943374116,0.799671319028266,0.896601447097527,-6.9488380424868
"33702",-0.00761333333333334,-0.00761333333333333,-0.272624067165457,0.799675141284575,0.896601447097527,-6.94883984915919
"7957",0.006866,0.006866,0.272519409835132,0.799749683158873,0.896658691557048,-6.94887507550839
"11527",-0.00747333333333334,-0.00747333333333333,-0.272490382906481,0.799770357972072,0.896658691557048,-6.94888484330896
"10170",0.01167,0.01167,0.272422523987952,0.799818692177297,0.89667618796763,-6.94890767449563
"14315",-0.0136,-0.0136,-0.272406472711337,0.799830125261678,0.89667618796763,-6.94891307416169
"8024",0.00878666666666667,0.00878666666666667,0.272309281719567,0.799899354281819,0.896729043673542,-6.94894576278564
"2651",0.00709666666666666,0.00709666666666667,0.272233122438511,0.799953604035704,0.896761678595105,-6.94897136990393
"731",0.0083,0.0083,0.272193687159344,0.799981695111177,0.896761678595105,-6.94898462656775
"36654",-0.0305333333333333,-0.0305333333333333,-0.272170021770284,0.799998552943918,0.896761678595105,-6.94899258109962
"31958",-0.0109,-0.0109,-0.2721444111805,0.800016796575722,0.896761678595105,-6.94900118871396
"34025",-0.00853333333333333,-0.00853333333333333,-0.272071008894797,0.800069085365371,0.896776096487298,-6.94902585461154
"43089",-0.0208333333333334,-0.0208333333333333,-0.272045620632334,0.800087171229086,0.896776096487298,-6.94903438452442
"42199",0.0131533333333333,0.0131533333333333,0.272033355531916,0.800095908587537,0.896776096487298,-6.9490385050618
"10890",-0.00666666666666667,-0.00666666666666667,-0.271929855248078,0.800169641111606,0.896824225090546,-6.94907326952514
"35784",-0.00707,-0.00707,-0.271911079192586,0.800183017254938,0.896824225090546,-6.94907957480799
"22238",0.0323333333333334,0.0323333333333333,0.271620836107467,0.800389798503019,0.897031222813079,-6.94917698962062
"3217",-0.0112333333333333,-0.0112333333333333,-0.271568830900948,0.800426851321135,0.897047992418931,-6.94919443366517
"12606",0.0294,0.0294,0.271317856669057,0.800605675319372,0.897195696434132,-6.94927857254675
"17138",0.0166666666666667,0.0166666666666667,0.271304395418322,0.800615267149767,0.897195696434132,-6.94928308330709
"44720",0.0074,0.0074,0.271284466207923,0.80062946781271,0.897195696434132,-6.9492897610356
"34703",-0.00799999999999999,-0.008,-0.271259833380808,0.800647020194452,0.897195696434132,-6.94929801416507
"41948",-0.0109666666666667,-0.0109666666666667,-0.271226968637597,0.800670438542622,0.897197180981715,-6.94930902424383
