"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_2662803",0.293550135,1.16774302428571,5.01162475692809,0.000136807394878709,0.0154190334482376,1.19501776166336
"ILMN_2636755",0.309459605,1.17683408,5.00753461021967,0.000137924079117272,0.0154228889367959,1.18715558716261
"ILMN_2691460",0.55183685,1.31533539285714,5.00499475124433,0.000138622225324523,0.0154228889367959,1.18227242094149
"ILMN_2727481",0.317025111666667,1.18115722,5.00276957683966,0.000139236861848991,0.0154228889367959,1.17799364848326
"ILMN_1231035",0.282290258333333,1.16130868571429,5.0016117543396,0.000139557783933645,0.0154228889367959,1.17576704970097
"ILMN_2665681",0.272184141666667,1.15553382857143,5.00058679203196,0.000139842515557203,0.0154228889367959,1.17379582201071
"ILMN_2846776",0.304417026666667,1.17395261,4.99798792463814,0.00014056715707647,0.015436556561513,1.16879707703447
"ILMN_2653617",0.292788316666667,1.16730754285714,4.98710170525436,0.000143644814879284,0.0157074076934168,1.14784958725868
"ILMN_1228629",-0.355990685,0.796576721428571,-4.97885028493833,0.000146023734926595,0.0158560816130015,1.13196282762295
"ILMN_2740445",0.291783108333333,1.16673317142857,4.97783275989796,0.000146319887080792,0.0158560816130015,1.1300032015955
"ILMN_1255236",0.38135635,1.21791801428571,4.97599764406505,0.000146855563836026,0.0158560816130015,1.12646869423202
"ILMN_2589814",0.295104108333334,1.16863088571429,4.96785572403813,0.000149256669080637,0.0159811968715353,1.11078232262763
"ILMN_2608052",0.289116386666667,1.16520937714286,4.96734287921648,0.00014940925614432,0.0159811968715353,1.10979400983253
"ILMN_1239181",-0.309926855,0.82289896,-4.96576382751413,0.000149880081178348,0.0159811968715353,1.10675079926403
"ILMN_2832886",0.276937628333334,1.15825012,4.96119701435767,0.000151250376487515,0.0160606649776846,1.09794783895856
"ILMN_2716195",0.32092037,1.18338304857143,4.95738543829008,0.000152403925149895,0.0161165582904397,1.09059883052023
"ILMN_1220174",-0.284343606666667,0.837517905714286,-4.95300131003073,0.000153741953043412,0.016191421997363,1.0821438337302
"ILMN_2688306",-0.2602107125,0.851308114285714,-4.9501213194727,0.000154627492670683,0.0162182150169737,1.07658843726906
"ILMN_2689274",-0.292271484166667,0.83298769,-4.94437260975637,0.000156410830658675,0.0163385736399836,1.06549654790008
"ILMN_2658501",0.31856361,1.18203633857143,4.93905588975263,0.000158078991242818,0.0164459750524967,1.05523480525366
"ILMN_2665490",0.543137423333333,1.31036416857143,4.93146056362436,0.000160493887010162,0.0166298847358877,1.04056956802267
"ILMN_2654068",-0.281336443333333,0.839236401428572,-4.92290511931194,0.000163259537758106,0.0168485154287954,1.02404267500737
"ILMN_1231264",0.309660366666667,1.17694881428571,4.91491279361304,0.000165887435608001,0.0170512377312752,1.00859611039616
"ILMN_2501929",-0.299297145,0.82897314,-4.90915624704734,0.000167807119644203,0.0171798388585541,0.997466125773587
"ILMN_1250531",0.405917038333333,1.23195268,4.90044334491518,0.000170756238228039,0.0174123930704203,0.980613114354314
"ILMN_3163306",-0.283394194166666,0.838060407142857,-4.89594244567858,0.000172300510911388,0.0174485225336313,0.971903885860933
"ILMN_2689187",-0.3024144,0.827191781428572,-4.89545514246233,0.000172468565340014,0.0174485225336313,0.970960819915199
"ILMN_2720836",0.405329525,1.23161687142857,4.8929684017505,0.000173328785994375,0.0174667835831273,0.966147880064315
"ILMN_2478626",-0.310201445833333,0.822742064285714,-4.88879730853567,0.000174781579335134,0.0175443837663084,0.958073431688004
"ILMN_3103896",0.610692836666667,1.34896744857143,4.88263377747796,0.00017695129048415,0.0176930634691487,0.946138467401846
"ILMN_2736489",0.409983308333333,1.23427624285714,4.87783655243604,0.000178659176384308,0.0177945924633626,0.936846288276252
"ILMN_2776876",0.263193216666667,1.15039615714286,4.85971236243713,0.000185266064436535,0.0183813979066627,0.901717049060837
"ILMN_3150159",0.343314421666667,1.19617962285714,4.85430424246955,0.000187285756282785,0.0185103156892259,0.891227786815075
"ILMN_2625854",0.270923351666667,1.15481336714286,4.84679073795083,0.000190129329122333,0.0186997526078139,0.87664976520595
"ILMN_2696339",0.336365875,1.19220907142857,4.84540692815269,0.00019065786602511,0.0186997526078139,0.87396417032874
"ILMN_3153010",-0.276275970833333,0.84212795,-4.83393082251674,0.000195099671140743,0.0190626473357555,0.851684222518695
"ILMN_2959292",0.273837758333333,1.15647868571429,4.83127266512037,0.000196143583122318,0.0190920517253568,0.846521596140175
"ILMN_3048058",-0.3205484,0.816829385714286,-4.82904514703251,0.00019702279194761,0.019105262961048,0.842194765159471
"ILMN_2663585",0.467482325,1.26713275714286,4.82219763458374,0.000199750960784412,0.0192969941326204,0.828890519275025
"ILMN_3161805",0.451930868333334,1.25824621714286,4.80583413458023,0.000206428717786142,0.0198407428258346,0.797077108197735
"ILMN_3136540",0.446486966666667,1.25513544285714,4.80464285377462,0.000206923729514094,0.0198407428258346,0.794759947019556
"ILMN_1256775",0.406213291666667,1.23212191428571,4.7891815783491,0.000213460020832509,0.0203913834770743,0.764672636121746
"ILMN_1256894",0.261999325,1.1497139,4.78660271256231,0.000214570697114098,0.0204215674212629,0.759651775749349
"ILMN_2450096",-0.282369355833333,0.838646115714286,-4.77646021268898,0.000218996770117726,0.0207659040653697,0.73989834590109
"ILMN_1258734",0.360176225,1.20581498571429,4.77366085659128,0.000220234802027708,0.0208065209842133,0.734444463454278
"ILMN_1229994",0.427342158333333,1.24419548571429,4.76429046038576,0.000224431429479058,0.0211253276312211,0.716182560575867
"ILMN_1219002",0.45974885,1.26271362857143,4.75960686410142,0.00022655969865734,0.0212478269211594,0.707051334885355
"ILMN_2628567",0.246682216666667,1.1409613,4.7574753866605,0.000227535107877636,0.0212617078804785,0.702895020339098
"ILMN_2813577",0.276696858333334,1.15811245714286,4.75452397541042,0.000228892855220432,0.0213110858717371,0.697139090813229
"ILMN_3133835",-0.250605224166666,0.856797031428571,-4.74970748893562,0.00023112647789812,0.0214413613810396,0.687743921175381
"ILMN_1225146",-0.311378593333333,0.822069408571429,-4.74737264955419,0.000232217284301681,0.0214650631464039,0.683188667088072
"ILMN_2421220",-0.2624381075,0.850035347142857,-4.74037052749108,0.000235520362869294,0.0216221302658622,0.669524250792235
"ILMN_2987863",0.453820966666667,1.2593263,4.73903011964504,0.000236158143621915,0.0216221302658622,0.666907919941198
"ILMN_1225224",-0.270403625833333,0.845483575714286,-4.73843730655912,0.000236440775370949,0.0216221302658622,0.665750754948233
"ILMN_1233905",0.263232408333334,1.15041848571429,4.73375591930919,0.000238684915308228,0.02174995130736,0.656611485880874
"ILMN_2703267",-0.277597466666666,0.841372942857143,-4.72709996068358,0.000241913291519034,0.0219247421686519,0.643613537711019
"ILMN_1224427",0.28136809,1.16078177571429,4.72613008520355,0.000242387440337192,0.0219247421686519,0.641719164579344
"ILMN_2860964",-0.253224048333333,0.855300477142857,-4.72454849941927,0.000243162685063073,0.0219247421686519,0.638629788401221
"ILMN_2734334",-0.26453215,0.848838771428571,-4.71891778603949,0.000245943391005398,0.0220979276876424,0.627629049748258
"ILMN_2636403",1.38497426666667,1.7914139,4.71093359677657,0.00024994236531228,0.022304023318971,0.612024888872382
"ILMN_3113437",-0.267384813333333,0.847208691428571,-4.71087274437387,0.000249973098644341,0.022304023318971,0.611905935614244
"ILMN_2652845",-0.247349725,0.85865728,-4.70865626913605,0.000251095168181823,0.0223266177742848,0.607572956171659
"ILMN_3128535",0.275136491666667,1.15722078571429,4.70071088211105,0.000255160059602174,0.0225582087337124,0.592036546584684
"ILMN_2736471",0.356140958333334,1.20350908571429,4.69832705046034,0.000256392748558842,0.0225582087337124,0.587373985660533
"ILMN_2769918",0.675160218333334,1.38580584571429,4.69765206685126,0.000256742893210897,0.0225582087337124,0.586053676514174
"ILMN_3126277",0.270789348333333,1.15473674714286,4.69675085087495,0.000257211159239511,0.0225582087337124,0.584290773115074
"ILMN_2653567",0.338575258333333,1.19347154285714,4.69502110915609,0.00025811237645919,0.0225602508090878,0.580906934631352
"ILMN_1239565",-0.254332393333333,0.854667137142857,-4.69117055382601,0.000260130206502865,0.022659545479675,0.5733731608994
"ILMN_2607022",0.334153683333334,1.19094502857143,4.68300754788772,0.000264461567492468,0.0229590165535606,0.557397095615875
"ILMN_2646322",0.367386066666667,1.20993497857143,4.67605860237404,0.000268206960040171,0.0231769725378755,0.543791988378385
"ILMN_1222356",0.265353873333333,1.15163076142857,4.675011487403,0.00026877603674697,0.0231769725378755,0.54174147082258
"ILMN_2760977",0.324711958333333,1.18554965714286,4.65695454416082,0.00027878648938021,0.0238872405709025,0.506364751502697
"ILMN_2627299",-0.357957683333333,0.795452785714286,-4.65680328865411,0.000278871937240563,0.0238872405709025,0.50606828331373
"ILMN_2678373",-0.260542961666666,0.851118374285714,-4.65058430809785,0.0002824085207141,0.0240773502681453,0.493876888807064
"ILMN_1237183",0.255183926666667,1.14581936,4.64961247077347,0.000282965318168653,0.0240773502681453,0.491971412512495
"ILMN_2624153",-0.31965623,0.817339347142857,-4.64777970707084,0.000284018430948278,0.0240872000662637,0.488377678438062
"ILMN_2745259",0.308428873333333,1.17624514714286,4.64319404070992,0.000286670998547504,0.0241586832021647,0.479384581835278
"ILMN_1252310",-0.240914370833333,0.862334678571429,-4.64307261674027,0.000286741579821,0.0241586832021647,0.479146426383707
"ILMN_1237375",0.337407641666667,1.1928043,4.64080708675355,0.00028806175565104,0.0241905978266823,0.474702663628902
"ILMN_2591127",0.471688166666667,1.26953612857143,4.63713306511814,0.000290215941691267,0.0242921141812394,0.467495162230265
"ILMN_2944610",-0.308808095,0.823538101428571,-4.63011718510274,0.00029437551283274,0.0245602842638407,0.453728257253128
"ILMN_2650266",0.265730096666667,1.15184582285714,4.62757084669981,0.000295900243933334,0.0246076005448378,0.44873056723122
"ILMN_2649773",-0.29302309,0.832558214285714,-4.62243778054011,0.000298998524569461,0.0247687674442823,0.438654077675427
"ILMN_3153869",-0.263904974166667,0.849197204285714,-4.6211746998693,0.000299765991172969,0.0247687674442823,0.436174205585782
"ILMN_2939367",-0.270960583333333,0.845165434285714,-4.61584239940889,0.000303028275788891,0.0249580692402152,0.425703392202532
"ILMN_2800358",-0.273026631666667,0.843984788571429,-4.61084755769716,0.000306117079535721,0.0250188438844127,0.415892849131416
"ILMN_1255697",0.282365026666667,1.16135146714286,4.60827624116757,0.00030771972887058,0.0250188438844127,0.410841540896761
"ILMN_2634167",-0.2976252225,0.829928444285714,-4.60720399891404,0.000308390571313656,0.0250188438844127,0.408734959541108
"ILMN_3123909",-0.336201945833333,0.807884535714286,-4.60714456326637,0.000308427800667665,0.0250188438844127,0.408618186176244
"ILMN_2987161",-0.2782132875,0.841020978571429,-4.60681515612302,0.00030863421844413,0.0250188438844127,0.407970993268216
"ILMN_2971204",-0.2771994,0.841600342857143,-4.60162368820819,0.000311906113308189,0.0252045641310709,0.397769898493463
"ILMN_2727992",0.271298058333334,1.15502742857143,4.59676638135307,0.00031499955930871,0.0253747450644386,0.388223193008412
"ILMN_2638958",0.34187363,1.19535638,4.58408447870973,0.00032322510923429,0.0259559863499799,0.363287689852537
"ILMN_2653166",0.258163393333333,1.14752199571429,4.57774785522462,0.000327417118146379,0.0261723919560112,0.350823019853124
"ILMN_2917338",0.384755775,1.21986044285714,4.57255609879288,0.000330893182658252,0.0261723919560112,0.340607722792769
"ILMN_1230893",-0.307327888333333,0.824384017142857,-4.57069327595992,0.000332149594443259,0.0261723919560112,0.336941848282213
"ILMN_3145484",-0.302153755833333,0.827340744285714,-4.5690893249084,0.000333235316507235,0.0261723919560112,0.333785164054439
"ILMN_2902979",0.486803306666667,1.27817326142857,4.56795195283867,0.000334007408950895,0.0261723919560112,0.331546600517057
"ILMN_2875251",0.307535221666667,1.17573446571429,4.56786211790681,0.000334068470341948,0.0261723919560112,0.331369783478595
"ILMN_2933261",-0.27957755,0.8402414,-4.56751147655448,0.000334306912877458,0.0261723919560112,0.33067962900373
"ILMN_2630593",0.385055633333333,1.22003175714286,4.56714364484777,0.000334557232321211,0.0261723919560112,0.329955627680629
"ILMN_1244514",0.278958996666667,1.15940519428571,4.56636688689691,0.000335086467429181,0.0261723919560112,0.328426699497034
"ILMN_3136744",0.351754441666667,1.20100247142857,4.55903212467489,0.00034012635407324,0.0264168081902058,0.31398672432051
"ILMN_1259851",0.40256712,1.23003848428571,4.5586726583904,0.000340375336058123,0.0264168081902058,0.313278919810209
"ILMN_2950189",-0.2922650325,0.83299139,-4.5573403545268,0.000341299775037877,0.0264168081902058,0.310655457434856
"ILMN_2619620",0.520985976666667,1.29770624571429,4.55492950823467,0.000342979111206266,0.026467069731734,0.305907822791279
"ILMN_2956448",0.383201185,1.21897209571429,4.54745434333423,0.000348240062659048,0.0267925894914657,0.291183889270855
"ILMN_2714534",0.5361079,1.30634737142857,4.54228174525409,0.000351928746709613,0.026995561206558,0.280992506144175
"ILMN_2746356",-0.2481527275,0.858198421428571,-4.5404240965405,0.000353263205722257,0.0270034090072931,0.277331882325433
"ILMN_2930680",-0.258726870833333,0.852156027142857,-4.5387995716952,0.00035443443939424,0.0270034090072931,0.274130400679634
"ILMN_2666347",-0.301034784166666,0.82798007,-4.53776338611222,0.000355183571796905,0.0270034090072931,0.272088251358035
"ILMN_2719202",0.296944858333334,1.16968284285714,4.52264448907889,0.000366300133621024,0.0277664145535677,0.242280946460254
"ILMN_1248657",-0.2491135125,0.857649421428571,-4.51959110997375,0.000368588048353068,0.0277811337624542,0.2362587639612
"ILMN_2837631",-0.247656581666667,0.85848202,-4.51877460638215,0.000369202331520442,0.0277811337624542,0.234648239316162
"ILMN_3142803",0.263640655,1.15065182285714,4.51727673030443,0.000370331956833808,0.0277811337624542,0.231693584806871
"ILMN_3123441",0.29865775,1.17066157142857,4.5166327129406,0.000370818729054823,0.0277811337624542,0.230423161897129
"ILMN_2763245",0.689874041666667,1.39421377142857,4.51130910073309,0.000374867647997679,0.0280028312517336,0.219920182649962
"ILMN_3022688",2.880948725,2.64625641428571,4.50445882660227,0.000380144262325517,0.0283011188430599,0.206401746175111
"ILMN_2867147",0.344587105,1.19690693714286,4.50248243786578,0.000381680697773326,0.0283011188430599,0.202500781785512
"ILMN_2916035",-0.300416875833333,0.828333127142857,-4.50107803557973,0.000382776329913356,0.0283011188430599,0.199728597512827
"ILMN_1229379",0.287211,1.16412047142857,4.5004515480072,0.000383266115008944,0.0283011188430599,0.198491905389218
"ILMN_3006219",0.254232,1.14527532857143,4.49556892766846,0.000387105341184958,0.0283601234343823,0.188852453673786
"ILMN_2888786",0.267605755,1.15291759428571,4.49257997288866,0.000389474942372682,0.0283601234343823,0.182950574851567
"ILMN_1243528",-0.264149684166667,0.84905729,-4.49181924729258,0.000390080397941294,0.0283601234343823,0.181448356861912
"ILMN_1254409",-0.254434903333333,0.85460864,-4.49048416594747,0.000391145305068845,0.0283601234343823,0.178811833537055
"ILMN_2773598",-0.26357759,0.849384234285714,-4.48871431205539,0.000392561583048716,0.0283601234343823,0.175316494104277
"ILMN_1223317",0.44315345,1.25323054285714,4.48691701365663,0.000394005186068012,0.0283601234343823,0.171766690728388
"ILMN_2637661",-0.356530858333333,0.796268014285714,-4.48560625925174,0.000395061413196004,0.0283601234343823,0.169177682588755
"ILMN_3073406",0.3645174,1.20829575714286,4.48527915391656,0.000395325450789842,0.0283601234343823,0.168531560715734
"ILMN_2771766",0.90511178,1.51720680142857,4.4848070536355,0.000395706845453259,0.0283601234343823,0.167599019029299
"ILMN_1246800",0.817457058333334,1.46711828571429,4.48399180826805,0.000396366341458955,0.0283601234343823,0.165988618539402
"ILMN_1244695",0.288322111666667,1.16475550571429,4.48353549909765,0.000396735964712427,0.0283601234343823,0.165087221430779
"ILMN_2743082",-0.258406063333333,0.852339315714286,-4.48153238087729,0.000398362717901541,0.0283601234343823,0.16113004342275
"ILMN_2620767",0.272487691666667,1.15570728571429,4.48077850893548,0.000398976708885064,0.0283601234343823,0.159640678009587
"ILMN_1215951",-0.297489556666666,0.830005984285714,-4.48011723549293,0.000399516079046052,0.0283601234343823,0.158334214098787
"ILMN_2515601",-0.250857683333333,0.856652825714286,-4.47575305419832,0.000403094472218761,0.0284703571231388,0.149711103574418
"ILMN_1220170",-0.265289185833333,0.848406202857143,-4.4755220187492,0.000403284818960288,0.0284703571231388,0.149254561609133
"ILMN_1239592",-0.250574591666667,0.856814585714286,-4.46600130637839,0.000411209185151309,0.0289500778399829,0.130437236023956
"ILMN_2616565",0.276382841666667,1.15793298571429,4.46466595516542,0.000412333287521257,0.0289500778399829,0.127797383255032
"ILMN_2676431",0.393446686666667,1.22482664142857,4.45939331191621,0.000416802565673746,0.0290785584136257,0.117372516454355
"ILMN_2974737",0.25616357,1.14637916285714,4.45932109067548,0.000416864125257737,0.0290785584136257,0.117229708037464
"ILMN_1224574",-0.242357536666667,0.861509965714286,-4.45844491881918,0.000417611692419961,0.0290785584136257,0.115497155426787
"ILMN_2967750",-0.2761665,0.842190621428571,-4.45718408675503,0.000418689862918078,0.0290785584136257,0.113003864240622
"ILMN_2435505",0.272886575,1.15593518571429,4.45586465036449,0.000419821192024561,0.0290785584136257,0.110394548267572
"ILMN_2622915",0.234257625,1.13386145,4.45442069945634,0.000421062862483713,0.0290861623044193,0.107538834617196
"ILMN_2721761",0.243944778333334,1.13939696285714,4.45145016659501,0.000423629066586273,0.0291345709579589,0.101663469398532
"ILMN_2620106",-0.267775435833333,0.846985478571428,-4.45054749463057,0.000424412032938397,0.0291345709579589,0.0998779524563256
"ILMN_2910295",-0.245237581666667,0.859864205714286,-4.44968105122183,0.000425164965141245,0.0291345709579589,0.0981640365739516
"ILMN_2868131",-0.242189425,0.861606042857143,-4.44515209144794,0.000429122851924142,0.0293275795901454,0.0892043204521338
"ILMN_2729574",0.276955793333334,1.15826051,4.44248392236263,0.00043147217349356,0.0293982779857342,0.083925086050896
"ILMN_3160203",-0.277634589166667,0.84135163,-4.43950001290641,0.000434115065542886,0.0293982779857342,0.0780204710578412
"ILMN_2816547",-0.244422554166666,0.860329935714286,-4.43881138565649,0.000434727336639494,0.0293982779857342,0.0766577044506125
"ILMN_1249366",-0.2698713625,0.845787892857143,-4.43880450746264,0.000434733456612795,0.0293982779857342,0.0766440925861662
"ILMN_2914938",0.234290686666667,1.13388030571429,4.43729095644533,0.00043608230240361,0.029398890144687,0.0736487037218483
"ILMN_3082864",-0.2790691,0.840531942857143,-4.43499391040202,0.000438137551188632,0.029398890144687,0.0691024022180242
"ILMN_2650289",0.409516875,1.23400969285714,4.43403942781988,0.000438994466588207,0.029398890144687,0.0672131753062057
"ILMN_2591440",0.365205375,1.20868878571429,4.4336787224484,0.000439318745984348,0.029398890144687,0.0664992054670499
"ILMN_3048503",-0.310105576666666,0.82279683,-4.43143093893996,0.000441345053961158,0.0294577762380257,0.062049781391103
"ILMN_3105417",0.332340866666667,1.1899091,4.42502592721631,0.000447171463920623,0.0297693396589851,0.0493691122491358
"ILMN_1250766",-0.296516520833333,0.830562011428571,-4.42096669459793,0.000450904593686126,0.0298680940193148,0.0413310028638074
"ILMN_1216568",-0.249786975,0.857264635714286,-4.42088558514474,0.000450979510429005,0.0298680940193148,0.041170376803664
"ILMN_2595612",0.288156591666667,1.16466084285714,4.4137911159772,0.00045758171636963,0.0302274482404894,0.027118832385316
"ILMN_2724785",0.308306253333334,1.17617504857143,4.41069673655487,0.000460492203679836,0.0303417132255404,0.020988810674238
"ILMN_2662802",0.274595083333334,1.15691154285714,4.40571982645986,0.000465213033457981,0.0305743716643727,0.011127955172495
"ILMN_2987862",0.370416066666667,1.21166640714286,4.4032581243987,0.000467566297949589,0.0306506407102311,0.00624984994041533
"ILMN_2662690",-0.295237868333333,0.83129273,-4.40178827794245,0.000468977185901907,0.0306649026618863,0.00333698936058013
"ILMN_3072676",-0.276022491666667,0.842272928571429,-4.39882361230576,0.000471836164848061,0.0307024550723336,-0.00253870903430453
"ILMN_2631143",-0.334589708333333,0.808805914285714,-4.39871517494242,0.000471941073026881,0.0307024550723336,-0.00275363439078635
"ILMN_3103904",-0.276870381666667,0.84178832,-4.39325976734607,0.000477249762535469,0.0309201512102994,-0.0135674978869789
"ILMN_3136561",0.294198395,1.16811334857143,4.39173077696792,0.00047874853440142,0.0309201512102994,-0.0165986987125768
"ILMN_2690126",-0.3461500075,0.802199915714286,-4.39157942646936,0.00047889715459778,0.0309201512102994,-0.0168987581645927
"ILMN_2865016",0.272493955,1.15571095142857,4.38707816636356,0.00048333879577769,0.0311087274767864,-0.0258234830622772
"ILMN_1232121",-0.3096128225,0.823078287142857,-4.3861709677829,0.000484239054781281,0.0311087274767864,-0.0276223801190563
"ILMN_2712900",0.260690275,1.14896592142857,4.38457624715033,0.00048582572492731,0.0311328270659778,-0.0307847196298043
"ILMN_1247553",0.675662471666667,1.38609284428571,4.37580297048066,0.000494650040907468,0.0316194579631821,-0.0481854665880359
"ILMN_2719513",-0.246943859166667,0.85888919,-4.37140649282237,0.000499133411520267,0.0318268766149784,-0.0569074375423684
"ILMN_2599514",-0.264609191666667,0.848794814285714,-4.36492116973843,0.00050582268983432,0.032059062818565,-0.0697758894586276
"ILMN_1249378",0.527517325,1.30143837142857,4.3627216955252,0.000508112035870357,0.032059062818565,-0.0741408561141794
"ILMN_2868220",-0.337531851666667,0.807124622857143,-4.36181877053525,0.000509054911232691,0.032059062818565,-0.0759328548029172
"ILMN_2596346",0.273526723333333,1.15630096142857,4.36153458699697,0.000509352037572407,0.032059062818565,-0.0764968742583756
"ILMN_2599233",0.311105408333333,1.17777458571429,4.36073353441304,0.000510190525240441,0.032059062818565,-0.0780867550167601
"ILMN_1229246",0.440604108333333,1.25177379285714,4.36066701838367,0.000510260212974007,0.032059062818565,-0.0782187740425551
"ILMN_2739965",0.2453654,1.1402088,4.35832530808738,0.000512719779058013,0.032088381401439,-0.0828667287390914
"ILMN_2430220",-0.247197689166666,0.858744144285714,-4.35784638125392,0.000513224296843656,0.032088381401439,-0.0838173763165573
"ILMN_2715304",0.295276333333333,1.1687293,4.35387928090771,0.000517422884315756,0.0322723685880145,-0.0916925036674723
"ILMN_2960308",0.350400681666667,1.20022890428571,4.34981128056303,0.000521764632387662,0.0324321883820455,-0.0997690673774567
"ILMN_2600744",0.436822325,1.24961275714286,4.34911686923284,0.00052250947543164,0.0324321883820455,-0.101147858847296
"ILMN_1255960",0.255479513333334,1.14598828,4.34708526961496,0.000524694850759334,0.0324893580240063,-0.105181901965858
"ILMN_2743494",0.269197651666667,1.15382725285714,4.34322377739458,0.000528874347107144,0.0326694329269526,-0.112850253631146
"ILMN_2718266",0.2948553,1.16848869285714,4.34060082711095,0.000531732643985363,0.0327672272242011,-0.118059628579763
"ILMN_2645448",0.2467884,1.14102204285714,4.33559062547166,0.000537236230201718,0.0330271756160133,-0.128011569103911
"ILMN_2732190",-0.232784725,0.866980107142857,-4.3322433732868,0.000540945423637261,0.03317583425109,-0.13466128486891
"ILMN_2738156",-0.254050533333333,0.8548283,-4.32869137859417,0.000544910047725595,0.0333394130866776,-0.141718573904543
"ILMN_2719324",-0.2726765625,0.844184821428572,-4.32751582065363,0.000546228679671609,0.0333407087447063,-0.144054420975144
"ILMN_2495644",0.278309113333333,1.15903376571429,4.32373941593094,0.000550486742575813,0.0335209901041959,-0.151558806968985
"ILMN_1212982",-0.246992603333333,0.858861402857143,-4.32078952885099,0.000553836388308794,0.0335582368660698,-0.157421418080861
"ILMN_2926842",-0.295263270833333,0.831278064285714,-4.32074005308692,0.000553892745591311,0.0335582368660698,-0.157519751243545
"ILMN_2595842",-0.2862532475,0.836426625714286,-4.31975486835724,0.000555016175743459,0.0335582368660698,-0.159477841359329
"ILMN_3128907",0.323293208333334,1.18473904285714,4.31822728190572,0.000556762712366744,0.0335848155391742,-0.162514101693779
"ILMN_2488599",-0.252564996666667,0.855677211428572,-4.31642837842481,0.000558826635553513,0.0336005091041737,-0.166089834976832
"ILMN_2653207",-0.253387383333333,0.855207142857143,-4.31572304357681,0.000559638008194977,0.0336005091041737,-0.167491908090044
"ILMN_2737090",-0.258315975,0.852390871428572,-4.31458623985253,0.000560948242197223,0.0336006689504476,-0.16975172925356
"ILMN_1226607",0.27157516,1.15518589571429,4.31070793223982,0.000565441786446367,0.0337255323878838,-0.177461950495333
"ILMN_1253677",-0.2534164375,0.855190607142857,-4.30966924933624,0.000566651454969438,0.0337255323878838,-0.179527058444081
"ILMN_2698259",0.279472966666667,1.15969877142857,4.30771910187261,0.000568929757293138,0.0337255323878838,-0.183404529280823
"ILMN_2774140",0.27114457,1.15493978428571,4.30734021360486,0.000569373483204598,0.0337255323878838,-0.184157900150432
"ILMN_2590694",-0.27281865,0.844103678571429,-4.30715123266276,0.000569594935453226,0.0337255323878838,-0.184533668080405
"ILMN_2608933",-0.239396485,0.863201918571428,-4.30132477644301,0.000576465734678626,0.0340235089278235,-0.19612007583894
"ILMN_1259621",0.291743341666667,1.16671041428571,4.30064271250789,0.00057727555327591,0.0340235089278235,-0.197476561958239
"ILMN_1223929",0.323701666666667,1.18497241428571,4.29256709413334,0.000586952320628346,0.0343761997566954,-0.21353958939439
"ILMN_1214094",-0.230745146666667,0.868145597142857,-4.28956465885697,0.000590592033025405,0.0343761997566954,-0.219512724977147
"ILMN_1217272",0.259643956666667,1.14836791857143,4.2885551786883,0.000591820934784523,0.0343761997566954,-0.221521143650647
"ILMN_2888191",0.318119925,1.18178281428571,4.28824131073859,0.00059220355578143,0.0343761997566954,-0.222145615057849
"ILMN_2607543",0.307476491666667,1.17570078571429,4.2873580432366,0.000593281656173866,0.0343761997566954,-0.223902996707689
"ILMN_2952587",-0.239010715833333,0.863422481428571,-4.28697504120822,0.000593749762520005,0.0343761997566954,-0.224665046986247
"ILMN_1252078",-0.326779701666666,0.813268848571428,-4.28689824900683,0.000593843663454602,0.0343761997566954,-0.224817839766164
"ILMN_2977903",-0.227886924166666,0.869778847142857,-4.28612358868507,0.00059479175842506,0.0343761997566954,-0.226359195490398
"ILMN_2820314",-0.299373075,0.828929571428571,-4.28507700752415,0.000596075101427718,0.0343761997566954,-0.228441657017062
"ILMN_2641613",-0.257527379166666,0.852841464285714,-4.28407143965307,0.000597310808793268,0.0343761997566954,-0.230442576126259
"ILMN_1258950",0.588141348333334,1.33608074714286,4.28331583253151,0.00059824106418541,0.0343761997566954,-0.231946155091039
"ILMN_2753342",0.327806585,1.18731803857143,4.28244689979596,0.000599312662606512,0.0343761997566954,-0.233675284358329
"ILMN_3157483",-0.277410081666667,0.84147992,-4.28082861997763,0.00060131359425437,0.034414154635979,-0.236895699729813
"ILMN_2689346",-0.272116659166667,0.844504642857143,-4.27330653370568,0.000610703985059242,0.0348739117868163,-0.251866968186142
"ILMN_1239411",-0.267462111666667,0.847164474285714,-4.2719247226421,0.000612445169078513,0.0348957949219746,-0.254617578096955
"ILMN_2980226",-0.253585963333333,0.855093668571429,-4.2704614664331,0.00061429448955834,0.0349237289782758,-0.257530439282468
"ILMN_2922334",-0.288230133333333,0.83529708,-4.2656360430087,0.000620433427012255,0.0351696387682437,-0.267137196575071
"ILMN_2932662",0.42516935,1.24295391428571,4.26352048886337,0.000623144504811942,0.0351696387682437,-0.271349422357893
"ILMN_2592486",0.3824282,1.2185304,4.2630698920972,0.00062372349936159,0.0351696387682437,-0.27224662912464
"ILMN_1248124",-0.226673048333333,0.870472577142857,-4.2627814211845,0.00062409445765339,0.0351696387682437,-0.272821025087207
"ILMN_3143633",0.285201216666667,1.16297215714286,4.25998041552557,0.000627708098625433,0.0352958752962314,-0.278398577937912
"ILMN_2881681",-0.245528016666666,0.859698242857143,-4.25700378960079,0.000631571655606678,0.0354355826072594,-0.284326355565372
"ILMN_2692615",0.559871541666667,1.31992652857143,4.25279445596204,0.00063707657326833,0.0356462842382965,-0.292709904380148
