comparison,SYMBOL,ENTREZID,ENSEMBL,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B,direction,significant
NEIL1KO_3h_ipsilateral_vs_contralateral,Myo5a,17918,ENSMUSG00000034593,myosin VA,-1.0473866677940329,12.799275816924986,-6.702821818194285,3.9789702523677407e-4,0.024167747798381378,0.6110650288553163,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Per1,18626,ENSMUSG00000020893,period circadian clock 1,1.3300383135046339,10.853096973404105,6.702534786600002,3.9799456173590246e-4,0.024167747798381378,0.6108104530071188,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Hspb8,80888,ENSMUSG00000041548,heat shock protein 8,1.3973373062950394,8.676478717666036,6.701975574243799,3.981846663077875e-4,0.024167747798381378,0.6103144447246001,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Eepd1,67484,ENSMUSG00000036611,endonuclease/exonuclease/phosphatase family domain containing 1,1.2074821736722745,8.566966990476558,6.6917608514341085,4.0167539111372115e-4,0.02425199988265275,0.6012476673247198,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Gnaq,14682,ENSMUSG00000024639,"guanine nucleotide binding protein, alpha q polypeptide",-0.8232307677190338,12.618481111031146,-6.6892838196089555,4.025271095301138e-4,0.02425199988265275,0.5990471334517737,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Tmem132b,208151,ENSMUSG00000070498,transmembrane protein 132B,-0.821773262314828,11.097735025261787,-6.688378085277972,4.028390552898549e-4,0.02425199988265275,0.5982423186293335,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Nucks1,98415,ENSMUSG00000026434,nuclear casein kinase and cyclin-dependent kinase substrate 1,-0.7322039913643472,11.70585697874338,-6.682273953286813,4.049485705777232e-4,0.024313286818379475,0.592815771935765,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Uhmk1,16589,ENSMUSG00000026667,U2AF homology motif (UHM) kinase 1,-1.054115082929,12.43128609630959,-6.672470775167283,4.083627553993536e-4,0.024387016685390478,0.5840914709491329,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Gdpgp1,269952,ENSMUSG00000050973,GDP-D-glucose phosphorylase 1,-1.4645336159391293,6.739471726607,-6.670369282268144,4.0909889977690266e-4,0.024387016685390478,0.5822197589385585,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Pcsk2,18549,ENSMUSG00000027419,proprotein convertase subtilisin/kexin type 2,-0.7135235173984782,11.628159428080638,-6.669337100723695,4.094610208905068e-4,0.024387016685390478,0.5813002443104809,Down,TRUE
