comparison,SYMBOL,ENTREZID,ENSEMBL,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B,direction,significant
NEIL2KO_3h_ipsilateral_vs_contralateral,Sgsh,27029,ENSMUSG00000005043,N-sulfoglucosamine sulfohydrolase (sulfamidase),-0.3735668443074669,6.572468590197808,-1.2457692047501205,0.2511803250840603,0.49906714309583833,-6.241736008140616,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,F630040K05Rik,433111,ENSMUSG00000097727,RIKEN cDNA F630040K05 gene,0.42871692151511365,4.580204595260489,1.2452855875308955,0.25134798464393854,0.49935572225684366,-6.242295789307413,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Tm4sf5,75604,ENSMUSG00000018919,transmembrane 4 superfamily member 5,-0.739532161926963,2.286508815722497,-1.2451123690137227,0.2514080587739561,0.499364554024777,-6.2424962534382935,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Nmur2,216749,ENSMUSG00000037393,neuromedin U receptor 2,-0.739532161926963,2.286508815722497,-1.2451123690137227,0.2514080587739561,0.499364554024777,-6.2424962534382935,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Ube2k,53323,ENSMUSG00000029203,ubiquitin-conjugating enzyme E2K,-0.11129140774568569,11.140881337709871,-1.2450788511441413,0.25141968455164415,0.499364554024777,-6.242535041262033,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Eif4b,75705,ENSMUSG00000058655,eukaryotic translation initiation factor 4B,-0.0914150330715664,12.109647803604146,-1.2440309072960207,0.2517833967580906,0.5000395297282917,-6.243747410166558,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Zswim5,74464,ENSMUSG00000033948,zinc finger SWIM-type containing 5,-0.19853631115015347,8.495329423795786,-1.2439703799046806,0.2518044177311896,0.5000395297282917,-6.243817414248802,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Anapc10,68999,ENSMUSG00000036977,anaphase promoting complex subunit 10,0.18247218216072802,7.5575024788375424,1.2438886648004321,0.25183279948660336,0.5000513111574336,-6.243911919872421,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Zfp128,243833,ENSMUSG00000060397,zinc finger protein 128,-0.3073641913300982,6.86192261031186,-1.2437533539630399,0.25187980237025653,0.5001000621978309,-6.244068401491975,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Suv39h1,20937,ENSMUSG00000039231,suppressor of variegation 3-9 1,-0.1358080139197888,8.967761897657613,-1.2436885463384337,0.25190231720395645,0.5001001885666783,-6.244143345031692,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Ndufa1,54405,ENSMUSG00000016427,NADH:ubiquinone oxidoreductase subunit A1,0.1193806998428606,9.644537138764747,1.243499016793561,0.2519681714855891,0.5001447138752524,-6.244362502473724,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Cep152,99100,ENSMUSG00000068394,centrosomal protein 152,0.32040799261198494,6.358552611077242,1.2434947588135192,0.25196965113840997,0.5001447138752524,-6.244367425826792,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Apoo,68316,ENSMUSG00000079508,apolipoprotein O,0.127071695979188,9.053494490171897,1.2433553829916155,0.25201808845150436,0.5001713061964791,-6.244528575168154,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Zfp994,240038,ENSMUSG00000096433,zinc finger protein 994,0.18676216121969347,7.467136850125863,1.24332698972575,0.25202795693599467,0.5001713061964791,-6.244561402640237,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Sox2ot,320478,ENSMUSG00000105265,SOX2 overlapping transcript (non-protein coding),0.28118408500092507,8.17204935588112,1.2427829961265149,0.2522170928194435,0.5005020706060671,-6.2451902583814665,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Rpl21-ps13,434253,ENSMUSG00000056777,ribosomal protein L21-ps13,0.2226448619641186,7.088706498980292,1.2426272766893833,0.2522712555087378,0.5005649578173111,-6.245370236934618,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Alg6,320438,ENSMUSG00000073792,"ALG6 alpha-1,3-glucosyltransferase",0.18498407502161296,7.616075915931724,1.2425198715455215,0.25230861914396907,0.5005654096586598,-6.2454943659116315,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Elovl4,83603,ENSMUSG00000032262,ELOVL fatty acid elongase 4,-0.09464676901182933,11.053110455258539,-1.2424974277967893,0.25231642736913273,0.5005654096586598,-6.24552030345064,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Wfdc3,71856,ENSMUSG00000076434,WAP four-disulfide core domain 3,-0.6127358781465788,3.784630996239665,-1.2423526306538104,0.25236680749879864,0.5005919693135491,-6.245687633674956,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Gm9658,675960,ENSMUSG00000098002,glyceraldehyde-3-phosphate dehydrogenase pseudogene,-0.1970514786619555,7.463446084143469,-1.2423297719708029,0.2523747616337219,0.5005919693135491,-6.24571404843,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Tmem134,66990,ENSMUSG00000024845,transmembrane protein 134,-0.13359163766420323,8.920218172589179,-1.2420648770369525,0.2524669525802588,0.5006933343138992,-6.246020129440999,Not_significant,FALSE
