gene_symbol,mean_log2FC
Acy1,0.5230882048790256
Acy3,0.5593152553864095
Acyp1,0.6723693828506047
Ada,1.0568976308833777
Adam8,-0.646981738135833
Adam9,0.5503935928
Adamts13,1.3100064407000758
Adamts14,0.6860596724161034
Adamts2,-0.6463447423861458
Adap2,5.665967471662465
Adcy9,0.05307081758991761
Adgrl4,-0.03305395924579396
Adgrv1,-6.856759286350177
Adi1,0.5230516524
Adnp,0.5302782467510017
Adra1a,0.5999402792921807
Adra2a,-0.5257568364179012
Adra2c,8.620951497326477
Aff2,0.27884700588941924
Ago3,-0.5388630099363109
Agrp,1.140151434198657
Agtr1a,0.6290043572310609
Agtr2,-0.516619098076505
Ai115009,0.5993430667646346
Ai413582,0.5274332899479519
Ai450353,-0.5136873362325454
Ai504432,-0.7226354506421682
Ai506816,4.253782048500547
Ajuba,-6.932379332794344
Akain1,-7.437421033327964
Akap7,0.610486906219134
Akip1,0.5167692808387659
Aknad1,2.620636261244341
Aldh1b1,0.5353866763094256
Aldh6a1,0.5208214074
Aldoart1,-1.1776957247359072
Alkbh7,0.5502110196175906
Alox12b,-10.065304434718207
Ammecr1,0.6140191431731723
Anapc13,1.0395047708824774
Angel2,-1.074827218208244
Angptl4,0.6981907969231284
Ank3,0.5061081166339852
Ankmy1,0.5530859840319751
Ankrd17,0.5836610808
Ankrd23,10.208040961690168
Ankrd35,0.5984197656712598
Ankrd61,0.9860221344182006
Ano1,-0.5257366419826477
Ano2,1.526485472407613
Ano5,-0.680510133266705
Anxa4,3.5595402216389007
Anxa8,0.8137146052544774
Ap1ar,3.108519224113414
Ap3s1,-0.5781911502455911
Apaf1,-0.5072463874145684
Apcdd1,0.5096526019166904
Apex2,-0.5929703987457968
Apln,-0.6480191893630306
Apmap,2.0986367134527986
Apoa1,1.7469351118007617
Apobec1,0.9119992108788592
Apobr,0.5931746190534299
Apoc1,1.0335411103974268
Apoe,0.7315283544454516
Apold1,0.6253461884987113
Aqp1,3.199866583219253
Arc,1.073431454642806
Arfgef3,0.978644271111654
Arfip1,-0.5692174579124261
Arhgap29,-0.5526720048064518
Arhgap5,-0.5527629706863466
Arhgdig,0.515191998607859
Arhgef3,0.5343143679852562
Arl3,0.5563755513908111
Arl4d,0.8873665220961525
Arl6ip4,0.548284533258176
Arnt2,0.5129212872
Arntl,-0.6392623862013328
Arrdc2,0.9049995333455023
Arxes2,-0.766078700277161
Asb11,0.6077506868472049
Asb4,-1.4805045099742526
Asic4,0.5377420668047785
Aspa,-0.010002033480076056
Asphd1,0.6572057745867181
Asxl3,8.763816203858354
Atad2,-4.8893531039339875
Atf7ip2,3.5607291178897342
Atmin,1.5027715729141458
Atox1,0.6419537293435869
Atp10a,0.653923994428714
Atp11c,7.96551458565296
Atp1a4,-2.7425678601809698
Atp2c2,1.1267221700715455
Atp4a,-12.06147611863088
Atp5a1,0.7318680354
Atp5e,0.8243034387728665
Atp5h,0.55864477245999
Atp5j,0.5333745143352967
Atp5j2,0.7482637558110248
Atp5k,1.1240604318822647
Atp5l,0.5175170513685656
Atp5md,0.664996053393315
Atp5mpl,0.9595671889549291
Atp6v0c-ps2,-1.2449398121912765
Atp8a2,0.6799372721877179
Atp8b1,0.6062856663482789
Atpif1,0.7168320183339301
Au022754,0.5513857467170209
Au041133,2.94091752661271
Avpi1,0.5058460433348814
Avpr1a,-1.584377497124874
Avpr1b,1.026566567217748
Aw549877,-0.6364699477443165
Ay036118,0.832040926406212
B230110g15rik,1.088922335182002
B230206h07rik,0.6757058534960718
B230206l02rik,0.8889400830278624
B230311b06rik,0.8095793367055951
B3galt2,-0.5117654544549327
B430010i23rik,2.461174221906374
B4galnt3,0.6056567597670366
B4galt1,0.5738293781846219
B630019k06rik,1.8263606701684616
B830012l14rik,-0.6826952513208311
B9d1,0.6468921182707975
Bace2,0.6062626925044854
Bad,0.5401517147404095
Bag1,2.7151364045329167
Banf1,0.5633592265679164
Baz1b,1.5844311991590967
Bb218582,0.8552981263338008
Bbc3,0.6001628366285214
Bbs12,-0.5218695241418955
Bc016579,-1.314117783735684
Bc024063,-0.7262055716885225
Bc037032,-0.5916428535081127
Bc037704,0.585394545999616
Bc065397,9.921538348310172
Bc1,2.4613442455345727
Bche,-0.7340388597680493
Bcl3,-0.9444981868807464
Bcl6,0.8538498161145122
Bclaf3,-0.6239228815526078
Bcr,-0.5111403376869121
Bdkrb2,0.09902249334023994
Bdnf,-0.5618927324659455
Bean1,2.6269561102276526
Bend4,-2.735387891685009
Bex1,0.8118211334295713
Bex2,0.6393398764670709
Bex3,0.6063509128325948
Bex4,0.7817581948076624
Bfsp1,0.9229146500146286
Bhlha9,0.6888429074601752
Bhlhe41,0.5554552582931245
Bicra,-0.5659841251306732
Bloc1s1,0.7479129755011604
Bloc1s3,4.220453972065748
Bmi1,-0.540609111571978
Bmp4,0.7990494568212099
Bmpr2,7.75508321112195
Bmt2,-0.7799267305201494
Bnip3l-ps,-1.4404906281902297
Bod1,3.2815744305061783
Bola1,0.6222528282860765
Bola2,0.8939615059487496
Brap,2.2932012429183297
Brd1,2.44148817013953
Brms1,0.5080132755790419
Brwd1,1.2304322081329067
Brwd3,8.122480546002343
Bst2,0.7394509064
Btbd1,1.903738699637664
Btbd16,0.6226930624234621
Btc,-1.0490395667097705
Btg2,0.6366392272447687
Btg3,-0.5524272030461644
C030005k06rik,-0.5240297101517469
C030017b01rik,-0.5096475987425756
C030023e24rik,-0.7237432718280264
C030034i22rik,-0.6792813427453802
C030034l19rik,1.4092583673329497
C130023a14rik,-1.0823113321102815
C130026i21rik,3.129994657180506
C1d,-0.5056543239047139
C1galt1,-0.5747921192551804
C1qa,0.5492690565974458
C1qc,0.5048859232885793
C2cd4d,7.197142854449617
C330018a13rik,1.211025816063183
C330018d20rik,0.5032999794706327
C630004l07rik,1.1758723298879104
Cacna1d,11.291666481571285
Cacng6,0.5648208296922205
Cacng8,-0.7324419920321233
Cadm2,-0.5627592491710325
Calcr,8.393146088816707
Calcrl,-0.20598634209080868
Calr,-0.8772075425639916
Camk2d,-0.5536031057066426
Camk2n2,0.6568306369111737
