gene_symbol,n_groups,predominant_direction,n_up,n_down,mean_log2FC,groups
Mrpl58,2,UP,2,0,0.2209469443933822,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Zfyve19,2,UP,2,0,0.22077233729138435,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ndufv1,2,UP,2,0,0.22074976396609997,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Pja1,2,UP,2,0,0.22060436981530857,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ssr2,2,UP,2,0,0.22041790430486885,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Nsrp1,2,UP,2,0,0.2203022963989166,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801
Akap8l,2,UP,2,0,0.2199489635810264,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801
Tmem179,2,UP,2,0,0.21940466015204357,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Dpcd,2,UP,2,0,0.21934896775427115,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Bpgm,2,UP,2,0,0.2188261006008806,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Coro1c,2,UP,2,0,0.21865842513924935,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex_KD
Dnajb6,2,UP,2,0,0.2180877945750233,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Kif17,2,UP,2,0,0.21757391422938904,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801
Bud13,2,UP,2,0,0.21748477492213608,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Washc1,2,UP,2,0,0.216919109991006,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Lrba,2,UP,2,0,0.21668390587329744,Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2
Chmp4b,2,UP,2,0,0.21652913828091191,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Lipe,2,UP,2,0,0.21595196828205832,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801
Ephb6,2,UP,2,0,0.2155811047091869,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Tomm40l,2,UP,2,0,0.2154099008184358,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex_KD
Ccdc106,2,UP,2,0,0.2152193832106009,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex_KD
Rae1,2,UP,2,0,0.2136396393314312,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ensa,2,UP,2,0,0.21311008046442553,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Mlf2,2,UP,2,0,0.2131052265553145,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Jmjd4,2,UP,2,0,0.21255225882095263,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex_KD
Ik,2,UP,2,0,0.21209997997253255,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex_KD
Wdr20,2,UP,2,0,0.2120933968596663,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Jade2,2,UP,2,0,0.2117282590190567,Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801
Nln,2,UP,2,0,0.2112110115633707,Acc11_hippocampus_Ex4_mTBI;Acc8_hypothalamus_LT_A_Ex
Glg1,2,UP,2,0,0.209395412628582,Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2
Gpn2,2,UP,2,0,0.20919890943951314,Acc11_hippocampus_Ex4_mTBI;Acc3_brainstem_GLP_1
Ap5b1,2,UP,2,0,0.2085000395,Acc10_hippocampus_Ex4_Po_t_TBI;Acc10_hippocampus_Ex4_Pre_TBI
Btf3,2,UP,2,0,0.2083848768135797,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Arfrp1,2,UP,2,0,0.2077706465902369,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex
Gm1043,2,UP,2,0,0.20719041628806728,Acc3_hypothalamus_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2
Tmem200a,2,UP,1,1,0.2056859564265387,Acc5_pvn_IP118_PY115;Acc8_hippocampus_ST_A_Ex
Hmgn1,2,UP,2,0,0.2047215098539428,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Megf8,2,UP,2,0,0.2024514468467844,Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801
Bace2,2,UP,1,1,0.19941221730224268,Acc11_hippocampus_Ex4_mTBI;Acc8_frontalcortex_ST_A_Ex
Atox1,2,UP,1,1,0.19235447801987177,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
B230206h07rik,2,UP,1,1,0.1795456954540154,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex
Loc118568120,2,UP,1,1,0.17442110545402575,Acc8_hippocampus_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Jak1,2,UP,1,1,0.1703376146475778,Acc11_hippocampus_Ex4_mTBI;Acc3_brainstem_GLP_1
Bhlhe41,2,UP,1,1,0.16591228781577394,Acc3_brainstem_GLP_1;Acc8_frontalcortex_ST_A_Ex_KD
Loc118568277,2,UP,1,1,0.16197386737279962,Acc8_frontalcortex_ST_A_Ex_KD;Acc8_hippocampus_ST_A_Ex
Ntrk3,2,UP,1,1,0.15175593257499997,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI
Gm19500,2,UP,1,1,0.14145114180542948,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex
Cdc42ep2,2,UP,1,1,0.14129949007080578,Acc3_brainstem_GLP_1;Acc8_hypothalamus_LT_A_Ex
Unc80,2,UP,1,1,0.14095027966892,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Hmgcs2,2,UP,1,1,0.13935260923642698,Acc10_hippocampus_Ex4_Pre_TBI;Acc3_hypothalamus_GLP_1_MK_801
Filip1,2,UP,1,1,0.133096152862938,Acc3_hypothalamus_GLP_1_MK_801;Acc8_frontalcortex_YA_Ex
Rpain,2,UP,1,1,0.132222492666274,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
4933439c10rik,2,UP,1,1,0.12904342506490796,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Sv2c,2,UP,1,1,0.12845987131308276,Acc5_pvn_IP118_PY115;Acc8_hippocampus_ST_A_Ex
Ube2l6,2,UP,1,1,0.12601552007248953,Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Adnp,2,UP,1,1,0.12495149921205778,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Kcnf1,2,UP,1,1,0.12382705118453563,Acc5_pvn_IP118_PY115;Acc8_hypothalamus_LT_A_Ex
Nudt19,2,UP,1,1,0.12152796359173158,Acc10_hippocampus_Ex4_Pre_TBI;Acc8_hippocampus_ST_A_Ex_KD
Mvd,2,UP,1,1,0.12104728918212164,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Fezf1,2,UP,1,1,0.11888891517466071,Acc5_pvn_IP118_PY115;Acc8_hypothalamus_LT_A_Ex
Nfe2l2,2,UP,1,1,0.11772554757932885,Acc3_brainstem_GLP_1;Acc8_hypothalamus_LT_A_Ex
Wdfy3,2,UP,1,1,0.11596598500506576,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Tcp11l1,2,UP,1,1,0.11354310518704963,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Rtn4r,2,UP,1,1,0.1113877637474625,Acc8_frontalcortex_ST_A_Ex_KD;Acc8_hippocampus_ST_A_Ex
Osmr,2,UP,1,1,0.11106931394510788,Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Tent5a,2,UP,1,1,0.10809260980825453,Acc5_nts_IP118_PY115;Acc8_hippocampus_ST_A_Ex
Tenm1,2,UP,1,1,0.10781921551655632,Acc10_hippocampus_Ex4_Pre_TBI;Acc3_brainstem_GLP_1_MK_801
4933427d14rik,2,UP,1,1,0.10724194776552216,Acc3_brainstem_GLP_1;Acc8_frontalcortex_ST_A_Ex_KD
Pakap,2,UP,1,1,0.1030464148630659,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Bdkrb2,2,UP,1,1,0.09902249334023994,Acc8_hippocampus_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Pomc,2,UP,1,1,0.09887596000390575,Acc8_hippocampus_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Tsga10,2,UP,1,1,0.09745624146864029,Acc5_arc_IP118_PY115;Acc8_hippocampus_ST_A_Ex_KD
Gm33578,2,UP,1,1,0.09547596099669631,Acc8_hippocampus_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Pcdh17,2,UP,1,1,0.09521424143650245,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Tmie,2,UP,1,1,0.09439962820266407,Acc8_hippocampus_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Pcdh11x,2,UP,1,1,0.09379390399024351,Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801
A230057d06rik,2,UP,1,1,0.0894996001624539,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Zbtb7c,2,UP,1,1,0.08912491558233793,Acc8_frontalcortex_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Qdpr,2,UP,1,1,0.08841885906938621,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Pcdhga9,2,UP,1,1,0.0883237067694358,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Gm21955,2,UP,1,1,0.08829342719798383,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Fbxo30,2,UP,1,1,0.08783824646387733,Acc3_brainstem_GLP_1;Acc8_hypothalamus_LT_A_Ex
Ubxn6,2,UP,1,1,0.08722328619349429,Acc3_hypothalamus_GLP_1_MK_801;Acc8_frontalcortex_LT_A_Ex
Tmem243,2,UP,1,1,0.08536737069675296,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Midn,2,UP,1,1,0.08373462826783165,Acc3_brainstem_GLP_1;Acc5_nts_IP118_PY115
Gm14393,2,UP,1,1,0.07972568291416116,Acc8_frontalcortex_ST_A_Ex_KD;Acc8_hippocampus_ST_A_Ex
Prdx1,2,UP,1,1,0.07819855621350026,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Sipa1l2,2,UP,1,1,0.07736171709582446,Acc5_pvn_IP118_PY115;Acc8_hippocampus_ST_A_Ex
Phf8,2,UP,1,1,0.07645080814735836,Acc5_pvn_IP118_PY115;Acc8_hippocampus_ST_A_Ex
Myl9,2,UP,1,1,0.074231930553817,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Cntd1,2,UP,1,1,0.07409533559991721,Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Tmem120b,2,UP,1,1,0.073939984316614,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Laptm4b,2,UP,1,1,0.0709504675798312,Acc11_hippocampus_Ex4_mTBI;Acc8_hippocampus_ST_A_Ex_KD
4833439l19rik,2,UP,1,1,0.07065661511234264,Acc11_hippocampus_Ex4;Acc8_hippocampus_ST_A_Ex
Fabp7,2,UP,1,1,0.0698965732157528,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Camk2b,2,UP,1,1,0.06915262406419809,Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Grm5,2,UP,1,1,0.06821570660056292,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Dscaml1,2,UP,1,1,0.06726921411979665,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Pcdhgc5,2,UP,1,1,0.06677137057972277,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Itgb3bp,2,UP,1,1,0.06593212508689791,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Selenof,2,UP,1,1,0.06516987787515996,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Tmcc3,2,UP,1,1,0.06455718499065384,Acc3_brainstem_GLP_1;Acc5_pvn_IP118_PY115
Psd3,2,UP,1,1,0.06392811006695155,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Fam166b,2,UP,1,1,0.061904096150885046,Acc8_hippocampus_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Sertm1,2,UP,1,1,0.06164444661827184,Acc5_arc_IP118_PY115;Acc8_hippocampus_ST_A_Ex
Myo5a,2,UP,1,1,0.05921025051689735,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Dock4,2,UP,1,1,0.0591203334603765,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Kcnj3,2,UP,1,1,0.058423298907608195,Acc5_pvn_IP118_PY115;Acc8_hippocampus_ST_A_Ex
Gm10076,2,UP,1,1,0.058337332180003545,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Apc,2,UP,1,1,0.056476184978593594,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Zfand1,2,UP,1,1,0.055673674319206265,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Selenoh,2,UP,1,1,0.05398205211751389,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Slc1a2,2,UP,1,1,0.05349188809452293,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Fkrp,2,UP,1,1,0.05287428760140306,Acc8_frontalcortex_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Bc005537,2,UP,1,1,0.05274096882892865,Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801
Etv5,2,UP,1,1,0.05273062653019832,Acc3_brainstem_GLP_1;Acc5_pvn_IP118_PY115
Erbb4,2,UP,1,1,0.05263847644130601,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Tyw5,2,UP,1,1,0.05260278997079826,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Dbt,2,UP,1,1,0.052339463285300244,Acc3_brainstem_GLP_1;Acc8_hypothalamus_LT_A_Ex
Chrna7,2,UP,1,1,0.05231798746737168,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
0610009b22rik,2,UP,1,1,0.05198454689478901,Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801
Kifap3,2,UP,1,1,0.0515717377067616,Acc11_hippocampus_Ex4_mTBI;Acc8_hippocampus_ST_A_Ex
A230020j21rik,2,UP,1,1,0.049585477647529574,Acc8_hippocampus_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Cacng3,2,UP,1,1,0.04898400241879665,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Tnr,2,UP,1,1,0.0483141583890495,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Mterf2,2,UP,1,1,0.04827361169628236,Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
St6galnac5,2,UP,1,1,0.04756455144768301,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Stk35os1,2,UP,1,1,0.04742655590723391,Acc8_frontalcortex_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Sft2d1,2,UP,1,1,0.046404834864274436,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Eif2ak2,2,UP,1,1,0.04618646033942825,Acc10_hippocampus_Ex4_Pre_TBI;Acc8_hippocampus_ST_A_Ex
Pex5l,2,UP,1,1,0.044988390593111646,Acc11_hippocampus_Ex4;Acc3_brainstem_GLP_1
Ap2s1,2,UP,1,1,0.044751063949581366,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Lime1,2,UP,1,1,0.0445305850825469,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Lpin1,2,UP,1,1,0.044338591276500305,Acc5_arc_IP118_PY115;Acc8_hippocampus_ST_A_Ex_KD
Ctxn1,2,UP,1,1,0.04323528855231676,Acc11_hippocampus_Ex4;Acc3_hypothalamus_GLP_1_MK_801
Plcxd2,2,UP,1,1,0.04302282554112263,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Fgf2,2,UP,1,1,0.04292166204163331,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Zcchc7,2,UP,1,1,0.04284029816966145,Acc3_brainstem_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Fam13c,2,UP,1,1,0.042809273021126415,Acc3_brainstem_GLP_1;Acc5_pvn_IP118_PY115
Dzank1,2,UP,1,1,0.0427014692893089,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Ddah2,2,UP,1,1,0.0423817112096074,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Mycbp,2,UP,1,1,0.042154817955615986,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Supt6,2,UP,1,1,0.04197689799623314,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Otud7a,2,UP,1,1,0.04099298602019576,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Rubcn,2,UP,1,1,0.0400221525453784,Acc11_hippocampus_Ex4_mTBI;Acc8_hippocampus_ST_A_Ex
Nhs,2,UP,1,1,0.038387138430076934,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Tmtc2,2,UP,1,1,0.038194489667425446,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Mrtfa,2,UP,1,1,0.037716927078942586,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Dmxl2,2,UP,1,1,0.037545194539221935,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Amy1,2,UP,1,1,0.0374385584253428,Acc3_brainstem_GLP_1;Acc3_hypothalamus_conjugate_2
Hs3st1,2,UP,1,1,0.037186752014704144,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex
Dcp2,2,UP,1,1,0.037081430964226156,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Htra1,2,UP,1,1,0.03624062695457117,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex_KD
Nalcn,2,UP,1,1,0.0354521386380854,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Ccdc157,2,UP,1,1,0.03529972960987739,Acc8_frontalcortex_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Papss2,2,UP,1,1,0.03462530140931244,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Nat8f1,2,UP,1,1,0.03445424276687237,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Fdps,2,UP,1,1,0.03430457767494599,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Epg5,2,UP,1,1,0.03359009208008834,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Clasp1,2,UP,1,1,0.033370754255073604,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Arfgef2,2,UP,1,1,0.033248886011421244,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Xylt1,2,UP,1,1,0.032560559376510256,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Snx29,2,UP,1,1,0.032467618386415764,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Sgsm2,2,UP,1,1,0.03229358197083759,Acc11_hippocampus_Ex4_mTBI;Acc8_hypothalamus_LT_A_Ex
Zc3h12b,2,UP,1,1,0.03204044544386504,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Gm21986,2,UP,1,1,0.031734174703397955,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Sec22a,2,UP,1,1,0.03137333381775197,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Myt1l,2,UP,1,1,0.031147977517392247,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Tnks,2,UP,1,1,0.0307986343274933,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Cr1l,2,UP,1,1,0.03065245805074089,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Plxna1,2,UP,1,1,0.030605723714000804,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Deptor,2,UP,1,1,0.030458728468383753,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Ccnl1,2,UP,1,1,0.02982808774586676,Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801
Usp9x,2,UP,1,1,0.029667686990683673,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Ddx20,2,UP,1,1,0.029392013710732814,Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Prickle2,2,UP,1,1,0.028370051626725457,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Plcl1,2,UP,1,1,0.027374823392050746,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Tmem161b,2,UP,1,1,0.02688324111993791,Acc8_hippocampus_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Abl2,2,UP,1,1,0.026281695432995092,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Psmg2,2,UP,1,1,0.02601243771313347,Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801
Tmem147,2,UP,1,1,0.02583916080162646,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Cdh7,2,UP,1,1,0.025525171509976644,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Gm29216,2,UP,1,1,0.02533970697123694,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Cdk12,2,UP,1,1,0.0253297949059568,Acc10_hippocampus_Ex4_Po_t_TBI;Acc3_brainstem_GLP_1_MK_801
Mfap1b,2,UP,1,1,0.025022154264068203,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex_KD
Rbbp7,2,UP,1,1,0.02497324711834986,Acc11_hippocampus_Ex4_mTBI;Acc5_pvn_IP118_PY115
Usp29,2,UP,1,1,0.02468466998765731,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Timm9,2,UP,1,1,0.02446933633679635,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Robo2,2,UP,1,1,0.0243626662107031,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Cnot1,2,UP,1,1,0.02427805577730799,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Epha4,2,UP,1,1,0.0241919081995067,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Hectd1,2,UP,1,1,0.02388755316534104,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Nlgn1,2,UP,1,1,0.0238171118839407,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Hecw2,2,UP,1,1,0.02373463594347011,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Mtln,2,UP,1,1,0.023249925578287894,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Dnajc10,2,UP,1,1,0.022945780034548544,Acc8_hippocampus_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Pcdhga8,2,UP,1,1,0.022728317006812798,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Neo1,2,UP,1,1,0.022206677211503698,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Disp2,2,UP,1,1,0.021169621197750302,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Lnpk,2,UP,1,1,0.02109117751732524,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Cetn3,2,UP,1,1,0.02091702968480899,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Foxj3,2,UP,1,1,0.020914222322985745,Acc11_hippocampus_Ex4_mTBI;Acc8_hippocampus_ST_A_Ex
Lin52,2,UP,1,1,0.0208519408655293,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Nbea,2,UP,1,1,0.020519789167799646,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Fads6,2,UP,1,1,0.020178862216808743,Acc3_brainstem_GLP_1;Acc3_hypothalamus_conjugate_2
Gm27252,2,UP,1,1,0.02000615799770694,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Cers1,2,UP,1,1,0.01999064628011779,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Cdkn2aip,2,UP,1,1,0.019826902985461275,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Slc9a9,2,UP,1,1,0.01967236910928119,Acc10_hippocampus_Ex4_Po_t_TBI;Acc3_hypothalamus_GLP_1_MK_801
Zfp711,2,UP,1,1,0.0196691162546051,Acc3_hypothalamus_GLP_1_MK_801;Acc5_pvn_IP118_PY115
Hectd4,2,UP,1,1,0.01852518809095302,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Urb2,2,UP,1,1,0.01846651086942641,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Madd,2,UP,1,1,0.01833049932544145,Acc11_hippocampus_Ex4_mTBI;Acc8_hypothalamus_LT_A_Ex
Yipf6,2,UP,1,1,0.0179168122577813,Acc8_hippocampus_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Zfp36l1,2,UP,1,1,0.0168083948194252,Acc3_brainstem_GLP_1;Acc8_frontalcortex_LT_A_Ex
