Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Database
GO_Biological_Process_2023,Positive Regulation Of Protein Metabolic Process (GO:0051247),12/196,0.175059972525248,0.9481331937644788,0,0,1.3876118746026311,2.4180894514419267,NFKBIA;RBM3;NDUFA13;DDX3X;IST1;PLK1;CIRBP;PRR16;ASB11;APOE;INHBA;FOXO1,GO_Biological_Process_2023
GO_Biological_Process_2023,G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007213),2/17,0.1769173685372898,0.9481331937644788,0,0,2.8304041527623287,4.902465196421762,GRK2;OPRM1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Establishment Of Cell Polarity (GO:2000114),2/17,0.1769173685372898,0.9481331937644788,0,0,2.8304041527623287,4.902465196421762,RAP1B;CYRIB,GO_Biological_Process_2023
GO_Biological_Process_2023,NLS-bearing Protein Import Into Nucleus (GO:0006607),2/17,0.1769173685372898,0.9481331937644788,0,0,2.8304041527623287,4.902465196421762,KPNA3;KPNB1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002861),2/17,0.1769173685372898,0.9481331937644788,0,0,2.8304041527623287,4.902465196421762,FYN;PLCG1,GO_Biological_Process_2023
GO_Biological_Process_2023,cGMP-mediated Signaling (GO:0019934),2/17,0.1769173685372898,0.9481331937644788,0,0,2.8304041527623287,4.902465196421762,GUCY1A2;PDE3A,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Ubiquitin Protein Ligase Activity (GO:1904666),2/17,0.1769173685372898,0.9481331937644788,0,0,2.8304041527623287,4.902465196421762,PLK1;RPL11,GO_Biological_Process_2023
GO_Biological_Process_2023,Transcription By RNA Polymerase I (GO:0006360),2/17,0.1769173685372898,0.9481331937644788,0,0,2.8304041527623287,4.902465196421762,NKX2-1;POLR2L,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation By Host Of Viral Process (GO:0044794),2/17,0.1769173685372898,0.9481331937644788,0,0,2.8304041527623287,4.902465196421762,VAPA;CFL1,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Macrophage Activation (GO:0043032),2/17,0.1769173685372898,0.9481331937644788,0,0,2.8304041527623287,4.902465196421762,UXT;TLR4,GO_Biological_Process_2023
GO_Biological_Process_2023,rRNA Modification (GO:0000154),2/17,0.1769173685372898,0.9481331937644788,0,0,2.8304041527623287,4.902465196421762,TSR3;NHP2,GO_Biological_Process_2023
GO_Biological_Process_2023,Antibacterial Humoral Response (GO:0019731),4/49,0.1782254675002288,0.9481331937644788,0,0,1.888170444692184,3.2565386285469624,IGHM;H2BC21;FAU;F3,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of miRNA Metabolic Process (GO:2000630),4/49,0.1782254675002288,0.9481331937644788,0,0,1.888170444692184,3.2565386285469624,FOSL1;EGR1;FOS;HRAS,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Potassium Ion Transmembrane Transport (GO:1901379),3/33,0.1846438061488215,0.9481331937644788,0,0,2.123496659242761,3.587279565562544,YWHAE;FLNA;CACNA1D,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749),3/33,0.1846438061488215,0.9481331937644788,0,0,2.123496659242761,3.587279565562544,HUWE1;TOMM7;HTRA2,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Reproductive Process (GO:2000243),3/33,0.1846438061488215,0.9481331937644788,0,0,2.123496659242761,3.587279565562544,GLRA1;PDE3A;INHBA,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),8/122,0.185107661329534,0.9481331937644788,0,0,1.4919156794561992,2.516589730316826,RBM3;EPM2AIP1;DDX3X;RFXAP;CIRBP;PRR16;TLR4;GCK,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Inflammatory Response (GO:0050729),7/104,0.1887233777038216,0.9481331937644788,0,0,1.533868401024009,2.55768406155236,NFKBIA;RPS19;PLA2G3;TLR7;GPR4;TLR4;TLR3,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Gene Expression (GO:0010628),26/480,0.1915089710180007,0.9481331937644788,0,0,1.220314663310258,2.0169612450115,DDX3X;RPL11;TNC;MACROH2A1;VSIR;UXT;RBM3;CALCR;DDRGK1;NKX2-1;S100A13;HABP4;ITGB8;SLC38A2;FGF23;FGF22;EGR1;CIRBP;INHBA;MT3;SETX;PRR16;TLR4;HSPA1B;TLR3;HSPA1A,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Epidermal Cell Differentiation (GO:0045604),2/18,0.1934232841058967,0.9481331937644788,0,0,2.653364849833148,4.359144946036397,MAFF;SGPP1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Establishment Or Maintenance Of Cell Polarity (GO:0032878),2/18,0.1934232841058967,0.9481331937644788,0,0,2.653364849833148,4.359144946036397,RAP1B;CYRIB,GO_Biological_Process_2023
GO_Biological_Process_2023,Adrenergic Receptor Signaling Pathway (GO:0071875),2/18,0.1934232841058967,0.9481331937644788,0,0,2.653364849833148,4.359144946036397,ADRA2C;DRD2,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901028),2/18,0.1934232841058967,0.9481331937644788,0,0,2.653364849833148,4.359144946036397,SLC25A4;HSPA1A,GO_Biological_Process_2023
GO_Biological_Process_2023,Associative Learning (GO:0008306),2/18,0.1934232841058967,0.9481331937644788,0,0,2.653364849833148,4.359144946036397,DRD2;SHANK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175),2/18,0.1934232841058967,0.9481331937644788,0,0,2.653364849833148,4.359144946036397,UBQLN1;HTRA2,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Protein Neddylation (GO:2000434),2/18,0.1934232841058967,0.9481331937644788,0,0,2.653364849833148,4.359144946036397,RPL11;COPS9,GO_Biological_Process_2023
GO_Biological_Process_2023,Glucose 6-Phosphate Metabolic Process (GO:0051156),2/18,0.1934232841058967,0.9481331937644788,0,0,2.653364849833148,4.359144946036397,HKDC1;GCK,GO_Biological_Process_2023
GO_Biological_Process_2023,Intracellular Lipid Transport (GO:0032365),2/18,0.1934232841058967,0.9481331937644788,0,0,2.653364849833148,4.359144946036397,FABP3;SGPP1,GO_Biological_Process_2023
GO_Biological_Process_2023,Melanosome Localization (GO:0032400),2/18,0.1934232841058967,0.9481331937644788,0,0,2.653364849833148,4.359144946036397,MKKS;MREG,GO_Biological_Process_2023
GO_Biological_Process_2023,Neuromuscular Process (GO:0050905),2/18,0.1934232841058967,0.9481331937644788,0,0,2.653364849833148,4.359144946036397,KCNA1;SHANK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900227),2/18,0.1934232841058967,0.9481331937644788,0,0,2.653364849833148,4.359144946036397,DDX3X;TLR4,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Epidermal Cell Differentiation (GO:0045606),2/18,0.1934232841058967,0.9481331937644788,0,0,2.653364849833148,4.359144946036397,NME2;MACROH2A1,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Macrophage Migration (GO:1905523),2/18,0.1934232841058967,0.9481331937644788,0,0,2.653364849833148,4.359144946036397,P2RY12;MAPK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of cAMP-mediated Signaling (GO:0043949),2/18,0.1934232841058967,0.9481331937644788,0,0,2.653364849833148,4.359144946036397,POMC;PDE3A,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Metal Ion Transport (GO:0010959),3/34,0.1962123641196418,0.9481331937644788,0,0,2.054889000646598,3.3465053373156537,KCNA5;DRD2;F3,GO_Biological_Process_2023
GO_Biological_Process_2023,Superoxide Metabolic Process (GO:0006801),3/34,0.1962123641196418,0.9481331937644788,0,0,2.054889000646598,3.3465053373156537,CCS;NRROS;MT3,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Organelle Organization (GO:0010638),3/34,0.1962123641196418,0.9481331937644788,0,0,2.054889000646598,3.3465053373156537,TMED9;HTRA2;PFDN2,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024),4/51,0.1965880723488845,0.9481331937644788,0,0,1.807633008373064,2.9403767298895955,DOCK5;FLNA;AP1AR;CALR,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process (GO:0043066),26/482,0.1972050369193634,0.9481331937644788,0,0,1.2148320802005013,1.9722936036759808,DDX3X;ZFAND6;PLA2G3;FOXO1;PRDX5;MIEN1;DDRGK1;CFL1;BAG1;FLNA;APOE;VHL;MGMT;ANXA4;PLK1;CIDEA;NME2;MERTK;MT3;HYPK;SETX;LSM8;ANGPTL4;PTMA;HSPA1B;HSPA1A,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Insulin Secretion (GO:0050796),6/87,0.1981338799736813,0.9481331937644788,0,0,1.5740120008276433,2.5480300113674925,GLUD1;UQCC2;KCNA5;FOXO1;GCK;CDK16,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Cell Growth (GO:0030308),8/125,0.2023353475471395,0.9481331937644788,0,0,1.453431724428365,2.322335099682355,NDUFA13;CDKN1A;DDX3X;RNF6;INHBA;MT3;HSPA1B;HSPA1A,GO_Biological_Process_2023
GO_Biological_Process_2023,"CD4-positive, Alpha-Beta T Cell Activation (GO:0035710)",1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,RSAD2,GO_Biological_Process_2023
GO_Biological_Process_2023,COPI Coating Of Golgi Vesicle (GO:0048205),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,TMED9,GO_Biological_Process_2023
GO_Biological_Process_2023,COPI-coated Vesicle Budding (GO:0035964),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,TMED9,GO_Biological_Process_2023
GO_Biological_Process_2023,Golgi Transport Vesicle Coating (GO:0048200),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,TMED9,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Glutamate Receptor Signaling Pathway (GO:1900449),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,FYN,GO_Biological_Process_2023
GO_Biological_Process_2023,PML Body Organization (GO:0030578),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,HABP4,GO_Biological_Process_2023
GO_Biological_Process_2023,RNA Decapping (GO:0110154),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,NUDT3,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Hematopoietic Stem Cell Proliferation (GO:1902033),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,N4BP2L2,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Hormone Biosynthetic Process (GO:0046885),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,EGR1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Immature T Cell Proliferation In Thymus (GO:0033084),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,TMEM131L,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Macrophage Proliferation (GO:0120040),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,MAPK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Amylin Receptor Signaling Pathway (GO:0097647),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,CALCR,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Ribonuclease Activity (GO:0060700),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,PDE3A,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Stress Granule Assembly (GO:0062028),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,STYXL1,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Iron Ion (GO:0071281),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,F3,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Magnesium Ion (GO:0071286),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,KCNA1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Transmission Of Nerve Impulse (GO:0051969),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,GLRA1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Type B Pancreatic Cell Proliferation (GO:0061469),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,NR4A3,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Voltage-Gated Sodium Channel Activity (GO:1905150),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,SLMAP,GO_Biological_Process_2023
GO_Biological_Process_2023,Response To Catecholamine (GO:0071869),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,NR4A3,GO_Biological_Process_2023
GO_Biological_Process_2023,Response To Heparin (GO:0071503),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,EGR1,GO_Biological_Process_2023
GO_Biological_Process_2023,Dendrite Extension (GO:0097484),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,LLPH,GO_Biological_Process_2023
GO_Biological_Process_2023,Response To Peptidoglycan (GO:0032494),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,IRAK3,GO_Biological_Process_2023
GO_Biological_Process_2023,Detection Of Molecule Of Bacterial Origin (GO:0032490),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,TLR4,GO_Biological_Process_2023
GO_Biological_Process_2023,Detection Of Virus (GO:0009597),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,TLR3,GO_Biological_Process_2023
GO_Biological_Process_2023,Embryonic Skeletal Joint Development (GO:0072498),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,WNT9A,GO_Biological_Process_2023
GO_Biological_Process_2023,snRNA Modification (GO:0040031),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,NHP2,GO_Biological_Process_2023
GO_Biological_Process_2023,Sphingomyelin Biosynthetic Process (GO:0006686),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,VAPA,GO_Biological_Process_2023
GO_Biological_Process_2023,Epithelial Tube Branching Involved In Lung Morphogenesis (GO:0060441),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,NKX2-1,GO_Biological_Process_2023
GO_Biological_Process_2023,"Establishment Of Mitochondrion Localization, Microtubule-Mediated (GO:0034643)",1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,UXT,GO_Biological_Process_2023
GO_Biological_Process_2023,succinyl-CoA Catabolic Process (GO:1901289),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,NUDT8,GO_Biological_Process_2023
GO_Biological_Process_2023,Synaptic Vesicle Uncoating (GO:0016191),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,SH3GL3,GO_Biological_Process_2023
GO_Biological_Process_2023,fatty-acyl-CoA Catabolic Process (GO:0036115),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,NUDT8,GO_Biological_Process_2023
GO_Biological_Process_2023,Thiamine Transmembrane Transport (GO:0071934),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,SLC19A3,GO_Biological_Process_2023
GO_Biological_Process_2023,Thiamine-Containing Compound Metabolic Process (GO:0042723),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,SLC19A3,GO_Biological_Process_2023
GO_Biological_Process_2023,Glutamate Catabolic Process (GO:0006538),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,GLUD1,GO_Biological_Process_2023
GO_Biological_Process_2023,Hexose Catabolic Process (GO:0019320),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,GCK,GO_Biological_Process_2023
GO_Biological_Process_2023,Histone Arginine Methylation (GO:0034969),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,COPRS,GO_Biological_Process_2023
GO_Biological_Process_2023,Inflammatory Response To Wounding (GO:0090594),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,TLR3,GO_Biological_Process_2023
GO_Biological_Process_2023,Inner Ear Auditory Receptor Cell Differentiation (GO:0042491),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,SLC4A7,GO_Biological_Process_2023
GO_Biological_Process_2023,Leukocyte Apoptotic Process (GO:0071887),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,PLEKHO2,GO_Biological_Process_2023
GO_Biological_Process_2023,Lipoprotein Metabolic Process (GO:0042157),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,APOE,GO_Biological_Process_2023
GO_Biological_Process_2023,Medium-Chain fatty-acyl-CoA Metabolic Process (GO:0036112),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,NUDT8,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of T Cell Differentiation In Thymus (GO:0033085),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,TMEM131L,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Actin Filament Depolymerization (GO:0030835),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,PLEKHH2,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Endoplasmic Reticulum Calcium Ion Concentration (GO:0032471),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,FIS1,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Lipoprotein Lipase Activity (GO:0051005),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,ANGPTL4,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Meiotic Cell Cycle (GO:0051447),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,NPPC,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Nervous System Process (GO:0031645),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,GLRA1,GO_Biological_Process_2023
GO_Biological_Process_2023,"Negative Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:2000623)",1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,HNRNPAB,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Relaxation Of Muscle (GO:1901078),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,GRK2,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0097201),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,VHL,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Trophoblast Cell Migration (GO:1901164),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,CALR,GO_Biological_Process_2023
GO_Biological_Process_2023,Neurotransmitter Loading Into Synaptic Vesicle (GO:0098700),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,SLC18A2,GO_Biological_Process_2023
GO_Biological_Process_2023,Nucleobase Transport (GO:0015851),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,SLC23A2,GO_Biological_Process_2023
GO_Biological_Process_2023,Nucleoside Triphosphate Biosynthetic Process (GO:0009142),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,NME2,GO_Biological_Process_2023
GO_Biological_Process_2023,Phagosome Acidification (GO:0090383),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,SLC4A7,GO_Biological_Process_2023
GO_Biological_Process_2023,Photoreceptor Cell Differentiation (GO:0046530),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,ARL3,GO_Biological_Process_2023
GO_Biological_Process_2023,Plus-End-Directed Organelle Transport Along Microtubule (GO:0072386),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,KIF3B,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of I-kappaB Phosphorylation (GO:1903721),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,DDRGK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of T-helper 1 Cell Cytokine Production (GO:2000556),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,IL1R1,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Development (GO:1901552),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,F11R,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Establishment Of Endothelial Barrier (GO:1903142),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,F11R,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Fever Generation (GO:0031622),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,PTGS2,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Growth Hormone Secretion (GO:0060124),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,DRD2,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Microglial Cell Activation (GO:1903980),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,UXT,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Microglial Cell Migration (GO:1904141),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,P2RY12,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Nuclear Cell Cycle DNA Replication (GO:0010571),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,DBF4,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035360),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,PTGIS,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Tau-Protein Kinase Activity (GO:1902949),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,EGR1,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Toll-Like Receptor 7 Signaling Pathway (GO:0034157),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,RSAD2,GO_Biological_Process_2023
GO_Biological_Process_2023,Prepulse Inhibition (GO:0060134),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,DRD2,GO_Biological_Process_2023
GO_Biological_Process_2023,Protein Ufmylation (GO:0071569),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,DDRGK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of T-helper 1 Cell Cytokine Production (GO:2000554),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,IL1R1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Apoptotic DNA Fragmentation (GO:1902510),1/5,0.2058671829946707,0.9481331937644788,0,0,5.304166666666666,8.383363039546449,CIDEA,GO_Biological_Process_2023
GO_Biological_Process_2023,Rho Protein Signal Transduction (GO:0007266),4/52,0.2059784992274552,0.9481331937644788,0,0,1.7698810850984763,2.796382890749052,CFL1;ARHGEF3;EPS8L2;RHOV,GO_Biological_Process_2023
GO_Biological_Process_2023,Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway (GO:0007193),4/52,0.2059784992274552,0.9481331937644788,0,0,1.7698810850984763,2.796382890749052,P2RY12;FLNA;OPRM1;DRD2,GO_Biological_Process_2023
GO_Biological_Process_2023,Action Potential (GO:0001508),3/35,0.2079511252011216,0.9481331937644788,0,0,1.9905693207126949,3.126093972720719,GNA14;MYH7B;KCNA1,GO_Biological_Process_2023
GO_Biological_Process_2023,Response To Exogenous dsRNA (GO:0043330),3/35,0.2079511252011216,0.9481331937644788,0,0,1.9905693207126949,3.126093972720719,IRAK3;IFIT1;TLR3,GO_Biological_Process_2023
GO_Biological_Process_2023,Macrophage Activation (GO:0042116),3/35,0.2079511252011216,0.9481331937644788,0,0,1.9905693207126949,3.126093972720719,C1QA;CD93;TLR4,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Cell Cycle G1/S Phase Transition (GO:1902807),3/35,0.2079511252011216,0.9481331937644788,0,0,1.9905693207126949,3.126093972720719,CDKN1A;RBL1;INHBA,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900026),3/35,0.2079511252011216,0.9481331937644788,0,0,1.9905693207126949,3.126093972720719,DOCK5;FLNA;CALR,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Starvation (GO:0009267),8/126,0.2082168573476557,0.9481331937644788,0,0,1.441038586368554,2.2612419528773917,SZT2;CDKN1A;MAP1LC3A;MAPK1;NUPR2;CARTPT;HNRNPA1;FOXO1,GO_Biological_Process_2023
GO_Biological_Process_2023,NADP Metabolic Process (GO:0006739),2/19,0.2101138446624048,0.9481331937644788,0,0,2.497153700189753,3.8958239155139656,IDH2;FMO2,GO_Biological_Process_2023
GO_Biological_Process_2023,RNA-templated DNA Biosynthetic Process (GO:0006278),2/19,0.2101138446624048,0.9481331937644788,0,0,2.497153700189753,3.8958239155139656,PTGES3;NHP2,GO_Biological_Process_2023
GO_Biological_Process_2023,Bicarbonate Transport (GO:0015701),2/19,0.2101138446624048,0.9481331937644788,0,0,2.497153700189753,3.8958239155139656,SLC4A7;SLC26A6,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Transcription Involved In G1/S Transition Of Mitotic Cell Cycle (GO:0000083),2/19,0.2101138446624048,0.9481331937644788,0,0,2.497153700189753,3.8958239155139656,CDK17;CDK16,GO_Biological_Process_2023
GO_Biological_Process_2023,Cortical Actin Cytoskeleton Organization (GO:0030866),2/19,0.2101138446624048,0.9481331937644788,0,0,2.497153700189753,3.8958239155139656,FMNL3;RAB13,GO_Biological_Process_2023
