gene_symbol,mean_log2FC
Spocd1,1.1325483484624022
Srpk3,11.054129135403402
Ssh2,1.1576855190271471
Stard7,1.696265463951526
Steap4,-2.587432903605119
Stk39,1.8487324803906544
Stpg1,9.82598272458225
Stra6l,1.8622329296166928
Styxl1,-2.314146292898871
Sulf1,-7.933321819674988
Supt4b,-1.7914827853271795
Syndig1l,2.3644557115718032
Szt2,11.663139631771871
Taco1os,1.390864668576548
Taf10,2.9908131205767496
Tafazzin,-1.6387191767200524
Tbx19,5.854567450464427
Tceal5,1.256619674406783
Tcirg1,7.542526469343269
Tex47,-1.5674094233102722
Thsd7b,-6.593833692345058
Timm29,2.1418613441547207
Tirap,4.797857589858658
Tlnrd1,3.3180861479222794
Tm7sf2,10.24337266001959
Tmed3,-1.8610382424382343
Tmem131l,7.577875486326138
Tmem132c,-8.57594912490924
Tmem160,2.6042809097109574
Tmem212,1.0519846060367075
Tmem256,1.025658363116947
Tmem258,1.1563282881783978
Tmem266,4.47844538378483
Tmem40,1.0073046911033563
Tmem45a,-1.188801615366105
Tmem52,1.0037594411207746
Tmem65,2.081729933203748
Tmem91,-1.0264858653148374
Tnc,-43.2808512266689
Tnnt1,-2.898281946069244
Tnxb,10.794097755467511
Tomm7,1.3835020192322838
Top2a,7.203223946160405
Tprg1l,1.9193584729793054
Trim15,1.3018122856384742
Trim54,-3.231784186230766
Trim8,1.4714519878456556
Trpc3,10.730186112621627
Ttr,4.796400945610501
Tuba1c,-1.0034208323346971
Tuba8,-1.922587039026869
Tubb2a-ps2,-1.2104867048383643
Tulp2,1.0494052577587605
Tusc1,5.640673494147318
Twf2,-1.053518476000474
Tysnd1,4.481325345420069
Uaca,7.729586111178591
Ube2r2,1.7980943045661526
Ubqln1,2.4155920990511714
Uchl1os,1.8425164488264207
Uncx,4.5454935969389325
Uqcc2,1.0612576200483366
Uqcr11,1.1642878345935128
Uqcrb,1.020017651861998
Uri1,1.9879745333031593
Vipr2,-11.087898875952906
Vsig8,1.2391981126729397
Vsir,10.23403402781123
Vstm4,10.4607597618303
Vwa3b,-11.035354094855574
Wdhd1,3.634272951552032
Wdr63,-1.1915914352593515
Wdr76,10.4673963227083
Wnt4,3.704832896384197
Wnt8b,-1.282420730086916
Wnt9a,1.1148394522131837
Wsb2,1.6550373282684911
Xkr8,4.950246542965353
Xrra1,-6.8263526756953645
Xxylt1,-7.102295063443581
Zbed6,1.3528095637651913
Zbp1,-1.1789291043875398
Zbtb16,1.1717048643315429
Zfand5,2.1039656825594464
Zfp174,-12.039451927158938
Zfp212,-2.397910788702772
Zfp286os,2.381846203729851
Zfp385c,6.665059091649457
Zfp41,12.410943896393036
Zfp52,8.925309889508219
Zfp668,1.560130284305651
Zfp763,-1.8268499384708343
Zfp771,5.014479531465098
Zfyve9,1.9847889301955712
Zkscan6,-2.4258788593789866
Zxdb,-1.281680502234614
Zzz3,1.976799018969413
