Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Database
GO_Cellular_Component_2023,Keratin Filament (GO:0045095),4/39,0.9911295563234724,0.9999937996880602,0,0,0.3644670963873482,0.0032474092191843,TCHP;KRT2;FBF1;KRT9,GO_Cellular_Component_2023
GO_Cellular_Component_2023,Neuromuscular Junction (GO:0031594),4/39,0.9911295563234724,0.9999937996880602,0,0,0.3644670963873482,0.0032474092191843,NLGN1;DLG2;DLG4;LRP4,GO_Cellular_Component_2023
GO_Cellular_Component_2023,Connexin Complex (GO:0005922),1/18,0.992592863208804,0.9999937996880602,0,0,0.1876973943939992,0.0013954749164724,GJC3,GO_Cellular_Component_2023
GO_Cellular_Component_2023,High-Density Lipoprotein Particle (GO:0034364),1/18,0.992592863208804,0.9999937996880602,0,0,0.1876973943939992,0.0013954749164724,APOE,GO_Cellular_Component_2023
GO_Cellular_Component_2023,Brush Border Membrane (GO:0031526),4/40,0.992751529096232,0.9999937996880602,0,0,0.35431969220007,0.002577629241706,GNA13;GNA12;SHANK2;SLC26A6,GO_Cellular_Component_2023
GO_Cellular_Component_2023,T Cell Receptor Complex (GO:0042101),1/19,0.9943601311279656,0.9999937996880602,0,0,0.1772581096196868,0.0010025422631472,NCOR2,GO_Cellular_Component_2023
GO_Cellular_Component_2023,Cell Projection Membrane (GO:0031253),15/105,0.9945291606229046,0.9999937996880602,0,0,0.5308161548169962,0.0029119826995069,DMTN;SEPTIN2;HHIP;PTCH1;ATP1B2;SSTR3;GNA13;MOSMO;SLC7A5;GNA12;ITGAV;UTRN;DRD2;SLC26A6;SHANK2,GO_Cellular_Component_2023
GO_Cellular_Component_2023,Specific Granule (GO:0042581),25/159,0.9954863104923972,0.9999937996880602,0,0,0.5937193249603584,0.0026859309872405,ATP8A1;SLC44A2;SNAP23;MOSPD2;CLCN3;RAP1A;MLEC;ITGAV;SLC15A4;HMOX2;CD53;TMEM30A;CD93;JUP;CMTM6;ADAM10;GGH;SCAMP1;RAP2B;LRG1;RAB37;SLCO4C1;ADAM8;LAMTOR2;KPNB1,GO_Cellular_Component_2023
GO_Cellular_Component_2023,Motile Cilium (GO:0031514),9/73,0.9955651948030936,0.9999937996880602,0,0,0.4480797006302521,0.0019915655589794,TSGA10;MKKS;RSPH1;SPEF1;CFAP300;SPA17;CFAP20;GAS8;PAFAH1B1,GO_Cellular_Component_2023
GO_Cellular_Component_2023,Euchromatin (GO:0000791),4/44,0.9968171825504668,0.9999937996880602,0,0,0.318803777544596,0.0010163124539853,H2AZ1;EXOSC4;CREB1;SIRT1,GO_Cellular_Component_2023
GO_Cellular_Component_2023,Secretory Granule Lumen (GO:0034774),55/316,0.9978958508666712,0.9999937996880602,0,0,0.6691976455556693,0.0014095751446969,PCSK1;DDX3X;HEXB;PROS1;GDI2;HMGB1;SRP14;ALAD;PSMD7;SRGN;HSP90AA1;APAF1;IST1;NME2;ACTN4;AMPD3;F3;APRT;DNAJC3;TUBB2A;PKM;PSMA2;NPC2;SELENOP;PPIE;ALDOC;NHLRC2;ALDOA;PPIA;KPNB1;CSTB;GRN;CAB39;ROCK1;TEX264;PSMB7;CYB5R3;CAND1;MAPK1;VTI1B;XRCC6;JUP;GCA;XRCC5;AGL;HUWE1;GGH;PA2G4;CYRIB;EEF2;VEGFA;POMC;PFKL;LRG1;FABP5,GO_Cellular_Component_2023
GO_Cellular_Component_2023,Vacuolar Lumen (GO:0005775),24/161,0.9981250684501624,0.9999937996880602,0,0,0.5572611969572273,0.0010458073148943,HSP90AA1;ASAH1;GRN;SDC4;GCA;IST1;SDC2;HEXB;NCAN;GDI2;GGH;PA2G4;PLD3;DNAJC3;CYB5R3;TUBB2A;FABP5;MAN2B2;NPC2;LAMP2;IDS;MAPK1;TPP1;GPC5,GO_Cellular_Component_2023
GO_Cellular_Component_2023,Sperm Flagellum (GO:0036126),5/60,0.9995302578028324,0.9999937996880602,0,0,0.2895962140294634,0.0001360675227007933,TTLL3;CUL3;ATP2B4;TEKT4;GAS8,GO_Cellular_Component_2023
GO_Cellular_Component_2023,9+2 Motile Cilium (GO:0097729),6/70,0.9997540071455696,0.9999937996880602,0,0,0.2985316502204493,7.344568670297881e-05,SPEF1;TTLL3;CUL3;ATP2B4;TEKT4;GAS8,GO_Cellular_Component_2023
GO_Cellular_Component_2023,Specific Granule Lumen (GO:0035580),4/61,0.9999186917434344,0.9999937996880602,0,0,0.2234715855746396,1.817082374401093e-05,LRG1;JUP;GGH;KPNB1,GO_Cellular_Component_2023
GO_Cellular_Component_2023,Acrosomal Vesicle (GO:0001669),3/64,0.999990709892605,0.9999937996880602,0,0,0.1565391468255333,1.454272240719065e-06,IFT20;TRIM36;PRKACA,GO_Cellular_Component_2023
GO_Cellular_Component_2023,Collagen-Containing Extracellular Matrix (GO:0062023),49/373,0.9999937996880602,0.9999937996880602,0,0,0.4776384965473949,2.961516854207171e-06,COL16A1;TGFB1I1;TNC;HAPLN1;DAG1;TNR;EMILIN2;LGALS9;EDIL3;EGFL7;DST;COL25A1;ANXA4;ADAM11;SERPINB9;PKM;ANGPTL6;PXDN;S100A6;CDH13;S100A4;MXRA7;ANGPTL4;C1QA;CSTB;SEMA7A;TNXB;SDC2;COL11A2;HTRA1;LTBP4;LTBP1;ADAMTS10;HSP90B1;SERPINH1;APOE;NDP;COL26A1;LAMB3;F12;ERBIN;L1CAM;AGT;FRAS1;COL7A1;CNTN1;HDGF;C1QC;FGF10,GO_Cellular_Component_2023
KEGG_2021_Human,Ribosome,95/158,1.8120130623141924e-22,5.74408140753599e-20,0,0,4.893534649632211,244.98225361082967,RPL30;MRPS15;MRPS16;RPL32;RPL31;MRPS14;RPL34;MRPS11;RPLP1;MRPS12;MRPS10;RPL10A;RPL8;MRPL34;MRPL33;RPS15;RPS14;RPL7A;RPS17;MRPL2;RPS16;MRPL1;RPL18A;RPS19;RPL36AL;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS8;RPL23;RPL22;RPS6;MRPS18A;MRPS21;RPL13A;MRPS7;MRPS5;MRPS18C;RPL37A;RPL24;RPL27;RPL26;RPL29;RPL28;UBA52;MRPL18;RPL11;RPL36A;RPS27L;MRPL14;MRPL12;MRPL13;MRPL11;MRPL20;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;MRPL27;MRPL28;RPL35A;RPL23A;MRPL23;MRPL21;MRPL22;MRPL30;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;RPL22L1;FAU;RPS21;RSL24D1;RPS24;RPS23,KEGG_2021_Human
KEGG_2021_Human,Parkinson disease,108/249,7.391739042859222e-12,1.1540952986320541e-09,0,0,2.47978928820863,63.55863136856338,NDUFA13;NDUFA11;NDUFA12;UBE2L6;PARK7;COX6A1;COX6A2;PSMD7;TUBB3;KIF5B;KIF5A;PRKACA;PRKACB;SDHD;SDHA;COX6B1;VDAC1;ATF6;UBA52;NDUFB10;UQCRB;NDUFB11;HTRA2;COX7A2;ITPR3;COX7A1;UQCRH;UBE2J1;KLC3;PLCG1;NDUFV3;DRD2;NDUFV1;XBP1;HSPA5;SEM1;GNAL;UQCRQ;CYCS;CALM3;CALM2;BCL2L1;NFE2L2;COX7B;COX4I1;LRRK2;COX7C;TUBA1B;TUBA1A;SLC18A2;COX8A;APAF1;NDUFC2;NDUFC1;TUBB2B;PSMA4;TUBB2A;NDUFS8;NDUFS7;PSMA2;NDUFS6;NDUFS5;NDUFS4;NDUFS3;SLC25A5;SLC25A4;CAMK2B;NDUFB9;CAMK2D;NDUFB8;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;GNAI3;NDUFB2;NDUFB1;UQCR11;UQCR10;COX5B;COX5A;GNAI1;PSMA7;ADCY5;PSMB6;PSMB7;MAPK8;PSMB5;PSMB2;RPS27A;SNCA;NDUFA8;NDUFA7;NDUFA6;NDUFA5;NDUFA4;NDUFA3;ADRM1;NDUFA2;NDUFA1;UBE2G1;UBE2G2;COX6C;PSMC5;PINK1;NDUFAB1;BAX,KEGG_2021_Human
KEGG_2021_Human,Huntington disease,126/306,1.0922037526486316e-11,1.1540952986320541e-09,0,0,2.269157872065475,57.27408605831791,NDUFA13;NDUFA11;NDUFA12;COX6A1;COX6A2;PSMD7;TUBB3;CREB3L1;KIF5B;KIF5A;EP300;SDHD;SDHA;COX6B1;ULK2;ULK1;VDAC1;NDUFB10;UQCRB;NDUFB11;SLC1A2;COX7A2;COX7A1;UQCRH;KLC3;ATG101;NDUFV3;PPARGC1A;NDUFV1;GRIA3;BDNF;GRIN2B;SEM1;DLG4;UQCRQ;GNAQ;CYCS;MAP3K10;TAF4B;DNAL4;RCOR1;DNAL1;ATG2B;COX7B;HIP1;COX4I1;CLTC;CLTB;CLTA;COX7C;BBC3;TUBA1B;GRM5;TUBA1A;RB1CC1;COX8A;APAF1;NDUFC2;NDUFC1;TUBB2B;PLCB4;PSMA4;TUBB2A;CREB1;NDUFS8;NDUFS7;PSMA2;NDUFS6;NDUFS5;NDUFS4;NDUFS3;PLCB1;SLC25A5;PLCB2;SLC25A4;CREB5;DCTN6;NDUFB9;NDUFB8;NDUFB7;DCTN2;NDUFB6;DCTN1;NDUFB5;DCTN4;NDUFB4;DCTN3;NDUFB3;NDUFB2;NDUFB1;UQCR11;UQCR10;COX5B;COX5A;PSMA7;PSMB6;PSMB7;MAPK8;PSMB5;PSMB2;POLR2A;AP2S1;POLR2E;POLR2F;POLR2G;POLR2I;POLR2J;POLR2K;POLR2L;NDUFA8;NDUFA7;KCNJ10;NDUFA6;NDUFA5;NDUFA4;NDUFA3;ADRM1;NDUFA2;NDUFA1;AP2B1;COX6C;MTOR;SOD1;PSMC5;NDUFAB1;BAX,KEGG_2021_Human
KEGG_2021_Human,Thermogenesis,101/232,2.6922531854699816e-11,2.1336106494849604e-09,0,0,2.493998443192893,60.699077676223055,ATF2;NDUFA13;NDUFA11;NDUFA12;COX6A1;COX6A2;LIPE;RPS6KA3;RPS6KA6;CREB3L1;DPF3;PRKACA;PRKACB;SMARCC2;RPS6;ACSL4;FRS2;ACSL3;SDHD;SDHA;COX6B1;ADCY9;COX16;NDUFB10;UQCRB;NDUFB11;COX17;COX7A2;COX7A1;UQCRH;COX14;NDUFV3;PPARGC1A;NDUFV1;COA3;SMARCA2;NDUFAF8;RHEB;UQCRQ;NDUFAF4;NDUFAF5;NDUFAF2;NDUFAF3;GRB2;COX20;COX7B;COX4I1;PRKAG2;COX7C;HRAS;COA7;COA6;COX8A;ACTL6B;NDUFC2;SIRT6;NDUFC1;ARID1B;CREB1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;SOS1;SOS2;CREB5;NDUFB9;KDM3A;NDUFB8;PRKAA1;NDUFB7;PRKAA2;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCR11;UQCR10;COX5B;COX5A;ADCY5;NRAS;CNR1;NDUFA8;NDUFA7;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6C;MTOR;NDUFAB1;RPS6KB2;KRAS;PNPLA2,KEGG_2021_Human
KEGG_2021_Human,Alzheimer disease,141/369,3.8092537095444566e-10,2.009414759526387e-08,0,0,2.0047906336714734,43.48073653730796,NDUFA13;NDUFA11;IRS1;NDUFA12;IRS2;COX6A1;COX6A2;FRAT1;FRAT2;PSMD7;TUBB3;KIF5B;KIF5A;ADAM10;SDHD;SDHA;COX6B1;ADAM17;ULK2;ULK1;VDAC1;ATF6;NDUFB10;UQCRB;NDUFB11;CHRNA7;PIK3R3;CACNA1D;COX7A2;GPR83;ITPR3;PIK3R1;COX7A1;RTN4;UQCRH;GRIN2A;PPP3R1;KLC3;APH1B;ATG101;DVL2;APOE;NAE1;NDUFV3;NDUFV1;WNT4;FZD3;XBP1;EIF2AK2;GRIN2B;SEM1;UQCRQ;GNAQ;CYCS;CALM3;CALM2;ATG2B;GSK3B;COX7B;COX4I1;ATP2A2;IDE;PIK3CB;COX7C;IKBKB;PPP3CA;PPP3CB;TUBA1B;GRM5;TUBA1A;RB1CC1;NOS1;HRAS;COX8A;PSENEN;MME;APAF1;CHUK;NDUFC2;NDUFC1;WNT9A;AXIN2;BACE2;TUBB2B;PLCB4;PSMA4;TUBB2A;NDUFS8;NDUFS7;PSMA2;NDUFS6;NDUFS5;NDUFS4;NDUFS3;PLCB1;SLC25A5;PLCB2;SLC25A4;NDUFB9;NDUFB8;NDUFB7;LRP1;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCR11;UQCR10;COX5B;PTGS2;COX5A;HSD17B10;PSMA7;PSMB6;PSMB7;NRAS;MAPK8;PSMB5;PSMB2;MAPK1;APBB1;SNCA;NDUFA8;NDUFA7;NDUFA6;NDUFA5;BAD;NDUFA4;NDUFA3;ADRM1;NDUFA2;NDUFA1;WNT7A;COX6C;MTOR;PSMC5;APC;NDUFAB1;KRAS,KEGG_2021_Human
KEGG_2021_Human,Coronavirus disease,98/232,4.006798313237274e-10,2.009414759526387e-08,0,0,2.363752847835326,51.1465494924398,RPL30;RPL32;RPL31;RPL34;RPL8;RPL10A;RPS15;RPS14;RPS17;RPS16;RPL18A;RPS19;RPL36AL;RPS18;RPL36;RPL35;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;PRKCB;RPS8;RPL23;RPL22;RPS6;ADAM17;RPL24;RPL27;RPL26;RPL29;IL6ST;RPL28;UBA52;PIK3R3;PIK3R1;PLCG1;RPL41;EIF2AK2;RPS26;NFKBIA;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;TAB2;RPS21;RSL24D1;RPS24;RPS23;NFKBIB;NRP1;RPLP1;ADAR;PIK3CB;IKBKB;RPL7A;RPLP2;JAK1;CHUK;DDX58;RPL13A;FOS;TYK2;OAS2;TRAF3;TRAF6;RPL37A;TLR7;TLR4;TLR3;C1QA;RPL11;RPL36A;RPS27L;MAPK8;RPL14;RPS3;RPL13;MAPK1;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;STAT1;RPL35A;RPL23A;RPL22L1;FAU;C1QC,KEGG_2021_Human
KEGG_2021_Human,Prion disease,111/273,4.437193475294861e-10,2.009414759526387e-08,0,0,2.216628500548638,47.73693201963832,ATF2;NDUFA13;NCF1;NDUFA11;NDUFA12;COX6A1;COX6A2;PSMD7;TUBB3;CREB3L1;KIF5B;KIF5A;PRKACA;PRKACB;SDHD;SDHA;COX6B1;VDAC1;NOTCH1;NDUFB10;UQCRB;NDUFB11;PIK3R3;CACNA1D;COX7A2;ITPR3;PIK3R1;COX7A1;UQCRH;GRIN2A;PPP3R1;KLC3;NDUFV3;NDUFV1;EGR1;HSPA5;CAV2;CAV1;GRIN2B;SEM1;UQCRQ;CYCS;GSK3B;COX7B;COX4I1;PIK3CB;COX7C;PPP3CA;PPP3CB;TUBA1B;TUBA1A;COX8A;APAF1;NDUFC2;NDUFC1;TUBB2B;PSMA4;TUBB2A;CREB1;NDUFS8;NDUFS7;PSMA2;NDUFS6;NDUFS5;NDUFS4;NDUFS3;SLC25A5;SLC25A4;CREB5;C1QA;NDUFB9;NDUFB8;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCR11;UQCR10;COX5B;COX5A;PSMA7;PSMB6;PSMB7;MAPK8;PSMB5;PSMB2;MAPK1;FYN;NCAM2;NDUFA8;NDUFA7;NDUFA6;HSPA1L;NDUFA5;BAD;NDUFA4;NDUFA3;ADRM1;NDUFA2;NDUFA1;COX6C;SOD1;PSMC5;NDUFAB1;BAX;HSPA1B;C1QC;HSPA1A,KEGG_2021_Human
KEGG_2021_Human,Amyotrophic lateral sclerosis,138/364,1.0741014023049903e-09,4.2561268066335245e-08,0,0,1.9784809183207437,40.85915548811601,NDUFA13;NDUFA11;NDUFA12;COX6A1;COX6A2;PSMD7;TUBB3;KIF5B;KIF5A;NUP214;GABARAPL1;SDHD;SDHA;COX6B1;ULK2;SRSF3;ULK1;VDAC1;MATR3;NUP98;PFN1;ATF6;SQSTM1;SRSF7;PFN2;POM121;SEH1L;NDUFB10;UQCRB;NDUFB11;SLC1A2;COX7A2;ITPR3;COX7A1;NUP160;UQCRH;GRIN2A;PPP3R1;KLC3;ATG101;NUP88;NDUFV3;NDUFV1;MAP2K6;XBP1;HSPA5;NUP155;FUS;ALYREF;CHCHD10;NUP153;GRIN2B;SETX;SEM1;UQCRQ;CYCS;DNAL4;DNAL1;ATG2B;BCL2L1;COX7B;COX4I1;NXT2;COX7C;PPP3CA;PPP3CB;TUBA1B;TUBA1A;RB1CC1;NEFM;NOS1;RAB8A;COX8A;NDC1;APAF1;NDUFC2;NDUFC1;TOMM40L;TUBB2B;PSMA4;TUBB2A;NDUFS8;NDUFS7;PSMA2;NDUFS6;NDUFS5;NDUFS4;NDUFS3;DCTN6;NDUFB9;NDUFB8;NDUFB7;DCTN2;NDUFB6;DCTN1;NDUFB5;DCTN4;NDUFB4;DCTN3;NDUFB3;NDUFB2;NDUFB1;UQCR11;UQCR10;COX5B;COX5A;TANK;PSMA7;PSMB6;PSMB7;PSMB5;PSMB2;ERBB4;UBQLN1;HNRNPA1;RAE1;UBQLN4;UBQLN2;RANBP2;NDUFA8;NDUFA7;NDUFA6;NDUFA5;BAD;NDUFA4;NDUFA3;ADRM1;NDUFA2;NDUFA1;COX6C;MTOR;SOD1;PSMC5;CCS;PINK1;HNRNPA2B1;NDUFAB1;BAX,KEGG_2021_Human
KEGG_2021_Human,Retrograde endocannabinoid signaling,68/148,3.058433761917769e-09,1.0772483361421477e-07,0,0,2.73949159753244,53.70872691613579,GABRB3;GABRB2;NDUFA13;DAGLA;NDUFA11;NDUFA12;GRM1;RIMS1;GRM5;PRKACA;PRKACB;PRKCB;NDUFC2;NDUFC1;GABRG2;GABRG1;ADCY9;NDUFS8;PLCB4;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;PLCB1;PLCB2;NDUFB9;NDUFB8;NDUFB7;NDUFB10;NDUFB6;NDUFB11;NDUFB5;NDUFB4;NDUFB3;GNAI3;NDUFB2;NDUFB1;CACNA1D;ITPR3;PTGS2;GNAI1;ADCY5;GNG3;MAPK8;GNG5;CNR1;MAPK1;NDUFV3;NDUFV1;GRIA3;KCNJ3;GABRA2;GABRA1;NDUFA8;KCNJ6;NDUFA7;NDUFA6;NDUFA5;KCNJ9;NDUFA4;GABRA4;NDUFA3;NDUFA2;NDUFA1;GNG13;GNAQ;NDUFAB1,KEGG_2021_Human
KEGG_2021_Human,Non-alcoholic fatty liver disease,69/155,1.1865885644941964e-08,3.761485749446603e-07,0,0,2.5853661553686296,47.18189381033582,GSK3B;NDUFA13;COX7B;GSK3A;NDUFA11;IRS1;NDUFA12;COX4I1;PRKAG2;IRS2;PIK3CB;COX6A1;COX6A2;COX7C;IKBKB;COX8A;NDUFC2;NDUFC1;SDHD;FOS;SDHA;COX6B1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFB9;NDUFB8;PRKAA1;NDUFB7;PRKAA2;NDUFB10;UQCRB;NDUFB6;NDUFB11;NDUFB5;NDUFB4;NDUFB3;NDUFB2;PIK3R3;NDUFB1;COX7A2;UQCR11;PIK3R1;UQCR10;COX5B;COX7A1;COX5A;UQCRH;MAPK8;NDUFV3;NDUFV1;NDUFA8;XBP1;NDUFA7;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6C;ITCH;UQCRQ;NDUFAB1;CYCS;BAX,KEGG_2021_Human
KEGG_2021_Human,Oxidative phosphorylation,61/133,2.1107077927705073e-08,6.08267609371137e-07,0,0,2.727918790710847,48.21230213814988,NDUFA13;COX7B;NDUFA11;NDUFA12;COX4I1;TCIRG1;COX6A1;COX6A2;COX7C;COX8A;ATP6V1G1;ATP6V0B;NDUFC2;NDUFC1;SDHD;SDHA;COX6B1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;ATP6V0C;ATP6V1A;NDUFB9;NDUFB8;NDUFB7;NDUFB10;UQCRB;NDUFB6;NDUFB11;NDUFB5;NDUFB4;COX17;NDUFB3;NDUFB2;NDUFB1;COX7A2;UQCR11;UQCR10;COX5B;COX7A1;COX5A;UQCRH;ATP6V0A2;NDUFV3;NDUFV1;ATP6V1F;LHPP;NDUFA8;NDUFA7;NDUFA6;NDUFA5;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6C;UQCRQ;NDUFAB1,KEGG_2021_Human
KEGG_2021_Human,Diabetic cardiomyopathy,81/203,2.473949234342545e-07,6.535349227388223e-06,0,0,2.13980060706093,32.55124575809482,GSK3B;COX7B;NDUFA13;NCF1;NDUFA11;IRS1;NDUFA12;COX4I1;PTEN;SLC2A1;ATP2A2;PIK3CB;COX6A1;COX7C;COX6A2;PPP1CB;GYS1;MPC2;PDK4;PDK3;COX8A;PRKCB;NDUFC2;NDUFC1;SDHD;SDHA;TGFBR1;COX6B1;PLCB4;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;VDAC1;PLCB1;SLC25A5;PLCB2;SLC25A4;CAMK2B;NDUFB9;CAMK2D;NDUFB8;NDUFB7;NDUFB10;UQCRB;NDUFB6;NDUFB11;NDUFB5;NDUFB4;NDUFB3;NDUFB2;PIK3R3;NDUFB1;UQCR11;COX7A2;PIK3R1;UQCR10;COX5B;COX5A;COX7A1;UQCRH;MAPK8;NDUFV3;NDUFV1;NDUFA8;NDUFA7;NDUFA6;NDUFA5;NDUFA4;NDUFA3;GFPT1;NDUFA2;NDUFA1;COX6C;AGT;MTOR;PPP1CA;UQCRQ;NDUFAB1,KEGG_2021_Human
KEGG_2021_Human,Pathways of neurodegeneration,161/475,3.5551827830909534e-07,8.669176478767939e-06,0,0,1.659836258182944,24.64805251250177,NDUFA13;NDUFA11;NDUFA12;UBE2L6;PARK7;COX6A1;COX6A2;FRAT1;PSMD7;FRAT2;TUBB3;KIF5B;KIF5A;GABARAPL1;PRKCB;SDHD;SDHA;COX6B1;ULK2;ULK1;VDAC1;ATF6;UBA52;SQSTM1;UQCRB;NDUFB10;NDUFB11;CHRNA7;HTRA2;ITPR3;CACNA1D;COX7A2;COX7A1;UQCRH;UBE2J1;GRIN2A;PPP3R1;KLC3;ATXN1;ATG101;DVL2;PLCG1;NDUFV3;NDUFV1;GRIA3;MAP2K6;WNT4;FZD3;XBP1;HSPA5;BDNF;FUS;GRIN2B;SEM1;UQCRQ;DLG4;GNAQ;MAP3K10;CYCS;CALM3;CALM2;DNAL4;DNAL1;ATG2B;BCL2L1;GSK3B;COX7B;HIP1;COX4I1;LRRK2;ATP2A2;COX7C;GRM1;PPP3CA;TUBA1B;PPP3CB;GRM5;TUBA1A;RB1CC1;NEFM;NOS1;HRAS;RAB8A;COX8A;APAF1;NDUFC2;NDUFC1;WNT9A;AXIN2;TOMM40L;TUBB2B;PLCB4;PSMA4;TUBB2A;NDUFS8;NDUFS7;PSMA2;NDUFS6;NDUFS5;NDUFS4;NDUFS3;PLCB1;SLC25A5;PLCB2;SLC25A4;CAMK2B;DCTN6;NDUFB9;NDUFB8;CAMK2D;NDUFB7;NDUFB6;DCTN2;NDUFB5;DCTN1;NDUFB4;DCTN4;NDUFB3;DCTN3;NDUFB2;NDUFB1;UQCR11;UQCR10;PTGS2;COX5B;TANK;HSD17B10;COX5A;PSMA7;PSMB6;PSMB7;NRAS;MAPK8;PSMB5;PSMB2;MAPK1;RPS27A;SNCA;NDUFA8;NDUFA7;NDUFA6;NDUFA5;NDUFA4;BAD;NDUFA3;ADRM1;NDUFA2;NDUFA1;WNT7A;UBE2G1;UBE2G2;COX6C;MTOR;SOD1;PSMC5;PINK1;CCS;APC;NDUFAB1;BAX;KRAS,KEGG_2021_Human
KEGG_2021_Human,Axon guidance,72/182,1.632378971347574e-06,3.6961723851227216e-05,0,0,2.107170921477926,28.07904735683939,EPHB6;SEMA5A;ROBO2;GSK3B;NRP1;BMPR2;PIK3CB;ROBO1;PPP3CA;PPP3CB;CFL2;DPYSL2;CFL1;RAC3;EPHB2;HRAS;NEO1;EPHA5;SEMA6B;EPHA4;SEMA6C;TRPC5;EPHA6;SEMA6A;ARHGEF12;TRPC6;UNC5A;UNC5B;PDPK1;SEMA6D;TRPC1;RGMA;PARD3;MYL9;CAMK2B;SEMA7A;CAMK2D;ROCK1;ROCK2;GNAI3;PIK3R3;PIK3R1;GNAI1;MYL12B;PPP3R1;NRAS;PAK1;ABLIM2;SLIT1;PLXNA1;MAPK1;PAK6;FYN;SLIT3;PLCG1;LRRC4C;SRGAP1;PAK2;PLXNA4;PAK5;WNT4;FZD3;RYK;PTCH1;LIMK1;NFATC3;L1CAM;SSH2;PTK2;EFNA3;KRAS;BMPR1B,KEGG_2021_Human
KEGG_2021_Human,Dopaminergic synapse,56/132,1.8072636454235317e-06,3.819350503995063e-05,0,0,2.369370274827744,31.331833777020584,ATF2;GSK3B;GSK3A;COMT;PPP1CB;PPP3CA;PPP3CB;PPP2R1B;PPP2R5E;CREB3L1;KIF5B;KIF5A;PRKACA;PRKACB;SLC18A2;SCN1A;PRKCB;PPP2R5A;PPP2R5D;FOS;CREB1;PLCB4;PLCB1;CLOCK;PLCB2;CREB5;CAMK2B;CAMK2D;DDC;GNAI3;CACNA1D;ITPR3;GNAI1;ADCY5;ARNTL;GRIN2A;GNG3;MAPK8;GNG5;PPP2R3C;DRD2;GRIA3;KCNJ3;KCNJ6;KCNJ9;PPP2R3A;GRIN2B;GNG13;PPP1CA;GNAL;CALY;PPP2R2C;GNAQ;PPP1R1B;CALM3;CALM2,KEGG_2021_Human
KEGG_2021_Human,Insulin signaling pathway,57/137,3.079177512248329e-06,6.100620446142002e-05,0,0,2.290977822580645,29.074451405070647,GSK3B;IRS1;PDE3B;PRKAG2;CBLB;IRS2;PIK3CB;PTPRF;HK1;PPP1CB;IKBKB;LIPE;GYS1;FLOT1;PRKACA;PRKACB;HRAS;PDPK1;RPS6;PPP1R3C;PPP1R3E;HKDC1;RAPGEF1;SOS1;CRK;SOS2;RHOQ;PRKAA1;SHC3;PRKAA2;PIK3R3;PIK3R1;CBL;ACACA;FOXO1;MAPK8;NRAS;INPP5A;PRKAR2B;EIF4EBP1;MAPK1;PPARGC1A;SOCS4;PTPN1;BAD;PHKB;SORBS1;GCK;MTOR;PPP1CA;RHEB;FASN;RPS6KB2;CALM3;GRB2;KRAS;CALM2,KEGG_2021_Human
KEGG_2021_Human,Long-term potentiation,32/67,1.6531945189694275e-05,0.00029455908533535246,0,0,2.9329714406345184,32.29264901495852,CAMK2B;CAMK2D;ITPR3;GRM1;PPP1CB;RAP1B;PPP3CA;RPS6KA3;GRM5;PPP3CB;RPS6KA6;GRIN2A;NRAS;PPP3R1;RAP1A;EP300;MAPK1;PRKACA;HRAS;PRKACB;PRKCB;GRIN2B;PPP1CA;PLCB4;PPP1R1A;GNAQ;CALM3;KRAS;PLCB1;PLCB2;CALM2;RAPGEF3,KEGG_2021_Human
