ID,logFC
Fyttd1,-0.3099641197097094
0610010f05rik,-0.3104782014903173
Slfn8,-0.3105875964908551
Cxxc5,-0.3107306702916465
S1pr1,-0.3108567396167711
Kat2b,-0.3109585078870993
Fut8,-0.3112209403872031
Stag2,-0.3112407694441533
Nebl,-0.3112544548435092
Zfyve16,-0.311742668643157
Eri1,-0.3117467579256354
Slco1c1,-0.3117757396056939
Rps6ka3,-0.3125173182877391
Slitrk2,-0.313656297918129
Zfp780b,-0.3137599134788323
Gmps,-0.31384262028387
Pde3b,-0.3141151876672837
Dennd6a,-0.3151563849032726
Klhl4,-0.3152209595672657
Klf3,-0.3156709775329005
Carf,-0.3163299581596475
Papolg,-0.3163413392261766
Mtpn,-0.3167667868747143
Tmem168,-0.316915213745404
Ap5m1,-0.3178523282627311
Gpbp1,-0.3185773945160965
Ralgps2,-0.3187634844924634
Zfp948,-0.3191766161311895
Ppp4r3b,-0.3193316074561321
Usp25,-0.3197149769252753
Ai593442,-0.3198004027998173
Zfp60,-0.319946274228533
Tasor,-0.3202002160611763
Lin7c,-0.3204348528050564
Zik1,-0.3212368224428999
Tgfa,-0.3218991619477865
Marchf7,-0.3220828997377267
Purg,-0.3223500406472046
Tuba1b,-0.3229628671039961
Cse1l,-0.32350279014863
Pcdhgc3,-0.3242187077099995
Tmpo,-0.3246545008078572
Zfp933,-0.3246591790117228
Nkap,-0.3250398261528909
Ireb2,-0.3252533393238763
Txlng,-0.3253999602448275
Mosmo,-0.3255082208997497
Gabpa,-0.3258456878281858
Nr2f2,-0.3265021144321104
Arl6ip6,-0.3275227880605112
Gm33989,-0.3276427973696366
Dcaf12l1,-0.3277637573509509
Gm15421,-0.3288671119559133
8030462n17rik,-0.329119377862974
Kpna1,-0.330958330764253
Creld2,-0.3315957497287904
Prom1,-0.3319297660654608
Fgf13,-0.3324995021980936
Mier1,-0.3326516821521193
Ftx,-0.3329988453986383
Heca,-0.3334367464048184
Naa15,-0.3340429377272214
Rngtt,-0.3340432719320068
Luzp2,-0.3355245182186016
Ankrd13c,-0.335912728407099
Ankrd45,-0.3362060405586651
Cobll1,-0.3372242858730362
Msmo1,-0.3385162077228301
9330159f19rik,-0.3385854579276516
Gabrg2,-0.3386142115070497
Ifit1,-0.3387970813873418
Sos2,-0.3392860362139727
Pde1a,-0.3399278998333333
Galnt13,-0.3405974964529419
Trpc1,-0.3415574626767019
Nudt12,-0.3427409959834966
Cbll1,-0.3439574784985194
Tbc1d20,-0.3443506147666667
Gm7694,-0.345756613877557
Nudt11,-0.3462736529928152
Insc,-0.3463196086424653
Pcdhb18,-0.3469166013530575
Pcdh8,-0.3475408155011207
Sh3pxd2b,-0.3476970545623603
Pdp1,-0.3489508374957593
Rab8b,-0.3498064691091898
Dipk2a,-0.3510210818345842
A230056p14rik,-0.3511045003914692
St18,-0.3511463315563927
Acvr2a,-0.3518594169158581
Arih1,-0.3523546214222956
Xiap,-0.3539697092128073
Tgfb1i1,-0.3547753917035605
Loc118568500,-0.3550838602478023
Tmem74,-0.35576232648315
Cept1,-0.3562996052568603
Pabpc1,-0.3577997340106959
Smim15,-0.3580933367142012
Nudt10,-0.3589343562760909
Lrrtm4,-0.3601024510444519
Fam122b,-0.3603737866868529
Twsg1,-0.3609579948161291
Exoc5,-0.3611948557904502
Zc2hc1a,-0.3612129539121937
Mob1a,-0.3617079920408828
Tbl1xr1,-0.3626678395003859
Arl5a,-0.3646195632598931
Suz12,-0.364814570893163
Ccdc126,-0.3649570180032785
Rnf139,-0.3654118814520775
Dimt1,-0.3654147953812415
Stat1,-0.3660040385827499
Serpinh1,-0.3661136907717866
Sox9,-0.366646907440699
Syt4,-0.3682862995683559
Cops2,-0.3683240444077837
Zfp36l2,-0.3687926425952104
Cnot6l,-0.3693519320060863
Tgfbr1,-0.3696067956918627
Tmem64,-0.3701030046689452
Klf10,-0.371053712791159
Ankrd6,-0.3720436489768661
Zfp120,-0.3724801433266212
Mir100hg,-0.3734113650660802
Pak5,-0.3738312060176131
Acsl4,-0.3748863877757808
Ppp6c,-0.3751489727696171
Slc25a46,-0.3762444553402119
Uprt,-0.3769716035525383
Acsl3,-0.3771064062166667
Chordc1,-0.3775952780392668
Srsf3,-0.377738403437093
Stxbp6,-0.3786797857627708
Arl5b,-0.378928579831696
Tmem33,-0.3790487748255903
Hapln1,-0.379097810540716
Kcnt2,-0.3809553735060169
Ube2d3,-0.382370503188095
Smim13,-0.3825782519750767
Ints8,-0.3831480015592879
Doc2b,-0.383604152065486
Zfp958,-0.3874614762755498
Mmgt1,-0.3902397673681188
Arhgap29,-0.3906227079014737
Pwwp3b,-0.3929985529821024
Rc3h2,-0.3936247376412725
Purb,-0.3948358520511359
Kpna4,-0.3971434653661336
Zfp850,-0.3975645822838716
Sppl2a,-0.3980788585977252
Socs4,-0.3983801499685324
Cfap300,-0.4007859503423019
Grm1,-0.4011228729832303
Mzt1,-0.4042092928275576
Desi2,-0.4071191020700986
Pkia,-0.4071765365303036
Gsdme,-0.4076194462729816
Stk17b,-0.408374553869642
Camk2d,-0.4130746643171605
Sox11,-0.4135526741137652
Zfp729b,-0.4146869052060829
Zfp518a,-0.4167508724262307
Nfia,-0.4167910434682948
Ccni,-0.4187156384002972
Zbtb44,-0.4199588995668113
Magt1,-0.4214589122421333
Zdhhc2,-0.4215585324016918
Itgbl1,-0.4226322258974344
Wdr44,-0.4239117432641619
Ighm,-0.4253037678139854
Fsd1l,-0.4278911112813
Rp2,-0.4319824392225015
Sox21,-0.4324020000157762
Pten,-0.4349346554232862
Rap2c,-0.4364549487120679
Gabrg1,-0.4387553722784604
Katnbl1,-0.4417799119139836
Npy5r,-0.4438211846509747
Slc35a3,-0.4457580738211911
Ptbp3,-0.4460615689167042
Gmfb,-0.4465261421476032
Xpo1,-0.4489230063773874
Nr2e1,-0.4501328565976558
Aw549877,-0.4556977559304778
Cpne3,-0.4653556925256926
Rflnb,-0.46581319015001
Trpc6,-0.4710266868538538
Gm10509,-0.4719590440448937
Lrch2,-0.4773252777464611
Cd164,-0.4826517253611037
Cav2,-0.4875022468409685
Tmx3,-0.4876637892741793
Gab1,-0.4917396221858954
Pter,-0.4967463926129892
Vma21,-0.5005955369785839
Kctd12b,-0.5013859814799261
Fli1,-0.5027909981378961
Gm9833,-0.5128234508239462
6720489n17rik,-0.5155268303114183
Mob3b,-0.5223353364604342
Zfp976,-0.5243272873598416
Tmed5,-0.5337559321800464
Glra3,-0.549113375949415
Zkscan6,-0.567229622275646
C030023e24rik,-0.6265509241279503
St8sia4,-0.6351558131486671
4732491k20rik,-0.6570609158618992
Calr,-0.6953027228370772
Zxdb,-0.8274302418190276
Cmtm4,-0.905111955042882
Spata9,-0.9429370825796636
N4bp2l2,-0.9570611589029416
Fmo5,-0.9723575272648244
Gm6158,-1.0756639011402065
Rtkn2,-2.2390729582671507
Ephb2,-2.264494217838322
Xxylt1,-2.5207536933246937
Notch2,-2.7151431197714686
Samd9l,-3.07612358071041
Islr2,-3.0995057102277688
Rab37,-3.4204390105138227
Slc5a11,-28.530123964013796
Ppp1r17,11.200549192908609
Srpk3,11.054129135403402
Slc26a6,10.67623119604275
Ctf1,10.530920676811943
Pde3a,10.27189104156934
Vsir,10.23403402781123
Ankrd23,10.208040961690168
Gm12144,9.992370468830805
F11r,9.888863559913142
Slc35d3,9.871345149524483
Fmnl3,9.294806237303955
Slc10a4-ps,6.78320184433287
Il12rb2,6.691918275430423
Irx5,6.563166796753817
Pipox,6.551441890140179
Lgi2,6.013491260940841
Tbx19,5.854567450464427
Entpd3,5.8405372582720245
Plcb2,5.774698816491581
Slc22a15,5.606325886965858
Lrrk1,5.553885587698861
Tnxb,5.539179782560563
Creb3l1,5.446852282270479
Insm2,4.950457217922953
Mrs2,4.914029869383236
Vstm4,4.770356013143237
Uncx,4.5454935969389325
Fer1l5,4.436760020218759
Jund,3.928290698391218
Fam43b,3.698645820964084
Uaca,3.682247056617264
Tcirg1,3.6208925824189535
Anxa4,3.5595402216389007
Bod1,3.2815744305061783
Ap1ar,3.108519224113414
Nsmce4a,3.0593483060661826
Ero1b,2.8889147904618846
Plcg1,2.808043944153966
Ptov1,2.7967685847493318
Odc1,2.739734226021773
Cdk16,2.684821147972282
Scarf2,2.649903145582975
Bean1,2.6269561102276526
Dbf4,2.4821565955138563
Efhd2,2.477585505863769
Gm39642,2.443118419158399
Gm33763,2.347112975960891
Gm52502,2.315620181124813
Brap,2.2932012429183297
Tirap,2.2856633187018254
Fyn,2.260464333866312
Rpph1,2.0995842272695557
Wnt4,2.086698213077051
Gm3604,2.057106171147813
Rn7sk,1.9406129619723025
Tprg1l,1.9193584729793052
Gm39450,1.8535514106238011
Gm46060,1.813722335963015
Sh3gl3,1.8103858338591532
Gm12227,1.788463337674064
Gm45998,1.7751913548352798
9030607l20rik,1.753398999615933
Cmas,1.729884312168466
Gm39443,1.72202791447252
Hace1,1.7208327183597534
Klhdc2,1.6924824159105776
Gm32896,1.6839863293326185
Loc115488769,1.6596298245467025
Gm34755,1.6559974596023368
Gm31725,1.6353865823449931
Gm38900,1.6333871202254373
Gm33851,1.6210372882438318
Dusp9,1.6115727397823645
Loc118567333,1.6113348172540092
Cox7a1,1.5434186603375908
A730063m14rik,1.534077730806247
Gm46287,1.5269261208388436
Gm36198,1.5263835542872597
Gm14377,1.5067310168471426
Cnbd2,1.499530590373368
Pet117,1.4457288654829312
Pisd-ps1,1.423255730217936
C030034l19rik,1.4092583673329495
Gm31291,1.406685689122006
Gm5914,1.3806651912180885
4931408d14rik,1.373501192667053
Map7d1,1.3706376943234857
Zbed6,1.3528095637651911
A230051n06rik,1.3319247696937555
Gm31623,1.3318758640106858
Loc118567533,1.320538434774917
Gm52430,1.319737101017909
Gm20594,1.319542496605429
Gm32960,1.302076650588076
4933426b08rik,1.2979194691362794
Klk13,1.2876842392448768
Hs3st2,1.2730620319304284
Gm13404,1.2664842253879232
Gm33449,1.26154775255173
Lrp8os2,1.2608783888003805
Gm42378,1.2545895821278088
Loc115488765,1.244472052313163
Brwd1,1.2304322081329069
Loc118567400,1.2190542476996882
A330015k06rik,1.2058157585542748
Loc118568383,1.180879612242757
Gm34375,1.1641792399836026
Gm35365,1.1584028563220887
Gm32768,1.1497731915814415
Atp2c2,1.1267221700715455
Fcor,1.1150617727065333
Smim27,1.0935571478145003
Gm4532,1.0912749696665744
Snhg10,1.089830499471719
Smc2os,1.0859509109726404
Gm8350,1.0824811457137902
Snhg6,1.0812184673541094
Cdr2l,1.0798072525001432
Loc118567394,1.075249757590384
5730408k05rik,1.0740204794608457
Gm40233,1.0686783096972658
Gm19835,1.0640766727926163
1110038b12rik,1.044195406728905
Snhg15,1.0367840222363105
Ccl21b,1.0361320479917595
Cox8a,1.0319436809396318
Cox6a2,1.0301707330268002
Rnaset2b,1.0255330673057148
Gm46265,1.0246266001465862
2210416o15rik,1.0225369383121206
9330020h09rik,1.0219227449303554
Ndufa1,1.020257193371485
Gm34057,1.0108438617685105
Fgf23,1.0080112995541533
Irak3,0.9966535276868312
Rnaset2a,0.9962111973767188
Ankrd61,0.9860221344182006
Gm41350,0.9779227362141822
Ndufb3,0.9733105103416986
Gcnt7,0.9726686102258498
Ptgis,0.9698583031573088
Gm30583,0.9673733305594376
Gsk3a,0.9609686340286724
Dpm3,0.9578567383486882
Gm42456,0.9570572734800497
S100a4,0.9566754533228192
Gm39326,0.955348814556218
Gm32059,0.9504580932566108
Sem1,0.9498448144661378
Cartpt,0.9450515947183996
Uqcrb,0.9422891027296147
Gm16206,0.9418029728559032
Gm15743,0.9406630103770152
A330040f15rik,0.9383627089833924
Micos13,0.9333289943478044
Syndig1l,0.9271894074594416
Gm10382,0.9184993878548372
Gm40167,0.9168151180416508
Loc115490354,0.9084434028596522
Hypk,0.9035968820909732
5430416n02rik,0.9025227421301382
Bola2,0.8939615059487496
Trim72,0.8927411696917913
Snhg3,0.8880758195893459
Gm36331,0.877679805335531
A830052d11rik,0.8724875261775965
1500002f19rik,0.8719796947916278
4933440n22rik,0.8660302358897685
Loc118568526,0.8639481181789859
Fus,0.8624742285256264
Zzz3,0.8618202264935457
Gm52132,0.8611014007378944
Pabpn1,0.8593008546547318
Gm52009,0.8575461432743955
Cracr2b,0.8513652679325143
Macroh2a1,0.8485175643835419
Gm51782,0.8465986517465628
2810049e08rik,0.8414226501294318
Gan,0.8400645589434586
2310039h08rik,0.8383272054034354
Gm36127,0.8380156772154026
Fgf22,0.8370487492662932
Gm31796,0.8352383049481753
E130102h24rik,0.8333446400206812
Spata24,0.8314182299873956
Ccs,0.8306450564576902
4933407l21rik,0.8239696009612385
Snapc5,0.8212121059414063
Mllt1,0.8153592561727075
Prkcb,0.8143052022063538
Lrg1,0.8039221580428471
Gm32810,0.8031628026836792
Icam4,0.8029060121948876
Gm26679,0.8021942797740257
Loc118567402,0.8019968047950304
Ppp1r14a,0.8011034673977998
Loc114841036,0.8007050301220199
B630019k06rik,0.7975259116409357
S100a13,0.797256812779426
Gm32994,0.7967751552006475
Gm31159,0.7966719904657145
Gm5901,0.7962798507463127
Glra1,0.7928316359384857
Gm2464,0.7922808047205782
Med9os,0.790964460910923
Bex4,0.7817581948076624
Ost4,0.7813373712974226
Nfkbia,0.7811430590132886
Gm36118,0.7761455243003015
Gm34267,0.7737019676051013
Loc115489019,0.7723398502951118
Polq,0.7720014354195301
Erf,0.7683416701952526
Gm15417,0.7662432632480146
Higd1b,0.7607171042097727
Gm51556,0.759580249861576
Gm41349,0.7591458968572418
2900093k20rik,0.7534103001408312
Rab26os,0.7491180435407262
Epb41l4aos,0.7484644588054945
Rps27rt,0.7449588696967738
En2,0.7438269416871799
Gm10010,0.7404894000967182
Stard7,0.7402524679757629
Gm33581,0.7392984266659652
Ndrg4,0.7390407491250005
Gm31024,0.7365004703675588
D330023k18rik,0.7355680732469332
Gm36166,0.7349819367965671
Ssh2,0.7329360826352694
Gm32574,0.731906300600567
Atp5a1,0.7318680354
Apoe,0.7315283544454516
Gm40476,0.731375541553313
Snrpd3,0.730781408302348
Gm40309,0.7269891754297111
Gm35685,0.7263657952455378
Tfpt,0.7247832483928774
Gm52134,0.7178742238314234
Ndufb6,0.7177865439487343
Krt9,0.7149106565706747
Snhg20,0.713213810649827
Fabp3,0.7123256204245647
Sgk1,0.7119864606149694
Dmp1,0.71006476528885
Swi5,0.7070342067646508
Ndufb2,0.7046787720878096
Mien1,0.7042420492982493
Rac3,0.7030465838497401
Angptl4,0.6981907969231284
Vps26b,0.696117836025
1700037c18rik,0.6928985529346888
Slc23a2,0.6911897622750001
Mrpl41,0.6908397306829936
Uxt,0.6855223225101303
Car13,0.6853243778132314
Fam186b,0.6830549637027277
Timm10,0.6822700325743303
Loc118567733,0.6772334786353675
1810009a15rik,0.672383757763654
Nppc,0.6719288725328179
S100a6,0.6707692156179954
Gm46358,0.6668453658881905
Mrps28,0.6666940707842617
Gm51535,0.6660987247923951
Fam183b,0.6659702488440926
Fosl1,0.6657723636189593
Ppp3ca,0.6650778428813539
Atp5md,0.664996053393315
Hmgb3,0.6635592563656141
9430041j12rik,0.6622073683733496
Gm42274,0.6585219725599952
Cidea,0.6584334092470641
Cfl1,0.6569250487847478
Camk2n2,0.6568306369111737
Serp2,0.6557778756203194
Grb2,0.6543567803519524
Ralgds,0.6531228835260114
Mrps26,0.6524020559319912
Loc108167553,0.6519942413012154
Phpt1,0.650055009775569
Ptpra,0.6482932987000001
Klhdc4,0.6456628946984941
Morf4l1b,0.643149585810567
Gck,0.6422760635868274
Zfp652os,0.6388427299694295
Arfgef3,0.638109863589499
Atmin,0.6377131003006937
Gm38733,0.6373753330543073
Ccl17,0.6370518546367845
Gm9885,0.6350772678086025
Gm10840,0.634242621785377
Gm41810,0.6336057341994537
Nfkb2,0.6330114204093285
Gm46091,0.6326873572302086
Gamt,0.6310938629780138
Hebp1,0.6281551515482909
Fmo2,0.6264491742204048
Nr2c2ap,0.6263374837998481
4930413g21rik,0.6258999263641885
Zcwpw2,0.6249211512591369
Mthfsl,0.6232369557003066
Hscb,0.6230805102579092
Palm3,0.6225942084341788
Gm3704,0.6223019383773178
Prdx5,0.6214277121236822
Hnrnpa1,0.6211539063782078
Prickle4,0.6186849711863717
Rprml,0.6182950852923423
A730098a19rik,0.6147320492260293
Gm32528,0.6143002896398494
1700008o03rik,0.6131178227399369
Ywhae,0.6124889227
Gm8149,0.6121010362094168
Loc118567920,0.6097048196657195
Asb11,0.6077506868472049
Nme3,0.6075313163686773
Vhl,0.6066620198
Snhg16,0.606406683711513
Nthl1,0.6047976956758105
Loc118568482,0.6041894308898657
Smim12,0.6041683101616404
Gm40713,0.6017048891967471
Gm16364,0.6016377515455711
9430038i01rik,0.601548458557901
Stxbp5l,0.5999371284024745
Ai115009,0.5993430667646346
Loc102634078,0.5976427001223291
Gm32261,0.5976383313542635
3110040n11rik,0.5954921500178428
Catsperg1,0.5936774970087181
Apobr,0.5931746190534299
H2-t23,0.5931232780663235
Gm50270,0.592700730470809
Trim8,0.591802502885215
Cldn22,0.5911509036274122
Loc118567527,0.5898114324729087
Gm9925,0.5898066353905224
Serf1,0.5885077170669061
Paqr5,0.5872373430516644
Npm3,0.5869019044087622
Duxbl1,0.5868077910956888
Eif4ebp1,0.5853954954541503
Paip2,0.5851969987250001
Rskr,0.5841592247580467
Miat,0.5829503394245565
Pigbos1,0.5818226953856175
Tyrobp,0.5813568977447935
Casc4,0.5802808233000001
Pfdn1,0.5802121665973581
Cby1,0.5798177641138584
Dynll2,0.5787799819697637
Tmed9,0.5786881539249968
Htra2,0.5770813461661771
Mrpl22,0.5756756141643871
Cdkl5,0.5755573503164362
Snrnp70,0.5754697328378096
Ndufb8,0.5745869211499921
Mgst3,0.5726040081766683
Ubl5,0.5714119893566789
Pvalb,0.5702807911917811
Mrpl33,0.5701152661865544
Ybx2,0.5685898602229998
Dnajc17,0.5682395047529716
Pin1,0.5671553675223087
Ndufaf2,0.5663095167148529
Ppl,0.5626637001057884
Acyp1,0.5613677060163662
Gm36798,0.5612759435239195
Npy,0.5604396596979572
Mrpl27,0.5603370200931916
Ccdc58,0.5598785031789653
Klhl40,0.5596707407597105
Tha1,0.5592817006588687
Irgm2,0.5589593132597204
Ism1,0.5566456018849085
Arl3,0.5563755513908111
Sncg,0.5559341318018842
Zeb2os,0.555728666840743
Spink8,0.5542143808388862
Gm42339,0.553907626516866
Ist1,0.5528897622
Frat2,0.5519393361522604
Col16a1,0.5516892310635432
Psmb5,0.5512205321701658
Cyp4v3,0.5504579924603005
C1qa,0.5492690565974458
9430078g10rik,0.5490156221235034
Fbxo2,0.5441363211949172
Acadsb,0.540534746575
Fam241b,0.5402053714268544
Gm33937,0.5390019830874706
Khk,0.5379439803743911
Asic4,0.5377420668047785
1110065p20rik,0.536598241463478
Idh2,0.5364207617500001
Arhgef3,0.5343143679852562
Plekhj1,0.5333782547737507
F3,0.5332732718833596
Rhov,0.5322958750117271
Fxyd1,0.5300359875128102
Slc25a4,0.5291885217122023
Col11a2,0.5289472078734461
Pmpcb,0.528565126875
Nagk,0.5285325250071454
Loc108167518,0.5276798555071431
Hopx,0.5273743307642458
Acer2,0.5265791181076983
Pram1,0.5258573579621885
Nudt9,0.5254060542220984
Sod1,0.5253534031404078
Mrps36,0.5253208961825749
Pus1,0.5247485512877248
Tctex1d2,0.5237863729135113
Emc7,0.5237600365499999
Gimap6,0.5225014859222261
2900089d17rik,0.5219649501078587
A930005h10rik,0.5214858418141305
Gm13446,0.5213650324133423
Mfsd2a,0.5213546555047485
Fdx2,0.5191498319953847
Srp14,0.5183180589669162
Pcp4,0.5166895311422086
Plekhf1,0.515928452131349
Bbc3,0.5137835268661536
Nectin4,0.5137288212595253
Igfbp3,0.5128574927710746
Gm15609,0.5114774588569918
Mrps33,0.5102063624073323
Banf1,0.5091768534801422
Galk1,0.5086093251994432
Emid1,0.5078173963258817
Macrod1,0.507552044805721
4833439f03rik,0.5069688265106645
Adra1a,0.5066751114730255
Stk19,0.5065043165497934
Park7,0.5055549741950873
Aldh1b1,0.5038386983291644
Crispld1,0.5031286367694656
Lefty1,0.5028889992137064
Cd68,0.50101479354983
Gm39673,0.5007678397675184
Rnaseh1,0.5001473077329395
Hnrnph3,0.4997543849478496
Nt5c1a,0.4992364586372576
Fam71e1,0.4990820886558343
Zfp688,0.4986412742659922
Tomm5,0.4983155043305541
Sumo2,0.4978504268487799
4833420g17rik,0.49659502125
Krt2,0.4948348172726727
Sat2,0.4948067753931012
E530011l22rik,0.493685527838164
Stmn4,0.4922807157333789
Vps37d,0.4919450250546293
Erich5,0.4919109551
Ss18l2,0.4913621177669753
Oxld1,0.491222085550697
Cycs,0.4908244018957454
Rhbdl2,0.4907997135
Nostrin,0.4907674727435663
Ccdc8,0.4894525159807691
Dctpp1,0.4892484751806689
Kcng2,0.489160166232269
Klc3,0.4884643681569521
Zfp61,0.4880431567089872
Vps29,0.4863991932
Dtd1,0.4850289306897578
1700008j07rik,0.4849111033086496
Gbp5,0.4841147207893827
Zfp46,0.4838451694422871
1190007i07rik,0.4833281914257545
Ppp1r15a,0.4823180140066998
Rapgef3os2,0.4819928773120059
6430571l13rik,0.4813414632666425
Pam,0.4813135780749999
Nudt1,0.4812325779715481
Tmem42,0.4810107155884489
Cuedc2,0.4804630188337402
Nsmce3,0.4802226803754125
Tax1bp3,0.4797134258848494
Col7a1,0.4797127628978505
Adi1,0.4789524296249999
Gm15411,0.4785447428813069
D17h6s53e,0.4768909624380475
Ddc,0.4768281688140128
Ccdc9,0.4763577652987319
Gm2137,0.4755056766242286
Sdc4,0.4750097247177015
Cryzl1,0.474746554925
Polr1d,0.4740614330363283
Pmf1,0.4732617894679016
Gm30238,0.4727229894571024
Psme2,0.4722604078736448
Snx3,0.47217120255
Meg3,0.47114874661089
Selk,0.4708000893999995
Dnttip1,0.4702681162147164
Tagln3,0.4700555222017921
Trp53rkb,0.4692091375394103
Ypel3,0.4688117903866616
Txn1,0.4686471468851906
Mlph,0.4684599372702792
Gm51579,0.468365684143244
Mtres1,0.4683560594047515
Serf2,0.4682070385103509
Rprm,0.4675128328802276
Pecr,0.4667086790863454
Particl,0.4641742440924247
Tmem86a,0.463107691041882
Srsf9,0.4628935945823466
Fabp5,0.4616808010550865
Naa10,0.4616468957766189
Gbp3,0.4614356056749999
2810001g20rik,0.4609506007812045
Gabarapl1,0.4602489550971481
Aamdc,0.4596002751313718
Egfl7,0.4593081555288559
Mrpl34,0.4590919906879525
Castor1,0.458014880877474
Akap7,0.4565310627603278
Pacsin3,0.4554298738365338
B9d2,0.4551895874572054
Crym,0.4547183574599334
Gm46272,0.4545341424497555
Txnrd2,0.4544549254146152
Psma7,0.4544017053332422
Ccdc142,0.45380531768696
Ftl1,0.4527411729197274
Ptpn1,0.4523081184249999
Syp,0.4520012416277548
Taf13,0.45176385765
Erp29,0.451431757307007
Tma16,0.4504784595982973
Fkbp1b,0.4503649611579428
Ppp1r1a,0.4500110648467895
Ogfod2,0.4490227126082518
Dnajc9,0.448896398621544
Ccdc51,0.4470837222930328
Sirt5,0.4463621137052361
Ruvbl1,0.445244026785871
Gm52172,0.4451660814487581
Manbal,0.4442059631247301
Ccdc28b,0.4440792263732837
Oaz2,0.4440618098980878
Rer1,0.443902592325
Mrps7,0.4437087038887333
Sgk3,0.4426011182086182
Ssr4,0.4422397690163069
Pebp1,0.4421406243218208
Eno3,0.4417050870526873
D130020l05rik,0.4416239689268886
Arhgdig,0.4413939870137854
Pym1,0.4412320127710963
Mcrip2,0.4411389767850818
Sart1,0.4409994784588428
Brms1,0.4406612119226049
Nudt14,0.4403053131528847
Lyar,0.4392838549977204
Mrpl40,0.4390995453397331
Bcl2l2,0.4389395163571676
Blvrb,0.4388589079508036
Sptbn5,0.4386653027772781
Bcas2,0.4383523602
Cltb,0.4380993849235726
Acy1,0.4380812814610851
Apcdd1,0.4375264400439911
Eps8l3,0.4373799673155057
Atp6v1g1,0.4359253068013394
Aifm1,0.435419429625
Pole3,0.4346103362114337
Cnpy2,0.4340003988247515
Safb,0.4339890057746746
Ccdc87,0.4337139976201503
Traf3ip1,0.4330182543401177
Malat1,0.4325920201351417
Mageh1,0.4324564575677972
Haghl,0.4324287984224625
Faim,0.4318848882769537
Hsd17b10,0.4317379015375306
Ncf1,0.4315661868003572
Gatd3a,0.4312190007570348
Slc25a34,0.4309763722821725
Trappc3,0.4305693340044653
Cox16,0.4303468319081666
Bc051226,0.4298540525378265
Fam107a,0.4296380269825871
Cgref1,0.4294666286445913
Fras1,0.4290991418336195
Loc118567469,0.4286498126749924
Jdp2,0.4282724539143718
C1qc,0.427581934831971
Pick1,0.4274178318724921
Snrnp27,0.4266523079976078
Gnl1,0.4266371377538971
Coa6,0.4265147304933511
E130317f20rik,0.4264077556128284
Pcdhb19,0.4261895457130603
Stoml2,0.4253993157010947
Gopc,0.424946841825
Cops6,0.4243587920148686
Plvap,0.4235963036115716
Pcdhga5,0.4233931508583506
B3gat3,0.4224517022598004
Mrpl51,0.422189631248443
Ubald2,0.4218483049613419
Cend1,0.4218304829387473
Efcab15,0.4217351043207153
Atp5g3,0.42135221136676
Clcn2,0.4206997890375978
Gm13375,0.4202883610747914
Bend5,0.4202861102246964
Abracl,0.4198928579410502
Chaf1a,0.4195613613155454
Dlgap2,0.4191752528969436
Loc118568020,0.4181974667920156
Cbr1,0.417977443540745
Cenpq,0.417335394125
U2af1l4,0.4154351275847588
Tfap4,0.415234120103882
Adssl1,0.4151149800742323
Clcn4,0.414599425425
Notch4,0.4133554238535819
3110082i17rik,0.4131618626082166
Mrpl21,0.412827285285428
Tmem80,0.412381228091494
Sltm,0.411649708475
Cdc16,0.411644735575
Dctn6,0.4111050786426933
Flot1,0.4109210372535878
Tmem14c,0.410734809708513
Tmem242,0.4105955567090429
Naxe,0.4105391722200434
Myl12b,0.4100012300068966
Rbmx2,0.4099017536536387
Mdp1,0.4098905315618538
Pstk,0.4093962281552317
Ap1s1,0.4090243561963057
Ica1,0.4080670005985054
Trmt6,0.407884017775
Gm10524,0.4074829054660873
Cuedc1,0.4066622819723637
Mecr,0.4064893721053576
Ebpl,0.4062301279592785
0610012g03rik,0.4060298026961355
Gm38973,0.4059428614995162
Sirt3,0.4059327903901644
Mettl26,0.4055124592951331
Gpatch3,0.4050009358207845
Glt1d1,0.4049157320481699
Ak2,0.403630681031446
Mrpl23,0.4026322721251472
Scg5,0.4025212230376542
Ubac1,0.40179239555
Snrpb,0.4017114730022102
Marcksl1,0.4016057480995693
Ndufa7,0.401487108945277
Lurap1,0.4003807056211141
2810004n23rik,0.4001499237389555
Fam228b,0.3997898641990634
Wbp4,0.39957452455
1110038f14rik,0.3990360058455617
Spaca6,0.398318092303616
Gnl2,0.3968876853749999
Rccd1,0.3968550842981055
Psmb7,0.396363796732167
Eid2,0.396196971942335
Mettl7a1,0.3960915801119041
Brk1,0.3957063260024991
Rps13,0.3956063119676059
Med10,0.3955864940142481
Cyth2,0.3941788454494566
Ucp2,0.3938962102215165
Mrpl55,0.3937496511380154
Npc2,0.39338437045
Aip,0.3930356755743619
Wdr83,0.3922729057225793
Ppargc1b,0.3920952782861591
Isoc2b,0.3917364353936372
Cspp1,0.391498011025
Zfp108,0.3903403666012469
Jakmip1,0.3897242822874716
Arcn1,0.38969153765
Ankrd42,0.3891081615110652
Psmb6,0.3889028595811244
Nop16,0.3888600265564503
Tnfsfm13,0.3885924018349936
Atp5o,0.3883021512668133
Gss,0.3877735824763373
Ankrd16,0.3873038063538447
Ramp1,0.3872028675924133
Col26a1,0.3860738292041774
Ndufb11,0.3844322070284244
Dhrs4,0.3839594868957579
Ppp1r14b,0.3834367025671694
Apol8,0.3833986733185717
Sap18,0.3832553068718689
