Category,ID,Term,Genes,adj_pval
KEGG,,Prolactin signaling pathway,"GSK3B, NRAS, PIK3R3, MAPK1, KRAS, GRB2, PIK3R1, PIK3CB, FOXO3, SOS1, HRAS",3.633124511347151e-18
KEGG,,Phospholipase D signaling pathway,"GAB1, PIK3R3, PIK3R1, PIK3CB, MTOR, NRAS, RHEB, MAPK1, FYN, KRAS, GRB2, SOS1, HRAS",4.644330956988012e-18
KEGG,,Melanoma,"CDKN1A, NRAS, BAD, PTEN, PIK3R3, MAPK1, BAX, KRAS, PIK3R1, PIK3CB, HRAS",4.836077009161137e-18
KEGG,,B cell receptor signaling pathway,"NFKBIA, GSK3B, NRAS, PIK3R3, MAPK1, KRAS, GRB2, PIK3R1, PIK3CB, SOS1, HRAS",1.875311466437036e-17
KEGG,,Ras signaling pathway,"BAD, GAB1, PIK3R3, PIK3R1, PIK3CB, VEGFA, NRAS, KDR, MAPK1, KRAS, GRB2, SOS1, HRAS, BCL2L1",3.51834633547822e-17
KEGG,,MicroRNAs in cancer,"CDKN1A, IRS1, PTEN, PIK3R3, IRS2, PIK3R1, PIK3CB, MTOR, VEGFA, NRAS, MAPK1, KRAS, GRB2, SOS1, HRAS",5.2181437648596833e-17
KEGG,,PD-L1 expression and PD-1 checkpoint pathway in cancer,"NFKBIA, NRAS, RPS6KB2, PTEN, PIK3R3, MAPK1, KRAS, PIK3R1, PIK3CB, HRAS, MTOR",5.2467655007941526e-17
KEGG,,VEGF signaling pathway,"NRAS, BAD, KDR, PIK3R3, MAPK1, KRAS, PIK3R1, PIK3CB, HRAS, VEGFA",6.11657328672128e-17
KEGG,,Human immunodeficiency virus 1 infection,"BAD, PIK3R3, PIK3R1, PIK3CB, MTOR, NFKBIA, NRAS, RPS6KB2, MAPK1, BAX, KRAS, HRAS, BCL2L1",4.669978199721849e-16
KEGG,,Lipid and atherosclerosis,"GSK3B, PDPK1, BAD, PIK3R3, PIK3R1, PIK3CB, NFKBIA, NRAS, MAPK1, BAX, KRAS, HRAS, BCL2L1",5.506685737445359e-16
KEGG,,Sphingolipid signaling pathway,"NRAS, PDPK1, PTEN, PIK3R3, MAPK1, BAX, FYN, KRAS, PIK3R1, PIK3CB, HRAS",1.3455396234139193e-15
KEGG,,Shigellosis,"GSK3B, GSK3A, PIK3R3, PIK3R1, PIK3CB, FOXO3, FOXO1, MTOR, NFKBIA, RPS6KB2, MAPK1, BAX, BCL2L1",3.079936849616515e-15
