Category,ID,Term,Genes,adj_pval
Reactome,R-HSA-198693,AKT Phosphorylates Targets In Nucleus,"CREB1, RPS6KB2, FOXO3, FOXO1",1.6585138789215984e-08
Reactome,R-HSA-9634285,Constitutive Signaling By Overexpressed ERBB2,"NRAS, GRB2, SOS1, HRAS",1.6585138789215984e-08
Reactome,R-HSA-8939211,ESR-mediated Signaling,"NRAS, CREB1, PDPK1, PIK3R3, MAPK1, PIK3R1, FOXO3, HRAS",1.794896703821591e-08
Reactome,R-HSA-5654687,Downstream Signaling Of Activated FGFR1,"NRAS, GRB2, PIK3R1, SOS1, HRAS",1.929974573341476e-08
Reactome,R-HSA-114604,GPVI-mediated Activation Cascade,"PDPK1, PIK3R3, FYN, PIK3CB, PIK3R1",2.6915755181664472e-08
Reactome,R-HSA-187687,Signaling To ERKs,"NRAS, MAPK1, GRB2, SOS1, HRAS",3.1355999915709475e-08
Reactome,R-HSA-5654738,Signaling By FGFR2,"NRAS, MAPK1, GRB2, PIK3R1, SOS1, HRAS",3.384170267861128e-08
Reactome,R-HSA-179812,GRB2 Events In EGFR Signaling,"NRAS, GRB2, SOS1, HRAS",3.666589218516998e-08
Reactome,R-HSA-416476,G Alpha (Q) Signaling Events,"NRAS, CREB1, PIK3R3, MAPK1, GRB2, PIK3R1, SOS1, HRAS",4.300569107009458e-08
Reactome,R-HSA-202733,Cell Surface Interactions At Vascular Wall,"NRAS, FYN, GRB2, PIK3R1, PIK3CB, SOS1, HRAS",4.300569107009458e-08
Reactome,R-HSA-5655302,Signaling By FGFR1 In Disease,"NRAS, GRB2, PIK3R1, SOS1, HRAS",4.7205501266689074e-08
Reactome,R-HSA-180336,SHC1 Events In EGFR Signaling,"NRAS, GRB2, SOS1, HRAS",5.0391299008566624e-08
Reactome,R-HSA-1250347,SHC1 Events In ERBB4 Signaling,"NRAS, GRB2, SOS1, HRAS",5.0391299008566624e-08
Reactome,R-HSA-109582,Hemostasis,"NRAS, PDPK1, PIK3R3, MAPK1, FYN, GRB2, PIK3R1, PIK3CB, SOS1, HRAS, VEGFA",5.74488233997886e-08
Reactome,R-HSA-198323,AKT Phosphorylates Targets In Cytosol,"GSK3B, CDKN1A, GSK3A, BAD",6.914206838771552e-08
Reactome,R-HSA-190236,Signaling By FGFR,"NRAS, MAPK1, GRB2, PIK3R1, SOS1, HRAS",9.153954410573287e-08
Reactome,R-HSA-1963640,GRB2 Events In ERBB2 Signaling,"NRAS, GRB2, SOS1, HRAS",9.243755533361929e-08
Reactome,R-HSA-5655253,Signaling By FGFR2 In Disease,"NRAS, GRB2, PIK3R1, SOS1, HRAS",9.893114319861345e-08
Reactome,R-HSA-451927,Interleukin-2 Family Signaling,"PIK3R3, GRB2, PIK3R1, PIK3CB, SOS1",1.248086500811731e-07
Reactome,R-HSA-5654704,SHC-mediated cascade:FGFR3,"NRAS, GRB2, SOS1, HRAS",1.56444153419207e-07
Reactome,R-HSA-212436,Generic Transcription Pathway,"GSK3B, CDKN1A, PDPK1, PTEN, FOXO3, FOXO1, MTOR, VEGFA, NRAS, CREB1, RHEB, MAPK1, BAX, RICTOR",1.6847221096497685e-07
Reactome,R-HSA-9006931,Signaling By Nuclear Receptors,"NRAS, CREB1, PDPK1, PIK3R3, MAPK1, PIK3R1, FOXO3, HRAS",1.886737831186117e-07
Reactome,R-HSA-177929,Signaling By EGFR,"NRAS, GRB2, PIK3R1, SOS1, HRAS",2.1005351931087616e-07
Reactome,R-HSA-5654719,SHC-mediated cascade:FGFR4,"NRAS, GRB2, SOS1, HRAS",2.412400549500004e-07
Reactome,R-HSA-167044,Signaling To RAS,"NRAS, GRB2, SOS1, HRAS",2.412400549500004e-07
Reactome,R-HSA-5654706,FRS-mediated FGFR3 Signaling,"NRAS, GRB2, SOS1, HRAS",2.412400549500004e-07
Reactome,R-HSA-1660499,Synthesis Of PIPs At Plasma Membrane,"PTEN, PIK3R3, PIK3R1, PIK3CB, PIK3C2A",2.494077735752655e-07
Reactome,R-HSA-168249,Innate Immune System,"PDPK1, PIK3R1, PIK3CB, NFKB2, NFKBIA, NRAS, CREB1, MAPK1, FYN, GRB2, SOS1, HRAS, BCL2L1",2.6328273810723855e-07
Reactome,R-HSA-5654688,SHC-mediated cascade:FGFR1,"NRAS, GRB2, SOS1, HRAS",2.937124095835799e-07
Reactome,R-HSA-109606,Intrinsic Pathway For Apoptosis,"BAD, XIAP, MAPK1, BAX, BCL2L1",3.50798397420764e-07
Reactome,R-HSA-1250196,SHC1 Events In ERBB2 Signaling,"NRAS, GRB2, SOS1, HRAS",3.50798397420764e-07
Reactome,R-HSA-9665686,Signaling By ERBB2 TMD/JMD Mutants,"NRAS, GRB2, SOS1, HRAS",3.50798397420764e-07
Reactome,R-HSA-5654712,FRS-mediated FGFR4 Signaling,"NRAS, GRB2, SOS1, HRAS",3.50798397420764e-07
Reactome,R-HSA-1236394,Signaling By ERBB4,"NRAS, GRB2, PIK3R1, SOS1, HRAS",4.163966876358138e-07
