Category,ID,Term,Genes,adj_pval
Reactome,R-HSA-168249,Innate Immune System,"NFKBIA, MAPK1, FYN, NFKB2, BCL2L1",0.009249709483101
Reactome,R-HSA-168928,DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta,"NFKBIA, NFKB2",0.0102988233476294
Reactome,R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP),"CDKN1A, MAPK1",0.0102988233476294
Reactome,R-HSA-1169410,Antiviral Mechanism By IFN-stimulated Genes,"STAT1, JAK1",0.0106846697623738
Reactome,R-HSA-9006925,Intracellular Signaling By Second Messengers,"CDKN1A, MAPK1, FYN",0.0108953961753843
Reactome,R-HSA-2029480,Fcgamma Receptor (FCGR) Dependent Phagocytosis,"MAPK1, FYN",0.011464622370679
Reactome,R-HSA-877300,Interferon Gamma Signaling,"STAT1, JAK1",0.0118584727268333
Reactome,R-HSA-170834,Signaling By TGF-beta Receptor Complex,"STAT1, MAPK1",0.0122547444522184
Reactome,R-HSA-4420097,VEGFA-VEGFR2 Pathway,"FYN, VEGFA",0.012653323034792
Reactome,R-HSA-5607764,CLEC7A (Dectin-1) Signaling,"NFKBIA, NFKB2",0.0141506143068002
Reactome,R-HSA-194138,Signaling By VEGF,"FYN, VEGFA",0.0148456457060509
Reactome,R-HSA-2262752,Cellular Responses To Stress,"CDKN1A, MAPK1, HIF1A, VEGFA",0.014946929458285
Reactome,R-HSA-2219528,PI3K/AKT Signaling In Cancer,"CDKN1A, FYN",0.0153319766060958
Reactome,R-HSA-6811558,"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling","MAPK1, FYN",0.0153319766060958
Reactome,R-HSA-8953897,Cellular Responses To Stimuli,"CDKN1A, MAPK1, HIF1A, VEGFA",0.0153319766060958
Reactome,R-HSA-983705,Signaling By B Cell Receptor (BCR),"NFKBIA, FYN",0.0153319766060958
Reactome,R-HSA-8849473,PTK6 Expression,HIF1A,0.0153319766060958
Reactome,R-HSA-8866911,TFAP2 (AP-2) Family Regulates Transcription Of Cell Cycle Factors,CDKN1A,0.0153319766060958
Reactome,R-HSA-8939247,RUNX1 Regulates Transcription Of Genes Involved In Interleukin Signaling,LIFR,0.0153319766060958
Reactome,R-HSA-8866376,Reelin Signaling Pathway,FYN,0.0153319766060958
Reactome,R-HSA-9634635,Estrogen-stimulated Signaling Thru PRKCZ,MAPK1,0.0153319766060958
Reactome,R-HSA-199418,Negative Regulation Of PI3K/AKT Network,"MAPK1, FYN",0.0162788618574358
Reactome,R-HSA-9006936,Signaling By TGFB Family Members,"STAT1, MAPK1",0.017260895137616
Reactome,R-HSA-9706374,FLT3 Signaling Thru SRC Family Kinases,FYN,0.017260895137616
Reactome,R-HSA-9635465,Suppression Of Apoptosis,MAPK1,0.017260895137616
Reactome,R-HSA-9032500,Activated NTRK2 Signals Thru FYN,FYN,0.017260895137616
Reactome,R-HSA-8857538,PTK6 Promotes HIF1A Stabilization,HIF1A,0.017260895137616
Reactome,R-HSA-5674499,Negative Feedback Regulation Of MAPK Pathway,MAPK1,0.017260895137616
Reactome,R-HSA-9705671,SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses,"STAT1, JAK1",0.0174605765858111
Reactome,R-HSA-392499,Metabolism Of Proteins,"NFKBIA, SOCS6, HIF1A, PIAS2, NFKB2, SOCS5",0.019122235142552
Reactome,R-HSA-444257,RSK Activation,MAPK1,0.019122235142552
Reactome,R-HSA-8941855,RUNX3 Regulates CDKN1A Transcription,CDKN1A,0.019122235142552
Reactome,R-HSA-3134963,DEx/H-box Helicases Activate Type I IFN And Inflammatory Cytokines Production,NFKB2,0.019122235142552
