Category,ID,Term,Genes,adj_pval
BP,GO:0030308,Negative Regulation Of Cell Growth,"GSK3A, CDKN1A, ULK2, ULK1",0.0009783043560528057
BP,GO:0045893,Positive Regulation Of DNA-templated Transcription,"NFKBIA, CREB1, PIK3R1, FOXO3, HRAS, FOXO1, MTOR, VEGFA, NFKB2, CREB5",0.0010976339482236
BP,GO:1900101,Regulation Of Endoplasmic Reticulum Unfolded Protein Response,"BAX, PIK3R1",0.0011794537093099
BP,GO:0034727,Piecemeal Microautophagy Of The Nucleus,"ULK2, ULK1",0.0011794537093099
BP,GO:0035794,Positive Regulation Of Mitochondrial Membrane Permeability,"GSK3B, GSK3A",0.0011794537093099
BP,GO:1901701,Cellular Response To Oxygen-Containing Compound,"GSK3B, CREB1, IRS1, MAPK1, FOXO1, MTOR",0.001204033074888
BP,GO:0032872,Regulation Of Stress-Activated MAPK Cascade,"PHLPP1, MAPK1, FOXO1",0.001204033074888
BP,GO:0071479,Cellular Response To Ionizing Radiation,"CDKN1A, GRB2, HRAS",0.0012557277467122
BP,GO:0002040,Sprouting Angiogenesis,"KDR, PIK3R3, VEGFA",0.0012557277467122
BP,GO:0051896,Regulation Of Protein Kinase B Signaling,"PHLPP1, PTEN, RICTOR, PIK3CB",0.0012586874900398
BP,GO:0043535,Regulation Of Blood Vessel Endothelial Cell Migration,"PDPK1, KDR, VEGFA",0.0013712928130519
BP,GO:0060055,Angiogenesis Involved In Wound Healing,"KDR, VEGFA",0.0013712928130519
BP,GO:1901030,Positive Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway,"GSK3B, GSK3A",0.0013712928130519
BP,GO:0048009,Insulin-Like Growth Factor Receptor Signaling Pathway,"IRS1, PIK3R1",0.0013712928130519
BP,GO:0009967,Positive Regulation Of Signal Transduction,"IRS1, PTEN, BAX, PIK3R1, VEGFA",0.0014117627193238
BP,GO:0051547,Regulation Of Keratinocyte Migration,"PTEN, MTOR",0.0016005963567138
BP,GO:0043550,Regulation Of Lipid Kinase Activity,"PIK3R3, PIK3R1",0.0016005963567138
BP,GO:0036092,Phosphatidylinositol-3-Phosphate Biosynthetic Process,"PIK3CB, PIK3C2A",0.0016005963567138
BP,GO:1900103,Positive Regulation Of Endoplasmic Reticulum Unfolded Protein Response,"BAX, PIK3R1",0.0016005963567138
BP,GO:0016237,Lysosomal Microautophagy,"ULK2, ULK1",0.0016005963567138
BP,GO:1905037,Autophagosome Organization,"MAP1LC3A, ULK2, ULK1",0.0018440208161206
BP,GO:0046321,Positive Regulation Of Fatty Acid Oxidation,"IRS1, IRS2",0.0018771816909403
BP,GO:0010614,Negative Regulation Of Cardiac Muscle Hypertrophy,"GSK3A, FOXO1",0.0018771816909403
BP,GO:0000045,Autophagosome Assembly,"MAP1LC3A, ULK2, ULK1",0.0021246278387212
BP,GO:0006446,Regulation Of Translational Initiation,"RPS6KB2, EIF4EBP1, MTOR",0.0021246278387212
