gene_symbol,n_groups_hibi,predominant_direction_hibi,mean_log2FC_hibi,n_groups_glp,predominant_direction_glp,mean_log2FC_glp,concordant,recur
Zmynd8,6,DOWN,-0.3518227795681747,2,DOWN,-0.21252363955,True,8
Zeb2,6,DOWN,-0.4025286683159263,2,DOWN,-0.2523374038337743,True,8
Nrp1,6,DOWN,-0.6361094489353335,2,DOWN,-0.4061480026620359,True,8
Dnal1,6,DOWN,-0.6598052486805015,2,DOWN,-0.2437714936283851,True,8
Abi2,6,DOWN,-0.7042547015318155,2,DOWN,-0.4055814491865923,True,8
Rtn4rl1,6,DOWN,-1.1242257555922384,2,DOWN,-0.2967598895509732,True,8
Fam155a,6,DOWN,-1.2846284965992294,2,DOWN,-0.2419836411982186,True,8
Nckap1,6,DOWN,-1.358996688716891,2,DOWN,-0.3775847037652677,True,8
Nos1ap,6,DOWN,-1.3683312024486447,2,DOWN,-0.2803573924,True,8
Chl1,6,DOWN,-1.9197764146322207,2,DOWN,-0.28760628395,True,8
Syn2,6,DOWN,-2.4543352894479677,2,DOWN,-0.298496153425,True,8
Ccn1,5,UP,5.043635455311703,3,UP,10.111139239255186,True,8
Chac1,5,UP,3.3986362217963237,3,UP,-0.0136317375336633,True,8
Ciart,5,UP,1.870589622627277,3,UP,0.4764768602055996,True,8
Rgcc,5,UP,1.5353965284066884,3,UP,0.1579271744329542,True,8
Ccno,5,UP,1.5076217323170482,3,UP,0.3960158409287118,True,8
Cstb,5,UP,1.4156730385633092,3,UP,0.4009693660119343,True,8
Dusp6,5,UP,0.4309002242770744,3,UP,0.1417560603867886,True,8
Atp6v1a,5,DOWN,0.1184588533442994,3,DOWN,-0.2239918532298186,True,8
Gm13889,5,UP,-0.0153808442285655,3,UP,1.7065786916624617,True,8
Zdhhc21,5,DOWN,-0.2382456898724662,3,DOWN,-0.3066218593505687,True,8
Ash1l,5,DOWN,-0.5387997096816012,3,DOWN,-0.0294640505291241,True,8
Tomm70a,5,DOWN,-0.539733568404209,3,DOWN,-0.0059754996315325,True,8
Ddx6,5,DOWN,-0.5481473508452622,3,DOWN,-0.1613823189706053,True,8
Ube4a,5,DOWN,-0.5707370107321935,3,DOWN,-0.0909986431729596,True,8
Camta1,5,DOWN,-0.6166255111871931,3,DOWN,-0.0956579086083471,True,8
Gpd2,5,DOWN,-0.6246678215596763,3,DOWN,-0.0285774962768495,True,8
Sacs,5,DOWN,-0.63095014677541,3,DOWN,-0.0514909039627385,True,8
Zyg11b,5,DOWN,-0.6691904306633585,3,DOWN,-0.0626471721526964,True,8
Arhgap32,5,DOWN,-0.7954558558225188,3,DOWN,-0.0624559890766229,True,8
Spred2,5,DOWN,-0.8587938634921833,3,DOWN,-0.3069817193771556,True,8
Tbl1xr1,5,DOWN,-0.8602386702268386,3,DOWN,-0.3626678395003859,True,8
Htr1a,5,DOWN,-1.1131802999325076,3,DOWN,-0.098103861563572,True,8
Grm1,5,DOWN,-1.4690442027775734,3,DOWN,-0.4011228729832303,True,8
Frmpd4,5,DOWN,-1.6041091882736338,3,DOWN,-0.0868949893108641,True,8
Slit3,5,DOWN,-1.8304029422291008,3,DOWN,-0.1089616447009583,True,8
Il1r1,4,UP,2.040283914208114,4,UP,0.1899734862103059,True,8
Nrros,4,UP,0.9761481043750287,4,UP,0.5215856964019265,True,8
Fam167a,4,UP,0.8779115631832717,4,UP,7.037847197536861,True,8
Clec2d,4,UP,0.8072064842091206,4,UP,0.7663360860163909,True,8
Mfap3l,4,DOWN,0.5135775118081514,4,DOWN,-0.1618987281279874,True,8
Polr1c,4,UP,0.421755458567296,4,UP,0.3270821531404324,True,8
B230219d22rik,4,DOWN,-0.9915667274305908,4,DOWN,-0.2949770108039522,True,8
Gpr34,4,DOWN,-1.0513088411097873,4,DOWN,-0.2415542917743181,True,8
B3galt2,4,DOWN,-1.132368680115352,4,DOWN,-0.3437392794015793,True,8
Gpm6a,4,DOWN,-2.0042964506793703,4,DOWN,-0.2306953458194732,True,8
Pcdh9,4,DOWN,-2.032516322238129,4,DOWN,-0.1944054334345462,True,8
Vcpip1,3,DOWN,-0.13435335304685,5,DOWN,-0.1761765101790098,True,8
Picalm,3,DOWN,-0.2593794516702106,5,DOWN,-0.0370446041074853,True,8
Nudt4,3,DOWN,-0.4245329244072398,5,DOWN,-0.0015658186234898,True,8
Mllt3,3,DOWN,-0.7428365202023569,5,DOWN,-0.3110496642716241,True,8
Rabgap1l,3,DOWN,-1.1671237620767203,5,DOWN,-0.2606559073236038,True,8
Gnai1,3,DOWN,-2.32979844821672,5,DOWN,0.1190597083925826,True,8
Grm3,3,DOWN,-2.876041372706484,5,DOWN,-0.1204500287160159,True,8
Ubqln1,2,UP,-0.2097353486164094,6,UP,1.0876337411172523,True,8
Ivns1abp,2,DOWN,-1.4890553123947663,6,DOWN,-0.1638991360332402,True,8
Edil3,2,DOWN,-2.9179730308332847,6,DOWN,-0.2871076497585642,True,8
Rhov,5,UP,2.578666327494632,2,UP,0.5322958750117271,True,7
Cdc42ep2,5,UP,2.0336861127821733,2,UP,0.1412994900708057,True,7
Snhg15,5,UP,1.5652861060878454,2,UP,1.0367840222363105,True,7
Sdc4,5,UP,1.368008063087968,2,UP,0.4750097247177015,True,7
4930503l19rik,5,UP,1.3199089252263383,2,UP,-0.0724613629402275,True,7
Irf5,5,UP,1.29555328071809,2,UP,0.275386648408719,True,7
Gm20594,5,UP,1.2268360531414997,2,UP,1.319542496605429,True,7
Nfkbia,5,UP,1.1019713850898296,2,UP,0.7811430590132886,True,7
Tmcc3,5,UP,0.5733361556836017,2,UP,0.0645571849906538,True,7
Acer2,5,UP,0.5670747347770473,2,UP,0.5265791181076983,True,7
Efhd2,5,UP,0.5456542542063666,2,UP,2.477585505863769,True,7
Hmgn1,5,UP,0.4841075428775591,2,UP,0.2047215098539428,True,7
H3f3b,5,UP,0.3820291656819917,2,UP,0.2613942099314994,True,7
Ncdn,5,DOWN,-0.2941573248220888,2,DOWN,-0.3895114375283177,True,7
Ddah2,5,UP,-0.3455845377550455,2,UP,0.0423817112096074,True,7
Ppp3r1,5,DOWN,-0.3524703163875443,2,DOWN,-0.4061278084901559,True,7
Celf1,5,DOWN,-0.566601228117035,2,DOWN,-0.2134182495,True,7
Miga1,5,DOWN,-0.5890039537167088,2,DOWN,-0.232555018760492,True,7
Gnaq,5,DOWN,-0.633297419530081,2,DOWN,-0.258039892525,True,7
Rnft2,5,DOWN,-0.6547332600630085,2,DOWN,-1.5840591103711024,True,7
Top2b,5,DOWN,-0.6928031728303713,2,DOWN,-0.2395760917245498,True,7
Whrn,5,UP,-0.7175200010759936,2,UP,-0.1675723133997749,True,7
Rfx3,5,DOWN,-0.7341589591627902,2,DOWN,-0.3676722424767961,True,7
Cbfa2t3,5,DOWN,-0.7379142917259424,2,DOWN,-0.5793711583124304,True,7
Fbxl16,5,DOWN,-0.8140885278952673,2,DOWN,-0.2823394850023744,True,7
Kantr,5,DOWN,-0.8438220014842553,2,DOWN,-0.4865773755709259,True,7
Abhd13,5,DOWN,-0.8522352203261525,2,DOWN,-0.311143513251003,True,7
Ppp3cb,5,DOWN,-0.9789786600760176,2,DOWN,-0.3568469574864998,True,7
Egr3,5,DOWN,-1.209492075201164,2,DOWN,-0.4693621337448677,True,7
Neurod1,5,DOWN,-1.421500836673372,2,DOWN,-0.4009544343692677,True,7
Adam23,5,DOWN,-1.7057129539176128,2,DOWN,-0.2825778079897692,True,7
Fam189a1,5,DOWN,-1.755471379696258,2,DOWN,-0.244366584918374,True,7
Dio2,5,DOWN,-1.7588274243705413,2,DOWN,-0.4614803094425637,True,7
Opcml,5,DOWN,-1.9396223989352104,2,DOWN,-0.2684625938371594,True,7
Cbx8,4,UP,1.3508580638043706,3,UP,0.2236191493277849,True,7
Rrs1,4,UP,1.2908808067003734,3,UP,1.1252595428330727,True,7
Pim3,4,UP,1.1553315500895849,3,UP,0.747108015078044,True,7
Tmem208,4,UP,0.6897548137960513,3,UP,0.3156704012261897,True,7
Pmvk,4,UP,0.6407046681295584,3,UP,0.4203907587072802,True,7
Rps10,4,UP,0.5855847314517595,3,UP,0.3078036783381374,True,7
Bcl6,4,DOWN,-0.1435617075879522,3,DOWN,0.043698033527258,True,7
Mcc,4,UP,-0.2337742105489284,3,UP,0.220305000363387,True,7
Acsl4,4,DOWN,-0.260947166109489,3,DOWN,-0.3748863877757808,True,7
Zfr,4,DOWN,-0.4293050529735565,3,DOWN,-0.2769696294699886,True,7
Usp32,4,DOWN,-0.5253732667685869,3,DOWN,-0.1223910482372892,True,7
Pja2,4,DOWN,-0.5360368467756214,3,DOWN,-0.2398102643700044,True,7
Gnal,4,DOWN,-0.5466088416833634,3,DOWN,-0.1204065674282046,True,7
Arhgap35,4,DOWN,-0.6307360713725245,3,DOWN,-0.0723335297099753,True,7
Zfp148,4,DOWN,-0.6508486338325095,3,DOWN,-0.2797022983009474,True,7
Magi2,4,DOWN,-0.689334727609062,3,DOWN,-0.0629716278588821,True,7
Casd1,4,DOWN,-0.7130522922540661,3,DOWN,-0.10869958792559,True,7
Gmps,4,DOWN,-0.7278482538970339,3,DOWN,-0.31384262028387,True,7
Gabbr2,4,DOWN,-0.7585524973941933,3,DOWN,-0.1194022239197496,True,7
Fgf13,4,DOWN,-0.8516655580223176,3,DOWN,-0.3324995021980936,True,7
Slc16a7,4,DOWN,-0.8567845471027224,3,DOWN,-0.1779155021981827,True,7
Ephb2,4,DOWN,-0.8581463595691328,3,DOWN,-2.264494217838322,True,7
Trpc5,4,DOWN,-0.8625709774037329,3,DOWN,-0.0213252675696298,True,7
Nfia,4,DOWN,-1.0561516901649517,3,DOWN,-0.4167910434682948,True,7
Enho,4,UP,-1.091509022521802,3,UP,0.3101670030868984,True,7
Cxxc5,4,DOWN,-1.1470631863197085,3,DOWN,-0.3107306702916465,True,7
Cnr1,4,DOWN,-1.5978354362781635,3,DOWN,-0.2635761639691314,True,7
Elavl2,4,DOWN,-1.7764292369121666,3,DOWN,-0.1202847419268593,True,7
Gabrg2,4,DOWN,-1.870764118484242,3,DOWN,-0.3386142115070497,True,7
Hecw1,4,DOWN,-1.9834582215631804,3,DOWN,-0.0967571072826061,True,7
Lims1,3,DOWN,-0.0645003513902057,4,DOWN,-0.3908792143135985,True,7
Mtus1,3,UP,-0.1163162405343494,4,UP,0.0147188725918676,True,7
Rpl23,3,UP,-0.193691003982475,4,UP,0.5018808084094128,True,7
Tsc22d3,3,UP,-0.2284056528639705,4,UP,0.4396612779915781,True,7
6430548m08rik,3,DOWN,-0.5454773006276555,4,DOWN,0.0650144037599262,True,7
Cgnl1,3,UP,-0.5527056529459484,4,UP,7.375259987283477,True,7
Tmem106b,3,DOWN,-0.580794891655818,4,DOWN,-0.3714807424838622,True,7
Negr1,3,DOWN,-0.5825093918296763,4,DOWN,-0.2514959481647039,True,7
Slc9a6,3,DOWN,-0.5960011366846292,4,DOWN,-0.3055129791722207,True,7
Snx13,3,DOWN,-0.6047645932542011,4,DOWN,-0.1524961361380738,True,7
Tnks2,3,DOWN,-0.7834533284778554,4,DOWN,-0.2214384365506114,True,7
Ncam2,3,DOWN,-0.7871694037699223,4,DOWN,-0.1601098245522856,True,7
Kras,3,DOWN,-0.8201725858540589,4,DOWN,0.2860562099281055,True,7
Ulk2,3,DOWN,-1.2769282780956648,4,DOWN,-0.1863758925244281,True,7
Ccnd2,3,DOWN,-1.6057458940638585,4,DOWN,-0.3183696038606974,True,7
Fut9,3,DOWN,-2.218782870783355,4,DOWN,-0.31754034874191,True,7
Sema6d,3,DOWN,-2.3099376464334083,4,DOWN,-0.3475683597912011,True,7
Fgf12,3,DOWN,-2.516636226688268,4,DOWN,-0.2636519998216591,True,7
Ndufa5,2,UP,0.5636219528461222,5,UP,0.4745819058896401,True,7
Lrp1,2,UP,0.2580801382506806,5,UP,0.1547963136268957,True,7
Tmem160,2,UP,0.0626209537721911,5,UP,1.8584464804758936,True,7
Pdzd8,2,DOWN,-0.346364836470876,5,DOWN,-0.0423870210171846,True,7
Matr3,2,DOWN,-0.5006841546696565,5,DOWN,-0.3579032703955682,True,7
Klhl9,2,DOWN,-0.6230360308108271,5,DOWN,-0.2850028993612898,True,7
Tle4,2,DOWN,-0.7844835931517574,5,DOWN,-0.2965258476519307,True,7
Zmiz1,2,DOWN,-1.045318839054018,5,DOWN,-0.089306055820998,True,7
Qk,2,DOWN,-1.180664077172004,5,DOWN,-0.4646585615216658,True,7
Rnf11,2,DOWN,-1.2450522589430983,5,DOWN,0.293305825421883,True,7
Tmem65,2,DOWN,-1.3805096877466323,5,DOWN,0.591861986366949,True,7
Cnot6,2,DOWN,-1.421359474846582,5,DOWN,-0.1895650018936709,True,7
Kctd12,2,DOWN,-1.489875340502156,5,DOWN,-0.2114450751063209,True,7
Aqp4,2,DOWN,-2.177314557032344,5,DOWN,-0.3169237495161019,True,7
Adam8,4,UP,4.4710054575684826,2,UP,-0.1273539551981395,True,6
Armcx6,4,UP,1.6116583425896316,2,UP,0.3023979567113593,True,6
Rbm38,4,UP,1.5531497150655418,2,UP,-0.1797813293748557,True,6
Snhg16,4,UP,1.504040093353141,2,UP,0.606406683711513,True,6
Aff1,4,UP,1.3093856423758234,2,UP,0.3277220341952704,True,6
Tcirg1,4,UP,1.2222396799634183,2,UP,3.6208925824189535,True,6
Bbc3,4,UP,1.1385914455015942,2,UP,0.5137835268661536,True,6
Rbms1,4,UP,0.9383877999454858,2,UP,-0.0116184111190711,True,6
Gbp3,4,UP,0.9004870261267442,2,UP,0.4614356056749999,True,6
Irgm2,4,UP,0.891064165456919,2,UP,0.5589593132597204,True,6
Oser1,4,UP,0.8882515550596111,2,UP,0.2789197299,True,6
Thoc1,4,UP,0.8434373263515065,2,UP,-0.027057761992427,True,6
Miip,4,UP,0.786510800535104,2,UP,0.3033224614772994,True,6
Malat1,4,UP,0.7227797831543166,2,UP,0.4325920201351417,True,6
Firre,4,UP,0.6947057464923191,2,UP,0.294618587049486,True,6
Ak2,4,UP,0.693711606235368,2,UP,0.403630681031446,True,6
Ftl1,4,UP,0.6782801088774848,2,UP,0.4527411729197274,True,6
Gorasp2,4,UP,0.1800500506127239,2,UP,-0.0011280599000005,True,6
Yipf6,4,UP,0.1583538744391363,2,UP,0.0179168122577813,True,6
Eif1ax,4,DOWN,-0.0761836046575291,2,DOWN,-0.2819546849962886,True,6
Laptm5,4,UP,-0.1188439702675323,2,UP,-0.0502364045488162,True,6
Rprd1a,4,DOWN,-0.2866497864997124,2,DOWN,-0.2900001315895411,True,6
Gbp7,4,UP,-0.317155961072858,2,UP,0.364432107645212,True,6
Midn,4,UP,-0.4133216424782884,2,UP,0.0837346282678316,True,6
Fam120a,4,DOWN,-0.4971593883194991,2,DOWN,-0.2209451198983901,True,6
Map2k4,4,DOWN,-0.5992161106899356,2,DOWN,-0.2549589083500716,True,6
Nkain2,4,DOWN,-0.6064962873319564,2,DOWN,-0.2425962670175093,True,6
Pafah1b1,4,DOWN,-0.6151863454456147,2,DOWN,-0.2334609644446924,True,6
Sh3rf3,4,DOWN,-0.6383595126685813,2,DOWN,-0.3410373821943521,True,6
Slc35a5,4,DOWN,-0.664856590396383,2,DOWN,-0.2669542743728499,True,6
Lrpprc,4,DOWN,-0.6753113406692539,2,DOWN,-0.276219666145955,True,6
Slc44a5,4,DOWN,-0.6807918274338083,2,DOWN,-0.4708905663758482,True,6
Zfp804a,4,DOWN,-0.7062766259295139,2,DOWN,-0.3037222961256508,True,6
Slc36a1,4,DOWN,-0.7226613986244836,2,DOWN,-0.246121223370347,True,6
Col25a1,4,DOWN,-0.7999920586069243,2,DOWN,-0.2352177930888956,True,6
Clasp2,4,DOWN,-0.8053967799751945,2,DOWN,-0.2730260031989863,True,6
Nos1,4,DOWN,-0.8706905013744031,2,DOWN,-0.3063693301630752,True,6
Slc29a3,4,DOWN,-0.9258398164579256,2,DOWN,-5.678382543169949,True,6
Cx3cr1,4,DOWN,-0.941358403152962,2,DOWN,-0.2821883566867305,True,6
Shisa6,4,DOWN,-1.0828756697949515,2,DOWN,-0.2663327643318551,True,6
Ano3,4,DOWN,-1.106512040349959,2,DOWN,-0.3106190802136434,True,6
Miat,4,UP,-1.110281410616518,2,UP,0.5829503394245565,True,6
Sall1,4,DOWN,-1.1374766788271056,2,DOWN,-0.3690979430665114,True,6
Cdh9,4,DOWN,-1.2190620040365532,2,DOWN,-0.4033933780674292,True,6
Pcsk1,4,DOWN,-1.3295790976502069,2,DOWN,-0.3987473430018103,True,6
Erf,4,UP,-1.3772603148124336,2,UP,0.7683416701952526,True,6
Rbfox2,4,DOWN,-1.7082383646465438,2,DOWN,-0.35069606355,True,6
Kit,4,DOWN,-1.7293075419329813,2,DOWN,-0.2554439244663841,True,6
Gabra1,4,DOWN,-1.82903324838623,2,DOWN,-0.3478860489977006,True,6
Nptx1,4,DOWN,-2.1954505454534283,2,DOWN,-0.2937916661963059,True,6
Syn1,4,DOWN,-2.434064206267722,2,DOWN,-0.3969766527147392,True,6
Smim3,3,UP,1.7235168994465109,3,UP,0.507347934150656,True,6
Irgm1,3,UP,1.672546186538,3,UP,0.1540551994025486,True,6
Galnt15,3,UP,1.1688098228665824,3,UP,0.64212425114829,True,6
Flna,3,UP,1.1472857608717273,3,UP,6.665944374236166,True,6
Fbxo32,3,UP,0.9441462765197728,3,UP,2.6873520190717968,True,6
Adam9,3,UP,0.8344119119887203,3,UP,0.2677417914017869,True,6
Gm1673,3,UP,0.8177405169774629,3,UP,0.3767925163196264,True,6
Trnau1ap,3,UP,0.7665071617206397,3,UP,0.3801566371487762,True,6
Zc3h7a,3,UP,0.7338306862262253,3,UP,0.3192708707427719,True,6
Lrrc45,3,UP,0.6991157848589916,3,UP,0.3492841625630929,True,6
Rnf19b,3,UP,0.1987409651410361,3,UP,3.0475875173473903,True,6
Hes6,3,UP,0.155431192428969,3,UP,0.4216338808492038,True,6
Slc38a2,3,UP,0.0778718395846794,3,UP,0.2399457928498471,True,6
Iffo2,3,UP,0.0240680110445036,3,UP,0.0949463001616178,True,6
Las1l,3,UP,0.0097037328404646,3,UP,0.110895088622394,True,6
Samd8,3,DOWN,-0.02205320537838,3,DOWN,-0.2970352304540991,True,6
Ankrd10,3,UP,-0.103478167582472,3,UP,0.1889086495545362,True,6
Adam10,3,DOWN,-0.1923357860165106,3,DOWN,-0.299471686041034,True,6
Smim13,3,DOWN,-0.4636182807615897,3,DOWN,-0.3825782519750767,True,6
Rsrp1,3,UP,-0.50396787884011,3,UP,0.243194606191897,True,6
Lmtk2,3,DOWN,-0.5051954145231031,3,DOWN,-0.0868916197672445,True,6
Ap3m1,3,DOWN,-0.5211297718434743,3,DOWN,-0.2759508489138396,True,6
Ptp4a2,3,DOWN,-0.521404544496821,3,DOWN,-0.0108605243543702,True,6
Slc25a46,3,DOWN,-0.5369514792711106,3,DOWN,-0.3762444553402119,True,6
Ankib1,3,DOWN,-0.5406361816509836,3,DOWN,-0.1174350621409952,True,6
Eef2,3,DOWN,-0.5508310003154545,3,DOWN,-0.1829514993385193,True,6
Ireb2,3,DOWN,-0.581766212310626,3,DOWN,-0.3252533393238763,True,6
Plppr5,3,DOWN,-0.610899198507798,3,DOWN,-0.3095172052876401,True,6
Nebl,3,DOWN,-0.6355089100267884,3,DOWN,-0.3112544548435092,True,6
Elavl4,3,DOWN,-0.6575218119957581,3,DOWN,-0.3033967803339555,True,6
Tuba1b,3,DOWN,-0.66841350667044,3,DOWN,-0.3229628671039961,True,6
Stxbp6,3,DOWN,-0.725028000246183,3,DOWN,-0.3786797857627708,True,6
Tbck,3,DOWN,-0.7379888642364781,3,DOWN,-0.2177896097376589,True,6
Mef2c,3,DOWN,-0.7383058945006268,3,DOWN,-0.2769728780793887,True,6
Zfp706,3,DOWN,-0.8396252168701865,3,DOWN,-0.2790690565175441,True,6
Pcdhga11,3,DOWN,-0.84531003904253,3,DOWN,-0.0956555881561409,True,6
Dpy19l3,3,DOWN,-0.8500801051143337,3,DOWN,-0.116092680227503,True,6
Zfp780b,3,DOWN,-0.9080553703149944,3,DOWN,-0.3137599134788323,True,6
Ndst4,3,DOWN,-0.9136369543714752,3,DOWN,-0.1245092078927967,True,6
Stag2,3,DOWN,-0.92666902944964,3,DOWN,-0.3112407694441533,True,6
Zfp933,3,DOWN,-0.9798533371157208,3,DOWN,-0.3246591790117228,True,6
Cnot6l,3,DOWN,-0.9938627378743954,3,DOWN,-0.3693519320060863,True,6
Etnk1,3,DOWN,-1.0479535965294475,3,DOWN,-0.2675391503637096,True,6
Cd164,3,DOWN,-1.08541744640828,3,DOWN,-0.4826517253611037,True,6
Sppl3,3,DOWN,-1.0977023201038174,3,DOWN,-0.2944112107890583,True,6
Ppp2r3a,3,DOWN,-1.2023427915105849,3,DOWN,-0.094050520990431,True,6
Klf3,3,DOWN,-1.2044086026918823,3,DOWN,-0.3156709775329005,True,6
Nrip1,3,DOWN,-1.221308521811937,3,DOWN,-0.0983641609694795,True,6
Foxo1,3,DOWN,-1.240709660064505,3,DOWN,-0.2795896015564323,True,6
Zfp60,3,DOWN,-1.2614027792839204,3,DOWN,-0.319946274228533,True,6
Rmnd5a,3,DOWN,-1.311209250596514,3,DOWN,-0.1005067560115032,True,6
Igfbp2,3,UP,-1.318956408227128,3,UP,9.92064945876658,True,6
St18,3,DOWN,-1.3439974410630953,3,DOWN,-0.3511463315563927,True,6
Cygb,3,UP,-1.6253104662402194,3,UP,0.0822081456778349,True,6
Pkia,3,DOWN,-1.7806733137910733,3,DOWN,-0.4071765365303036,True,6
Stox2,3,DOWN,-1.9088691294604017,3,DOWN,-0.0698088507296453,True,6
Ptprz1,3,DOWN,-2.041469363585098,3,DOWN,-0.0557485199836495,True,6
Doc2b,3,DOWN,-2.077924161224807,3,DOWN,-0.383604152065486,True,6
Ccni,3,DOWN,-2.102756181870236,3,DOWN,-0.4187156384002972,True,6
Rgs4,3,DOWN,-2.1051774520223674,3,DOWN,-0.2342014857833333,True,6
Islr2,3,DOWN,-2.1904837705469684,3,DOWN,-3.0995057102277688,True,6
A830018l16rik,3,DOWN,-2.246169576951685,3,DOWN,-0.1128316595783458,True,6
Auts2,3,DOWN,-2.3536650696893413,3,DOWN,-0.1378599905090289,True,6
Ptprt,3,DOWN,-3.286386165769716,3,DOWN,-0.04901331624539,True,6
Hapln1,3,DOWN,-3.9459465071392192,3,DOWN,-0.379097810540716,True,6
Rexo5,2,UP,1.5457181074003028,4,UP,4.672922506173903,True,6
Lonrf3,2,UP,1.2108146742509054,4,UP,0.114026563160696,True,6
Apmap,2,UP,0.9357670626648064,4,UP,1.630541890946446,True,6
Zfp469,2,UP,0.8709029031467828,4,UP,0.0764041470164618,True,6
Coq7,2,UP,0.8492275368022076,4,UP,0.2869666284559342,True,6
Mrpl54,2,UP,0.7059381432484253,4,UP,0.4827447200256201,True,6
Ppip5k2,2,UP,0.5179025708577303,4,UP,0.1757618812520179,True,6
Srsf5,2,UP,0.4667961940747807,4,UP,0.3482968674368057,True,6
Notch1,2,UP,0.3880240947317492,4,UP,0.0346765940213301,True,6
Heatr5b,2,UP,0.2390607348437257,4,UP,0.1713056514075341,True,6
Mta3,2,UP,0.2031190236605393,4,UP,0.0199821671149894,True,6
Hprt,2,UP,0.0862642510578658,4,UP,0.1331414285301536,True,6
Mrpl52,2,UP,-0.0111095100036733,4,UP,0.5739440253905024,True,6
Gdap1l1,2,UP,-0.0123244843130819,4,UP,0.1058824333218241,True,6
Use1,2,UP,-0.1096187709989979,4,UP,0.1471092521147508,True,6
Rpl35a,2,UP,-0.2083993454493918,4,UP,0.5220264374899852,True,6
Rps19,2,UP,-0.2238041988095214,4,UP,0.3468480672360966,True,6
Rpl14,2,UP,-0.2553442258042302,4,UP,0.2248480225727736,True,6
Csde1,2,DOWN,-0.5002999325283888,4,DOWN,-0.3592863291180225,True,6
Neto2,2,DOWN,-0.595600095962868,4,DOWN,-0.4798706862788407,True,6
Rnf13,2,DOWN,-0.6010912511192606,4,DOWN,-0.1640325767576293,True,6
Gm20300,2,DOWN,-0.6205639218125896,4,DOWN,-0.2293829854240586,True,6
Zc3h13,2,DOWN,-0.6865294421749181,4,DOWN,-0.1820634613373941,True,6
Rfx4,2,DOWN,-0.732350340988619,4,DOWN,-0.3889834697992395,True,6
Spin1,2,DOWN,-0.7349584411979415,4,DOWN,-0.2635532462648794,True,6
Ep300,2,DOWN,-0.7800653700081378,4,DOWN,-0.1069378270211256,True,6
Herpud2,2,DOWN,-0.8130844401319646,4,DOWN,-0.1430189532193017,True,6
Rb1cc1,2,DOWN,-0.8929697434521694,4,DOWN,-0.1417345102166409,True,6
Rhoq,2,DOWN,-0.9810986072260908,4,DOWN,-0.3239824239248813,True,6
Lpcat2,2,DOWN,-1.0871742983370156,4,DOWN,-0.2611352792366914,True,6
Dpy19l1,2,DOWN,-1.1913792195283932,4,DOWN,-0.2497910711663845,True,6
Ube2e3,2,DOWN,-1.1989013121343275,4,DOWN,-0.005794710224528,True,6
Cbfb,2,DOWN,-1.2128898929082663,4,DOWN,-0.3018131613387216,True,6
Nr3c1,2,DOWN,-1.2660562740118428,4,DOWN,-0.3137229359224004,True,6
Agps,2,DOWN,-1.3281354117007225,4,DOWN,-0.2085324423520201,True,6
Dnm3,2,DOWN,-1.5472521267968002,4,DOWN,-0.1365244802763942,True,6
Tnfaip8l3,2,DOWN,-1.6587409721007749,4,DOWN,-0.3778717562,True,6
Ston2,2,DOWN,-1.6982474100622404,4,DOWN,-0.1945165453409461,True,6
Rock2,2,DOWN,-1.7558208455888948,4,DOWN,-0.1634041574305709,True,6
Arhgap5,2,DOWN,-1.9158837312230173,4,DOWN,-0.2717580877382289,True,6
Soga3,2,UP,-2.082129893819238,4,UP,0.1685325792455809,True,6
Gpm6b,2,DOWN,-2.784543327653541,4,DOWN,-0.3144801952825384,True,6
Ncan,2,DOWN,-2.9686499369406425,4,DOWN,-0.1277563104984565,True,6
Agmo,2,DOWN,-3.003338856454472,4,DOWN,-0.3386383871061815,True,6
Glrb,2,DOWN,-3.175396328962377,4,DOWN,-0.3453243728216492,True,6
Fosl1,3,UP,3.2704328010954504,2,UP,0.6657723636189593,True,5
Car13,3,UP,3.089902386636052,2,UP,0.6853243778132314,True,5
Fmn1,3,UP,2.4517949278947344,2,UP,0.0113805648768472,True,5
Trim72,3,UP,2.4401457072889543,2,UP,0.8927411696917913,True,5
Tirap,3,UP,1.4517004007246184,2,UP,2.2856633187018254,True,5
Helq,3,UP,1.344602709893038,2,UP,0.2640823422747392,True,5
Dusp9,3,UP,1.3010440148820253,2,UP,1.6115727397823645,True,5
Slc23a2,3,UP,1.2341601529220918,2,UP,0.6911897622750001,True,5
Clk4,3,UP,0.9423127127908264,2,UP,-0.0315407348317539,True,5
Nfkbib,3,UP,0.893619410452955,2,UP,0.3113669005837528,True,5
Tyrobp,3,UP,0.8874484503295051,2,UP,0.5813568977447935,True,5
Ankrd34b,3,UP,0.8851882065887619,2,UP,0.0087960672393805,True,5
Pld3,3,UP,0.8801669087707132,2,UP,-0.0446362689128368,True,5
Meis3,3,UP,0.8448805849988323,2,UP,0.264397798194207,True,5
Slc15a4,3,UP,0.8424803903987305,2,UP,0.0159901122887877,True,5
Nab2,3,UP,0.8285318626327253,2,UP,0.3359848894593672,True,5
Sipa1l2,3,UP,0.8170984855168317,2,UP,0.0773617170958244,True,5
Ucp2,3,UP,0.7992792542447399,2,UP,0.3938962102215165,True,5
Tmem126a,3,UP,0.7929362377199182,2,UP,-0.0462059715863231,True,5
Ezr,3,UP,0.7853161363004141,2,UP,0.342212825661036,True,5
Vps29,3,UP,0.7674655001984864,2,UP,0.4863991932,True,5
Apbb2,3,UP,0.7349052292242079,2,UP,-0.0047666458067165,True,5
