gene_symbol,n_groups,predominant_direction,n_up,n_down,mean_log2FC,groups
Pbx1,4,DOWN,0,4,-1.7532209583387104,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Kcnk1,4,DOWN,0,4,-1.7658867395618816,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Zfp365,4,DOWN,0,4,-1.7752923513085215,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Elavl2,4,DOWN,0,4,-1.7764292369121666,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Hes5,4,DOWN,1,3,-1.777286727451094,HIBI23317_cortex_HI_vs_Sham_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Zfp536,4,DOWN,0,4,-1.7811370243744704,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Slc25a23,4,DOWN,0,4,-1.800373839745948,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Mapk4,4,DOWN,0,4,-1.8071565993568006,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Gabra1,4,DOWN,0,4,-1.82903324838623,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Grin1os,4,DOWN,0,4,-1.8303261564263862,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Gabrg2,4,DOWN,0,4,-1.870764118484242,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Slc30a3,4,DOWN,0,4,-1.9286101404686795,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Rprml,4,DOWN,0,4,-1.962364394900974,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Hecw1,4,DOWN,1,3,-1.9834582215631804,HIBI144455_forebrain_HI_vs_naive_3h;HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d
Tspan18,4,DOWN,0,4,-1.9937932824041882,HIBI23317_cortex_HI_vs_Sham_3h;HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI238220_hippocampus_microglia_HI_vs_control_1d
Grin3a,4,DOWN,0,4,-1.996601867057134,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Gpm6a,4,DOWN,0,4,-2.0042964506793703,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Pcdh9,4,DOWN,0,4,-2.032516322238129,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Cpne7,4,DOWN,1,3,-2.0336422681213673,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Prkcz,4,DOWN,0,4,-2.0578031166795543,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Fgfr3,4,DOWN,0,4,-2.0578164482258843,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Stxbp5l,4,DOWN,0,4,-2.069729616159039,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d
Nfib,4,DOWN,0,4,-2.093235772119176,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Sez6,4,DOWN,0,4,-2.0932378248922108,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Mapk8ip2,4,DOWN,0,4,-2.128698334779656,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Nptx1,4,DOWN,0,4,-2.1954505454534283,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Tubb3,4,DOWN,0,4,-2.237115228060813,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Nfasc,4,DOWN,0,4,-2.2723677566025975,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Scn2b,4,DOWN,0,4,-2.3036467925922657,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Celf4,4,DOWN,0,4,-2.3527185791556384,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Syn1,4,DOWN,0,4,-2.434064206267722,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Car12,4,DOWN,0,4,-2.478630514283764,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Pcdh20,4,DOWN,0,4,-2.5036901795134514,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Tenm2,4,DOWN,0,4,-2.5074588755853724,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Ncald,4,DOWN,0,4,-2.563274723101714,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
P2ry12,4,DOWN,0,4,-2.5650177321631507,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Trpm3,4,DOWN,0,4,-2.6024734817310584,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Kcnh3,4,DOWN,0,4,-2.6615515868563002,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Chgb,4,DOWN,0,4,-2.662661916129907,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Dhcr24,4,DOWN,1,3,-2.695180971036968,HIBI23317_cortex_HI_vs_Sham_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Rnf165,4,DOWN,0,4,-2.7335122827229075,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Camkv,4,DOWN,0,4,-2.7801734103036972,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Ptprn,4,DOWN,0,4,-2.908541423832708,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Acsbg1,4,UP,2,2,-3.236392325557265,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Slc7a10,4,DOWN,0,4,-3.334600889149537,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Dnm1,4,DOWN,0,4,-3.392756339689277,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Disp2,4,DOWN,0,4,-3.6259310583063846,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Ttr,4,DOWN,1,3,-3.887037228022721,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Akr1b8,3,UP,3,0,4.895955645672618,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Dnmt3aos,3,UP,3,0,4.756409720125923,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Il21,3,UP,3,0,4.569644907676664,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Ccl11,3,UP,3,0,4.372491064057971,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Cspg4,3,UP,2,1,4.235810578540246,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Slc45a3,3,UP,3,0,4.171383216007683,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Tnfsf9,3,UP,3,0,3.9336232434040643,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Hilpda,3,UP,3,0,3.4549504685147396,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Nipal1,3,UP,3,0,3.4485406369550256,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Oasl1,3,UP,3,0,3.3574228331548013,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d
Ptger2,3,UP,3,0,3.34562625023231,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Fosl1,3,UP,3,0,3.2704328010954504,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Dlx3,3,UP,3,0,3.216055834977018,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h
Tnfsf8,3,UP,3,0,3.096767823708946,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Car13,3,UP,3,0,3.089902386636052,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Mx1,3,UP,3,0,3.0639141932541456,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Cd5,3,UP,3,0,3.024867527628075,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Cd300lf,3,UP,3,0,2.9781372114541145,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Syne3,3,UP,3,0,2.9779674656921546,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Oit3,3,UP,3,0,2.955889336893063,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Nlrc5,3,UP,3,0,2.938086283182718,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Tnfsf15,3,UP,3,0,2.933805946532468,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Mmp19,3,UP,3,0,2.908135771786231,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Bnc1,3,UP,3,0,2.8347363372093617,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Pqlc3,3,UP,3,0,2.8226062500925075,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Fgr,3,UP,3,0,2.793655779715015,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Gpr65,3,UP,3,0,2.761920740395865,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Lgals1,3,UP,3,0,2.757913683664994,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Arid3c,3,UP,3,0,2.7090040825810875,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h
Ptgir,3,UP,3,0,2.6757720622575527,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Adamtsl4,3,UP,3,0,2.668597718642181,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Snai1,3,UP,3,0,2.6628446090579643,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Nat8f6,3,UP,3,0,2.6522342919559105,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Ripor3,3,UP,3,0,2.6421655363340943,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Galnt6,3,UP,3,0,2.6295018343259744,HIBI236133_hippocampus_WT_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Gm5483,3,UP,2,1,2.628005009714449,HIBI23317_cortex_HI_vs_Sham_3h;HIBI23319_striatum_HI_vs_Sham_3h;HIBI238220_hippocampus_microglia_HI_vs_control_1d
Gna14,3,UP,3,0,2.5937301364911285,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Slc39a14,3,UP,3,0,2.544217180186217,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Thbd,3,UP,3,0,2.5089221835420195,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Isg15,3,UP,3,0,2.4963714861188704,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Asns,3,UP,3,0,2.4759556241981033,HIBI23317_cortex_HI_vs_Sham_3h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Fmn1,3,UP,3,0,2.4517949278947344,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Trim72,3,UP,3,0,2.4401457072889543,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Nr6a1,3,UP,3,0,2.429745291820025,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Capg,3,UP,3,0,2.373719859038522,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Cst7,3,UP,3,0,2.2369665955713423,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Fut4,3,UP,3,0,2.23020013959558,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Batf3,3,UP,3,0,2.173734953668093,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Sdc1,3,UP,3,0,2.0891159622967463,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Grhl3,3,UP,3,0,2.080023341167122,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Vat1,3,UP,3,0,2.0707848848315114,HIBI236133_hippocampus_WT_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Mdfic,3,UP,3,0,2.0434299949960333,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d
Gm9176,3,UP,3,0,2.039542881613553,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Als2cl,3,UP,3,0,2.0393155456446,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
H1f4,3,UP,3,0,2.0226175294945183,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
